,aeropuer-aemet
13084,744.0835
13085,959.0348
13086,1001.24884
13087,999.5409
13088,890.3531
13089,793.66296
13090,680.1447
13091,489.779
13092,122.31133
13093,79.08252
13094,62.394337
13095,51.964073
13096,49.250088
13097,42.70542
13098,39.833847
13099,39.1421
13100,54.967873
13101,54.565563
13102,55.619553
13103,33.659523
13104,22.682026
13105,131.42403
13106,260.359
13107,578.8993
13108,808.58875
13109,944.85486
13110,1000.7637
13111,990.1933
13112,883.92096
13113,804.3016
13114,657.99225
13115,462.12994
13116,145.94872
13117,80.5876
13118,61.72437
13119,44.56709
13120,54.85134
13121,55.55029
13122,32.780014
13123,32.780014
13124,32.447678
13125,44.417805
13126,43.221
13127,52.33204
13128,38.053726
13129,101.09665
13130,289.93063
13131,571.5723
13132,830.57104
13133,939.51996
13134,969.3047
13135,987.8741
13136,894.23083
13137,857.31726
13138,679.3577
13139,466.52353
13140,123.4475
13141,112.81846
13142,69.86344
13143,65.27066
13144,38.89906
13145,7.9119105
13146,76.261055
13147,61.73796
13148,20.394768
13149,81.51401
13150,88.271805
13151,77.358765
13152,124.837555
13153,155.10808
13154,313.86102
13155,544.03784
13156,797.8671
13157,885.0756
13158,966.69507
13159,960.0412
13160,910.3929
13161,841.05115
13162,683.0808
13163,490.355
13164,158.0095
13165,96.91756
13166,68.36998
13167,57.49252
13168,73.08251
13169,91.525185
13170,53.697323
13171,76.03163
13172,62.15481
13173,53.74495
13174,79.028885
13175,90.19992
13176,92.58985
13177,138.25803
13178,283.15085
13179,579.8015
13180,810.23627
13181,948.06836
13182,940.2422
13183,921.4312
13184,870.1485
13185,821.9468
13186,677.1432
13187,477.95844
13188,131.31618
13189,80.17454
13190,3.2202477
13191,54.294197
13192,115.24915
13193,114.20887
13194,93.11411
13195,45.226494
13196,63.49583
13197,50.92416
13198,66.58168
13199,38.05832
13200,76.22896
13201,157.66428
13202,296.8969
13203,589.7872
13204,779.9725
13205,907.0541
13206,928.8863
13207,884.7221
13208,866.363
13209,744.17694
13210,645.6255
13211,482.02646
13212,145.13084
13213,87.22583
13214,73.61058
13215,69.93835
13216,82.14561
13217,87.826454
13218,-10.446745
13219,-9.279606
13220,-14.057166
13221,0.08115637
13222,18.11635
13223,19.809916
13224,6.005664
13225,140.05153
13226,241.49435
13227,533.1204
13228,768.30963
13229,851.78375
13230,976.1407
13231,978.5117
13232,865.66766
13233,810.0824
13234,679.0587
13235,453.90848
13236,147.87819
13237,94.518776
13238,98.96102
13239,101.80095
13240,137.9598
13241,141.62434
13242,28.574059
13243,25.832033
13244,84.360466
13245,85.19018
13246,80.182846
13247,85.38215
13248,99.4137
13249,164.13293
13250,314.5641
13251,516.9425
13252,764.2643
13253,901.1072
13254,986.9822
13255,977.5002
13256,857.25555
13257,795.6179
13258,701.5582
13259,481.74286
13260,61.40228
13261,23.107658
13262,52.368546
13263,55.03349
13264,78.330795
13265,78.986534
13266,70.65505
13267,81.635574
13268,72.571945
13269,89.75472
13270,69.28026
13271,87.8485
13272,88.916504
13273,181.08934
13274,307.6861
13275,612.28375
13276,779.3074
13277,910.0304
13278,957.1512
13279,943.9279
13280,872.81573
13281,755.88513
13282,682.10333
13283,433.1974
13284,27.348179
13285,72.8167
13286,55.07579
13287,78.34915
13288,75.16414
13289,24.198654
13290,72.35801
13291,116.10476
13292,95.416275
13293,89.545074
13294,89.81247
13295,109.88377
13296,78.3022
13297,153.3888
13298,305.4074
13299,624.5048
13300,855.3516
13301,840.2174
13302,672.47974
13303,644.0454
13304,827.9071
13305,754.98737
13306,637.79297
13307,370.05182
13308,85.64925
13309,63.33708
13310,47.388268
13311,11.689468
13312,53.73854
13313,51.56093
13314,15.819529
13315,33.266445
13316,-0.8394128
13317,49.626957
13318,33.405224
13319,34.57131
13320,31.212097
13321,87.024826
13322,291.89557
13323,616.03326
13324,782.50854
13325,947.52795
13326,969.493
13327,991.1624
13328,932.62506
13329,795.9144
13330,640.3584
13331,435.13696
13332,108.2626
13333,54.839348
13334,22.209116
13335,35.63124
13336,18.714165
13337,29.641384
13338,65.766266
13339,-8.297081
13340,15.797553
13341,34.15841
13342,32.86253
13343,7.3269334
13344,-14.19414
13345,77.943405
13346,188.82431
13347,537.8486
13348,671.80255
13349,885.2989
13350,934.53766
13351,876.5839
13352,778.0227
13353,840.2512
13354,649.2678
13355,457.59927
13356,164.77548
13357,82.67078
13358,63.058285
13359,82.248856
13360,40.093204
13361,5.629125
13362,-25.28225
13363,25.068245
13364,13.612661
13365,31.658562
13366,-3.6265976
13367,0.01806024
13368,-0.2729809
13369,90.37054
13370,254.73401
13371,572.7893
13372,698.2136
13373,830.9927
13374,903.26025
13375,928.87946
13376,842.71375
13377,803.8533
13378,683.77893
13379,473.51294
13380,131.16734
13381,76.51644
13382,62.408936
13383,53.31183
13384,72.51148
13385,66.12368
13386,24.743805
13387,-2.973585
13388,67.94786
13389,56.047085
13390,41.495064
13391,36.964787
13392,40.895145
13393,46.24565
13394,206.20216
13395,489.56903
13396,687.53156
13397,868.4549
13398,934.74316
13399,947.30066
13400,772.6197
13401,678.3447
13402,472.63324
13403,149.01712
13404,99.45828
13405,70.94604
13406,104.1091
13407,70.35888
13408,78.449
13409,66.33258
13410,-30.386906
13411,43.651302
13412,24.906906
13413,24.906906
13414,-20.482233
13415,-3.196997
13416,37.086227
13417,174.80272
13418,488.8607
13419,592.5236
13420,831.23395
13421,873.65094
13422,828.7195
13423,763.09894
13424,770.8387
13425,663.1957
13426,498.78436
13427,121.3458
13428,91.58131
13429,56.50159
13430,49.86275
13431,35.095707
13432,61.42
13433,21.987614
13434,63.198494
13435,36.00484
13436,41.022594
13437,60.724766
13438,43.744137
13439,55.96267
13440,74.91787
13441,256.78394
13442,527.528
13443,687.2811
13444,918.4139
13445,947.0285
13446,945.7015
13447,834.26154
13448,789.86584
13449,697.3684
13450,511.54962
13451,161.25137
13452,120.046486
13453,75.48875
13454,70.327965
13455,82.34127
13456,63.99102
13457,26.891466
13458,23.850058
13459,4.791919
13460,13.762705
13461,15.552676
13462,27.430738
13463,62.602818
13464,99.96277
13465,247.97105
13466,562.0805
13467,695.8945
13468,931.2519
13469,940.4874
13470,921.19916
13471,892.18134
13472,821.09906
13473,688.89886
13474,504.79013
13475,161.73581
13476,107.66528
13477,91.14802
13478,85.98724
13479,79.73406
13480,77.368835
13481,22.57753
13482,44.84533
13483,20.188986
13484,49.917778
13485,38.043602
13486,31.418875
13487,45.989983
13488,69.88678
13489,253.70082
13490,550.06464
13491,731.67737
13492,923.53436
13493,944.0797
13494,959.48944
13495,874.0163
13496,823.7415
13497,670.36926
13498,506.97583
13499,147.66924
13500,86.667175
13501,110.133224
13502,80.10473
13503,71.99865
13504,72.369125
13505,75.827675
13506,88.93598
13507,88.044846
13508,96.19957
13509,88.32754
13510,88.21252
13511,101.05692
13512,160.09337
13513,244.66081
13514,525.74884
13515,740.5254
13516,895.20245
13517,963.38477
13518,930.0447
13519,829.29047
13520,772.0745
13521,702.83527
13522,491.6197
13523,143.02946
13524,94.74301
13525,75.728424
13526,68.955086
13527,82.05303
13528,97.0731
13529,51.97045
13530,55.807194
13531,77.24172
13532,71.10948
13533,71.07705
13534,36.60305
13535,50.14516
13536,146.30365
13537,328.54306
13538,568.4685
13539,741.91315
13540,914.1835
13541,948.58813
13542,958.84406
13543,775.8573
13544,721.45294
13545,652.07324
13546,479.98868
13547,114.99327
13548,138.07695
13549,112.63017
13550,10.3801155
13551,152.9537
13552,104.808586
13553,-21.396767
13554,46.059647
13555,45.084564
13556,59.61419
13557,-2.9514453
13558,-0.6809528
13559,31.285276
13560,-2.672694
13561,354.46722
13562,487.6728
13563,628.6172
13564,860.3827
13565,918.35406
13566,933.22314
13567,866.05707
13568,785.3985
13569,670.94446
13570,517.38336
13571,152.77327
13572,111.90107
13573,94.49026
13574,55.31522
13575,55.84227
13576,38.28396
13577,-22.289984
13578,-12.44227
13579,-28.91126
13580,-8.547082
13581,44.0158
13582,58.56951
13583,37.644833
13584,64.07043
13585,257.69907
13586,571.81824
13587,695.3075
13588,892.81506
13589,897.80646
13590,870.17487
13591,901.293
13592,845.11884
13593,678.38617
13594,483.0587
13595,165.75284
13596,93.34591
13597,129.47185
13598,87.32887
13599,70.43251
13600,72.15925
13601,32.904217
13602,11.300155
13603,23.85884
13604,27.094465
13605,47.11201
13606,26.559061
13607,48.356304
13608,73.464676
13609,254.92934
13610,552.3314
13611,733.2663
13612,927.9149
13613,971.50665
13614,888.6568
13615,848.6372
13616,830.89795
13617,690.0735
13618,488.5391
13619,166.58148
13620,93.53758
13621,91.46811
13622,93.36164
13623,70.62803
13624,77.002884
13625,48.26166
13626,44.6408
13627,44.557922
13628,-3.3272383
13629,50.889965
13630,-4.7953486
13631,47.199287
13632,53.364803
13633,225.2676
13634,536.9993
13635,765.3962
13636,918.81067
13637,963.2066
13638,914.78253
13639,853.4867
13640,742.4475
13641,618.5837
13642,462.8994
13643,116.78524
13644,87.09935
13645,73.137794
13646,13.5326185
13647,23.233614
13648,30.696604
13649,15.923862
13650,31.0402
13651,14.036159
13652,15.555459
13653,-4.132979
13654,23.895271
13655,48.408176
13656,44.558815
13657,206.60063
13658,480.678
13659,725.84174
13660,835.9363
13661,895.8897
13662,889.6709
13663,865.9798
13664,743.16876
13665,639.90955
13666,418.5366
13667,158.56888
13668,103.045975
13669,76.630714
13670,86.57803
13671,77.07697
13672,65.89689
13673,8.3188925
13674,43.741295
13675,53.774475
13676,34.14636
13677,40.46989
13678,42.68646
13679,46.788136
13680,15.593439
13681,222.30319
13682,529.7528
13683,742.67096
13684,869.83374
13685,976.8411
13686,976.57263
13687,880.89636
13688,816.4615
13689,682.07117
13690,512.841
13691,167.26993
13692,107.11453
13693,71.1578
13694,46.203136
13695,62.8221
13696,68.541626
13697,-35.76575
13698,32.146683
13699,21.553953
13700,27.503801
13701,42.453842
13702,36.872948
13703,44.38564
13704,80.28609
13705,254.9926
13706,572.04596
13707,747.1244
13708,828.44867
13709,930.08575
13710,949.81586
13711,842.2842
13712,808.70636
13713,712.1961
13714,491.91864
13715,167.41281
13716,98.153336
13717,95.5675
13718,85.18415
13719,-11.106396
13720,57.939842
13721,35.63889
13722,31.30406
13723,22.6675
13724,43.7612
13725,51.707657
13726,22.853415
13727,43.18
13728,79.03548
13729,218.946
13730,531.50604
13731,716.8128
13732,920.2721
13733,946.3715
13734,854.59265
13735,829.8085
13736,790.9554
13737,717.6408
13738,508.54306
13739,70.47201
13740,126.30836
13741,116.47235
13742,70.26638
13743,96.750465
13744,73.33693
13745,37.940094
13746,33.99678
13747,15.505223
13748,26.544828
13749,40.209633
13750,15.658046
13751,39.890774
13752,64.804405
13753,242.90039
13754,549.1245
13755,749.52094
13756,930.23145
13757,968.5104
13758,965.067
13759,818.5134
13760,730.33606
13761,679.0538
13762,488.7483
13763,137.0015
13764,150.17453
13765,74.0405
13766,85.98724
13767,54.96277
13768,66.990425
13769,27.717663
13770,34.77461
13771,33.471573
13772,65.534256
13773,45.831406
13774,32.776012
13775,51.74562
13776,102.94077
13777,231.08804
13778,436.06165
13779,702.682
13780,846.2647
13781,931.3417
13782,902.9682
13783,830.75195
13784,767.9494
13785,652.15857
13786,466.68518
13787,104.62678
13788,79.10056
13789,61.689743
13790,27.345087
13791,20.347322
13792,21.610033
13793,26.978876
13794,37.435375
13795,41.03119
13796,34.591118
13797,47.20539
13798,33.40136
13799,66.31496
13800,84.00921
13801,219.15123
13802,456.89804
13803,645.929
13804,849.6266
13805,909.5345
13806,884.4869
13807,862.0813
13808,827.0845
13809,675.8731
13810,487.86758
13811,161.25137
13812,91.23277
13813,33.942455
13814,67.21214
13815,94.8127
13816,71.35076
13817,41.41405
13818,-8.788154
13819,20.723831
13820,27.094465
13821,33.3997
13822,28.611193
13823,39.890774
13824,79.25928
13825,264.0202
13826,557.1284
13827,732.89636
13828,866.9422
13829,944.4259
13830,909.21747
13831,861.49854
13832,847.44006
13833,705.79193
13834,507.4799
13835,166.26105
13836,114.56056
13837,88.65341
13838,90.406715
13839,111.31158
13840,76.55848
13841,21.814642
13842,41.936726
13843,21.993412
13844,51.108242
13845,35.562546
13846,14.697792
13847,51.807518
13848,84.01062
13849,248.93922
13850,547.71045
13851,748.276
13852,923.5461
13853,921.7486
13854,953.09235
13855,878.4293
13856,830.53906
13857,722.7188
13858,482.22488
13859,151.13284
13860,108.851616
13861,87.01274
13862,54.02074
13863,83.340935
13864,61.643967
13865,7.8638196
13866,-9.8159895
13867,21.541039
13868,57.519215
13869,58.175797
13870,29.724062
13871,67.556816
13872,89.59285
13873,158.32184
13874,454.62854
13875,688.8578
13876,893.6368
13877,873.2901
13878,866.9
13879,837.6913
13880,774.2977
13881,684.45105
13882,485.85513
13883,143.62238
13884,89.3563
13885,102.332756
13886,78.28357
13887,85.804016
13888,61.750374
13889,21.493345
13890,27.040228
13891,21.76458
13892,38.27257
13893,63.306072
13894,16.430931
13895,60.88549
13896,81.265205
13897,239.45271
13898,518.838
13899,722.24615
13900,802.4911
13901,881.38043
13902,874.79175
13903,841.7764
13904,757.68207
13905,708.52313
13906,527.171
13907,216.81897
13908,98.79266
13909,89.9346
13910,85.880394
13911,73.50931
13912,91.86778
13913,76.61193
13914,73.12623
13915,31.592894
13916,42.868534
13917,16.597174
13918,30.253578
13919,49.10155
13920,99.05563
13921,200.89896
13922,439.65195
13923,655.743
13924,833.66473
13925,866.58887
13926,909.08856
13927,839.2039
13928,781.7411
13929,652.9357
13930,472.65057
13931,138.27895
13932,87.0417
13933,72.59111
13934,56.208176
13935,64.81128
13936,-29.541899
13937,75.22776
13938,51.446873
13939,14.22946
13940,31.762741
13941,-4.632743
13942,49.669754
13943,10.026567
13944,56.346565
13945,227.04742
13946,512.6607
13947,736.0396
13948,920.5917
13949,908.44086
13950,913.12177
13951,903.99493
13952,823.4399
13953,639.23596
13954,530.61633
13955,167.30463
13956,102.541916
13957,97.116585
13958,95.56557
13959,97.69929
13960,103.283554
13961,14.145045
13962,23.209229
13963,29.922003
13964,18.468884
13965,28.903341
13966,29.778765
13967,47.120296
13968,76.42862
13969,195.29668
13970,467.00394
13971,713.5589
13972,904.08185
13973,929.99316
13974,936.15924
13975,856.37866
13976,798.3161
13977,677.8442
13978,474.8714
13979,161.03122
13980,121.35566
13981,85.98658
13982,89.173134
13983,72.33397
13984,83.23145
13985,4.673413
13986,-3.553009
13987,-1.4662522
13988,13.799558
13989,14.651103
13990,31.482435
13991,32.785397
13992,71.27668
13993,238.41966
13994,549.8352
13995,729.3615
13996,887.0645
13997,959.7504
13998,903.9167
13999,904.88416
14000,836.0736
14001,694.16034
14002,491.66238
14003,157.98569
14004,99.664116
14005,60.98161
14006,72.85431
14007,84.27581
14008,90.16818
14009,-13.401542
14010,-12.234402
14011,19.844017
14012,62.40376
14013,31.754566
14014,32.79444
14015,63.342182
14016,76.58368
14017,249.59612
14018,515.22
14019,699.4821
14020,871.5704
14021,902.88055
14022,925.0568
14023,851.3288
14024,773.507
14025,669.8273
14026,492.75754
14027,168.06178
14028,103.07736
14029,125.82313
14030,106.48012
14031,73.58661
14032,77.55166
14033,56.35128
14034,48.85036
14035,50.56701
14036,35.254158
14037,42.741173
14038,34.264103
14039,62.489216
14040,78.81557
14041,264.24704
14042,578.1109
14043,766.30817
14044,937.2466
14045,937.58203
14046,955.734
14047,826.5746
14048,783.6809
14049,654.1447
14050,462.06152
14051,129.91396
14052,64.360405
14053,80.55311
14054,79.22596
14055,81.27953
14056,89.88717
14057,63.86639
14058,17.900488
14059,27.57448
14060,37.453133
14061,31.996712
14062,35.76561
14063,87.30353
