,miraflores
12949,-29.427149
12950,-14.498096
12951,-76.67172
12952,-30.781824
12953,-16.628994
12954,-25.920631
12955,22.465115
12956,-12.5183115
12957,-15.530258
12958,-4.4028425
12959,-0.08391808
12960,-12.97277
12961,124.050606
12962,67.03007
12963,49.340282
12964,50.23309
12965,118.72861
12966,141.14142
12967,159.92581
12968,-43.839664
12969,-12.539951
12970,-48.88908
12971,-85.259
12972,-66.18496
12973,-38.70206
12974,-82.50832
12975,-120.51098
12976,-29.915266
12977,0.50868154
12978,-34.71309
12979,0.4472748
12980,-4.8152227
12981,-3.081708
12982,3.9347973
12983,0.38872504
12984,0.4723944
12985,25.257252
12986,7.816999
12987,7.6858544
12988,-4.765267
12989,-21.537125
12990,48.429775
12991,50.11084
12992,-74.537544
12993,-11.775608
12994,-30.57651
12995,-69.25564
12996,-181.66534
12997,1.9029965
12998,-11.802227
12999,-39.426453
13000,-36.3978
13001,16.683361
13002,2.288996
13003,-31.052885
13004,24.234419
13005,1.5507116
13006,3.0488787
13007,12.562893
13008,1.947281
13009,-11.729157
13010,46.59133
13011,189.8397
13012,172.558
13013,144.79234
13014,160.98648
13015,133.50131
13016,-5.421802
13017,52.36737
13018,70.95871
13019,-6.6864905
13020,-8.326895
13021,-23.050127
13022,-0.76558256
13023,-13.24959
13024,-27.419966
13025,-41.797043
13026,2.0735364
13027,1.1668167
13028,-0.7114319
13029,-5.3326535
13030,10.115706
13031,7.2394915
13032,53.03998
13033,49.914665
13034,102.70357
13035,54.502174
13036,81.510864
13037,36.965046
13038,45.385742
13039,63.3732
13040,-36.10191
13041,35.194126
13042,56.90869
13043,23.824053
13044,-1.6209164
13045,11.831137
13046,-22.645948
13047,-6.5517507
13048,-17.58106
13049,-40.396206
13050,-18.632036
13051,9.059798
13052,9.050678
13053,7.790751
13054,-2.6274195
13055,3.7161002
13056,42.45559
13057,57.890118
13058,15.059004
13059,39.05393
13060,37.853462
13061,31.647282
13062,50.289314
13063,70.4511
13064,-37.39254
13065,-51.341457
13066,19.500217
13067,-29.795443
13068,-6.0826936
13069,4.1883597
13070,-31.317717
13071,-35.311512
13072,-68.23239
13073,-60.01901
13074,-64.14781
13075,-10.018093
13076,-1.1419504
13077,-5.70605
13078,-3.8358564
13079,-0.49585676
13080,-7.1084766
13081,19.160372
13082,42.46904
13083,225.18784
13084,59.467083
13085,39.985504
13086,114.05203
13087,90.397354
13088,-52.539967
13089,37.451004
13090,-54.026245
13091,-121.239815
13092,-15.734264
13093,-31.1262
13094,8.23431
13095,-0.4738865
13096,-25.317295
13097,-38.745144
13098,-6.564178
13099,9.380701
13100,3.793593
13101,-5.3628902
13102,-7.6908684
13103,-9.429586
13104,-24.781063
13105,-37.46798
13106,-1.1221546
13107,24.644056
13108,8.438534
13109,47.074646
13110,23.49288
13111,75.78183
13112,5.9551244
13113,16.009485
13114,-6.192764
13115,-148.2744
13116,-20.429863
13117,-105.924774
13118,-78.07277
13119,-101.44844
13120,-151.1116
13121,-93.27084
13122,-75.110886
13123,6.0314083
13124,-7.9021406
13125,2.4245772
13126,-13.078036
13127,3.8064075
13128,29.83899
13129,48.76277
13130,109.72659
13131,58.454735
13132,53.997528
13133,53.052975
13134,48.44716
13135,121.514435
13136,-5.621761
13137,27.201553
13138,0.4038241
13139,-97.09623
13140,-48.581753
13141,-30.344397
13142,-29.885714
13143,-99.965034
13144,-103.22448
13145,-17.887695
13146,-48.971836
13147,17.703331
13148,12.22077
13149,15.210853
13150,73.85492
13151,12.471599
13152,17.429075
13153,22.722868
13154,179.10464
13155,184.8368
13156,141.4746
13157,164.40196
13158,110.988335
13159,66.40316
13160,52.6634
13161,-43.098785
13162,-11.120449
13163,-62.626102
13164,-54.541107
13165,-35.08306
13166,-4.49359
13167,-25.000467
13168,-49.27714
13169,5.7894983
13170,11.202881
13171,115.570724
13172,1.7904924
13173,10.445988
13174,10.539884
13175,5.360362
13176,-13.930673
13177,9.35608
13178,-10.452579
13179,-12.863929
13180,3.2488904
13181,-5.2398148
13182,19.057959
13183,-17.216507
13184,-41.869083
13185,-59.7438
13186,-7.57079
13187,-98.702805
13188,-68.91752
13189,-67.476364
13190,-117.55388
13191,-103.79772
13192,-85.53816
13193,-26.000082
13194,-16.961668
13195,0.14169897
13196,2.8690002
13197,19.555056
13198,8.03959
13199,-6.6557484
13200,18.399916
13201,-12.6854515
13202,-7.315446
13203,-0.65142447
13204,-10.25405
13205,-3.5020523
13206,0.72415787
13207,-12.198492
13208,3.051589
13209,7.4102144
13210,3.8273373
13211,-50.585117
13212,-41.070614
13213,-51.125996
13214,-42.9163
13215,-48.01642
13216,-18.887077
13217,-93.98717
13218,-30.782778
13219,-25.65819
13220,-1.482138
13221,15.495444
13222,1.9938618
13223,12.926606
13224,-3.2303424
13225,-5.827159
13226,-14.947881
13227,-15.934317
13228,-29.49634
13229,-19.005194
13230,-1.2872452
13231,-35.996853
13232,-17.934925
13233,-10.065493
13234,70.98101
13235,-40.245716
13236,-8.796263
13237,-49.790924
13238,-11.557932
13239,-18.744726
13240,-2.870854
13241,-22.698774
13242,45.92227
13243,57.45659
13244,13.995576
13245,14.114914
13246,23.647911
13247,-2.9224415
13248,-0.54412246
13249,-3.1265337
13250,0.051666934
13251,14.54564
13252,20.568136
13253,7.4154572
13254,36.18929
13255,-65.38054
13256,57.29239
13257,49.038128
13258,32.35485
13259,7.4185357
13260,-40.575783
13261,-44.64954
13262,-12.867851
13263,-1.7839994
13264,-47.65357
13265,56.30452
13266,119.005615
13267,7.180846
13268,12.874817
13269,-7.999792
13270,3.8832083
13271,7.348155
13272,12.582589
13273,24.330507
13274,12.793023
13275,67.5201
13276,47.01916
13277,7.5800486
13278,-1.7757276
13279,104.06936
13280,-16.57422
13281,29.83539
13282,11.438662
13283,-98.18481
13284,22.263
13285,-23.191763
13286,-18.74915
13287,-23.74989
13288,-48.408974
13289,-69.14888
13290,-21.35107
13291,-0.25097066
13292,7.278556
13293,-7.2805
13294,-13.926299
13295,9.021984
13296,6.763045
13297,-2.8488739
13298,9.40981
13299,13.109102
13300,27.866798
13301,23.48965
13302,-21.060072
13303,88.55069
13304,60.565987
13305,-101.474915
13306,34.231636
13307,-0.39326525
13308,-36.805893
13309,-66.06187
13310,-7.7109904
13311,11.06599
13312,-20.623215
13313,-15.899279
13314,-30.191912
13315,-6.0019584
13316,3.7146962
13317,-3.4904933
13318,-3.4935293
13319,18.216625
13320,19.763142
13321,10.10207
13322,8.588284
13323,1.7169288
13324,18.473516
13325,1.8437704
13326,14.8548155
13327,32.321842
13328,24.953459
13329,-7.806907
13330,56.997303
13331,-54.84939
13332,-28.828337
13333,-107.73516
13334,-0.52209044
13335,-22.463284
13336,-14.722454
13337,-11.620119
13338,33.10423
13339,-2.6764288
13340,-5.159926
13341,-5.212217
13342,11.672393
13343,-3.5675683
13344,120.87478
13345,150.47409
13346,219.96193
13347,38.957935
13348,54.004307
13349,54.916725
13350,165.58707
13351,69.16371
13352,16.080683
13353,-15.211487
13354,29.745707
13355,-9.985043
13356,-2.462492
13357,-14.630379
13358,-18.602186
13359,-50.065266
13360,-62.570187
13361,-21.254562
13362,39.01184
13363,37.863735
13364,-15.890874
13365,14.577113
13366,19.137434
13367,-9.067683
13368,-10.90474
13369,9.131475
13370,-0.84570354
13371,-10.650598
13372,-8.201562
13373,-12.408125
13374,-9.217618
13375,-55.00607
13376,-34.429188
13377,29.233648
13378,-5.347882
13379,-73.88765
13380,-56.514755
13381,-64.45926
13382,-12.6667595
13383,44.75587
13384,32.546795
13385,-0.071288586
13386,10.636702
13387,32.149296
13388,-4.013018
13389,-0.065809384
13390,3.5033216
13391,0.97206795
13392,-11.5792265
13393,-9.184936
13394,-8.096707
13395,2.455659
13396,5.4023795
13397,-7.136527
13398,-29.006792
13399,-24.604853
13400,-42.195652
13401,-3.750362
13402,8.776764
13403,13.873663
13404,3.2508898
13405,10.722765
13406,49.943134
13407,31.338377
13408,31.053535
13409,45.325993
13410,63.629898
13411,84.6643
13412,8.21629
13413,-3.5542357
13414,2.9910414
13415,-9.11593
13416,-12.5625105
13417,-9.283974
13418,-6.8168793
13419,12.9361925
13420,8.282687
13421,29.859913
13422,47.435978
13423,53.217068
13424,-137.64494
13425,-64.34651
13426,11.256767
13427,20.03248
13428,-5.3480916
13429,-34.58117
13430,-4.1244264
13431,-37.61316
13432,-31.89245
13433,72.59625
13434,54.245132
13435,12.542987
13436,-0.25516522
13437,8.364046
13438,6.532134
13439,-11.659907
13440,-9.094471
13441,16.230791
13442,48.852524
13443,60.11481
13444,44.462894
13445,14.394455
13446,7.0229936
13447,63.476273
13448,-42.701984
13449,55.131832
13450,-10.032963
13451,-62.373722
13452,-77.04166
13453,-25.662941
13454,-61.526646
13455,-108.7083
13456,121.128555
13457,27.57168
13458,78.90142
13459,-4.8543415
13460,-7.1462765
13461,-6.0141516
13462,-12.278741
13463,-12.158722
13464,6.6551485
13465,6.8659067
13466,1.4448951
13467,8.927934
13468,8.692288
13469,-1.0851786
13470,-4.574811
13471,145.2691
13472,2.9238353
13473,-13.269741
13474,-30.017172
13475,-49.24066
13476,-137.45189
13477,-65.879036
13478,-67.05055
13479,-35.949024
13480,-18.695854
13481,-15.462231
13482,-52.923676
13483,-2.5036504
13484,5.1181746
13485,2.9890568
13486,-6.1254773
13487,5.4096613
13488,20.010004
13489,26.077847
13490,64.616196
13491,70.8819
13492,49.00799
13493,8.643078
13494,60.907345
13495,32.151516
13496,-5.1103415
13497,11.24064
13498,-16.940567
13499,-164.91759
13500,-193.81955
13501,-52.56868
13502,-27.707518
13503,-42.739414
13504,-41.21672
13505,-25.75821
13506,-29.92634
13507,-5.3203797
13508,3.6068783
13509,-1.8034137
13510,-8.0355625
13511,-13.230971
13512,2.1743777
13513,18.961971
13514,51.147385
13515,42.9812
13516,-26.112976
13517,65.66901
13518,51.232258
13519,127.69505
13520,41.907406
13521,-31.819471
13522,-4.5097604
13523,-200.2478
13524,-90.20356
13525,-31.88378
13526,-41.178524
13527,-18.393383
13528,-30.04851
13529,-15.807589
13530,-36.614246
13531,16.25181
13532,10.554043
13533,-1.4446096
13534,-10.220889
13535,2.976487
13536,10.465871
13537,-1.8915731
13538,37.253365
13539,50.07479
13540,47.58165
13541,142.03157
13542,52.265038
13543,208.90608
13544,26.387884
13545,51.904167
13546,65.18141
13547,-60.934742
13548,-23.010994
13549,10.563692
13550,-31.32347
13551,-19.533283
13552,-7.1716723
13553,-28.041437
13554,-1.8357806
13555,1.4076461
13556,-3.5941224
13557,-11.653853
13558,18.768522
13559,11.408408
13560,21.457182
13561,10.49684
13562,47.107834
13563,-2.3141255
13564,54.742123
13565,44.259827
13566,60.820484
13567,60.233734
13568,-40.82296
13569,-22.852526
13570,-20.626314
13571,-71.96826
13572,-42.981827
13573,-18.470327
13574,6.020804
13575,-18.984085
13576,36.77109
13577,37.18682
13578,0.91773367
13579,10.826766
13580,3.1788025
13581,1.9461168
13582,5.1502166
13583,8.8945265
13584,28.74657
13585,30.911564
13586,71.44508
13587,94.61373
13588,90.80541
13589,59.561306
13590,94.81317
13591,83.22839
13592,61.513668
13593,35.922745
13594,85.41965
13595,97.39259
13596,127.033035
13597,-46.286255
13598,-18.10929
13599,24.831923
13600,-46.87817
13601,8.824043
13602,-38.840473
13603,7.34541
13604,59.629868
13605,4.2119493
13606,10.718551
13607,2.8521883
13608,26.076246
13609,17.95357
13610,56.839188
13611,63.409214
13612,55.46106
13613,40.224003
13614,53.500122
13615,15.979223
13616,29.623089
13617,38.04052
13618,-35.167786
13619,70.36218
13620,40.632137
13621,-15.698839
13622,-15.11194
13623,-28.876925
13624,-4.3493953
13625,-58.723244
13626,-31.336752
13627,-6.700702
13628,5.8379807
13629,-2.7139475
13630,-6.198723
13631,-5.5330396
13632,-10.566626
13633,-8.6035795
13634,82.86333
13635,2.9852533
13636,95.00105
13637,16.779135
13638,15.626119
13639,29.219381
13640,-30.618353
13641,93.29559
13642,-3.817637
13643,-28.77571
13644,4.038764
13645,16.087307
13646,17.115437
13647,-13.008797
13648,-65.270676
13649,-42.110054
13650,-8.100092
13651,-69.4634
13652,-64.74943
13653,-84.45946
13654,-76.65435
13655,-52.33026
13656,-73.218315
13657,-82.11211
13658,1.3321922
13659,7.34541
13660,1.6660783
13661,-0.59543633
13662,1.0483814
13663,17.769733
13664,43.584473
13665,55.50743
13666,17.609457
13667,7.0345917
13668,-0.670001
13669,21.069393
13670,15.905321
13671,-64.265396
13672,-100.56224
13673,-38.791588
13674,-64.8162
13675,21.014791
13676,84.47898
13677,87.92133
13678,16.317312
13679,-57.64749
13680,-64.09174
13681,-32.135277
13682,23.684956
13683,6.057085
13684,34.006104
13685,13.710809
13686,1.559188
13687,-19.795395
13688,-1.2683061
13689,36.965317
13690,25.207216
13691,49.939068
13692,50.308926
13693,194.65327
13694,145.29926
13695,-38.477394
13696,24.405144
13697,-21.577286
13698,-51.306004
13699,-54.188232
13700,56.84073
13701,-50.42858
13702,-14.071833
13703,-54.722824
13704,13.760359
13705,25.271807
13706,-3.0723786
13707,-8.403143
13708,4.1560154
13709,1.6402032
13710,1.65173
13711,4.1305513
13712,30.704174
13713,63.603977
13714,49.155197
13715,63.082233
13716,43.712994
13717,71.18844
13718,159.50764
13719,40.43294
13720,-8.696962
13721,-18.676231
13722,-91.91377
13723,-44.11376
13724,-23.13718
13725,-33.060932
13726,-67.96086
13727,-1.7350836
13728,0.34389687
13729,11.792307
13730,-3.5821528
13731,-6.341012
13732,-14.787458
13733,15.049969
13734,-1.4782857
13735,0.42759353
13736,1.4504961
13737,33.6653
13738,38.05282
13739,35.808975
13740,-11.581233
13741,7.077036
13742,66.95114
13743,-16.271852
13744,-17.64109
13745,-41.705425
13746,-36.05048
13747,-49.003017
13748,10.774663
13749,-19.471413
13750,-149.99588
13751,-35.06901
13752,-159.72382
13753,50.86455
13754,-1.4762024
13755,-1.6421804
13756,8.165364
13757,-8.506234
13758,5.0280476
13759,13.470675
13760,53.79461
13761,37.799
13762,50.889442
13763,215.16997
13764,139.19179
13765,117.97924
13766,63.59077
13767,27.600227
13768,-17.429379
13769,-16.398724
13770,-117.21014
13771,-54.849987
13772,-55.648968
13773,-39.264645
13774,-92.94508
13775,-116.136536
13776,-61.82861
13777,40.07554
13778,2.06519
13779,-2.3174233
13780,-10.716498
13781,6.3240795
13782,0.67228925
13783,-1.5281233
13784,-12.108958
13785,75.9934
13786,44.396923
13787,48.812855
13788,139.24594
13789,127.29483
13790,74.82112
13791,-58.343033
13792,7.029445
13793,6.6704473
13794,-97.636
13795,2.6245835
13796,-14.279011
13797,14.956879
13798,-32.950283
13799,-8.200155
13800,-7.751056
13801,20.432764
13802,12.344907
13803,-19.918695
13804,5.8963823
13805,99.275696
13806,121.098366
13807,191.88083
13808,207.36313
13809,227.06157
13810,221.82767
13811,165.45647
13812,133.81259
13813,146.11075
13814,522.99805
13815,89.41661
13816,-23.117798
13817,29.656815
13818,-81.83353
13819,-30.453669
13820,-102.235466
13821,-151.0057
13822,-77.14175
13823,-30.453669
13824,-49.18958
13825,-43.230843
13826,-10.824092
13827,6.932953
13828,22.906334
13829,9.608015
13830,17.119074
13831,-2.0410244
13832,13.390586
13833,0.7558113
13834,-11.496889
13835,2.6988115
13836,21.412489
13837,70.56992
13838,190.15903
13839,46.682537
13840,6.055831
13841,-17.253498
13842,-69.08387
13843,-21.178913
13844,-54.357952
13845,-60.70036
13846,-66.36382
13847,-79.43986
13848,38.181126
13849,37.012356
13850,-4.7302814
13851,-6.617157
13852,-8.086016
13853,-0.48974377
13854,1.1911027
13855,-17.839577
13856,1.4039555
13857,69.28251
13858,59.69607
13859,47.653473
13860,236.6825
13861,52.91968
13862,111.347015
13863,-15.22846
13864,4.672004
13865,50.875877
13866,-34.175232
13867,-52.791782
13868,-56.584038
13869,-60.363094
13870,-29.229937
13871,-5.8088164
13872,-22.605116
13873,-57.19162
13874,41.260784
13875,-7.295476
13876,-7.477318
13877,8.363901
13878,2.1804113
13879,-0.32212025
13880,-25.553087
13881,-17.54934
13882,65.48683
13883,56.49012
13884,55.827747
13885,74.280914
13886,133.8515
13887,-0.7279711
13888,-9.878912
13889,-18.513916
13890,-81.68349
13891,-74.35241
13892,-52.917778
13893,-47.33872
13894,-2.3916483
13895,-77.39363
13896,-21.930523
13897,-12.898336
13898,-3.032376
13899,9.118644
13900,5.9342318
13901,-16.880415
13902,7.1041784
13903,0.30961996
13904,22.185076
13905,56.90592
13906,73.02082
13907,13.1809
13908,37.11065
13909,180.95059
13910,107.96062
13911,-5.9374995
13912,42.643585
13913,39.416588
13914,-23.66895
13915,9.032162
13916,26.491802
13917,34.881435
13918,-52.329884
