,mont-samagallo
28443,734.2974
28444,609.89026
28445,456.82617
28446,320.42303
28447,39.20621
28448,29.697598
28449,-31.133234
28450,-2.3017957
28451,-17.642818
28452,-17.642818
28453,65.729095
28454,-1.7008942
28455,103.45429
28456,47.6092
28457,-24.459942
28458,2.4903784
28459,-0.8620147
28460,119.88756
28461,225.06673
28462,519.00226
28463,760.6343
28464,800.246
28465,884.1135
28466,917.99164
28467,830.57043
28468,802.07465
28469,662.9275
28470,423.04596
28471,76.97114
28472,43.162262
28473,11.891357
28474,32.08256
28475,24.977919
28476,10.599635
28477,-7.7835236
28478,23.973541
28479,23.418053
28480,17.538597
28481,-1.645391
28482,-1.7410614
28483,0.7074007
28484,91.971596
28485,247.5198
28486,503.59827
28487,693.74756
28488,794.3162
28489,789.6794
28490,933.86536
28491,903.4963
28492,842.3497
28493,661.5062
28494,459.1115
28495,108.962204
28496,28.025484
28497,-6.4429026
28498,4.218394
28499,2.6879144
28500,4.7609553
28501,18.391918
28502,14.796162
28503,-3.9735389
28504,-1.0953397
28505,-2.8085754
28506,4.2563715
28507,14.826361
28508,118.51358
28509,264.56448
28510,523.8049
28511,665.8437
28512,880.71796
28513,905.3066
28514,914.605
28515,879.93585
28516,810.7738
28517,665.13434
28518,456.81128
28519,101.62588
28520,13.046096
28521,-3.9260256
28522,-17.378538
28523,-1.6771442
28524,-7.5223966
28525,-1.9822851
28526,-2.3136852
28527,-1.483558
28528,-4.169592
28529,37.25987
28530,21.596912
28531,36.75158
28532,95.573906
28533,292.63333
28534,582.89795
28535,786.42316
28536,895.26605
28537,882.15674
28538,929.35156
28539,864.1849
28540,823.6747
28541,680.87317
28542,462.09348
28543,103.331
28544,80.07126
28545,3.4513586
28546,-25.099476
28547,-5.510802
28548,-16.205002
28549,-25.600304
28550,-14.997573
28551,-14.0558405
28552,-0.13613263
28553,-12.632109
28554,-20.513601
28555,1.9498326
28556,94.61502
28557,245.2208
28558,493.37332
28559,680.95825
28560,807.967
28561,798.14856
28562,853.27313
28563,865.0242
28564,818.65204
28565,659.9574
28566,412.9548
28567,110.65899
28568,4.7131786
28569,-68.08028
28570,-9.52067
28571,-19.394346
28572,-20.383078
28573,-3.931875
28574,-5.2375045
28575,-5.733806
28576,-3.8424313
28577,-2.9358342
28578,4.3824224
28579,6.5658174
28580,98.42683
28581,250.09897
28582,531.3647
28583,772.2562
28584,846.4868
28585,832.23724
28586,999.8687
28587,812.0558
28588,902.1788
28589,677.67316
28590,470.60675
28591,163.13066
28592,-4.1269984
28593,78.18311
28594,36.962856
28595,27.659462
28596,21.562805
28597,17.15729
28598,33.724976
28599,1.7907348
28600,0.122746505
28601,3.4777899
28602,17.010109
28603,78.11432
28604,112.4937
28605,277.4961
28606,244.97089
28607,538.7896
28608,651.68445
28609,786.5499
28610,661.3052
28611,707.9383
28612,642.986
28613,491.56314
28614,115.25462
28615,56.369247
28616,16.90124
28617,3.8897128
28618,3.949491
28619,-5.9741454
28620,-8.701447
28621,18.255304
28622,14.906044
28623,14.3714485
28624,27.86767
28625,12.769304
28626,18.269918
28627,76.303185
28628,164.01299
28629,356.69055
28630,303.87637
28631,202.89786
28632,125.03458
28633,67.43085
28634,260.67856
28635,332.7538
28636,165.72215
28637,181.9539
28638,163.88895
28639,98.852165
28640,21.031984
28641,12.538148
28642,16.610712
28643,-7.0276613
28644,-10.591909
28645,10.39582
28646,25.167103
28647,10.136974
28648,13.171236
28649,17.346355
28650,17.268845
28651,31.27608
28652,137.2779
28653,321.63318
28654,501.84024
28655,326.40878
28656,556.85236
28657,509.7994
28658,656.672
28659,475.97913
28660,323.81055
28661,244.17065
28662,116.049484
28663,68.03794
28664,7.736097
28665,-5.183721
28666,21.030998
28667,3.8438365
28668,14.856549
28669,-7.037646
28670,-8.671974
28671,2.504834
28672,2.183265
28673,-13.430719
28674,-7.4088917
28675,20.757933
28676,135.21883
28677,126.19369
28678,469.63885
28679,315.4468
28680,547.7739
28681,509.5083
28682,653.6224
28683,417.0908
28684,176.2614
28685,204.97859
28686,127.87817
28687,91.16079
28688,-1.2851951
28689,-3.480462
28690,-8.105205
28691,-5.912327
28692,-33.898956
28693,-12.612166
28694,-3.0843837
28695,9.585535
28696,-7.872242
28697,-5.2814007
28698,24.16546
28699,139.98569
28700,310.02713
28701,577.74445
28702,765.9569
28703,907.7171
28704,820.48047
28705,891.6186
28706,850.15295
28707,779.1054
28708,582.8145
28709,418.30264
28710,146.88469
28711,32.193417
28712,11.558919
28713,66.13095
28714,74.34059
28715,-1.9493523
28716,11.389864
28717,35.77199
28718,-10.047143
28719,8.501404
28720,40.994125
28721,25.395649
28722,9.381741
28723,148.73033
28724,285.61304
28725,354.55215
28726,288.19305
28727,489.64047
28728,824.3264
28729,462.63165
28730,335.21732
28731,230.77661
28732,204.0267
28733,88.1715
28734,57.64376
28735,16.11746
28736,37.961113
28737,-1.4571733
28738,-17.553335
28739,-8.998455
28740,14.821908
28741,14.866423
28742,16.376543
28743,7.2587194
28744,11.729895
28745,4.5811
28746,17.715593
28747,103.229675
28748,251.07298
28749,299.7237
28750,314.06174
28751,159.04222
28752,166.78796
28753,331.34308
28754,358.28836
28755,287.3394
28756,233.07275
28757,217.15012
28758,121.77828
28759,30.751642
28760,-1.0349097
28761,9.455055
28762,-3.7789283
28763,12.215494
28764,-5.920562
28765,3.4240541
28766,-13.374529
28767,-10.029742
28768,0.9757829
28769,-20.837208
28770,36.233665
28771,97.7598
28772,320.42078
28773,413.42825
28774,313.45892
28775,341.80612
28776,233.90327
28777,302.36896
28778,295.34296
28779,195.00105
28780,410.58914
28781,135.18886
28782,162.87987
28783,48.65361
28784,-3.2028508
28785,-17.666618
28786,-19.541481
28787,-21.617786
28788,16.097416
28789,-6.263604
28790,-0.7794909
28791,5.219611
28792,8.421051
28793,-4.147508
28794,0.9193028
28795,144.40666
28796,285.99817
28797,511.68198
28798,450.8585
28799,595.65295
28800,387.2922
28801,508.41507
28802,544.59595
28803,464.71744
28804,479.66986
28805,152.88893
28806,64.755844
28807,-9.692203
28808,-20.50969
28809,-19.969086
28810,-32.840424
28811,-31.249453
28812,5.035277
28813,-7.2885933
28814,-0.9892284
28815,0.29905316
28816,9.464666
28817,9.590951
28818,0.47692046
28819,113.647255
28820,357.89902
28821,432.87033
28822,394.52188
28823,544.85846
28824,548.6727
28825,377.63586
28826,267.32672
28827,272.48676
28828,195.76837
28829,77.08464
28830,30.783737
28831,69.60607
28832,-10.010131
28833,-2.0091085
28834,-7.7347546
28835,-5.6530614
28836,-9.328125
28837,-4.7308664
28838,8.788267
28839,0.62939644
28840,5.7717476
28841,-24.038404
28842,19.31205
28843,135.51802
28844,148.98248
28845,197.64946
28846,277.4173
28847,274.7718
28848,221.80382
28849,257.67996
28850,256.41876
28851,227.83498
28852,196.46858
28853,92.73064
28854,48.2215
28855,9.928006
28856,7.4614754
28857,1.656202
28858,-1.0618291
28859,-9.215435
28860,7.7811213
28861,12.485802
28862,7.016919
28863,13.69371
28864,11.182883
28865,12.73496
28866,28.905329
28867,160.29878
28868,179.89415
28869,248.96031
28870,207.14711
28871,255.79486
28872,157.63312
28873,251.97894
28874,236.28069
28875,203.80392
28876,199.28333
28877,98.92799
28878,56.185463
28879,28.107052
28880,-6.003781
28881,-2.5277402
28882,-8.868373
28883,-3.263724
28884,2.035202
28885,6.941901
28886,27.793516
28887,3.08371
28888,31.231136
28889,24.650103
28890,50.936222
28891,77.9614
28892,103.42239
28893,165.21477
28894,166.39078
28895,153.16873
28896,126.92279
28897,27.443232
28898,71.340164
28899,98.49795
28900,147.63594
28901,90.2098
28902,42.72775
28903,-2.8552427
28904,-9.319929
28905,5.665546
28906,1.9447956
28907,7.9242034
28908,-0.5999736
28909,-1.7596904
28910,4.5598
28911,6.7019625
28912,4.972122
28913,9.625164
28914,33.18826
28915,114.44541
28916,43.08921
28917,161.61606
28918,55.158966
28919,165.97395
28920,38.954723
28921,97.16323
28922,129.14915
28923,142.32079
28924,127.08919
28925,102.39822
28926,57.523994
28927,0.56767327
28928,-16.465
28929,-9.117729
28930,-1.9530139
28931,-5.0718627
28932,18.841166
28933,16.9705
28934,14.764141
28935,13.387414
28936,1.4157196
28937,1.8433247
28938,19.706179
28939,128.41296
28940,276.58606
28941,523.95215
28942,655.4609
28943,754.65344
28944,557.0103
28945,301.669
28946,217.96104
28947,198.1411
28948,133.32169
28949,86.48651
28950,65.63784
28951,14.004553
28952,-6.3706236
28953,-5.9189095
28954,29.500769
28955,12.502144
28956,0.43451938
28957,-18.030548
28958,-1.7583715
28959,-11.650225
28960,-11.722517
28961,-5.5364747
28962,19.69774
28963,119.14995
28964,257.27798
28965,544.49243
28966,776.89636
28967,928.25433
28968,914.22015
28969,893.65515
28970,818.3962
28971,684.5376
28972,550.5537
28973,360.15543
28974,71.582115
28975,49.291595
28976,-23.05697
28977,-13.078983
28978,-9.946356
28979,-9.41343
28980,1.0706481
28981,5.6848702
28982,-17.649954
28983,-4.649199
28984,-3.6332936
28985,2.4588442
28986,21.748327
28987,105.51944
28988,334.62613
28989,589.83264
28990,767.9996
28991,984.3612
28992,933.11426
28993,867.84143
28994,608.80743
28995,292.269
28996,225.35661
28997,171.57559
28998,85.19086
28999,-35.399315
29000,11.561313
29001,78.33506
29002,15.500152
29003,65.05857
29004,117.991425
29005,82.581024
29006,25.637674
29007,15.161946
29008,13.102258
29009,127.31133
29010,177.35391
29011,118.36495
29012,249.40811
29013,397.25293
29014,358.49023
29015,302.6708
29016,438.8384
29017,596.1999
29018,739.2168
29019,735.16565
29020,728.38806
29021,398.96906
29022,169.20294
29023,102.48912
29024,74.179886
29025,60.630642
29026,69.73067
29027,33.8194
29028,57.97349
29029,35.997765
29030,131.29095
29031,-39.542694
29032,23.53397
29033,52.559795
29034,70.24122
29035,103.34321
29036,226.96423
29037,645.7805
29038,827.691
29039,902.67896
29040,730.49146
29041,978.8531
29042,550.76465
29043,549.58966
29044,548.9591
29045,441.18768
29046,104.618164
29047,115.88434
29048,83.5782
29049,34.693707
29050,40.78684
29051,99.28128
29052,58.57628
29053,63.666122
29054,34.200325
29055,73.38493
29056,57.652885
29057,48.59288
29058,59.479294
29059,150.68706
29060,288.69955
29061,399.10428
29062,488.10083
29063,447.58618
29064,406.86984
29065,428.83487
29066,358.42325
29067,216.06087
29068,283.2491
29069,336.9308
29070,105.21362
29071,46.966656
29072,45.332222
29073,11.4142065
29074,0.7546574
29075,-17.34684
29076,13.577585
29077,22.478575
29078,0.07118282
29079,-10.23658
29080,-6.236462
29081,20.647108
29082,40.328472
29083,108.27588
29084,381.05185
29085,640.6771
29086,729.0686
29087,740.7478
29088,951.66174
29089,689.5484
29090,699.21625
29091,641.9343
29092,434.5097
29093,129.24614
29094,37.823685
29095,24.26925
29096,17.761492
29097,13.989638
29098,-1.6527829
29099,-19.287718
29100,-0.5730568
29101,24.423649
29102,8.523487
29103,-6.120693
29104,11.092898
29105,15.446457
29106,28.068937
29107,100.46976
29108,145.65627
29109,281.15662
29110,477.74902
29111,712.9588
29112,437.51337
29113,742.04987
29114,753.27203
29115,571.111
29116,546.9431
29117,216.38828
29118,120.54604
29119,85.04327
29120,-5.3994713
29121,22.944704
29122,-9.155884
29123,-6.9315505
29124,-2.4168396
29125,-0.70847183
29126,-6.5217443
29127,14.193447
29128,-2.8715115
29129,-3.9183817
29130,8.884735
29131,145.0434
29132,209.45026
29133,312.2203
29134,382.28778
29135,566.1844
29136,884.80414
29137,825.9995
29138,633.902
29139,404.3561
29140,289.1587
29141,176.88669
29142,36.437004
29143,41.43086
29144,-9.822322
29145,-31.615454
29146,-4.0758634
29147,23.074135
29148,-13.43187
29149,-1.7734108
29150,-6.747513
29151,-1.0076375
29152,7.3411255
29153,6.0925756
29154,7.226258
29155,98.75197
29156,258.33127
29157,412.538
29158,798.5067
29159,880.54034
29160,520.00604
29161,682.93945
29162,723.3235
29163,439.16724
29164,431.7941
29165,225.78647
29166,44.63704
29167,12.906661
29168,11.931166
29169,-7.894401
29170,-5.0793886
29171,-10.623674
29172,-2.1424272
29173,0.6662453
29174,2.5773566
29175,0.8356282
29176,2.2157
29177,8.641876
29178,-19.90599
29179,115.63059
29180,173.5192
29181,318.8932
29182,473.95065
29183,680.56055
29184,687.84717
29185,740.94696
29186,640.50366
29187,489.98346
29188,337.2225
29189,186.46136
29190,83.64574
29191,21.004414
29192,-9.593971
29193,2.794144
29194,-9.744371
29195,0.8699076
29196,5.890737
29197,8.681229
29198,-1.3293122
29199,-10.673477
29200,-4.386687
29201,-1.9913594
29202,24.47289
29203,67.75094
29204,232.40582
29205,415.1673
29206,498.40488
29207,411.76138
29208,694.71216
29209,743.3708
29210,561.965
29211,670.98425
29212,516.2796
29213,261.5678
29214,41.074287
29215,16.576122
29216,-23.418
29217,-17.180252
29218,-29.575104
29219,-9.703301
29220,-5.093971
29221,4.211193
29222,2.7743378
29223,9.648178
29224,4.427979
29225,0.3276777
29226,9.092319
29227,117.83789
29228,248.76067
29229,430.1579
29230,544.84265
29231,478.37073
29232,473.59735
29233,532.1272
29234,383.52557
29235,306.0786
29236,232.95097
29237,55.574894
29238,52.130238
29239,15.988782
29240,10.133297
29241,-9.481581
29242,38.188496
29243,-0.3636078
29244,-1.0327256
29245,-1.0517269
29246,-11.377398
29247,0.021719046
29248,0.64942163
29249,9.320989
29250,14.401176
29251,133.24277
29252,252.32262
29253,349.46478
29254,527.65405
29255,665.9986
29256,670.53925
29257,614.96216
29258,681.38574
29259,621.8971
29260,441.5861
29261,139.55125
29262,108.037445
29263,3.644444
29264,5.4545417
29265,11.339339
29266,-13.69255
29267,-39.686085
29268,-5.2510266
29269,-31.247303
29270,-11.037512
29271,18.238873
29272,-0.0991688
29273,37.724304
29274,95.87655
29275,202.40565
29276,356.7145
29277,475.85406
29278,561.4745
29279,385.37567
29280,357.5898
29281,398.88544
29282,553.5057
29283,338.82477
29284,171.87262
29285,39.40289
29286,-14.631367
29287,-3.348568
29288,10.8246975
29289,-23.261545
29290,-9.73233
29291,-6.0946407
29292,-11.891831
29293,-0.06688907
29294,-3.9927764
29295,6.884586
29296,7.264009
29297,15.120857
29298,125.72737
29299,257.52194
29300,338.74753
29301,323.07648
29302,583.3672
29303,541.90857
29304,530.0589
29305,537.56793
29306,645.6315
29307,538.20056
29308,231.10333
29309,102.80754
29310,15.017067
29311,-5.911309
29312,-22.548702
29313,-14.413734
29314,0.68143344
29315,-4.600556
29316,-1.256544
29317,-4.689714
29318,3.4011793
29319,3.1791844
29320,1.1713431
29321,8.810282
29322,122.25052
29323,112.57202
29324,295.42984
29325,388.07025
29326,319.11575
29327,300.27835
29328,373.21722
29329,427.8946
29330,232.6778
29331,310.7354
29332,157.80745
29333,51.85736
29334,19.252567
29335,-5.1843486
29336,-2.9110441
29337,28.840466
29338,-3.2024412
29339,-7.1499834
29340,9.340483
29341,-0.665983
29342,-1.2505476
29343,-28.246138
29344,-13.841922
29345,12.969125
29346,112.4877
29347,146.8965
29348,237.62668
29349,249.44574
29350,415.92978
29351,402.76584
29352,316.36407
29353,275.32874
29354,243.19275
29355,164.68031
29356,81.42045
29357,28.005861
29358,1.7888792
29359,-3.1284823
29360,3.354229
29361,-12.153079
29362,13.383397
29363,1.2726374
29364,-3.8797336
29365,-29.326706
29366,1.7585987
29367,2.8379238
29368,-6.1042356
29369,7.457144
29370,96.487946
29371,87.1213
29372,232.17584
29373,305.71942
29374,461.22482
29375,553.0206
29376,539.4583
29377,627.31195
29378,476.56778
29379,232.7993
29380,173.24696
29381,63.205685
29382,32.459953
29383,-3.529337
29384,-16.267212
29385,8.3666725
29386,-28.61009
29387,-6.1934094
29388,12.832315
29389,1.5452311
29390,-25.296656
29391,38.24306
29392,64.32773
29393,74.85787
29394,80.35923
29395,90.567345
29396,133.03581
29397,180.88771
29398,351.71277
29399,268.95416
29400,388.99615
29401,321.09793
29402,399.3098
29403,311.0311
29404,196.98297
29405,44.95225
29406,-4.836042
29407,-12.977247
29408,2.686246
29409,23.872105
29410,7.4260106
29411,-28.555742
29412,-33.752934
29413,-4.9784493
29414,38.08769
29415,-7.053809
29416,-35.59485
29417,-4.62808
29418,45.50782
29419,89.19982
29420,216.70987
29421,205.87811
29422,247.27686
29423,273.19193
29424,649.76825
29425,403.00485
29426,225.96384
29427,181.86514
29428,118.840355
29429,52.259624
29430,47.167168
29431,-31.339333
29432,-1.0425462
29433,-3.9137
29434,8.321375
29435,-1.2399206
29436,9.723119
29437,5.4447374
29438,-5.3058505
29439,-10.768493
29440,-11.690729
29441,20.94599
29442,36.071472
29443,83.59886
29444,222.37244
29445,241.47177
29446,195.32607
29447,269.54034
29448,371.2371
29449,296.13913
29450,180.36722
29451,201.43309
29452,121.02517
29453,64.01176
29454,-7.074596
29455,-9.408717
29456,8.222282
29457,-10.614569
29458,-3.8123856
29459,1.7246971
29460,-7.623201
29461,25.060886
29462,7.726147
29463,-8.821526
29464,27.610487
29465,29.40258
29466,64.32395
29467,104.79251
29468,193.97029
29469,114.082054
29470,205.65303
29471,346.75543
29472,406.99466
29473,379.94354
29474,183.9591
29475,131.20898
29476,88.315765
29477,43.665554
29478,3.3735428
29479,24.763145
29480,24.239851
29481,-23.933651
29482,27.675747
29483,29.520102
29484,-2.3116508
29485,34.45923
29486,16.673862
29487,7.481441
29488,70.10004
29489,114.06328
29490,273.02808
29491,496.09003
29492,608.3845
29493,646.41455
29494,618.3448
29495,521.7149
29496,319.04645
29497,205.08868
29498,100.18987
29499,59.44177
29500,12.854872
29501,20.910831
29502,44.8046
29503,7.591465
29504,-7.668498
29505,15.968695
29506,18.15919
29507,-9.535193
29508,-5.253958
29509,4.722544
29510,-57.431087
29511,7.4336524
29512,51.83771
29513,190.22238
29514,498.52252
29515,681.41724
29516,840.0492
29517,823.59546
29518,882.80316
29519,710.48376
29520,551.3121
29521,616.0621
29522,519.507
29523,176.26909
29524,49.99819
29525,12.078719
29526,13.31734
29527,24.613554
29528,5.448448
29529,-3.9780736
29530,-3.4149866
29531,-0.55579287
29532,2.061606
29533,5.19297
29534,1.2212747
29535,8.80555
29536,96.75746
29537,223.31248
29538,524.7316
29539,641.03174
29540,816.27313
29541,863.3964
29542,982.8488
29543,916.1727
29544,837.7496
29545,699.1248
29546,447.63202
29547,36.51999
29548,45.246353
29549,8.593077
29550,16.95947
29551,-34.34655
29552,-8.039517
29553,17.442406
29554,-3.3680987
29555,-11.968915
29556,11.484803
29557,13.9772625
29558,10.206626
29559,24.368734
29560,64.42759
29561,224.7704
29562,487.94113
29563,693.75836
29564,859.27954
29565,926.7774
29566,967.9291
29567,863.5863
29568,771.358
29569,609.37726
29570,423.91486
29571,103.39925
29572,8.42724
29573,-51.88905
29574,-7.9126415
29575,1.4344794
29576,-16.144964
29577,22.319237
29578,10.179528
29579,6.9809237
29580,-17.851337
29581,3.829099
29582,13.816416
29583,19.453283
29584,65.25524
29585,222.84149
29586,518.0335
29587,743.6186
29588,895.24615
29589,962.1073
29590,937.42114
29591,860.5966
29592,739.5022
29593,649.65594
29594,373.33997
29595,91.58373
29596,8.165308
29597,62.961685
29598,48.35807
29599,31.787148
29600,4.205035
29601,-10.674434
29602,-14.278125
29603,-25.060627
29604,-13.47304
29605,-22.752415
29606,-16.040062
29607,16.639587
29608,34.523064
29609,299.95456
29610,448.1532
29611,610.53314
29612,607.2867
29613,625.6661
29614,576.7848
29615,324.07117
29616,167.754
29617,161.35762
29618,67.87543
29619,53.568943
29620,39.253853
29621,-36.97933
29622,9.432745
29623,20.569016
29624,-14.562904
29625,5.988507
29626,-14.007879
29627,-13.6437645
29628,-13.759237
29629,-12.866647
29630,-4.080077
29631,72.09325
29632,133.5595
29633,273.03986
29634,286.79276
29635,563.134
29636,536.773
29637,435.06808
29638,550.5483
29639,618.0819
29640,557.68823
29641,435.67325
29642,108.76391
29643,10.793871
29644,41.1457
29645,-14.310234
29646,-6.8562336
29647,13.861552
29648,75.23595
29649,-15.994827
29650,-20.630564
29651,28.978437
29652,16.605145
29653,-18.689095
29654,19.363811
29655,33.746925
29656,101.21116
29657,284.262
29658,459.23135
29659,647.0822
29660,624.76276
29661,771.18713
29662,677.8899
29663,600.29895
29664,495.53824
29665,457.9872
29666,63.005386
29667,36.565083
29668,-10.764662
29669,3.9086816
29670,13.656359
29671,-6.361728
29672,-38.758232
29673,-7.3443103
29674,-2.5044746
29675,-0.1834892
29676,-21.86743
29677,9.88909
29678,85.412926
29679,51.221474
29680,130.84772
29681,226.13849
29682,347.00467
29683,474.52728
29684,604.84924
29685,662.9467
29686,717.82153
29687,724.4362
29688,500.72147
29689,322.4976
29690,57.322517
29691,13.04661
29692,35.19686
29693,-25.443678
29694,18.758102
29695,-10.5241165
29696,-24.891645
29697,-9.645658
29698,-10.82785
29699,29.963587
29700,-14.504735
29701,-26.254015
29702,39.64275
29703,26.243681
29704,106.3424
29705,169.66196
29706,220.98633
29707,592.6677
29708,740.3067
29709,538.9277
29710,617.33813
29711,521.1788
29712,404.43353
29713,322.1099
29714,81.89742
29715,34.40659
29716,-28.721943
29717,-13.238643
29718,30.685095
29719,-8.55183
29720,-19.35887
29721,-18.59368
29722,-12.62004
29723,29.437494
29724,-28.63772
29725,-27.409698
29726,7.545872
29727,33.309334
29728,155.22844
29729,421.65497
29730,766.04407
29731,758.53
29732,667.3921
29733,681.2126
29734,643.9319
29735,411.71127
29736,195.87851
29737,198.89359
29738,114.07542
29739,14.420614
29740,-6.2019434
29741,-2.301553
29742,4.2898664
29743,13.743495
29744,-14.110474
29745,-17.416508
29746,-31.249094
29747,29.225859
29748,4.7013865
29749,-1.8373877
29750,11.020493
29751,56.389988
29752,117.317215
29753,236.2865
29754,426.72144
29755,572.6026
29756,531.8451
29757,518.6447
29758,573.65106
29759,529.792
29760,555.2779
29761,443.661
29762,30.110764
29763,7.3917403
29764,19.814472
29765,5.1146555
29766,2.2603643
29767,2.0761719
29768,7.6412325
29769,0.0431912
29770,-1.1257014
29771,-14.912516
29772,2.8509593
29773,6.6248736
29774,-6.2260623
29775,50.872852
29776,229.87547
29777,570.1183
29778,761.71454
29779,911.7881
29780,926.5229
29781,966.4319
29782,912.2111
29783,749.54803
29784,617.4065
29785,371.0422
29786,30.007593
29787,87.25774
29788,55.18729
29789,25.399324
29790,10.066392
29791,3.177604
29792,-14.117811
29793,-7.537698
29794,20.456907
29795,20.673538
29796,-0.9567765
29797,1.0045931
29798,21.655539
29799,70.76714
29800,214.4165
29801,508.59357
29802,691.82556
29803,837.7943
29804,857.5601
29805,901.00146
29806,797.21216
29807,794.8292
29808,635.6065
29809,412.41443
29810,108.98698
29811,43.849346
29812,29.339714
29813,7.0817423
29814,-14.669889
29815,6.329748
29816,1.5879577
29817,25.493841
29818,-28.205643
29819,-24.85866
29820,-13.318369
29821,-24.311497
29822,-24.31986
29823,46.39541
29824,283.9163
29825,516.9866
29826,715.0902
29827,850.4777
29828,939.4469
29829,945.64264
29830,899.6609
29831,835.2476
29832,689.01
29833,562.0563
29834,146.54887
29835,79.75339
29836,63.30591
29837,18.948555
29838,16.226555
29839,42.62174
29840,68.35422
29841,-58.62103
29842,-15.476497
29843,-27.83197
29844,-60.959393
29845,-65.17275
29846,-0.43849355
29847,63.151604
29848,149.73192
29849,230.54543
29850,452.98672
29851,694.2838
29852,592.9566
29853,542.6233
29854,677.86993
29855,449.1661
29856,434.46124
29857,328.24002
29858,110.49468
29859,24.72532
29860,49.03695
29861,44.758286
29862,-16.716988
29863,-2.490704
29864,-11.63853
29865,-25.306479
29866,31.347464
29867,-18.670643
29868,-12.339111
29869,-9.322422
29870,16.031641
29871,56.76519
29872,217.2632
29873,394.03387
29874,335.39774
29875,441.25223
29876,439.3842
29877,575.3947
29878,774.7398
29879,674.8839
29880,561.2834
29881,431.1653
29882,79.75113
29883,15.76229
29884,-6.7261615
29885,59.608868
29886,-8.661759
29887,-1.3360918
29888,10.769048
29889,8.389441
29890,8.276612
29891,2.381886
29892,2.4809875
29893,6.5273995
29894,11.865194
29895,60.2835
29896,134.1373
29897,357.91882
29898,325.71768
29899,477.23547
29900,438.45813
29901,449.66885
29902,409.8573
29903,355.2344
29904,162.60017
29905,182.11336
29906,18.622597
29907,7.5139203
29908,-11.928164
29909,13.096223
29910,54.03082
29911,-3.740097
29912,-4.1411333
29913,-40.328503
29914,-40.328503
29915,-7.9211693
29916,2.4709258
29917,-29.77943
29918,-14.02399
29919,23.25814
29920,93.733734
29921,281.75174
29922,268.90747
29923,535.2573
29924,612.90234
29925,591.9713
29926,551.21436
29927,671.01074
29928,578.2397
29929,346.77438
29930,29.077085
29931,14.184067
29932,6.178992
29933,-8.187653
29934,-12.345199
29935,0.9899917
29936,-10.273048
29937,-5.552646
29938,31.05258
29939,-13.085264
29940,-19.430424
29941,-13.61073
29942,10.639827
29943,34.505333
29944,133.16507
29945,251.9722
29946,383.859
29947,493.20172
29948,538.61316
29949,512.073
29950,667.4531
29951,541.71594
29952,450.40845
29953,330.87445
29954,101.871025
29955,11.56472
29956,1.8202169
29957,-5.198718
29958,0.631517
29959,-10.955389
29960,-19.761349
29961,-18.303183
29962,28.39596
29963,-10.571528
29964,-15.986063
29965,-23.091976
29966,54.510933
29967,36.051453
29968,97.75408
29969,154.99983
29970,481.9281
29971,719.87823
29972,828.51056
29973,879.4162
29974,965.8646
29975,721.2371
29976,522.9564
29977,364.5738
29978,105.68215
29979,-4.4531345
29980,-8.408625
29981,33.561794
29982,27.44781
29983,-7.6056557
29984,-5.356882
29985,-17.505058
29986,4.2265244
29987,15.5445
29988,-9.11542
29989,-10.583154
29990,0.23904109
29991,91.05733
29992,96.4401
29993,318.60007
29994,477.96198
29995,617.02734
29996,676.4872
29997,735.9823
29998,715.0017
29999,674.174
30000,657.219
30001,506.61542
30002,77.500496
30003,-4.7451425
30004,50.223858
30005,0.43194526
30006,8.969194
30007,-5.0011888
30008,27.350594
30009,473.72638
30010,550.57635
30011,626.8477
30012,747.7629
30013,653.6059
30014,550.97986
30015,573.6442
30016,312.48514
30017,30.934988
30018,21.252502
30019,9.193916
30020,-31.274149
30021,-8.601613
30022,18.116426
30023,42.966465
30024,39.36202
30025,0.21233606
30026,8.201972
30027,-26.977043
30028,2.9618478
30029,12.990278
30030,50.18802
30031,135.32101
30032,334.3899
30033,495.79993
30034,585.29785
30035,521.7426
30036,554.39044
30037,610.9419
30038,495.79382
30039,275.44043
30040,232.6692
30041,77.43492
30042,31.091745
30043,-5.830958
30044,4.184948
30045,24.698195
30046,28.124126
30047,1.3998802
30048,2.8478825
30049,10.888523
30050,-36.192333
30051,-10.413551
30052,8.63655
30053,6.4960384
30054,44.990177
30055,173.08188
30056,320.19955
30057,327.0439
30058,608.2664
30059,675.49744
30060,846.0517
30061,861.6438
30062,815.3312
30063,710.2917
30064,443.128
30065,77.421585
30066,29.475748
30067,-12.183083
30068,21.997696
30069,17.304049
30070,16.256426
30071,-7.649098
30072,1.9390657
30073,-12.053638
30074,-39.169758
30075,20.468845
30076,-14.438132
30077,25.475554
30078,21.254679
30079,48.682804
30080,175.71446
30081,253.7021
30082,548.0842
30083,787.22125
30084,794.039
30085,627.1987
30086,595.8325
30087,505.4019
30088,357.07245
30089,98.99217
30090,28.104174
30091,0.23047382
30092,-6.185274
30093,-17.02367
30094,-9.717969
30095,-6.0739455
30096,-0.59451115
30097,-2.5818658
30098,-5.30613
30099,-0.53416395
30100,2.9430861
30101,28.404413
30102,44.013695
30103,143.9734
30104,313.40463
30105,365.7168
30106,328.04886
30107,294.918
30108,308.946
30109,274.9016
30110,203.9228
30111,147.69324
30112,127.093315
30113,56.52745
30114,0.17837457
30115,-20.21185
30116,1.5192972
30117,-1.1566291
30118,-7.0245576
30119,1.7465321
30120,1.9928002
