,labombilla
17689,-11.979417
17690,-35.97995
17691,-1.4877187
17692,18.868143
17693,9.93232
17694,5.006787
17695,11.136758
17696,12.232774
17697,-14.981358
17698,82.69215
17699,184.46693
17700,297.6707
17701,424.3011
17702,764.6877
17703,864.4439
17704,824.01575
17705,648.87756
17706,575.73517
17707,492.98346
17708,255.59518
17709,57.28269
17710,-2.6708512
17711,-0.69908977
17712,-17.659197
17713,-20.785275
17714,-0.03223829
17715,8.3819065
17716,9.118956
17717,8.068488
17718,5.7356777
17719,11.177478
17720,11.183682
17721,18.296051
17722,52.100014
17723,191.1435
17724,391.8831
17725,585.3639
17726,741.9287
17727,835.4817
17728,761.7285
17729,616.92975
17730,472.2096
17731,464.8207
17732,307.43503
17733,86.86455
17734,50.11849
17735,23.98034
17736,2.657686
17737,2.657686
17738,10.24542
17739,6.713663
17740,7.7768207
17741,4.476231
17742,16.57549
17743,24.573507
17744,10.102681
17745,9.652237
17746,49.730915
17747,191.26688
17748,387.2779
17749,581.15173
17750,744.9141
17751,833.61334
17752,825.2051
17753,638.02264
17754,541.9205
17755,483.73184
17756,359.25385
17757,54.105118
17758,-18.268929
17759,10.437848
17760,10.371134
17761,-9.9559965
17762,1.5180062
17763,95.00463
17764,76.19597
17765,18.39924
17766,37.896587
17767,32.925583
17768,46.455063
17769,40.910717
17770,20.934763
17771,401.02075
17772,497.10138
17773,644.908
17774,749.1584
17775,840.3591
17776,861.00195
17777,621.2077
17778,534.0582
17779,532.925
17780,329.37335
17781,123.038666
17782,54.718002
17783,34.61577
17784,14.933531
17785,-30.238003
17786,46.417522
17787,-42.605465
17788,12.326855
17789,-11.309614
17790,19.140408
17791,21.597712
17792,36.84795
17793,53.11669
17794,24.051676
17795,352.83185
17796,417.8097
17797,560.9771
17798,738.7303
17799,847.251
17800,781.7011
17801,585.657
17802,546.60974
17803,509.867
17804,332.35693
17805,98.26093
17806,52.2777
17807,-39.762177
17808,-33.010986
17809,-19.813025
17810,-14.616391
17811,72.882805
17812,31.39205
17813,27.92017
17814,64.11584
17815,61.319084
17816,5.433184
17817,35.17193
17818,87.25231
17819,278.99005
17820,429.21713
17821,640.7351
17822,766.0039
17823,768.6438
17824,838.39
17825,637.69495
17826,554.76306
17827,477.28873
17828,338.55222
17829,74.00344
17830,56.141293
17831,14.842792
17832,37.324696
17833,22.076242
17834,22.049099
17835,16.43177
17836,10.082154
17837,-7.886788
17838,26.716932
17839,12.110944
17840,7.6114697
17841,21.906223
17842,67.146545
17843,227.29863
17844,435.5822
17845,662.1727
17846,740.839
17847,780.6189
17848,831.75836
17849,663.1736
17850,515.89996
17851,427.894
17852,324.76587
17853,101.66342
17854,58.008743
17855,41.969296
17856,58.597313
17857,61.46746
17858,36.64899
17859,-25.986017
17860,61.30417
17861,8.949095
17862,3.2450447
17863,14.644742
17864,6.5295978
17865,7.6769595
17866,49.684387
17867,244.42117
17868,450.2315
17869,599.6169
17870,758.796
17871,868.50824
17872,818.00745
17873,639.85114
17874,505.27362
17875,480.99905
17876,316.84653
17877,120.15665
17878,39.59673
17879,61.942474
17880,76.68985
17881,87.68191
17882,-13.954211
17883,-3.913756
17884,8.883518
17885,22.519142
17886,23.84533
17887,23.84533
17888,4.2696366
17889,-9.063817
17890,71.84535
17891,290.19485
17892,430.11365
17893,604.7834
17894,686.7328
17895,861.9037
17896,835.1834
17897,664.1414
17898,580.20844
17899,512.7881
17900,358.01474
17901,77.63248
17902,24.259207
17903,-19.33448
17904,21.4716
17905,-18.810516
17906,26.251453
17907,16.501501
17908,-2.64353
17909,1.6234468
17910,20.767586
17911,5.2741656
17912,59.8069
17913,45.88553
17914,58.20966
17915,281.32812
17916,498.4926
17917,596.72766
17918,753.7055
17919,828.9222
17920,853.4954
17921,619.7519
17922,529.8643
17923,488.32516
17924,345.4639
17925,82.27595
17926,-8.073703
17927,-24.470726
17928,-16.316204
17929,-16.316204
17930,-27.230873
17931,5.759089
17932,62.763035
17933,20.822927
17934,30.9908
17935,2.8007982
17936,-85.4037
17937,-16.754303
17938,-4.4140487
17939,278.399
17940,409.00153
17941,638.68286
17942,736.5911
17943,810.3832
17944,757.776
17945,677.70795
17946,536.26587
17947,519.7013
17948,323.5025
17949,113.09202
17950,45.80902
17951,-13.558898
17952,-65.48275
17953,84.47373
17954,35.888546
17955,37.747047
17956,65.400856
17957,40.878887
17958,66.727036
17959,25.632908
17960,36.84795
17961,54.96805
17962,89.88759
17963,262.39426
17964,451.34454
17965,641.27856
17966,792.34216
17967,869.5135
17968,845.9945
17969,636.1471
17970,498.0473
17971,517.8312
17972,317.25583
17973,152.3302
17974,9.667216
17975,35.081024
17976,51.293106
17977,39.65004
17978,17.285877
17979,6.402595
17980,29.742367
17981,46.094093
17982,-26.382011
17983,9.748274
17984,17.065382
17985,19.557692
17986,59.29273
17987,225.33167
17988,441.10077
17989,561.4984
17990,763.376
17991,838.53217
17992,774.64154
17993,632.4189
17994,553.3321
17995,484.5465
17996,378.2327
17997,55.00088
17998,44.054665
17999,42.49106
18000,33.999756
18001,42.508842
18002,17.982815
18003,-11.710163
18004,-39.358288
18005,-33.715405
18006,-29.163044
18007,28.21051
18008,12.423613
18009,30.91795
18010,48.41008
18011,252.71484
18012,373.88925
18013,615.3333
18014,764.4685
18015,812.25616
18016,822.2028
18017,648.99146
18018,545.8904
18019,519.7853
18020,333.05713
18021,63.685036
18022,94.80665
18023,-8.78465
18024,-7.606677
18025,-23.729008
18026,-18.321344
18027,45.10284
18028,40.283737
18029,-10.39469
18030,63.670635
18031,-16.751696
18032,53.642094
18033,22.717733
18034,41.528934
18035,341.75485
18036,408.87332
18037,635.66534
18038,765.1166
18039,824.2636
18040,812.9347
18041,670.528
18042,523.03284
18043,544.20886
18044,329.36398
18045,127.38691
18046,42.68136
18047,-2.714098
18048,-18.819687
18049,-17.364622
18050,76.68985
18051,-2.2927313
18052,29.988308
18053,8.883518
18054,4.5089974
18055,22.536043
18056,-24.214666
18057,64.18515
18058,17.310678
18059,293.60754
18060,445.66483
18061,678.5506
18062,802.1331
18063,827.72925
18064,826.66833
18065,628.75555
18066,499.08508
18067,544.20886
18068,387.426
18069,96.44804
18070,-23.130299
18071,-80.76508
18072,-54.077606
18073,-33.010986
18074,-85.345085
18075,37.558655
18076,-7.3449173
18077,-46.378437
18078,-33.480076
18079,32.524483
18080,45.360794
18081,53.542706
18082,86.925896
18083,209.17125
18084,567.38965
18085,691.46204
18086,787.1246
18087,844.1367
18088,849.409
18089,591.4099
18090,562.4604
18091,545.96954
18092,443.29355
18093,108.037346
18094,83.40304
18095,-35.74106
18096,-89.71708
18097,-70.09348
18098,-64.406334
18099,19.84273
18100,-9.731676
18101,54.830647
18102,30.330761
18103,50.54767
18104,27.45069
18105,11.230384
18106,67.45588
18107,327.78336
18108,381.2483
18109,652.2355
18110,812.49524
18111,864.6458
18112,843.2942
18113,638.7212
18114,574.2379
18115,541.2273
18116,224.13336
18117,56.638794
18118,4.259803
18119,-7.527853
18120,34.59823
18121,12.962272
18122,20.064157
18123,12.477832
18124,14.884596
18125,19.990171
18126,11.747421
18127,22.044537
18128,11.504597
18129,12.657196
18130,50.680733
18131,225.45505
18132,420.36862
18133,605.8677
18134,761.4677
18135,849.9975
18136,815.2611
18137,647.17523
18138,574.1058
18139,473.55106
18140,337.07666
18141,63.99644
18142,5.5943785
18143,0.49736857
18144,3.5813427
18145,57.267685
18146,32.58231
18147,13.737433
18148,14.884596
18149,-10.39469
18150,22.536043
18151,21.09992
18152,3.9373038
18153,6.761947
18154,72.88563
18155,167.63045
18156,469.47934
18157,612.265
18158,751.2157
18159,828.29956
18160,775.402
18161,597.1274
18162,532.92664
18163,462.886
18164,324.03113
18165,162.28624
18166,65.98324
18167,74.75323
18168,14.406799
18169,25.773277
18170,52.355846
18171,76.71216
18172,23.815903
18173,22.334282
18174,-3.8270178
18175,-12.535749
18176,1.2158986
18177,23.71685
18178,63.305367
18179,143.38553
18180,425.46567
18181,566.2137
18182,746.8604
18183,759.16656
18184,787.93604
18185,688.5885
18186,534.81323
18187,430.58038
18188,359.0715
18189,56.536926
18190,19.384018
18191,71.9992
18192,61.855442
18193,35.329247
18194,56.960094
18195,21.400642
18196,26.431412
18197,43.46216
18198,8.030904
18199,10.605546
18200,41.570812
18201,31.470646
18202,52.061863
18203,195.01315
18204,442.98975
18205,571.60846
18206,768.53204
18207,827.8472
18208,826.30945
18209,604.69305
18210,580.1486
18211,496.50272
18212,324.94034
18213,71.948235
18214,19.780146
18215,7.4773197
18216,3.0938416
18217,57.267685
18218,2.948429
18219,7.0194087
18220,17.566488
18221,8.883518
18222,5.006787
18223,5.5875297
18224,-40.32299
18225,18.896801
18226,61.715286
18227,196.06223
18228,429.41364
18229,615.96277
18230,747.642
18231,842.2149
18232,820.34125
18233,633.0063
18234,529.0149
18235,498.68784
18236,347.51163
18237,-10.625671
18238,11.999654
18239,-12.238561
18240,20.253714
18241,9.046108
18242,7.676548
18243,74.3642
18244,30.814554
18245,61.713516
18246,47.87842
18247,50.871784
18248,53.642094
18249,54.360577
18250,89.72214
18251,194.067
18252,439.4256
18253,576.1776
18254,692.238
18255,807.0634
18256,824.919
18257,578.2941
18258,543.4219
18259,488.86914
18260,386.20892
18261,72.28759
18262,-14.734519
18263,-67.06237
18264,-66.798775
18265,-83.57632
18266,-63.91854
18267,-7.998176
18268,-0.016248494
18269,21.51942
18270,48.35471
18271,66.22457
18272,22.296785
18273,59.41537
18274,69.87034
18275,214.47183
18276,475.4007
18277,693.26587
18278,772.7781
18279,708.8286
18280,804.7387
18281,648.01276
18282,610.1477
18283,531.3302
18284,230.62035
18285,8.335795
18286,-35.998886
18287,-55.046303
18288,-43.75577
18289,-2.032024
18290,5.3796124
18291,-17.365623
18292,-17.037527
18293,-54.722336
18294,-23.067421
18295,17.20271
18296,65.715355
18297,50.402725
18298,21.79694
18299,206.07068
18300,553.57477
18301,579.23785
18302,693.5938
18303,772.8904
18304,795.5841
18305,624.64264
18306,476.2742
18307,453.0709
18308,147.06998
18309,28.231436
18310,-1.5670942
18311,18.808079
18312,-16.022392
18313,-50.35351
18314,-47.29304
18315,8.999936
18316,6.971247
18317,2.639637
18318,8.86386
18319,9.350308
18320,9.588479
18321,12.244006
18322,35.587914
18323,212.76115
18324,439.76096
18325,670.7334
18326,683.14844
18327,725.3843
18328,800.3423
18329,616.3735
18330,472.8043
18331,455.62506
18332,173.63045
18333,-30.553005
18334,-29.832703
18335,-55.493576
18336,-54.471367
18337,-81.01713
18338,-62.551815
18339,-33.47401
18340,-37.96608
18341,-15.357653
18342,-19.182087
18343,20.30436
18344,-18.185165
18345,17.012856
18346,27.419893
18347,269.23605
18348,424.5873
18349,532.63196
18350,699.63824
18351,754.5979
18352,741.1504
18353,617.3406
18354,480.11386
18355,479.30612
18356,226.30295
18357,27.827747
18358,3.7883062
18359,-32.964867
18360,-50.35351
18361,-39.36067
18362,-6.286831
18363,29.682348
18364,28.444372
18365,0.049032092
18366,-31.074604
18367,1.318974
18368,-25.531267
18369,-28.580706
18370,72.669075
18371,171.45006
18372,351.17746
18373,589.83
18374,749.1573
18375,740.7621
18376,714.50885
18377,630.12164
18378,467.08282
18379,406.34708
18380,245.29445
18381,85.281456
18382,66.50818
18383,23.592768
18384,38.67393
18385,-58.8074
18386,-26.7057
18387,-38.403217
18388,43.935596
18389,-50.077736
18390,-22.163939
18391,-23.979729
18392,-17.174402
18393,-11.001934
18394,3.0331593
18395,343.14413
18396,488.46246
18397,529.75574
18398,697.4135
18399,773.13306
18400,679.61743
18401,601.1116
18402,469.58627
18403,419.00537
18404,174.83794
18405,68.962585
18406,7.989288
18407,33.73121
18408,73.50723
18409,-3.989049
18410,32.67874
18411,-57.57179
18412,-95.227104
18413,-8.0331545
18414,-41.57759
18415,-17.283564
18416,-24.510017
18417,0.45357037
18418,-6.846177
18419,268.38718
18420,474.8216
18421,566.80725
18422,624.8678
18423,780.2125
18424,748.4351
18425,622.8775
18426,324.2333
18427,415.90887
18428,236.48648
18429,53.129917
18430,65.972694
18431,73.495674
18432,6.802148
18433,34.755756
18434,59.59661
18435,34.07133
18436,24.39369
18437,-6.8721924
18438,6.9491305
18439,60.557186
18440,8.691412
18441,23.664335
18442,59.39336
18443,214.20833
18444,352.02072
18445,489.86862
18446,684.0424
18447,755.667
18448,748.26086
18449,603.2545
18450,403.35648
18451,396.4347
18452,245.60141
18453,36.22288
18454,69.42257
18455,-8.633564
18456,1.778504
18457,50.449253
18458,80.162735
18459,4.871922
18460,21.864817
18461,23.528399
18462,28.074326
18463,11.945988
18464,-25.264078
18465,9.595465
18466,31.63876
18467,201.09897
18468,396.2777
18469,547.7746
18470,704.2462
18471,772.3845
18472,757.68945
18473,548.5833
18474,406.38382
18475,315.25146
18476,272.50058
18477,37.04424
18478,56.318546
18479,48.427658
18480,39.4411
18481,49.225925
18482,-23.189613
18483,28.097479
18484,6.971247
18485,16.854229
18486,6.9752316
18487,-5.858514
18488,6.7280183
18489,15.3709755
18490,39.454254
18491,197.61383
18492,443.21146
18493,567.3258
18494,714.7984
18495,753.24677
18496,744.44403
18497,588.7363
18498,332.0466
18499,374.52844
18500,241.29587
18501,50.978897
18502,82.42094
18503,61.81963
18504,43.625374
18505,8.945773
18506,17.520512
18507,5.2100825
18508,12.367562
18509,18.594715
18510,7.6841855
18511,24.911142
18512,6.0775657
18513,18.90228
18514,26.866533
18515,225.61166
18516,414.76868
18517,586.7992
18518,656.9773
18519,770.0352
18520,731.2484
18521,579.19556
18522,418.8719
18523,448.06345
18524,226.10811
18525,99.567055
18526,39.98643
18527,-69.27231
18528,46.5097
18529,48.33801
18530,12.739587
18531,12.176905
18532,17.953218
18533,25.857464
18534,12.879527
18535,27.30903
18536,4.6852794
18537,12.849804
18538,31.722942
18539,189.17465
18540,478.80588
18541,529.02045
18542,665.3916
18543,736.07513
18544,702.4539
18545,500.13013
18546,435.8808
18547,394.68567
18548,228.32515
18549,6.9177217
18550,16.482374
18551,-3.15837
18552,13.997265
18553,1.6089123
18554,31.076752
18555,12.151511
18556,15.249306
18557,-4.264554
18558,14.404868
18559,-3.350902
18560,7.7660613
18561,9.831683
18562,38.865585
18563,209.59894
18564,407.79477
18565,571.98645
18566,687.2423
18567,729.8412
18568,691.0022
18569,590.91626
18570,408.82635
18571,408.38773
18572,173.76593
18573,25.50068
18574,8.377274
18575,13.190059
18576,9.6781435
18577,13.532938
18578,11.011258
18579,10.706492
18580,-4.5492625
18581,-4.472408
18582,13.67522
18583,37.284107
18584,28.685505
18585,10.326098
18586,46.892
18587,190.58244
18588,413.75293
18589,597.70264
18590,738.70483
18591,733.34424
18592,741.43744
18593,545.31464
18594,384.11975
18595,401.76196
18596,194.1065
18597,35.23304
18598,-12.9809885
18599,-45.8693
18600,-11.263679
18601,11.170577
18602,26.020535
18603,47.71856
18604,21.864817
18605,34.106483
18606,33.244194
18607,9.127626
18608,22.786215
18609,49.07633
18610,65.42945
18611,219.82205
18612,456.79166
18613,557.4309
18614,708.22546
18615,775.0768
18616,795.5149
18617,600.2527
18618,465.7815
18619,395.85333
18620,221.30672
18621,36.329536
18622,36.11297
18623,39.756798
18624,13.336321
18625,18.355734
18626,4.1345778
18627,25.834846
18628,11.953192
18629,12.060187
18630,3.024885
18631,0.11895463
18632,0.711843
18633,3.7922986
18634,22.874275
18635,178.13213
18636,472.67142
18637,547.3268
18638,675.4145
18639,754.17645
18640,726.4022
18641,543.8353
18642,422.69675
18643,403.99072
18644,174.36127
18645,21.235928
18646,10.16384
18647,4.054172
18648,4.546631
18649,5.068674
18650,-12.012852
18651,1.377327
18652,3.3714063
18653,1.9272286
18654,0.73372245
18655,0.11895463
18656,0.12515828
18657,1.8472029
18658,23.291391
18659,152.22458
18660,434.02383
18661,584.7808
18662,691.7953
18663,721.66785
18664,728.14526
18665,586.70496
18666,450.16208
18667,391.83374
18668,201.31088
18669,17.84249
18670,8.176106
18671,3.9051118
18672,2.6145916
18673,4.1687007
18674,-8.138741
18675,9.375248
18676,10.542387
