,eltime
18900,0.031100485
18901,7.027551
18902,-13.24463
18903,-25.499159
18904,4.273709
18905,-21.88335
18906,56.263386
18907,199.46722
18908,371.31516
18909,540.7342
18910,589.42365
18911,586.40533
18912,473.86444
18913,344.6959
18914,239.12202
18915,100.584465
18916,12.156822
18917,-17.489073
18918,-2.6235778
18919,-16.393394
18920,1.738751
18921,7.3196154
18922,-1.2566932
18923,2.618844
18924,3.5822127
18925,3.4206164
18926,5.39488
18927,8.941329
18928,3.4849176
18929,3.4122427
18930,83.68011
18931,209.07951
18932,388.7446
18933,479.04727
18934,578.70966
18935,602.3013
18936,497.0613
18937,343.87762
18938,191.1874
18939,0.47094095
18940,13.920093
18941,-13.06109
18942,1.18699
18943,1.08446
18944,11.408817
18945,-1.5204545
18946,-0.0058627054
18947,3.5841863
18948,5.7052803
18949,1.1440839
18950,-10.967212
18951,-5.604943
18952,4.5217533
18953,2.6600256
18954,48.62649
18955,217.15712
18956,345.12952
18957,449.33835
18958,519.2508
18959,631.3337
18960,413.52307
18961,353.52856
18962,219.2316
18963,114.935356
18964,0.46862912
18965,10.506948
18966,-3.792567
18967,20.712006
18968,3.1459165
18969,1.3482538
18970,-2.2681596
18971,-8.778919
18972,-0.10098454
18973,-8.157432
18974,-6.2683444
18975,0.7780323
18976,3.1599307
18977,7.433374
18978,74.02725
18979,272.07745
18980,455.51352
18981,531.759
18982,615.1198
18983,475.20807
18984,377.01526
18985,165.36357
18986,67.964165
18987,-9.776876
18988,-12.159603
18989,-0.45722806
18990,-6.2092986
18991,25.33871
18992,-13.095172
18993,13.237363
18994,4.8705363
18995,4.7874064
18996,6.8291755
18997,-7.756682
18998,8.025606
18999,16.44835
19000,24.012857
19001,43.48183
19002,184.53134
19003,121.67116
19004,371.7795
19005,458.92142
19006,446.08078
19007,443.80823
19008,263.36368
19009,152.43546
19010,21.654575
19011,2.442599
19012,-32.746326
19013,-23.90612
19014,-32.300552
19015,32.678764
19016,22.262226
19017,0.6357403
19018,3.7980819
19019,2.9219081
19020,4.233108
19021,-9.838408
19022,-5.2249866
19023,2.158731
19024,6.667335
19025,32.586452
19026,252.55452
19027,340.95483
19028,409.80283
19029,467.3073
19030,490.74207
19031,442.23398
19032,364.12326
19033,188.90791
19034,113.24185
19035,6.076516
19036,4.115255
19037,3.4595664
19038,9.248221
19039,0.8026743
19040,-2.8225157
19041,-0.47715905
19042,1.6808465
19043,-16.692625
19044,0.032372117
19045,-0.06058368
19046,-1.1396677
19047,-0.83444655
19048,-7.8425465
19049,70.767944
19050,119.05322
19051,398.06543
19052,590.4211
19053,396.4662
19054,416.98465
19055,454.23804
19056,353.73425
19057,124.60325
19058,97.99388
19059,-6.040782
19060,-3.1845593
19061,-0.6924465
19062,-0.013826445
19063,6.4413543
19064,-0.61726594
19065,-5.2772574
19066,-0.2503556
19067,1.0732347
19068,0.1959121
19069,-3.4567251
19070,-87.115685
19071,-3.2128565
19072,-7.59123
19073,38.582573
19074,196.58418
19075,343.67896
19076,412.7541
19077,406.57486
19078,446.4268
19079,380.5042
19080,250.24539
19081,207.4833
19082,3.6275678
19083,-11.346967
19084,-9.847143
19085,9.823762
19086,8.013398
19087,-28.460764
19088,-8.757575
19089,18.054764
19090,-14.478015
19091,-19.224186
19092,-14.662829
19093,-17.097181
19094,-9.987199
19095,-6.7690425
19096,10.337823
19097,-11.041373
19098,96.95133
19099,183.9621
19100,468.76105
19101,460.3139
19102,524.7322
19103,477.35785
19104,337.11783
19105,233.49281
19106,40.60902
19107,27.472744
19108,18.340042
19109,-9.649287
19110,8.963465
19111,-1.7791612
19112,-25.12183
19113,6.7803507
19114,5.1918373
19115,19.513926
19116,-2.108387
19117,21.742144
19118,-7.1699553
19119,-14.108029
19120,-28.232235
19121,49.14778
19122,276.14786
19123,390.29077
19124,394.0051
19125,222.8168
19126,302.8775
19127,509.50403
19128,389.0693
19129,126.004585
19130,168.02971
19131,5.696639
19132,-3.9046745
19133,-3.4584064
19134,-6.471318
19135,-12.319756
19136,-17.595623
19137,1.6861507
19138,-4.365318
19139,-5.355309
19140,-3.8636897
19141,-8.556662
19142,12.021071
19143,-14.395349
19144,4.424989
19145,102.81896
19146,164.5741
19147,178.10776
19148,502.77716
19149,604.7908
19150,584.5396
19151,446.66562
19152,320.37018
19153,189.4898
19154,62.822834
19155,17.054268
19156,-0.26839542
19157,1.4980869
19158,9.924865
19159,18.389256
19160,1.7474713
19161,0.72686815
19162,45.994926
19163,22.60022
19164,65.558105
19165,14.572799
19166,-23.710066
19167,-21.446693
19168,-9.430553
19169,80.31554
19170,362.484
19171,363.08118
19172,347.615
19173,336.88998
19174,288.91473
19175,423.87347
19176,392.05698
19177,97.635826
19178,72.0075
19179,35.531788
19180,9.746701
19181,9.360976
19182,15.20703
19183,9.031852
19184,30.578394
19185,-2.0789886
19186,5.3655295
19187,-1.298201
19188,-6.492839
19189,-6.6633162
19190,-5.978251
19191,-8.5061
19192,12.440335
19193,89.53695
19194,263.18192
19195,264.7214
19196,438.42667
19197,480.0517
19198,458.55234
19199,435.96503
19200,486.03732
19201,247.48917
19202,123.90449
19203,-0.6822878
19204,5.3772717
19205,5.9391704
19206,4.0156693
19207,3.220028
19208,3.2256994
19209,14.5415
19210,2.0253491
19211,0.46295837
19212,1.0069065
19213,-3.9211068
19214,3.3565333
19215,1.1370116
19216,2.4367106
19217,0.8167417
19218,163.55629
19219,340.33875
19220,432.73544
19221,574.76825
19222,332.3208
19223,330.6462
19224,461.46143
19225,154.84966
19226,92.0722
19227,1.0771625
19228,34.680508
19229,15.864252
19230,15.869972
19231,30.524586
19232,0.28219205
19233,-2.5216148
19234,-12.606371
19235,-8.201192
19236,0.7887571
19237,0.41840073
19238,2.1235712
19239,3.0930092
19240,-2.3718777
19241,13.859928
19242,145.1325
19243,230.1808
19244,538.6764
19245,546.9153
19246,435.71167
19247,551.2159
19248,375.38672
19249,165.62988
19250,187.6689
19251,-3.8084736
19252,12.830233
19253,16.794538
19254,10.6317425
19255,12.303357
19256,10.254739
19257,-11.955914
19258,-5.017261
19259,-1.7226062
19260,-5.650771
19261,-7.8805685
19262,-7.233254
19263,-7.987573
19264,-0.7382816
19265,17.66884
19266,168.64072
19267,370.4096
19268,493.20636
19269,603.9777
19270,449.7793
19271,422.2259
19272,439.5648
19273,206.92078
19274,70.28294
19275,18.447968
19276,17.318962
19277,11.465498
19278,21.588984
19279,14.735176
19280,4.0400734
19281,-1.4323372
19282,-3.0663908
19283,-4.3244557
19284,-2.3808806
19285,-3.5404813
19286,-2.4423268
19287,2.9977665
19288,15.370776
19289,29.690899
19290,135.92632
19291,412.16925
19292,530.2796
19293,466.95834
19294,511.54028
19295,323.52405
19296,320.1199
19297,208.85744
19298,117.39731
19299,8.691533
19300,8.326969
19301,7.4414163
19302,27.067873
19303,22.191717
19304,13.957427
19305,-0.8879167
19306,-2.5563014
19307,-0.2892245
19308,0.51744163
19309,0.4294594
19310,-5.743339
19311,1.5367191
19312,-16.44487
19313,12.169711
19314,156.84218
19315,310.3915
19316,503.04688
19317,602.9276
19318,511.35156
19319,324.34354
19320,332.8326
19321,168.83194
19322,29.653448
19323,4.3159113
19324,-5.477883
19325,-3.9343185
19326,-6.1496243
19327,1.0211424
19328,4.9275
19329,-0.39293435
19330,-7.869542
19331,-1.8364016
19332,0.27059758
19333,2.3448267
19334,2.2479224
19335,1.0987811
19336,-3.549737
19337,29.183485
19338,110.48515
19339,198.23514
19340,541.1225
19341,588.5181
19342,538.66724
19343,493.29102
19344,441.146
19345,194.46886
19346,84.922714
19347,9.478002
19348,4.1678557
19349,8.664622
19350,4.4776797
19351,6.8303127
19352,7.1780357
19353,2.3395054
19354,0.5440712
19355,0.7632296
19356,-7.0708656
19357,-1.5580158
19358,6.8393083
19359,3.4766052
19360,-5.8091536
19361,24.918715
19362,185.69746
19363,505.9441
19364,553.247
19365,497.37192
19366,585.66315
19367,443.93405
19368,261.3668
19369,82.34446
19370,7.793654
19371,4.280361
19372,-7.9504347
19373,8.376149
19374,0.073541924
19375,6.8639836
19376,-4.1487446
19377,-2.0276537
19378,5.7890863
19379,-8.066371
19380,-11.205512
19381,-9.676221
19382,2.0625672
19383,32.75707
19384,91.7288
19385,192.44862
19386,132.06036
19387,130.34146
19388,111.6762
19389,116.5565
19390,134.73412
19391,90.2349
19392,60.860466
19393,27.5581
19394,-4.4703803
19395,-4.607478
19396,-0.86496854
19397,-4.497591
19398,2.170483
19399,2.170483
19400,-1.0271147
19401,-0.15370324
19402,-0.81127894
19403,4.414523
19404,-4.4265466
19405,-0.81071746
19406,11.838877
19407,7.950395
19408,20.643557
19409,173.2143
19410,393.47284
19411,344.87946
19412,394.60645
19413,86.47445
19414,85.08143
19415,114.79737
19416,58.51918
19417,35.66391
19418,-6.5116205
19419,4.8540845
19420,-6.7844806
19421,1.0885117
19422,4.476682
19423,0.19190235
19424,2.919788
19425,3.2288837
19426,3.2821376
19427,-0.51534224
19428,-5.359717
19429,4.8763375
19430,12.270934
19431,4.462216
19432,22.276447
19433,131.73758
19434,220.60938
19435,237.99988
19436,237.84262
19437,71.94058
19438,186.36191
19439,333.19937
19440,171.846
19441,119.26594
19442,6.7317905
19443,2.677305
19444,-0.1945539
19445,-4.723628
19446,1.2192757
19447,-0.9443476
19448,0.24582484
19449,-6.6896205
19450,-1.6663936
19451,26.888998
19452,35.395092
19453,48.192715
19454,49.997982
19455,30.70377
19456,72.774345
19457,148.93344
19458,254.42937
19459,576.8556
19460,461.9106
19461,622.22595
19462,505.2623
19463,399.9653
19464,225.08391
19465,94.48573
19466,1.2582612
19467,-0.2610162
19468,-0.8943676
19469,5.7504625
19470,2.3711863
19471,2.3711863
19472,-2.0929766
19473,-1.6630838
19474,-10.792422
19475,-0.9686351
19476,-0.6392236
19477,-9.092508
19478,4.1307526
19479,-15.768315
19480,49.6165
19481,175.37962
19482,217.29272
19483,457.97852
19484,466.76114
19485,262.47726
19486,424.8102
19487,439.43094
19488,193.69754
19489,56.8077
19490,-3.0329585
19491,6.436902
19492,0.4581439
19493,1.1419191
19494,1.9816201
19495,1.6068666
19496,0.62791026
19497,-1.0482222
19498,-3.1008537
19499,-0.18378595
19500,1.8860894
19501,2.8223307
19502,0.8709701
19503,30.438293
19504,41.31486
19505,209.22054
19506,206.95659
19507,368.22076
19508,176.86432
19509,284.87286
19510,462.14026
19511,364.19638
19512,175.64066
19513,79.7311
19514,-2.00526
19515,4.357721
19516,-5.1360803
19517,-2.0738118
19518,-4.7300234
19519,-5.100864
19520,-0.4566585
19521,-3.973165
19522,3.1253188
19523,2.4669824
19524,0.28725284
19525,1.0910543
19526,6.810205
19527,-10.636483
19528,13.583404
19529,191.31589
19530,189.1287
19531,504.9657
19532,470.07028
19533,442.65012
19534,410.56485
19535,157.11479
19536,101.63583
19537,48.764095
19538,10.131774
19539,2.522511
19540,1.3468156
19541,4.0955925
19542,4.0955925
19543,4.25121
19544,-1.2430832
19545,-2.8301847
19546,0.23533799
19547,-8.345173
19548,-4.145215
19549,-3.7154148
19550,4.1307526
19551,-6.756423
19552,15.921792
19553,105.94926
19554,433.94794
19555,468.8349
19556,227.72241
19557,336.04657
19558,183.39235
19559,179.85056
19560,150.78859
19561,31.79817
19562,4.2963376
19563,-2.6824553
19564,-5.098193
19565,3.2256994
19566,3.6312
19567,-0.0640697
19568,-1.4747902
19569,-4.009003
19570,0.93256265
19571,4.16118
19572,0.79934597
19573,1.8599093
19574,27.603998
19575,9.819573
19576,89.73778
19577,167.06851
19578,173.48395
19579,421.64993
19580,382.70895
19581,222.24251
19582,314.29584
19583,229.40573
19584,255.56943
19585,145.1818
19586,157.88791
19587,127.86352
19588,4.816242
19589,11.76352
19590,7.3703823
19591,12.53362
19592,-3.117418
19593,-3.117418
19594,-0.23253366
19595,-0.12043825
19596,-3.9211068
19597,10.84262
19598,8.380711
19599,15.213689
19600,34.043976
19601,94.779526
19602,200.75978
19603,229.84476
19604,562.79156
19605,235.52975
19606,301.78336
19607,362.68613
19608,175.60905
19609,94.71431
19610,48.981922
19611,36.918163
19612,35.44757
19613,36.479813
19614,37.369045
19615,40.907482
19616,0.58159316
19617,2.203294
19618,-5.8339763
19619,-0.92133963
19620,3.9141982
19621,2.342477
19622,6.4893107
19623,10.933157
19624,52.472466
19625,197.68488
19626,399.7519
19627,506.28082
19628,518.6732
19629,467.92856
19630,294.11893
19631,338.37857
19632,140.06941
19633,78.96699
19634,1.9303633
19635,-1.3596698
19636,-0.35050517
19637,-2.179383
19638,-1.1261791
19639,-36.386883
19640,-7.2139535
19641,-2.9108396
19642,8.874875
19643,-0.733816
19644,4.9177184
19645,6.275297
19646,-7.5854554
19647,3.0522296
19648,58.860107
19649,249.67029
19650,336.74176
19651,452.21042
19652,494.033
19653,519.6738
19654,524.20825
19655,435.59967
19656,168.57315
19657,60.40046
19658,8.327861
19659,-7.73022
19660,-5.7346478
19661,-4.06787
19662,-9.711454
19663,-1.6832818
19664,-8.405125
19665,-6.3049827
19666,4.2829576
19667,-11.732378
19668,-10.891808
19669,-18.07576
19670,-13.3956175
19671,-0.6561338
19672,72.858795
19673,241.97365
19674,397.41467
19675,469.48648
19676,489.814
19677,508.15485
19678,457.16718
19679,409.39075
19680,211.78383
19681,92.3972
19682,9.760525
19683,-4.934106
19684,-11.043875
19685,2.4816134
19686,-4.596435
19687,4.3937397
19688,-4.7560763
19689,6.0320325
19690,-8.781376
19691,-8.6634245
19692,-3.0129523
19693,6.3550878
19694,-4.691666
19695,-15.723913
19696,45.414734
19697,213.53539
19698,224.56438
19699,434.8037
19700,533.7125
19701,544.95233
19702,515.1054
19703,419.03912
19704,167.81937
19705,52.741215
19706,28.15811
19707,4.4350343
19708,3.0967658
19709,4.9918904
19710,-4.8971405
19711,7.290969
19712,0.7412106
19713,5.149406
19714,-2.5450935
19715,-5.0921707
19716,-1.6310617
19717,11.531722
19718,31.518713
19719,-24.46214
19720,84.85797
19721,188.04797
19722,269.19315
19723,544.51105
19724,379.13113
19725,358.9783
19726,493.2973
19727,315.34338
19728,195.15659
19729,65.029785
19730,3.986341
19731,23.910471
19732,27.969507
19733,9.959575
19734,4.1847553
19735,28.334826
19736,-4.371454
19737,0.096099794
19738,-2.2213442
19739,-1.2198418
19740,1.462344
19741,-1.0817877
19742,5.728379
19743,8.1874075
19744,92.36413
19745,156.32196
19746,364.27106
19747,333.06198
19748,542.8409
19749,239.87161
19750,150.77003
19751,346.2433
19752,97.27409
19753,74.64747
19754,9.488238
19755,10.331197
19756,10.548033
19757,15.002908
19758,15.002908
19759,29.558079
19760,0.55168426
19761,-3.277697
19762,-3.8181021
19763,-3.5280473
19764,-0.074484855
19765,-0.3508594
19766,-2.2181869
19767,16.312284
19768,79.68439
19769,163.64899
19770,452.71588
19771,444.8548
19772,622.75183
19773,372.58142
19774,353.01703
19775,265.9667
19776,138.3707
19777,97.458786
19778,-2.2671652
19779,1.5496129
19780,-2.5571215
19781,1.5566274
19782,-3.259105
19783,1.0374283
19784,1.1529797
19785,0.7632296
19786,-4.3244557
19787,-0.20830777
19788,0.7596063
19789,-9.916583
19790,5.542511
19791,15.867268
19792,34.792248
19793,123.5493
19794,320.02716
19795,462.08362
19796,444.04984
19797,581.05927
19798,510.29282
19799,424.99023
19800,155.3348
19801,141.22585
19802,4.5017743
19803,5.8485694
19804,0.32759994
19805,4.563598
19806,0.08231227
19807,-12.359208
19808,0.24355482
19809,1.6985825
19810,0.9295455
19811,0.46517023
19812,-5.893483
19813,0.5033671
19814,-5.463284
19815,-3.2526753
19816,51.81796
19817,172.4598
19818,284.2065
19819,270.16235
19820,538.7663
19821,210.36206
19822,229.70924
19823,184.90634
19824,142.69415
19825,104.99257
19826,12.885443
19827,7.9068084
19828,2.1231875
19829,10.795217
19830,-5.2198014
19831,5.296401
19832,-0.86280787
19833,-0.2017237
19834,-4.7232003
19835,-0.60873485
19836,-0.229406
19837,0.0723798
19838,-2.972412
19839,14.919861
19840,59.535923
19841,113.83685
19842,208.6118
19843,185.49272
19844,321.2035
19845,173.93626
19846,180.10771
19847,138.42957
19848,186.77473
19849,137.2253
19850,50.81248
19851,46.94441
19852,41.68812
19853,2.1306732
19854,12.906868
19855,1.8036916
19856,-0.31388062
19857,3.5063033
19858,12.923217
19859,-0.17115182
19860,-2.3841002
19861,0.4695275
19862,-2.933994
19863,-1.3214031
19864,51.071114
19865,185.2038
19866,312.51224
19867,456.94025
19868,520.4781
19869,466.45932
19870,342.3908
19871,262.75574
19872,151.22772
19873,195.09348
19874,21.492605
19875,2.009922
19876,-6.327052
19877,1.983963
19878,-2.690492
19879,8.523041
19880,4.5866885
19881,-4.3620553
19882,-7.0062933
19883,-3.7646203
19884,34.514885
19885,-2.0339394
19886,38.48327
19887,29.146029
19888,42.770473
19889,142.32011
19890,309.03546
19891,384.29025
19892,553.0417
19893,313.31696
19894,372.65225
19895,518.5616
19896,206.89738
19897,210.7598
19898,40.794567
19899,9.735519
19900,12.966048
19901,8.02785
19902,1.9047449
19903,3.0475395
19904,-3.3848145
19905,-4.5337706
19906,-2.9145613
19907,-0.1368362
19908,-12.533686
19909,2.3602047
19910,-4.0870895
19911,-7.9731355
19912,22.891993
19913,160.57944
19914,78.44802
19915,85.00976
19916,338.74496
19917,430.77277
19918,479.67358
19919,220.13559
19920,127.64704
19921,81.18389
19922,8.228619
19923,8.24591
19924,4.5683436
19925,16.316975
19926,7.442581
19927,4.868174
19928,5.8807173
19929,17.862934
19930,5.028525
19931,29.441425
19932,8.130525
19933,3.9442842
19934,-9.629636
19935,20.730007
19936,-6.6919794
19937,106.603424
19938,162.56705
19939,152.46442
19940,153.01929
19941,171.77942
19942,121.91579
19943,24.603779
19944,7.111477
19945,-68.21177
19946,36.168175
19947,31.828108
19948,-16.679043
19949,-24.556057
19950,-26.142471
19951,20.711527
19952,-2.8827126
19953,-1.8361156
19954,4.545144
19955,-0.28510666
19956,1.0535233
19957,14.163627
19958,33.56922
19959,26.899027
19960,3.623722
19961,274.80466
19962,249.18274
19963,349.1234
19964,266.4075
19965,355.04498
19966,187.84459
19967,67.3175
19968,126.33573
19969,-15.083501
19970,4.071776
19971,-18.684933
19972,-33.343452
19973,-31.781576
19974,-24.890648
19975,-30.896898
19976,-1.9725547
19977,19.739964
19978,-6.3432674
19979,-24.618135
19980,-39.471893
19981,-20.339407
19982,-11.202691
19983,69.56323
19984,96.50367
19985,74.2399
19986,142.1505
19987,248.86992
19988,268.86362
19989,194.48341
19990,173.86256
19991,106.48412
19992,100.625984
19993,83.31811
19994,100.824715
19995,44.757637
19996,56.93118
19997,55.01578
19998,21.751081
19999,47.91141
20000,22.443922
20001,18.984713
20002,4.921628
20003,12.414451
20004,31.640537
20005,67.88168
20006,33.342327
20007,-7.190342
20008,29.253515
20009,105.235825
20010,162.4194
20011,149.11166
20012,225.3901
20013,246.15848
20014,205.71674
20015,51.888866
20016,39.302174
20017,4.3148346
20018,-15.285273
20019,-58.773914
20020,-1.5812503
20021,-61.387333
20022,-39.890114
20023,-33.1586
20024,1.0499386
20025,0.51311177
20026,12.418121
20027,-21.43516
20028,-22.10424
20029,-2.9868076
20030,-15.076912
20031,-30.021868
20032,56.680515
20033,184.49152
20034,280.81213
20035,447.0192
20036,582.57
20037,544.5317
20038,462.91235
20039,460.22647
20040,284.98376
20041,242.31587
20042,32.710556
20043,44.1456
20044,0.2981424
20045,6.658625
20046,1.4242345
20047,4.2797155
20048,-8.139995
20049,-7.7346745
20050,-5.71251
20051,-6.461638
20052,-8.056533
20053,-10.123848
20054,-2.1572952
20055,29.942423
20056,43.796276
20057,96.531
20058,324.61368
20059,406.03854
20060,432.2496
20061,397.04492
20062,412.82184
20063,357.35712
20064,250.87346
20065,221.14552
20066,40.931114
20067,44.488964
20068,1.3444241
20069,39.0011
20070,54.28268
20071,42.29633
20072,-9.794534
20073,-2.4305398
20074,-2.457501
20075,-5.7954607
20076,-1.730318
20077,-1.0893518
20078,0.21483117
20079,-3.0105376
20080,19.206652
20081,178.23918
20082,201.15506
20083,475.10718
20084,634.24
20085,309.49234
20086,482.23883
20087,459.51306
20088,155.74345
20089,163.35849
20090,24.117178
20091,11.405452
20092,-2.3848977
20093,-1.9406683
20094,0.14596081
20095,6.502836
20096,3.9524646
20097,3.0332966
20098,-7.0472465
20099,-1.1941574
20100,-1.5379401
20101,4.217093
20102,0.54023176
20103,-0.8876187
20104,24.235838
20105,230.3
20106,237.3773
20107,424.05646
20108,425.49713
20109,507.3153
20110,476.35776
20111,345.9073
20112,166.84137
20113,143.96649
20114,21.76109
20115,14.7282295
20116,7.537178
20117,-0.0535435
20118,31.917648
20119,5.6339855
20120,3.881644
20121,-2.2319279
20122,6.90087
20123,-12.745081
20124,0.506239
20125,0.21205193
20126,3.649689
20127,-42.862133
20128,8.015294
20129,154.71967
20130,327.20062
20131,386.79593
20132,435.93106
20133,565.3605
20134,407.32483
20135,321.79825
20136,186.78795
20137,229.77014
20138,43.25032
20139,10.955313
20140,1.8815
20141,17.604296
20142,23.315916
20143,5.978737
20144,-3.3566248
20145,-14.880874
20146,-1.0359278
20147,-4.405383
20148,-12.40173
20149,-2.651748
20150,-3.63468
20151,-17.765669
20152,2.5164342
20153,147.82973
20154,314.1901
20155,539.8371
20156,492.02817
20157,655.97485
20158,482.79312
20159,408.11008
20160,328.63284
20161,253.77843
20162,51.843815
20163,-1.9839572
20164,-5.587249
20165,19.520906
20166,-3.0340726
20167,-5.024215
20168,-7.310157
20169,-13.312069
20170,-7.2089386
20171,-13.721548
20172,-11.830036
20173,-8.26238
20174,3.7889552
20175,-10.441871
20176,17.138485
20177,115.67531
20178,427.37115
20179,546.33264
20180,614.2574
20181,444.18042
20182,591.82355
20183,408.72595
20184,255.40973
20185,149.69276
20186,30.281109
20187,-3.638029
20188,4.918506
20189,2.2825258
20190,2.8665946
20191,-0.2262972
20192,-24.343466
20193,-24.907469
20194,-4.4646077
20195,-2.8203032
20196,0.93037254
20197,-3.6389356
20198,2.4805148
20199,6.127419
20200,24.255426
20201,104.818184
20202,457.2639
20203,407.44235
20204,420.1105
20205,567.3264
20206,488.88983
20207,322.837
20208,213.22304
20209,148.50777
20210,3.6918821
20211,10.188763
20212,-1.2954451
20213,-13.800539
20214,9.77575
20215,11.656738
20216,-6.1584115
20217,-0.75717694
20218,-5.207845
20219,-0.027173989
20220,10.576251
20221,3.0140698
20222,6.0516977
20223,8.039045
20224,46.797775
20225,178.06743
20226,424.50034
20227,489.9484
20228,493.922
20229,467.38577
20230,447.76575
20231,305.39023
20232,215.1866
20233,128.12384
20234,25.19146
20235,-0.9274289
20236,-0.17747945
20237,6.670171
20238,-0.92937654
20239,-13.53665
20240,-2.5763216
20241,3.646468
20242,33.825676
20243,35.428978
20244,-9.235737
20245,21.902407
20246,16.252855
20247,-6.694764
20248,50.936234
20249,81.29891
20250,342.0671
20251,535.9863
20252,492.27908
20253,666.4014
20254,533.5669
20255,436.1112
20256,189.37643
20257,183.0329
20258,14.650731
20259,-8.9162445
20260,-0.9672595
20261,6.0918856
20262,0.62416804
20263,0.62416804
20264,1.049044
20265,-1.5830665
20266,-1.679018
20267,-1.9535594
20268,1.138662
20269,3.7053661
20270,6.4525576
20271,-0.786053
20272,34.173332
20273,110.06939
20274,270.8348
20275,329.36905
20276,408.26105
20277,416.85425
20278,518.9944
20279,357.8474
20280,194.64784
20281,355.54715
20282,17.472157
20283,2.0431864
20284,5.6676245
20285,3.311741
20286,6.561021
20287,8.196699
20288,-2.2505252
20289,-2.2505252
20290,-6.6654654
20291,-4.471164
20292,-4.9325695
20293,-5.029943
20294,1.3413539
20295,1.109813
20296,22.944866
20297,127.71156
20298,361.17667
20299,325.95996
20300,514.7307
20301,494.54483
20302,600.4443
20303,418.90912
20304,177.87083
20305,137.81966
20306,28.758167
20307,13.324262
20308,5.9256053
20309,8.096439
20310,13.692626
20311,9.820739
20312,-7.190954
20313,-2.7259927
20314,-5.743518
20315,-2.8746042
20316,1.0479859
20317,-0.9455076
20318,3.8092997
20319,3.3263922
20320,28.482458
20321,153.09517
20322,266.48856
20323,510.34787
20324,466.9256
20325,512.82416
20326,531.1931
20327,363.35767
20328,364.01306
20329,110.69038
20330,14.2603445
20331,1.6787324
20332,7.6816072
20333,1.1002928
20334,13.02346
20335,-2.014696
20336,-4.8804164
20337,-4.7670684
20338,1.6007509
20339,4.600251
20340,8.424209
20341,1.2675683
20342,12.963034
20343,3.9489818
20344,39.3315
20345,137.84917
20346,306.5836
20347,502.59323
20348,382.3356
20349,648.89124
20350,598.15753
20351,510.8189
20352,257.86447
20353,120.81425
20354,84.34034
20355,42.40743
20356,7.1957016
20357,13.925278
20358,16.847048
20359,30.843721
20360,53.14141
20361,0.39605552
20362,-4.2759666
20363,12.5865555
20364,4.538479
20365,10.387559
20366,16.877485
20367,45.33396
20368,27.629679
20369,256.51675
20370,227.28185
20371,298.07785
20372,422.56317
20373,264.8003
20374,295.809
20375,277.42932
20376,104.60711
20377,104.18616
20378,15.312613
20379,11.168148
20380,14.99895
20381,0.4600149
20382,-6.303562
20383,8.327372
20384,4.414233
20385,-2.5043962
20386,-3.1887825
20387,-1.3384539
20388,-4.4846334
20389,2.829148
20390,16.67166
20391,33.710247
20392,21.867077
20393,208.87317
20394,283.5299
20395,286.96454
20396,450.4151
20397,353.46304
20398,304.35327
20399,180.24959
20400,132.96265
20401,55.75542
20402,17.710081
20403,-11.526287
20404,-14.397367
20405,-6.4226723
20406,0.76732194
20407,-2.637411
20408,-7.8751154
20409,-2.3104477
20410,-7.295517
20411,-7.352923
20412,-5.040757
20413,-11.386637
20414,4.815078
20415,-11.875352
20416,40.793575
20417,241.02048
20418,370.1553
20419,557.3716
20420,764.2434
20421,753.7446
20422,741.0994
20423,438.54773
20424,287.1605
20425,173.95906
20426,55.82596
20427,4.741011
20428,0.20306265
20429,-4.80344
20430,0.091974296
20431,1.5442165
20432,-4.3627315
20433,-15.693347
20434,-10.789904
20435,-1.1690599
20436,0.7546131
20437,-3.6864824
20438,5.970981
20439,-1.049742
20440,73.05406
20441,253.39157
20442,332.1566
20443,580.74115
20444,585.8367
20445,439.92264
20446,420.1299
20447,400.1896
20448,263.57578
20449,125.57976
20450,25.150238
20451,87.16358
20452,-1.635007
20453,2.5772805
20454,3.816511
20455,0.8405971
20456,2.9287653
20457,-4.3807306
20458,-2.9422657
20459,-3.6212714
20460,-1.0075853
20461,-2.8093758
20462,9.2378025
20463,3.0052636
20464,-0.50449294
20465,74.53687
20466,219.29283
20467,297.9618
20468,457.29
20469,611.34515
20470,528.9754
20471,311.79666
20472,197.94255
20473,172.8324
20474,24.324165
20475,26.18305
20476,45.831352
20477,-3.2808821
20478,4.9497037
20479,41.755
20480,-4.9263268
20481,4.1936646
20482,-8.27942
20483,-1.5477784
20484,1.4702384
20485,-9.463737
20486,-2.1182804
20487,-5.667775
20488,61.80585
20489,214.87009
20490,355.333
20491,502.43134
20492,614.1034
20493,587.8948
20494,681.9874
20495,431.27676
20496,300.30194
20497,148.61188
20498,32.99459
20499,9.86371
20500,22.26327
20501,6.2784157
20502,11.988081
20503,14.035724
20504,24.589933
20505,-7.0830946
20506,-12.611608
20507,-3.1025229
20508,1.4385499
20509,-11.679555
20510,-2.7329414
20511,-4.7654967
20512,61.786102
20513,234.03232
20514,352.64603
20515,609.23114
20516,600.5992
20517,597.67566
20518,599.4795
20519,465.0193
20520,288.9736
20521,158.09224
20522,16.4244
20523,13.5317545
20524,3.336698
20525,12.124247
20526,29.223806
20527,3.973743
20528,3.5335104
20529,5.772215
20530,11.128794
20531,3.4010065
20532,1.2950693
20533,12.366648
20534,13.927594
20535,4.849944
20536,38.187813
20537,102.15354
20538,344.31802
20539,493.35385
20540,657.3843
