,sanantonio
1776,257.66602
1777,267.83533
1778,227.47519
1779,232.42091
1780,129.02762
1781,99.00637
1782,48.33365
1783,41.854137
1784,39.286415
1785,38.169674
1786,39.534397
1787,29.448792
1788,1.2211041
1789,20.628273
1790,1.0544316
1791,1.0544316
1792,3.6474895
1793,10.842611
1794,18.042782
1795,95.924736
1796,219.04364
1797,309.88324
1798,272.66034
1799,291.08435
1800,313.4382
1801,281.27356
1802,211.2486
1803,205.58528
1804,107.52874
1805,36.789795
1806,6.8537216
1807,-2.839562
1808,5.1773643
1809,-7.2141013
1810,361.95496
1811,385.34674
1812,394.91013
1813,353.31592
1814,267.66678
1815,269.18677
1816,106.48697
1817,93.91122
1818,93.27482
1819,92.281555
1820,37.524414
1821,29.279442
1822,-10.163673
1823,30.22684
1824,25.815624
1825,31.99864
1826,31.534517
1827,30.129011
1828,-1.6557708
1829,41.80061
1830,47.626694
1831,116.05423
1832,244.58643
1833,364.98553
1834,319.25378
1835,304.52347
1836,377.90994
1837,367.78812
1838,265.1922
1839,236.77434
1840,85.31763
1841,41.530743
1842,21.375816
1843,16.212894
1844,22.62118
1845,29.99632
1846,17.471815
1847,4.307814
1848,56.196682
1849,-4.989748
1850,74.52367
1851,-7.2074547
1852,-2.7897594
1853,-4.674055
1854,54.47632
1855,131.70674
1856,208.8664
1857,385.60916
1858,331.3392
1859,376.35995
1860,405.9023
1861,479.37915
1862,277.96118
1863,283.27853
1864,184.45967
1865,78.39645
1866,38.583023
1867,95.5577
1868,3.2317963
1869,58.57547
1870,51.080685
1871,48.297165
1872,79.46951
1873,85.09106
1874,-2.4075274
1875,-6.687383
1876,-1.821227
1877,3.8094907
1878,18.003613
1879,107.188034
1880,223.95483
1881,282.19473
1882,326.37637
1883,319.23553
1884,354.3384
1885,277.8423
1886,216.66414
1887,273.49582
1888,146.1821
1889,70.22618
1890,9.160179
1891,1.5868309
1892,-4.878876
1893,8.671162
1894,-28.26901
1895,8.772886
1896,-10.536992
1897,-10.563977
1898,-9.416995
1899,-6.0668178
1900,4.0674915
1901,-8.784173
1902,-3.876342
1903,132.29494
1904,307.31915
1905,543.36816
1906,763.3429
1907,586.933
1908,710.2617
1909,456.2422
1910,445.8858
1911,196.92372
1912,61.939236
1913,15.390916
1914,-2.9603107
1915,1.1221098
1916,-9.128188
1917,-17.739853
1918,14.760706
1919,8.797137
1920,-6.385674
1921,-5.7238054
1922,-4.636354
1923,-14.443961
1924,-20.390093
1925,4.620337
1926,183.42221
1927,404.6758
1928,636.1871
1929,731.03406
1930,655.11615
1931,670.28595
1932,749.4585
1933,494.13046
1934,492.0771
1935,223.04128
1936,86.33454
1937,6.7993736
1938,-12.915293
1939,-1.6304833
1940,5.691984
1941,-30.771797
1942,15.848532
1943,-61.719383
1944,25.367476
1945,-4.4782934
1946,-41.591675
1947,8.012413
1948,19.301027
1949,3.6177366
1950,154.4296
1951,413.11893
1952,599.46094
1953,741.34534
1954,777.2961
1955,750.228
1956,736.4222
1957,510.0725
1958,478.55374
1959,261.94025
1960,121.85322
1961,50.999218
1962,40.544537
1963,23.30852
1964,39.85891
1965,45.847466
1966,19.69339
1967,8.557464
1968,20.86444
1969,12.547167
1970,1.4038785
1971,-7.9932547
1972,9.38594
1973,-0.828242
1974,128.41872
1975,366.99072
1976,582.2696
1977,594.0015
1978,745.42206
1979,712.1161
1980,705.7586
1981,502.19415
1982,465.3924
1983,222.16547
1984,110.28319
1985,12.864522
1986,2.2154996
1987,-8.832707
1988,6.124512
1989,17.276276
1990,-0.035267573
1991,-14.622691
1992,-4.231864
1993,0.4648734
1994,0.9320012
1995,-10.879186
1996,1.6163255
1997,21.566492
1998,147.19073
1999,305.16827
2000,502.32047
2001,616.9594
2002,770.5944
2003,759.7192
2004,776.6631
2005,436.81403
2006,454.91913
2007,239.74345
2008,56.81011
2009,-5.2812486
2010,-9.290965
2011,14.99096
2012,25.64013
2013,-4.6097426
2014,10.553778
2015,-7.1040072
2016,-7.8134465
2017,14.172524
2018,10.892698
2019,8.677377
2020,5.3805428
2021,17.576973
2022,222.39426
2023,488.3573
2024,677.1183
2025,733.409
2026,841.62054
2027,790.5243
2028,713.002
2029,615.0582
2030,298.7142
2031,155.45267
2032,79.88942
2033,44.978554
2034,43.324093
2035,93.08079
2036,5.870174
2037,14.005738
2038,14.5935955
2039,13.242021
2040,8.439268
2041,-4.5925164
2042,-10.634505
2043,-19.727968
2044,53.701576
2045,70.9855
2046,123.84621
2047,242.70232
2048,311.53748
2049,422.35782
2050,428.69458
2051,432.07635
2052,426.26886
2053,310.17792
2054,261.54602
2055,139.0239
2056,85.83636
2057,60.503094
2058,17.302584
2059,72.30718
2060,90.30706
2061,42.584946
2062,67.16088
2063,33.807835
2064,105.67623
2065,85.263306
2066,121.991615
2067,60.63799
2068,127.710106
2069,45.612865
2070,94.6681
2071,187.8061
2072,288.31046
2073,358.9007
2074,444.73206
2075,444.30496
2076,421.29218
2077,258.81516
2078,218.38565
2079,114.34585
2080,50.418972
2081,6.685113
2082,2.69287
2083,10.796677
2084,-10.011452
2085,14.340728
2086,27.12853
2087,-2.8046615
2088,-0.7498303
2089,-5.030569
2090,-9.270911
2091,-10.731555
2092,5.647244
2093,13.106648
2094,135.98264
2095,262.66733
2096,245.88823
2097,233.15274
2098,293.41315
2099,246.12004
2100,131.00359
2101,61.826145
2102,113.27108
2103,91.916725
2104,36.653236
2105,0.5428355
2106,-3.6368809
2107,-2.233972
2108,10.491575
2109,-1.4558067
2110,-1.0507519
2111,-2.9678552
2112,-2.421901
2113,7.596873
2114,9.472194
2115,9.982536
2116,-17.522602
2117,-14.606033
2118,100.49483
2119,190.61362
2120,174.81532
2121,140.4682
2122,97.45435
2123,187.01958
2124,177.72702
2125,99.98369
2126,147.78783
2127,117.695984
2128,48.15785
2129,3.7430391
2130,-2.9502814
2131,-2.3569434
2132,5.4553924
2133,-21.179964
2134,-15.358748
2135,-9.85728
2136,-16.624884
2137,-9.44223
2138,43.475037
2139,-13.914309
2140,13.879922
2141,6.949785
2142,102.70685
2143,210.39505
2144,361.45462
2145,377.70792
2146,410.17828
2147,398.23807
2148,290.13348
2149,187.56035
2150,229.5391
2151,190.76749
2152,49.56976
2153,1.9655892
2154,-33.462006
2155,-12.172521
2156,-26.93313
2157,-15.454322
2158,-20.576092
2159,3.81181
2160,-4.7114487
2161,-34.316742
2162,-14.2138815
2163,9.421848
2164,22.15136
2165,51.74505
2166,125.18065
2167,216.69267
2168,268.6843
2169,240.08841
2170,276.90607
2171,349.23248
2172,253.28192
2173,231.95815
2174,165.61577
2175,155.38686
2176,45.10882
2177,0.85024124
2178,7.361765
2179,1.5920309
2180,-5.317512
2181,4.9740877
2182,7.18104
2183,-14.920596
2184,13.776493
2185,-16.163532
2186,-13.851814
2187,-11.92694
2188,-29.356405
2189,-34.814667
2190,81.797325
2191,206.01746
2192,301.08804
2193,322.83032
2194,398.96606
2195,390.73743
2196,298.35382
2197,385.2529
2198,217.44379
2199,174.57118
2200,47.958164
2201,10.338127
2202,7.7426476
2203,8.512836
2204,2.2583818
2205,27.691942
2206,6.3071656
2207,-6.4073997
2208,5.650051
2209,3.079644
2210,-1.4229509
2211,-14.350628
2212,-12.226991
2213,-19.79577
2214,94.814804
2215,223.56659
2216,251.63873
2217,326.026
2218,240.60297
2219,290.69247
2220,332.58966
2221,279.18054
2222,191.54413
2223,94.915726
2224,36.9835
2225,10.341339
2226,3.579196
2227,6.0238433
2228,13.285979
2229,-12.842406
2230,-75.16285
2231,-10.390645
2232,-9.893012
2233,-8.052789
2234,-13.917214
2235,-3.3479779
2236,37.919018
2237,18.84752
2238,113.42102
2239,216.58379
2240,339.4499
2241,299.7415
2242,291.7172
2243,300.68497
2244,266.24557
2245,272.21597
2246,236.42467
2247,175.87195
2248,92.4653
2249,4.3482213
2250,-21.17186
2251,15.428839
2252,-6.108203
2253,-5.8981147
2254,20.935787
2255,85.315384
2256,124.577194
2257,86.41469
2258,62.218075
2259,3.7672133
2260,11.672233
2261,21.775146
2262,187.96849
2263,290.50766
2264,395.75775
2265,430.41626
2266,298.0613
2267,430.03836
2268,341.30136
2269,277.87262
2270,228.33963
2271,123.88414
2272,56.888645
2273,-4.079763
2274,-27.413424
2275,-0.6191374
2276,23.705748
2277,29.168993
2278,-11.720216
2279,-2.363162
2280,10.576657
2281,10.54091
2282,48.17187
2283,14.297929
2284,41.950863
2285,23.2774
2286,94.95245
2287,252.54184
2288,339.99365
2289,363.6711
2290,304.5631
2291,330.69928
2292,370.73083
2293,360.6881
2294,265.4239
2295,157.2059
2296,37.0268
2297,0.02988702
2298,4.8481207
2299,-6.719248
2300,-8.641813
2301,6.241493
2302,24.480503
2303,15.598952
2304,25.136156
2305,28.80737
2306,30.610357
2307,51.64101
2308,9.862667
2309,57.692513
2310,130.10506
2311,230.42308
2312,294.92178
2313,306.2202
2314,304.65283
2315,346.6382
2316,432.52435
2317,263.42462
2318,300.24194
2319,149.56213
2320,60.56417
2321,-4.810792
2322,9.776476
2323,5.365877
2324,7.185373
2325,9.858329
2326,0.5207954
2327,-13.400788
2328,-8.098492
2329,-8.683337
2330,-13.830261
2331,16.467466
2332,18.01534
2333,21.631374
2334,101.58247
2335,222.5443
2336,205.67882
2337,224.7449
2338,269.17084
2339,241.90265
2340,249.26859
2341,181.44366
2342,174.46417
2343,135.30667
2344,62.87357
2345,14.545553
2346,9.8827715
2347,15.981106
2348,13.56908
2349,12.220313
2350,-2.820276
2351,0.9422178
2352,4.266925
2353,3.8830702
2354,1.7490386
2355,11.103665
2356,33.78325
2357,172.18724
2358,372.94043
2359,310.04623
2360,335.93863
2361,275.17502
2362,313.02856
2363,161.74812
2364,280.02628
2365,155.47743
2366,159.16647
2367,35.87019
2368,4.9454207
2369,-1.5899979
2370,2.5240963
2371,1.7763352
2372,2.7243907
2373,-9.150292
2374,-2.2955303
2375,1.1366521
2376,-8.106496
2377,-2.0411584
2378,0.583467
2379,-3.3906648
2380,4.4896393
2381,84.10442
2382,172.80103
2383,240.59525
2384,152.98534
2385,227.16553
2386,154.50177
2387,182.95657
2388,141.88718
2389,156.95271
2390,91.03053
2391,47.93283
2392,5.3729057
2393,-9.500356
2394,4.1113753
2395,0.99208575
2396,1.7878824
2397,-4.744482
2398,-2.0196877
2399,-1.0225277
2400,4.2385426
2401,-12.427486
2402,-2.2830272
2403,10.485125
2404,47.66565
2405,163.3617
2406,364.69238
2407,490.75415
2408,690.94916
2409,653.1757
2410,734.7532
2411,612.0787
2412,382.9472
2413,422.1777
2414,343.64752
2415,62.45775
2416,-7.6597366
2417,-9.140684
2418,-11.933008
2419,-9.016308
2420,-5.251184
2421,-6.394874
2422,-6.044167
2423,-6.4709487
2424,-3.6781063
2425,-4.126958
2426,-10.353389
2427,1.7501625
2428,7.096899
2429,137.8967
2430,346.83743
2431,558.36145
2432,643.8167
2433,759.8816
2434,679.1713
2435,662.56
2436,510.62323
2437,360.103
2438,229.02403
2439,85.34614
2440,-3.5815563
2441,-7.730582
2442,-5.007758
2443,-0.4064622
2444,-16.099533
2445,-8.672856
2446,-11.381584
2447,-7.821024
2448,-3.055302
2449,-7.917676
2450,-0.840727
2451,-4.7893887
2452,11.165454
2453,204.16624
2454,477.95898
2455,609.394
2456,725.10474
2457,747.1823
2458,722.01624
2459,663.3177
2460,545.327
2461,397.73294
2462,208.49596
2463,89.39199
2464,25.057087
2465,4.665313
2466,9.194381
2467,2.4619951
2468,9.856128
2469,-0.21532357
2470,-1.5250391
2471,18.031609
2472,9.270396
2473,10.736166
2474,9.116147
2475,19.06807
2476,6.790897
2477,127.371826
2478,388.318
2479,630.7573
2480,673.9023
2481,689.04517
2482,713.0197
2483,689.85425
2484,724.1046
2485,797.56604
2486,837.9395
2487,712.96246
2488,694.0596
2489,417.6158
2490,199.49043
2491,65.97622
2492,12.233765
2493,6.917959
2494,-0.09781933
2495,-15.29372
2496,2.498466
2497,9.104375
2498,19.1545
2499,18.564219
2500,16.730425
2501,28.020962
2502,14.798935
2503,14.964983
2504,97.80176
2505,306.6891
2506,495.26462
2507,563.98346
2508,642.91345
2509,786.89526
2510,831.6303
2511,725.29913
2512,658.0883
2513,428.94095
2514,235.75983
2515,49.10053
2516,-0.63662267
2517,-7.562683
2518,-1.3238024
2519,-6.5980387
2520,-12.301333
2521,-7.461171
2522,-6.74425
2523,-7.189616
2524,2.0502052
2525,-5.26487
2526,6.66346
2527,16.507603
2528,147.81378
2529,309.08463
2530,382.5663
2531,521.73627
2532,639.58527
2533,545.7936
2534,635.0137
2535,574.82886
2536,381.64175
2537,171.12463
2538,121.93384
2539,34.90891
2540,12.553632
2541,-5.0340614
2542,-0.93115294
2543,-2.4182374
2544,5.768491
2545,-4.4674177
2546,-9.854181
2547,5.413327
2548,0.8480193
2549,4.4700975
2550,0.9922455
2551,12.264652
2552,70.75275
2553,219.65536
2554,234.32861
2555,165.18005
2556,170.88924
2557,224.89192
2558,206.2233
2559,214.72307
2560,199.67097
2561,117.74066
2562,84.83107
2563,57.824226
2564,9.435023
2565,0.086710945
2566,0.72170204
2567,5.4444976
2568,0.4688064
2569,-0.9459192
2570,-1.6810498
2571,3.7896154
2572,3.0313687
2573,2.0860302
2574,-0.88801306
2575,15.865392
2576,34.429207
2577,211.025
2578,196.0255
2579,178.88885
2580,181.43814
2581,132.45695
2582,106.8496
2583,50.936527
2584,90.10825
2585,111.85367
2586,79.47417
2587,40.85546
2588,14.408713
2589,2.8108668
2590,-5.9020944
2591,-1.0944439
2592,-2.9645252
2593,-2.8802125
2594,-1.875077
2595,-0.35424334
2596,9.312754
2597,0.20897925
2598,6.895083
2599,5.938765
2600,24.295776
2601,225.64188
2602,176.81581
2603,268.0248
2604,241.0196
2605,308.06482
2606,206.56541
2607,500.00894
2608,474.402
2609,239.83589
2610,174.67155
2611,52.80085
2612,14.54509
2613,4.4601064
2614,-20.673166
2615,5.025954
2616,10.39705
2617,-5.3909845
2618,-3.9399133
2619,-3.6995816
2620,-2.4073272
2621,-1.9745904
2622,-2.2617793
2623,23.456419
2624,103.55647
2625,381.17365
2626,513.1836
2627,753.69244
2628,815.70667
2629,850.1402
2630,884.5183
2631,779.64343
2632,739.9782
2633,477.35327
2634,310.1387
2635,131.71243
2636,3.0677822
2637,-16.397932
2638,-3.196723
2639,-17.510109
2640,11.299924
2641,2.068555
2642,8.748296
2643,4.4876037
2644,9.657859
2645,8.321693
2646,14.50128
2647,17.676153
2648,81.00849
2649,255.60606
2650,499.6209
2651,718.71906
2652,716.0051
2653,647.24286
2654,623.86884
2655,444.71625
2656,165.19016
2657,125.64625
2658,123.90731
2659,64.91285
2660,21.69999
2661,3.0924206
2662,-4.296163
2663,7.8121953
2664,1.5518575
2665,-5.1060896
2666,6.6904025
2667,-2.649133
2668,14.744178
2669,16.001038
2670,1.390867
2671,6.3955097
2672,62.82366
2673,303.4675
2674,544.8186
2675,392.83
2676,380.2049
2677,276.9254
2678,199.70476
2679,389.77206
2680,438.22772
2681,340.28183
2682,240.35376
2683,119.78201
2684,0.046752606
2685,-6.20317
2686,-9.761539
2687,-5.249387
2688,-8.773717
2689,2.930411
2690,4.42558
2691,0.61731434
2692,-7.238889
2693,-14.770123
2694,25.819479
2695,59.17146
2696,266.0585
2697,414.16144
2698,518.39655
2699,384.01294
2700,423.34717
2701,666.31854
2702,750.84894
2703,633.3059
2704,372.34558
2705,252.9833
2706,108.85583
2707,60.910133
2708,68.7496
2709,-18.483685
2710,-27.295868
2711,-12.239868
2712,1.5290989
2713,-8.258098
2714,-0.6952139
2715,12.9003
2716,-2.0972006
2717,-2.0407684
2718,2.8856244
2719,81.30837
2720,305.97125
2721,443.1377
2722,492.48245
2723,543.2411
2724,656.4531
2725,668.63556
2726,599.6841
2727,496.1102
2728,199.10231
2729,146.8576
2730,122.41229
2731,6.9921236
2732,44.928036
2733,21.294922
2734,9.474168
2735,6.4899507
2736,-8.798183
2737,-8.926803
2738,1.439251
2739,-3.3360882
2740,-0.33824474
2741,15.737406
2742,2.321043
2743,57.18367
2744,250.07356
2745,408.4831
2746,713.5267
2747,760.76733
2748,680.65845
2749,778.2347
2750,698.2583
2751,640.9438
2752,447.285
2753,379.72284
2754,74.885
2755,28.005657
2756,10.510078
2757,28.926752
2758,7.190815
2759,36.621628
2760,-0.733612
2761,-9.583654
2762,-1.66542
2763,0.363808
2764,-13.821168
2765,25.703592
2766,7.1338196
2767,55.143
2768,261.4105
2769,512.84827
2770,617.46173
2771,733.71204
2772,773.96216
2773,804.01886
2774,781.7823
2775,670.3811
2776,595.3666
2777,347.04324
2778,72.86241
2779,16.355427
2780,10.523975
2781,-16.614388
2782,-26.578842
2783,-10.93374
2784,3.0423787
2785,8.555429
2786,-3.439646
2787,2.5340877
2788,0.50714546
2789,0.35511002
2790,25.536575
2791,239.99014
2792,348.50595
2793,556.27435
2794,607.3082
2795,726.70935
2796,725.0788
2797,697.54016
2798,703.2976
2799,489.3869
2800,323.7328
2801,59.0441
2802,5.7461405
2803,-1.170421
2804,-8.46454
2805,-14.725984
2806,5.9159603
2807,-4.2034583
2808,2.0786283
2809,-4.7648754
2810,-12.669979
2811,-9.838627
2812,2.6496966
2813,-5.379896
2814,262.4162
2815,338.30597
2816,507.9667
2817,463.51212
2818,423.75537
2819,405.9285
2820,433.5304
2821,231.20618
2822,236.61824
2823,171.72264
2824,116.21141
2825,61.01709
2826,6.1172457
2827,6.9121256
2828,-8.559212
2829,-26.202946
2830,-18.284027
2831,-16.88794
2832,-16.616695
2833,-0.92682177
2834,-8.20891
2835,1.010426
2836,18.935932
2837,100.10389
2838,235.18771
2839,252.8009
2840,258.7433
2841,269.61844
2842,246.52773
2843,238.81606
2844,218.92412
2845,162.3064
2846,172.6912
2847,147.04216
2848,51.669014
2849,2.2960098
2850,-8.550969
2851,-12.188338
2852,-7.3730793
2853,-4.82819
2854,6.631702
2855,4.357203
2856,9.571986
2857,16.005316
2858,14.805934
2859,19.842108
2860,23.985703
2861,37.263863
2862,248.07248
2863,195.92345
2864,143.1397
2865,168.61765
2866,262.2658
2867,238.83658
2868,236.43018
2869,172.24962
2870,277.84427
2871,147.55592
2872,36.5292
2873,7.052393
2874,-2.0489204
2875,-0.25722653
2876,0.4434038
2877,-1.7752322
2878,0.8651025
2879,0.74193555
2880,-2.4895465
2881,1.5978671
2882,-5.6782436
2883,3.0404756
2884,13.552747
2885,16.210371
2886,228.34454
2887,269.85715
2888,246.7776
2889,298.40765
2890,294.4628
2891,299.94507
2892,209.39305
2893,174.85628
2894,232.00319
2895,155.45982
2896,70.03372
2897,12.960731
2898,1.7490593
2899,-17.526787
2900,-8.47893
2901,9.784296
2902,-18.879969
2903,-7.315563
