time,hum,wind,maxwind,winddir,rain,radiation,temp,Hour,Month
2020-09-21 13:00:00+00:00,38.0,2.1333333333333333,12.9,203.0,0.0,681.3333333333334,30.5,13,9
2020-09-21 14:00:00+00:00,41.666666666666664,0.5333333333333333,12.9,268.3333333333333,0.0,510.6666666666667,29.25,14,9
2020-09-21 15:00:00+00:00,47.333333333333336,0.8000000000000002,12.9,240.33333333333334,0.0,450.6666666666667,28.583333333333332,15,9
2020-09-21 16:00:00+00:00,44.666666666666664,1.0666666666666667,12.9,209.5,0.0,371.0,28.71666666666667,16,9
2020-09-21 17:00:00+00:00,29.5,5.616666666666667,17.7,333.6666666666667,0.0,199.16666666666666,26.400000000000002,17,9
2020-09-21 18:00:00+00:00,26.833333333333332,5.616666666666667,21.433333333333334,283.6666666666667,0.0,51.333333333333336,25.45,18,9
2020-09-21 19:00:00+00:00,34.0,0.26666666666666666,22.5,195.83333333333334,0.0,1.1666666666666667,24.933333333333334,19,9
2020-09-21 20:00:00+00:00,32.666666666666664,0.0,22.5,39.0,0.0,0.0,24.616666666666664,20,9
2020-09-21 21:00:00+00:00,30.166666666666668,0.26666666666666666,22.5,90.0,0.0,0.0,24.366666666666664,21,9
2020-09-21 22:00:00+00:00,31.666666666666668,0.5333333333333333,22.5,241.0,0.0,0.0,24.849999999999998,22,9
2020-09-21 23:00:00+00:00,29.0,0.5333333333333333,22.5,345.1666666666667,0.0,0.0,24.166666666666668,23,9
2020-09-22 00:00:00+00:00,30.666666666666668,0.5333333333333333,6.400000000000001,174.16666666666666,0.0,0.0,23.983333333333334,0,9
2020-09-22 01:00:00+00:00,27.833333333333332,1.5999999999999999,10.200000000000001,349.0,0.0,0.0,24.016666666666666,1,9
2020-09-22 02:00:00+00:00,31.666666666666668,0.26666666666666666,11.300000000000002,98.0,0.0,0.0,25.133333333333336,2,9
2020-09-22 03:00:00+00:00,30.833333333333332,0.8000000000000002,11.300000000000002,137.0,0.0,0.0,24.7,3,9
2020-09-22 04:00:00+00:00,31.5,0.0,11.300000000000002,148.5,0.0,0.0,24.816666666666666,4,9
2020-09-22 05:00:00+00:00,34.333333333333336,0.26666666666666666,11.300000000000002,304.1666666666667,0.0,0.0,25.0,5,9
2020-09-22 06:00:00+00:00,35.666666666666664,0.8000000000000002,11.300000000000002,111.16666666666667,0.0,0.0,24.900000000000002,6,9
2020-09-22 07:00:00+00:00,34.833333333333336,0.0,11.300000000000002,73.83333333333333,0.0,18.333333333333332,25.03333333333333,7,9
2020-09-22 08:00:00+00:00,32.166666666666664,0.0,11.300000000000002,107.33333333333333,0.0,92.16666666666667,25.8,8,9
2020-09-22 09:00:00+00:00,29.833333333333332,0.0,11.300000000000002,88.0,0.0,185.33333333333334,26.75,9,9
2020-09-22 10:00:00+00:00,30.666666666666668,2.4,11.300000000000002,132.5,0.0,257.8333333333333,27.516666666666666,10,9
2020-09-22 11:00:00+00:00,31.0,4.816666666666666,17.45,327.0,0.0,422.0,26.566666666666666,11,9
