,centrovis-cab
8843,4.607424
8844,13.21363
8845,2.9596877
8846,-6.2109685
8847,-11.667768
8848,-6.331351
8849,-4.9301486
8850,4.690832
8851,-5.1225157
8852,1.9028976
8853,4.402609
8854,-4.911633
8855,10.965137
8856,44.11468
8857,151.4412
8858,290.76987
8859,398.73517
8860,370.02142
8861,414.03235
8862,411.79037
8863,362.43185
8864,172.22928
8865,55.14819
8866,-3.070774
8867,1.0923508
8868,-4.8159
8869,-10.56442
8870,-3.1419528
8871,22.492361
8872,-4.0225987
8873,2.0407662
8874,-1.8758428
8875,-5.2036843
8876,-12.6144085
8877,-10.164912
8878,-7.337028
8879,2.9439173
8880,2.9871154
8881,142.64642
8882,263.42706
8883,328.5948
8884,389.25525
8885,329.99673
8886,251.68504
8887,269.31448
8888,90.40521
8889,45.451748
8890,0.7518258
8891,-3.5415754
8892,-7.2721243
8893,3.90688
8894,4.7024846
8895,17.914196
8896,6.2980742
8897,-6.9622416
8898,1.6904775
8899,-0.33540076
8900,0.31685835
8901,2.209134
8902,-2.2235568
8903,0.73702216
8904,20.629246
8905,146.54942
8906,208.2335
8907,323.54504
8908,348.12247
8909,301.55356
8910,260.39874
8911,144.18486
8912,118.66698
8913,37.077133
8914,-8.575072
8915,-4.476268
8916,4.3767495
8917,-6.0199833
8918,-9.059128
8919,73.626564
8920,1.9092547
8921,-4.4588065
8922,-0.26899105
8923,-2.2510293
8924,2.06873
8925,3.655745
8926,-0.08036968
8927,11.880806
8928,44.065193
8929,186.2191
8930,461.68613
8931,425.64966
8932,608.3348
8933,603.2377
8934,421.06058
8935,359.41162
8936,242.29378
8937,129.9244
8938,28.513845
8939,20.410547
8940,-17.427794
8941,-26.88007
8942,-24.674631
8943,8.554666
8944,4.7807264
8945,-8.7755
8946,-11.752265
8947,-7.850992
8948,-6.11465
8949,-4.8994846
8950,0.12769222
8951,-24.215061
8952,24.346874
8953,233.34454
8954,349.95966
8955,592.41327
8956,690.8878
8957,749.7093
8958,660.68976
8959,432.7712
8960,216.50383
8961,131.48221
8962,-0.9263047
8963,-19.610706
8964,-10.911989
8965,-14.0067625
8966,-9.807425
8967,2.257558
8968,-9.338756
8969,-99.86575
8970,-15.320352
8971,-13.045396
8972,-6.1607723
8973,-5.7128234
8974,-6.1111383
8975,-7.842288
8976,33.445255
8977,225.80347
8978,403.78906
8979,569.08936
8980,635.20935
8981,626.629
8982,602.0482
8983,431.421
8984,249.57059
8985,183.81738
8986,-5.1686683
8987,0.5557583
8988,-5.7613163
8989,-5.7693048
8990,7.2405205
8991,2.745469
8992,-1.7255003
8993,-2.1990356
8994,-6.194636
8995,-9.893061
8996,-7.6212783
8997,-9.053181
8998,-3.305534
8999,-0.20377102
9000,46.52841
9001,249.18811
9002,346.77274
9003,489.85208
9004,653.33484
9005,654.94025
9006,630.5303
9007,448.25836
9008,297.84662
9009,169.38191
9010,-19.464256
9011,-28.326273
9012,-3.0097342
9013,-8.017418
9014,-2.5397854
9015,26.832464
9016,4.847166
9017,3.557016
9018,9.782809
9019,2.3110552
9020,7.1830444
9021,7.3942413
9022,-14.387558
9023,-3.4520469
9024,11.339178
9025,223.58871
9026,329.3109
9027,520.0228
9028,635.29004
9029,626.3273
9030,597.1906
9031,412.59824
9032,303.7523
9033,149.50797
9034,8.037394
9035,-0.56225425
9036,-17.04704
9037,-25.212557
9038,-12.164776
9039,14.375057
9040,-3.2497816
9041,-5.0969224
9042,4.9932613
9043,0.39872494
9044,-19.11999
9045,-7.050204
9046,1.882956
9047,-19.98383
9048,2.9659195
9049,150.6354
9050,409.866
9051,591.2427
9052,681.48663
9053,704.518
9054,607.57587
9055,505.49976
9056,302.1875
9057,251.64093
9058,74.21163
9059,5.723201
9060,8.102809
9061,8.547038
9062,6.014302
9063,-15.541114
9064,-46.084892
9065,-5.4166307
9066,5.816817
9067,-4.6736236
9068,16.188066
9069,28.511309
9070,1.3089074
9071,-4.508168
9072,21.675135
9073,135.54898
9074,346.44742
9075,503.34476
9076,483.4963
9077,641.7421
9078,541.64087
9079,414.19986
9080,298.32968
9081,153.49046
9082,32.530933
9083,2.7974832
9084,11.919777
9085,3.6900644
9086,2.1164014
9087,-44.599667
9088,3.4383416
9089,-1.9524103
9090,5.0412974
9091,6.060583
9092,-9.2184725
9093,3.141406
9094,0.53834206
9095,15.006924
9096,20.747643
9097,163.39107
9098,290.82944
9099,487.2636
9100,452.8997
9101,530.73267
9102,398.9588
9103,334.29422
9104,248.97168
9105,210.12114
9106,25.113058
9107,1.6289836
9108,23.837364
9109,4.5422974
9110,9.461987
9111,-1.5964972
9112,-5.4248123
9113,-5.141362
9114,-1.3978972
9115,-10.290592
9116,5.071408
9117,-1.2366863
9118,1.3069249
9119,-3.9279604
9120,24.826029
9121,151.00421
9122,103.682594
9123,563.6386
9124,631.99493
9125,526.2932
9126,402.03714
9127,319.82425
9128,244.30095
9129,195.09506
9130,58.50695
9131,-7.9106154
9132,2.4733336
9133,-26.824036
9134,0.88395035
9135,2.0849807
9136,2.6820736
9137,-1.3185073
9138,2.0176916
9139,-2.6170104
9140,-1.7836721
9141,-3.4784758
9142,3.5662472
9143,-25.713478
9144,3.0720344
9145,110.21377
9146,402.09583
9147,616.54083
9148,650.2655
9149,584.1922
9150,577.94727
9151,388.7108
9152,91.36307
9153,79.17205
9154,14.001618
9155,37.102127
9156,-14.529532
9157,-9.145219
9158,-11.629172
9159,2.4843814
9160,-4.8664656
9161,2.1945238
9162,-1.1936824
9163,7.935683
9164,4.727457
9165,8.16419
9166,9.93341
9167,-5.330266
9168,13.3913555
9169,145.67583
9170,304.44843
9171,622.11316
9172,638.0346
9173,607.01373
9174,624.77875
9175,392.6903
9176,350.99988
9177,179.41066
9178,37.533726
9179,-3.0868516
9180,0.80157936
9181,14.440967
9182,-1.576848
9183,6.2544565
9184,0.33609682
9185,7.528102
9186,0.8851302
9187,-2.4733374
9188,18.332458
9189,-4.5403137
9190,4.516467
9191,16.367897
9192,7.4709578
9193,175.95622
9194,473.10587
9195,638.5032
9196,536.1722
9197,484.5299
9198,397.69876
9199,249.97893
9200,214.07777
9201,125.519455
9202,13.582049
9203,3.1499162
9204,1.4120014
9205,-19.776691
9206,-3.0523434
9207,2.2237835
9208,7.359165
9209,3.8779824
9210,2.1366396
9211,2.6184697
9212,0.7441096
9213,0.3639208
9214,2.4753344
9215,-5.945143
9216,38.343307
9217,122.328445
9218,262.98306
9219,480.97266
9220,569.18866
9221,574.60565
9222,360.47336
9223,211.75443
9224,111.95562
9225,65.057945
9226,-6.492523
9227,-6.198994
9228,-4.4399714
9229,-6.7788835
9230,0.9004751
9231,31.502611
9232,0.11873093
9233,-3.14198
9234,-0.118920825
9235,4.5925627
9236,3.501641
9237,4.0714784
9238,11.044537
9239,-5.334693
9240,24.026005
9241,190.00572
9242,201.46394
9243,353.10178
9244,342.04285
9245,431.8937
9246,231.88655
9247,347.51562
9248,184.7263
9249,136.06335
9250,5.514891
9251,-1.0501411
9252,3.4013581
9253,-2.255444
9254,0.3866971
9255,5.0404096
9256,11.666466
9257,-3.8331788
9258,5.4857826
9259,-0.16196081
9260,-4.5127063
9261,-7.9916553
9262,15.783328
9263,11.805426
9264,8.423715
9265,36.689285
9266,130.6262
9267,301.15335
9268,313.00107
9269,469.88312
9270,441.3347
9271,421.41934
9272,196.93797
9273,208.53923
9274,16.19619
9275,10.03533
9276,13.603858
9277,-3.0269148
9278,20.044853
9279,17.680044
9280,7.2173433
9281,-10.262584
9282,-19.357185
9283,-0.39514747
9284,-41.4059
9285,0.38205463
9286,3.3093495
9287,-5.719754
9288,70.71948
9289,140.76392
9290,171.08173
9291,299.47534
9292,369.18033
9293,606.1513
9294,573.43604
9295,211.8161
9296,89.53811
9297,70.42936
9298,3.7212186
9299,2.3181689
9300,13.764123
9301,8.001295
9302,10.297709
9303,-2.6434205
9304,-1.8443729
9305,0.14635979
9306,-13.747525
9307,-5.569078
9308,7.6262016
9309,-5.1534224
9310,5.3000126
9311,-8.70111
9312,-5.065469
9313,141.34947
9314,278.64355
9315,469.76242
9316,557.1806
9317,508.27295
9318,517.6837
9319,418.7832
9320,197.01965
9321,160.17508
9322,10.175896
9323,11.558823
9324,-5.045454
9325,-1.7189178
9326,-5.791774
9327,-25.755173
9328,-16.580492
9329,-1.8314737
9330,-12.95363
9331,-6.4478745
9332,4.402316
9333,-13.504994
9334,-7.534492
9335,-0.85077447
9336,-2.008813
9337,111.51411
9338,339.41867
9339,441.7994
9340,535.16974
9341,547.8659
9342,469.80835
9343,383.87775
9344,139.54543
9345,132.83167
9346,6.303647
9347,-14.711405
9348,-6.5383177
9349,-17.528145
9350,-2.8047755
9351,0.95220107
9352,-1.7826015
9353,-1.228927
9354,3.0653625
9355,2.2877455
9356,0.60801846
9357,-3.0262544
9358,7.553298
9359,1.9634176
9360,13.589589
9361,129.43964
9362,418.41125
9363,498.4429
9364,572.665
9365,603.69183
9366,461.54715
9367,401.26913
9368,253.94872
9369,206.28029
9370,41.87227
9371,-28.755264
9372,-8.396884
9373,2.5526297
9374,3.4093301
9375,40.049343
9376,-0.08323735
9377,15.154344
9378,-5.9976053
9379,0.024286166
9380,-5.1274385
9381,-4.6164703
9382,-4.777034
9383,-27.207262
9384,48.516933
9385,123.41152
9386,205.20805
9387,450.0334
9388,467.50027
9389,511.96414
9390,485.21924
9391,349.7223
9392,176.43655
9393,132.9902
9394,3.1707468
9395,-19.143679
9396,-5.5536714
9397,-41.72447
9398,-26.15022
9399,-29.198343
9400,4.4974213
9401,-2.6216996
9402,-11.956226
9403,-9.621689
9404,-9.037397
9405,-3.705999
9406,0.7220297
9407,15.742506
9408,8.068357
9409,139.75246
9410,277.5145
9411,208.27615
9412,221.54959
9413,272.24777
9414,302.82104
9415,320.42795
9416,156.75734
9417,141.22017
9418,-0.45118248
9419,0.12685291
9420,-3.617834
9421,5.77477
9422,5.876103
9423,-0.20738663
9424,-3.09115
9425,-11.935711
9426,-2.8092816
9427,-2.7506986
9428,-10.021158
9429,-79.25623
9430,-2.2136223
9431,12.400316
9432,32.152428
9433,202.43953
9434,370.91742
9435,470.23816
9436,553.51685
9437,550.1188
9438,509.30713
9439,405.05746
9440,201.05122
9441,148.3016
9442,5.6347165
9443,-11.246467
9444,-10.604198
9445,-7.9685464
9446,-7.260875
9447,-6.5485234
9448,-14.595722
9449,-7.5395865
9450,-7.775415
9451,-8.209903
9452,-8.639135
9453,-5.2950573
9454,-15.803855
9455,40.20729
9456,28.272106
9457,204.74858
9458,365.9004
9459,493.45053
9460,603.9871
9461,602.28503
9462,519.67426
9463,412.77692
9464,230.43124
9465,165.06721
9466,3.4030771
9467,-0.6835109
9468,6.422517
9469,-12.569463
9470,6.834174
9471,3.645653
9472,-1.2690388
9473,-3.178679
9474,2.3590467
9475,-8.367494
9476,4.7921233
9477,-4.292331
9478,2.3414068
9479,8.134754
9480,5.6228585
9481,115.90576
9482,348.15784
9483,515.5033
9484,530.0232
9485,543.706
9486,606.04486
9487,441.4671
9488,252.4619
9489,208.55693
9490,8.166388
9491,-9.22588
9492,4.4493117
9493,6.693045
9494,4.98972
9495,-1.6009816
9496,6.816315
9497,1.6135093
9498,6.256519
9499,10.477823
9500,-2.6359017
9501,-6.689205
9502,8.1799555
9503,-4.9090242
9504,38.413742
9505,248.14235
9506,361.21988
9507,597.269
9508,645.0446
9509,642.6641
9510,615.6572
9511,456.05493
9512,269.2303
9513,186.63919
9514,27.668936
9515,6.840392
9516,2.400005
9517,-8.538212
9518,-12.211298
9519,-13.163737
9520,-59.297344
9521,-9.270084
9522,-7.6772385
9523,-13.139193
9524,-12.696972
9525,-0.15710971
9526,-5.4730616
9527,44.22072
9528,8.41167
9529,143.54314
9530,300.3605
9531,487.46613
9532,506.5633
9533,484.17065
9534,468.21426
9535,414.0499
9536,143.97844
9537,145.88716
9538,3.2850056
9539,-0.010408536
9540,-32.419476
9541,-10.515447
9542,-14.973911
9543,-11.255805
9544,-9.97547
9545,-1.8713144
9546,-8.385568
9547,-3.7817855
9548,-3.9873533
9549,-3.3015878
9550,2.98959
9551,9.008238
9552,40.276722
9553,137.04349
9554,293.64206
9555,356.3282
9556,399.61703
9557,483.87506
9558,455.31174
9559,441.63254
9560,237.06691
9561,110.55331
9562,39.10843
9563,14.976244
9564,5.8134155
9565,7.301826
9566,8.821669
9567,6.502845
9568,13.356642
9569,15.813478
9570,15.995138
9571,14.438366
9572,-31.363924
9573,65.7145
9574,32.20546
9575,24.22333
9576,27.839598
9577,163.7518
9578,283.58112
9579,263.6262
9580,445.68454
9581,502.6085
9582,520.23334
9583,463.7046
9584,193.95445
9585,94.54517
9586,-38.25934
9587,-49.15752
9588,-72.21771
9589,-63.977825
9590,-59.117893
9591,8.858051
9592,-1.651743
9593,-11.886364
9594,33.44821
9595,10.529241
9596,17.653769
9597,-3.3665507
9598,24.793327
9599,-18.076307
9600,26.770876
9601,90.76264
9602,259.03137
9603,210.39821
9604,351.18747
9605,358.95453
9606,389.44812
9607,266.99646
9608,217.54984
9609,207.83339
9610,39.076077
9611,12.707879
9612,-1.0921888
9613,7.9854574
9614,8.651875
9615,1.986756
9616,10.899248
9617,-3.7944767
9618,-3.2548144
9619,-9.729021
9620,2.057087
9621,13.737935
9622,-11.081352
9623,-2.328001
9624,29.768705
9625,133.36975
9626,246.40897
9627,513.0679
9628,451.52936
9629,370.12604
9630,481.80557
9631,342.36716
9632,184.84969
9633,158.12845
9634,21.051067
9635,-1.5594339
9636,8.2949095
9637,8.56204
9638,3.5793576
9639,-46.777966
9640,-24.5805
9641,-32.733196
9642,-2.659123
9643,-4.4815974
9644,-1.9276158
9645,9.980505
9646,10.112083
9647,-2.0621345
9648,31.419077
9649,144.78632
9650,182.49078
9651,458.88248
9652,588.59186
9653,508.04987
9654,504.20532
9655,402.44995
9656,207.46619
9657,145.39355
9658,11.62324
9659,-1.3367676
9660,-5.767491
9661,-2.0714586
9662,-3.6784854
9663,21.945597
9664,-1.4722902
9665,-1.6499178
9666,-7.465664
9667,-1.8777102
9668,0.6743838
9669,-6.652752
9670,5.240339
9671,5.329993
9672,27.279718
9673,132.00461
9674,300.449
9675,423.84927
9676,480.53613
9677,444.42142
9678,448.51572
9679,345.81696
9680,246.61972
9681,181.60674
9682,42.239838
9683,2.5453176
9684,-17.011438
9685,0.451495
9686,-2.4998264
9687,5.4967136
9688,0.9922211
9689,-6.891367
9690,-0.19563179
9691,-3.0596004
9692,-9.983933
9693,1.4858102
9694,-4.0923686
9695,-1.2054209
9696,9.861046
9697,136.76353
9698,291.62195
9699,282.1283
9700,388.52435
9701,357.624
9702,420.66348
9703,376.18857
9704,263.14606
9705,145.56738
9706,26.767841
9707,1.8782969
9708,-14.49707
9709,-20.674711
9710,-16.385178
9711,-15.615347
9712,-0.27603102
9713,7.6954646
9714,-0.23301005
9715,-0.3151975
9716,-5.376794
9717,11.465452
9718,-3.0988297
9719,55.36632
9720,49.00519
9721,181.06569
9722,248.58679
9723,338.0551
9724,420.7876
9725,432.70514
9726,343.4127
9727,384.4415
9728,295.29794
9729,165.93706
9730,60.37858
9731,1.6494675
9732,-35.191513
9733,-10.610775
9734,-22.985222
9735,-2.3132524
9736,-2.919574
9737,-0.84743744
9738,3.9504328
9739,1.7025839
9740,0.34564728
9741,-7.031793
9742,10.865755
9743,-12.970704
9744,28.744593
9745,132.53
9746,341.36197
9747,411.16412
9748,524.2218
9749,444.08707
9750,469.85223
9751,280.40097
9752,158.95479
9753,120.460106
9754,49.700176
9755,-6.3139687
9756,4.567585
9757,-3.9995215
9758,10.68529
9759,-21.226479
9760,-1.38582
9761,-3.8284435
9762,-0.81781965
9763,-11.569385
9764,69.36238
9765,-19.267687
9766,-4.9959297
9767,5.720453
9768,44.527596
9769,150.16298
9770,410.6364
9771,552.07544
9772,574.97626
9773,552.61993
9774,534.3371
9775,444.8572
9776,224.19734
9777,189.43765
9778,59.59355
9779,-30.78086
9780,9.871596
9781,-1.0234185
9782,-0.9977566
9783,-7.6406517
9784,0.8771466
9785,-2.877055
9786,0.1155233
9787,3.765595
9788,3.84163
9789,5.544321
9790,-1.7175949
9791,3.3633626
9792,59.09506
9793,196.88402
9794,347.2626
9795,527.60876
9796,557.09467
9797,578.59894
9798,493.49948
9799,292.80408
9800,214.2181
9801,207.32756
9802,57.034332
9803,4.314207
9804,-3.161433
9805,-0.6766982
9806,-2.9716654
9807,-25.7016
9808,-4.372972
9809,1.578438
9810,-6.985912
9811,-0.7269308
9812,-2.5057611
9813,9.947779
9814,-0.18272051
9815,0.36317474
9816,50.744774
9817,169.67082
9818,331.39587
9819,362.1743
9820,376.73132
9821,330.9864
9822,428.54462
9823,364.2259
9824,237.48773
9825,110.4194
9826,60.77473
9827,-5.190975
9828,-7.4920583
9829,-5.0644016
9830,30.880749
9831,-22.02339
9832,5.4105186
9833,-4.1788096
9834,-0.11300575
9835,3.177342
9836,7.235021
9837,0.62476456
9838,1.1445693
9839,-7.651052
9840,45.37236
9841,204.91087
9842,317.06592
9843,456.56262
9844,451.151
9845,370.90952
9846,433.45834
9847,422.78964
9848,380.02075
9849,233.7828
9850,61.06117
9851,0.71742076
9852,-2.8653722
9853,-17.58066
9854,-3.9374847
9855,-16.539286
9856,-2.172231
9857,-1.4628955
9858,-7.2392206
9859,-11.940338
9860,-1.5590243
9861,-14.484896
9862,0.94884694
9863,0.40240645
9864,88.726685
9865,202.10168
9866,353.90326
9867,448.24973
9868,476.62222
9869,388.0237
9870,281.3527
9871,329.03018
9872,244.42616
9873,186.46492
9874,55.733932
9875,2.681225
9876,5.2476606
9877,21.309635
9878,-8.893415
9879,36.05347
9880,24.66774
9881,2.7223556
9882,3.1922019
9883,-11.601503
9884,-5.0741787
9885,0.77244425
9886,9.373773
9887,17.383656
9888,55.51569
9889,140.09523
9890,276.8961
9891,221.53072
9892,508.1334
9893,537.15753
9894,409.32425
9895,163.16571
9896,154.96951
9897,99.97569
9898,30.951168
9899,7.855461
9900,1.5604715
9901,1.6969526
9902,-3.4542577
9903,-2.6693485
9904,-1.668895
9905,-4.4788136
9906,7.9587226
9907,1.5218476
9908,-15.20419
9909,-1.5651203
9910,22.009245
9911,7.08748
9912,60.68974
9913,210.41835
9914,391.3992
9915,525.17773
9916,532.1625
9917,636.8307
9918,453.7571
9919,437.2223
9920,300.33575
9921,195.73405
9922,66.808716
9923,-12.691524
9924,-0.6767857
9925,-2.9276707
9926,-3.504181
9927,-10.140413
9928,3.0550783
9929,16.195662
9930,-10.594737
9931,4.16702
9932,352.57983
9933,388.64084
9934,301.1635
9935,146.67638
9936,169.98279
9937,144.78662
9938,37.529778
9939,-7.056361
9940,0.98175174
9941,-8.266829
9942,-1.6356375
9943,5.3030205
9944,-5.5347066
9945,0.6387045
9946,2.9651434
9947,-1.8327817
9948,1.7067866
9949,0.14525253
9950,8.018329
9951,-33.809673
9952,42.980595
9953,148.45503
9954,185.1815
9955,199.19138
9956,176.66277
9957,204.0098
9958,267.2546
9959,328.48093
9960,233.30792
9961,233.05211
9962,66.24536
9963,-0.96879494
9964,21.53571
9965,8.34301
9966,3.643796
9967,4.0717444
9968,1.906106
9969,-2.217748
9970,1.9845935
9971,0.080045566
9972,2.3468845
9973,5.5307117
9974,4.221025
9975,-5.14856
9976,53.600452
9977,176.37538
9978,290.57
9979,551.8081
9980,582.7903
9981,671.69965
9982,550.8215
9983,518.0971
9984,406.22845
9985,339.04425
9986,103.333466
9987,6.4525414
9988,-1.7785188
9989,10.632781
9990,-1.890277
9991,0.8261944
9992,0.66213304
9993,2.1939576
9994,-15.327163
9995,-0.049769066
9996,0.044500444
9997,1.0661566
9998,-6.5477104
9999,-5.348909
10000,27.121744
10001,95.01416
10002,172.39868
10003,221.09901
10004,183.7767
10005,151.1266
10006,76.57927
10007,-39.05523
10008,99.35779
10009,122.035805
10010,50.14302
10011,-7.0334086
10012,-2.2149105
