,balsa-adeyaham
17090,21.276237
17091,11.057516
17092,7.572901
17093,15.990192
17094,15.990192
17095,9.868183
17096,21.01867
17097,226.0056
17098,324.127
17099,476.02386
17100,747.1555
17101,951.478
17102,984.85754
17103,983.585
17104,921.3068
17105,838.2589
17106,617.291
17107,358.24396
17108,179.88261
17109,95.55393
17110,21.973625
17111,12.908348
17112,57.96471
17113,-28.899834
17114,-3.3822696
17115,28.947144
17116,6.5001793
17117,39.95587
17118,49.18807
17119,72.96194
17120,54.172127
17121,153.05817
17122,315.784
17123,579.7258
17124,842.62506
17125,942.92377
17126,989.28955
17127,955.42944
17128,872.6306
17129,812.9708
17130,662.13635
17131,471.74414
17132,90.99518
17133,-4.7732105
17134,32.150826
17135,-78.13929
17136,17.693937
17137,2.859608
17138,8.773193
17139,1.7582223
17140,12.396751
17141,14.2240925
17142,13.049569
17143,22.79676
17144,27.877048
17145,116.31443
17146,268.1502
17147,561.61
17148,798.3714
17149,926.2232
17150,985.1143
17151,983.30273
17152,828.23224
17153,822.1742
17154,672.1716
17155,520.24347
17156,136.53914
17157,0.2913092
17158,14.063425
17159,23.915564
17160,23.185228
17161,31.991812
17162,7.10955
17163,11.458644
17164,10.706851
17165,26.418478
17166,2.7721744
17167,16.790958
17168,34.347084
17169,154.2307
17170,305.2128
17171,591.45154
17172,820.0641
17173,927.51184
17174,885.4154
17175,887.87036
17176,864.0509
17177,800.8437
17178,583.40466
17179,455.49207
17180,154.79651
17181,112.48577
17182,32.967712
17183,37.06716
17184,72.2549
17185,130.65207
17186,-25.197433
17187,56.15925
17188,42.72829
17189,5.4409456
17190,5.9770846
17191,4.4794846
17192,49.169365
17193,123.24592
17194,286.92004
17195,411.14917
17196,581.8504
17197,551.66064
17198,501.45062
17199,644.60205
17200,845.59424
17201,762.36224
17202,556.9312
17203,289.95682
17204,148.52998
17205,104.844864
17206,58.794125
17207,35.712868
17208,54.029533
17209,31.270672
17210,-3.2245595
17211,-7.603679
17212,15.009373
17213,9.978072
17214,-7.416912
17215,17.30018
17216,16.965631
17217,106.41738
17218,259.5981
17219,535.30774
17220,716.9118
17221,765.7183
17222,824.23785
17223,981.51306
17224,743.7291
17225,720.991
17226,508.02078
17227,319.95105
17228,156.67955
17229,81.12268
17230,49.593937
17231,92.95326
17232,67.1236
17233,29.989294
17234,26.448248
17235,8.590566
17236,8.460047
17237,27.362474
17238,30.085234
17239,35.413406
17240,40.392956
17241,138.61067
17242,288.14514
17243,530.5518
17244,767.56854
17245,888.64136
17246,942.8109
17247,853.68243
17248,828.2284
17249,742.7698
17250,648.7627
17251,465.00845
17252,115.529045
17253,98.60135
17254,71.84059
17255,103.42107
17256,44.889393
17257,42.59542
17258,122.496666
17259,36.29687
17260,40.31734
17261,63.36087
17262,72.956345
17263,6.624134
17264,-40.301075
17265,272.49963
17266,502.12286
17267,713.60944
17268,498.13513
17269,570.284
17270,724.94293
17271,890.8496
17272,736.5041
17273,585.5236
17274,417.38284
17275,217.68433
17276,9.16786
17277,46.592945
17278,72.58257
17279,64.130936
17280,36.496334
17281,42.140873
17282,-14.791691
17283,3.2785258
17284,13.541299
17285,1.7175939
17286,-13.4506645
17287,-9.751048
17288,10.011822
17289,109.059975
17290,291.15698
17291,614.7071
17292,825.369
17293,812.27997
17294,818.9785
17295,887.04694
17296,882.8086
17297,668.77747
17298,511.66196
17299,291.3014
17300,124.32868
17301,16.118408
17302,-0.4917845
17303,16.57331
17304,-4.2320495
17305,40.321762
17306,17.790653
17307,18.628086
17308,-3.0756292
17309,-6.2714357
17310,-6.6799607
17311,2.2245746
17312,2.3104699
17313,109.37799
17314,361.9536
17315,605.42065
17316,753.59576
17317,888.31885
17318,979.58105
17319,977.3954
17320,844.6031
17321,717.1003
17322,500.17194
17323,283.30814
17324,128.38885
17325,92.37306
17326,50.87455
17327,5.072072
17328,-4.936402
17329,-10.270217
17330,19.370527
17331,-8.105048
17332,-10.335955
17333,0.72154003
17334,-3.0741193
17335,8.0025625
17336,64.24948
17337,117.10123
17338,313.29507
17339,708.83514
17340,814.97906
17341,558.3143
17342,520.1493
17343,869.0628
17344,836.14655
17345,477.99765
17346,439.44888
17347,260.4311
17348,116.69374
17349,54.00807
17350,21.08903
17351,33.808758
17352,21.908796
17353,7.2055225
17354,28.5525
17355,1.5922852
17356,22.95353
17357,75.533936
17358,-38.367325
17359,42.051212
17360,-0.4205168
17361,66.89501
17362,130.37314
17363,288.08612
17364,457.12137
17365,783.1362
17366,547.26874
17367,769.5092
17368,841.78455
17369,658.29614
17370,414.6522
17371,260.27798
17372,172.67955
17373,98.201454
17374,33.703804
17375,15.275089
17376,19.87717
17377,19.827759
17378,19.182072
17379,13.387051
17380,11.557345
17381,19.74191
17382,1.7371714
17383,17.185356
17384,35.531433
17385,121.620155
17386,353.45648
17387,640.5874
17388,696.8658
17389,869.6285
17390,862.30536
17391,750.82526
17392,692.3896
17393,523.37054
17394,421.28387
17395,243.51842
17396,129.80533
17397,61.050793
17398,2.5244622
17399,7.96862
17400,20.470808
17401,48.77179
17402,4.1080313
17403,8.244051
17404,-19.015936
17405,1.3108976
17406,7.806285
17407,22.927137
17408,23.09753
17409,97.22522
17410,327.56577
17411,563.837
17412,829.3508
17413,811.6183
17414,865.518
17415,816.38074
17416,708.0195
17417,677.8586
17418,496.03192
17419,243.09943
17420,88.31383
17421,81.60904
17422,77.295944
17423,58.578903
17424,58.446236
17425,72.46063
17426,-6.8154173
17427,2.4665146
17428,-15.154117
17429,-2.249901
17430,6.8985953
17431,29.76201
17432,-0.1384807
17433,92.74356
17434,246.10405
17435,571.74725
17436,739.47705
17437,867.71173
17438,849.1125
17439,798.01
17440,691.7408
17441,626.6184
17442,524.5878
17443,285.2547
17444,119.41372
17445,32.18936
17446,32.029278
17447,14.343802
17448,58.856663
17449,44.31286
17450,18.02625
17451,14.544409
17452,14.642746
17453,-13.339318
17454,13.953412
17455,17.13749
17456,26.864353
17457,148.50172
17458,331.47263
17459,541.91833
17460,815.9517
17461,936.7592
17462,969.52655
17463,980.5903
17464,834.1233
17465,762.97784
17466,525.48376
17467,349.22107
17468,126.503044
17469,70.228745
17470,11.26564
17471,7.2564297
17472,-3.9204888
17473,20.89156
17474,19.494478
17475,22.631475
17476,22.631475
17477,17.559258
17478,17.78241
17479,24.121536
17480,-11.050087
17481,134.19528
17482,323.446
17483,596.80334
17484,804.9956
17485,895.5248
17486,933.0663
17487,914.3965
17488,858.06226
17489,771.1148
17490,670.57434
17491,489.3594
17492,148.43982
17493,92.13053
17494,82.83616
17495,69.881035
17496,65.45088
17497,69.716576
17498,101.70599
17499,10.485135
17500,39.032253
17501,39.582558
17502,73.44055
17503,21.391869
17504,100.28826
17505,136.02591
17506,443.0711
17507,593.0493
17508,929.1869
17509,937.00165
17510,1024.9592
17511,904.6641
17512,862.70154
17513,809.21564
17514,650.8682
17515,875.572
17516,814.9437
17517,821.74774
17518,702.7236
17519,494.33365
17520,138.98602
17521,39.778515
17522,6.999556
17523,41.26675
17524,97.12017
17525,87.532364
17526,53.319187
17527,55.942394
17528,8.05084
17529,47.858902
17530,45.078857
17531,38.37012
17532,44.29696
17533,95.700424
17534,262.88428
17535,594.47394
17536,829.8612
17537,934.45276
17538,988.97107
17539,997.2005
17540,811.71716
17541,805.3389
17542,687.25146
17543,464.8913
17544,137.79135
17545,77.71968
17546,50.916393
17547,29.209541
17548,15.22266
17549,67.474045
17550,105.73546
17551,52.04164
17552,28.00317
17553,19.213955
17554,31.9676
17555,-7.889455
17556,59.923717
17557,147.0852
17558,259.6052
17559,586.48804
17560,805.40045
17561,967.6243
17562,1013.3083
17563,1028.2401
17564,823.6567
17565,834.28766
17566,678.3982
17567,470.33286
17568,159.84995
17569,103.337
17570,99.16183
17571,70.59753
17572,63.98765
17573,46.88298
17574,-11.593947
17575,-19.322556
17576,-0.8912687
17577,-2.1024814
17578,-3.7202446
17579,14.170776
17580,34.319027
17581,105.407394
17582,289.85303
17583,643.8534
17584,896.07526
17585,891.00134
17586,1014.1975
17587,1000.5817
17588,895.9068
17589,817.7938
17590,673.78064
17591,483.409
17592,77.81521
17593,49.970882
17594,45.99992
17595,82.96617
17596,89.02539
17597,103.45061
17598,1.9309626
17599,14.195207
17600,11.566667
17601,60.230488
17602,83.43978
17603,35.18004
17604,58.558434
17605,150.02898
17606,303.952
17607,571.2896
17608,841.5083
17609,945.0455
17610,953.025
17611,932.628
17612,845.71643
17613,746.6318
17614,597.2986
17615,464.7191
17616,135.25978
17617,133.53137
17618,42.579117
17619,84.7187
17620,66.769455
17621,61.3883
17622,72.87794
17623,89.67081
17624,73.686844
17625,69.12554
17626,54.44086
17627,70.40749
17628,105.43237
17629,161.14474
17630,317.05505
17631,468.25552
17632,773.21454
17633,951.2115
17634,975.2418
17635,975.6671
17636,901.1459
17637,786.5697
17638,629.0919
17639,473.31937
17640,148.13303
17641,28.79945
17642,26.879107
17643,115.5933
17644,116.31448
17645,66.777756
17646,72.75547
17647,31.640623
17648,59.1522
17649,30.95178
17650,97.67264
17651,98.14476
17652,110.05194
17653,84.45086
17654,305.5849
17655,606.1791
17656,800.48895
17657,909.5821
17658,936.30164
17659,885.168
17660,660.1794
17661,685.8817
17662,574.5803
17663,361.95438
17664,141.82114
17665,87.836365
17666,70.39394
17667,93.29948
17668,89.12336
17669,90.756485
17670,91.99493
17671,-2.1179547
17672,29.458458
17673,-17.26135
17674,-4.314549
17675,-5.6433554
17676,64.850044
17677,127.00573
17678,245.60106
17679,594.4349
17680,814.66486
17681,915.8745
17682,860.4533
17683,933.63086
17684,823.96075
17685,837.60284
17686,654.60516
17687,470.74844
17688,138.08698
17689,72.56002
17690,80.45781
17691,66.2157
17692,67.90456
17693,81.176025
17694,-7.7977457
17695,50.036327
17696,62.49193
17697,-4.8216324
17698,-4.425629
17699,58.568157
17700,59.641354
17701,88.71216
17702,286.41342
17703,617.06116
17704,728.5705
17705,946.74677
17706,910.439
17707,918.5963
17708,834.25366
17709,825.89246
17710,613.91815
17711,445.4183
17712,145.80014
17713,87.33129
17714,55.6116
17715,79.64839
17716,68.61718
17717,48.943184
17718,84.72402
17719,75.293
17720,47.519352
17721,37.96509
17722,14.76135
17723,-23.388832
17724,46.3145
17725,141.24605
17726,282.193
17727,638.1629
17728,822.9085
17729,916.0559
17730,934.84357
17731,928.57904
17732,825.8677
17733,797.0487
17734,622.3109
17735,427.13962
17736,121.51936
17737,68.93627
17738,58.00779
17739,71.221504
17740,82.41942
17741,74.06476
17742,5.2363563
17743,31.052574
17744,47.16021
17745,30.39569
17746,37.699356
17747,25.9063
17748,41.60606
17749,124.65697
17750,277.10843
17751,571.10144
17752,788.3103
17753,900.56445
17754,907.10974
17755,958.6415
17756,858.1723
17757,685.34607
17758,644.97723
17759,451.07632
17760,141.28839
17761,106.40808
17762,100.64577
17763,23.644552
17764,66.2178
17765,94.43671
17766,30.35757
17767,24.968071
17768,0.86833185
17769,13.373242
17770,57.546715
17771,14.354732
17772,33.81072
17773,141.08989
17774,288.18512
17775,620.5711
17776,855.5201
17777,930.50024
17778,930.6034
17779,887.47925
17780,877.8572
17781,805.20825
17782,651.2297
17783,465.02274
17784,174.43233
17785,89.26318
17786,70.46702
17787,113.33186
17788,58.86914
17789,56.653095
17790,42.86598
17791,14.552439
17792,-11.424145
17793,-3.0135267
17794,-21.504314
17795,29.256325
17796,44.395836
17797,73.38215
17798,386.80417
17799,470.2535
17800,787.3562
17801,888.54
17802,887.2909
17803,880.6899
17804,930.27386
17805,731.7964
17806,582.2574
17807,370.79922
17808,104.45809
17809,-4.0619864
17810,23.585258
17811,55.64699
17812,-10.729914
17813,40.065804
17814,-2.6174061
17815,-23.277393
17816,9.612618
17817,17.010445
17818,56.659336
17819,22.10668
17820,27.033243
17821,123.43891
17822,390.4978
17823,618.21295
17824,723.52563
17825,887.93915
17826,951.03864
17827,908.90375
17828,824.744
17829,751.90234
17830,579.08746
17831,360.96967
17832,131.84483
17833,92.65546
17834,58.671486
17835,75.44846
17836,50.695774
17837,11.438479
17838,3.8890615
17839,29.008549
17840,18.415419
17841,23.631243
17842,15.048281
17843,11.954774
17844,15.141718
17845,63.820507
17846,311.32404
17847,562.81055
17848,833.1182
17849,929.8693
17850,953.15063
17851,867.20184
17852,879.05554
17853,777.9702
17854,629.6319
17855,425.8921
17856,132.52902
17857,87.59394
17858,49.601463
17859,35.891968
17860,34.52651
17861,20.230833
17862,-1.1243554
17863,40.38689
17864,20.627892
17865,33.6882
17866,-17.498558
17867,16.645773
17868,-1.7899193
17869,79.72488
17870,236.20218
17871,490.84647
17872,727.98944
17873,830.2715
17874,894.35114
17875,919.3458
17876,837.74133
17877,785.1897
17878,644.53815
17879,439.38037
17880,95.896194
17881,84.04796
17882,79.91442
17883,101.12014
17884,100.37583
17885,95.82776
17886,-43.01525
17887,-14.648545
17888,11.785846
17889,46.81025
17890,-20.624662
17891,49.84202
17892,70.0223
17893,86.919464
17894,216.17413
17895,506.36914
17896,738.67804
17897,893.5843
17898,966.9596
17899,971.13293
17900,879.3878
17901,860.13025
17902,705.9069
17903,496.66455
17904,162.32024
17905,65.0473
17906,52.93537
17907,50.32719
17908,22.908447
17909,8.176236
17910,19.83704
17911,57.30462
17912,82.00191
17913,11.299633
17914,-43.910194
17915,-72.402374
17916,-63.64986
17917,49.04843
17918,260.05243
17919,366.55313
17920,552.0725
17921,694.00574
17922,723.74744
17923,469.04367
17924,397.0335
17925,631.3103
17926,475.21976
17927,413.43698
17928,57.378323
17929,41.6734
17930,-27.580507
17931,30.957743
17932,-16.433775
17933,-13.59247
17934,14.645585
17935,7.3669314
17936,-19.666971
17937,48.822277
17938,40.53639
17939,33.677765
17940,61.953167
17941,105.2559
17942,264.6969
17943,543.429
17944,725.0509
17945,970.9698
17946,938.56824
17947,939.4256
17948,902.79846
17949,794.6241
17950,647.2578
17951,477.56677
17952,120.98351
17953,67.51217
17954,14.874297
17955,22.408756
17956,80.16269
17957,69.95661
17958,33.066986
17959,42.029526
17960,35.934593
17961,68.40289
17962,42.61777
17963,65.52102
17964,61.12461
17965,72.85396
17966,260.24994
17967,562.89966
17968,724.51025
17969,814.8284
17970,966.1184
17971,898.38855
17972,822.82135
17973,762.66266
17974,644.91644
17975,477.8203
17976,90.5539
17977,117.63051
17978,8.7011795
17979,47.50648
17980,37.53488
17981,31.419231
17982,25.819239
17983,47.24145
17984,49.9139
17985,8.935839
17986,-0.5565417
17987,-14.921993
17988,22.865831
17989,83.58547
17990,243.57237
17991,537.3825
17992,729.67004
17993,851.6748
17994,907.22705
17995,889.3191
17996,849.556
17997,802.4146
17998,661.1414
17999,474.58017
18000,139.82985
18001,61.295067
18002,97.548996
18003,18.473898
18004,53.084927
18005,32.869804
18006,59.329006
18007,21.375362
18008,37.301834
18009,18.273607
18010,-2.0264285
18011,27.3835
18012,40.924137
18013,107.60595
18014,267.5397
18015,570.3986
18016,736.6165
18017,865.10077
18018,909.8584
18019,918.8625
18020,869.0615
18021,787.49774
18022,614.9409
18023,468.7839
18024,155.97151
18025,64.593895
18026,19.28414
18027,28.555113
18028,60.89962
18029,71.5178
18030,18.188738
18031,30.822985
18032,51.580894
18033,29.81249
18034,64.350136
18035,85.82946
18036,47.543827
18037,96.95429
18038,260.94058
18039,534.10486
18040,713.2637
18041,790.58636
18042,856.03735
18043,888.7438
18044,860.05273
18045,831.2829
18046,657.3357
18047,539.5234
18048,105.135345
18049,90.63292
18050,80.277466
18051,82.53085
18052,115.26272
18053,95.59858
18054,63.62809
18055,34.903465
18056,42.330765
18057,31.538544
18058,31.87088
18059,35.421375
18060,58.742752
18061,100.646545
18062,327.49063
18063,546.5975
18064,771.9654
18065,971.24976
18066,952.26587
18067,930.3407
