,lossauces
23536,12.614306
23537,0.46436256
23538,-0.11070769
23539,43.054188
23540,137.65187
23541,327.7917
23542,324.55438
23543,509.135
23544,468.0928
23545,478.81018
23546,488.94397
23547,191.06902
23548,197.64081
23549,46.20949
23550,-1.2522401
23551,-19.963247
23552,18.566671
23553,-3.2110705
23554,1.2679492
23555,-1.7875551
23556,-4.1219087
23557,35.88372
23558,17.742388
23559,25.308247
23560,35.834137
23561,28.913574
23562,133.52068
23563,330.50693
23564,360.92007
23565,480.70972
23566,458.59406
23567,385.72372
23568,479.0757
23569,289.94543
23570,263.37308
23571,127.77484
23572,8.248888
23573,-19.348495
23574,3.5017133
23575,21.991875
23576,12.473239
23577,27.087116
23578,-3.099402
23579,-1.7875551
23580,-8.780956
23581,-2.846231
23582,-2.6390698
23583,-5.554842
23584,37.175964
23585,3.667128
23586,139.13986
23587,333.8858
23588,462.61252
23589,501.26532
23590,641.5561
23591,541.74005
23592,367.89935
23593,358.6185
23594,280.16125
23595,113.52035
23596,22.883768
23597,14.023273
23598,-7.622961
23599,51.171154
23600,6.3545585
23601,11.645455
23602,12.557949
23603,-3.6614628
23604,24.796587
23605,17.646654
23606,-15.813412
23607,-9.866699
23608,-4.165471
23609,22.31301
23610,134.58673
23611,388.5262
23612,398.43735
23613,483.39557
23614,444.9795
23615,440.77036
23616,405.50552
23617,347.36835
23618,260.31512
23619,114.57393
23620,11.544806
23621,5.7836986
23622,7.172679
23623,-12.7190485
23624,-4.0934377
23625,2.867068
23626,-17.12799
23627,-3.4663575
23628,-3.4663575
23629,-10.442223
23630,-4.4117117
23631,-11.552682
23632,-8.034355
23633,13.235108
23634,124.099304
23635,322.47397
23636,398.8083
23637,424.45947
23638,358.097
23639,384.5879
23640,348.09476
23641,207.6579
23642,259.2821
23643,73.652405
23644,8.221727
23645,17.69426
23646,8.930063
23647,-10.496575
23648,-3.143879
23649,-0.011904106
23650,17.573488
23651,0.87944037
23652,6.681241
23653,52.58053
23654,-2.3813245
23655,3.991235
23656,-12.851832
23657,166.20064
23658,304.22354
23659,404.02133
23660,445.74695
23661,522.2847
23662,529.9249
23663,657.0584
23664,516.0673
23665,288.92487
23666,411.37817
23667,146.95876
23668,3.806006
23669,-12.966965
23670,-79.71718
23671,-17.579346
23672,-2.5868192
23673,-38.659225
23674,94.795105
23675,124.34578
23676,73.32411
23677,59.62323
23678,78.89832
23679,42.485825
23680,54.002586
23681,121.358154
23682,271.2597
23683,443.33875
23684,427.28412
23685,512.0575
23686,416.5585
23687,692.74133
23688,562.00116
23689,258.6899
23690,508.18274
23691,257.61316
23692,57.106125
23693,34.21337
23694,31.160183
23695,22.526152
23696,20.0341
23697,38.045338
23698,-0.90938675
23699,4.6142397
23700,12.380091
23701,-6.820531
23702,-2.812505
23703,2.4468095
23704,-0.74161124
23705,21.452229
23706,197.51146
23707,379.11847
23708,521.5821
23709,664.8025
23710,676.0331
23711,684.4165
23712,596.8086
23713,378.38745
23714,338.5133
23715,221.20393
23716,21.9722
23717,46.821648
23718,21.307467
23719,-9.672047
23720,77.29452
23721,21.913273
23722,15.50175
23723,-23.05584
23724,2.1672652
23725,4.389717
23726,-1.2413847
23727,6.5027156
23728,-1.0253416
23729,13.985338
23730,197.72969
23731,399.22025
23732,386.27292
23733,501.46878
23734,633.98553
23735,690.323
23736,600.684
23737,386.48987
23738,386.05676
23739,126.25637
23740,22.365484
23741,-5.63898
23742,-13.063072
23743,-29.520254
23744,-43.033184
23745,-15.857141
23746,4.6528745
23747,-5.491926
23748,8.786529
23749,-1.0401424
23750,-3.2153401
23751,18.195072
23752,-3.5931518
23753,23.12065
23754,172.20493
23755,317.52902
23756,489.84988
23757,623.42365
23758,497.09836
23759,567.81934
23760,489.47934
23761,401.32547
23762,308.24637
23763,131.04707
23764,31.480598
23765,19.42116
23766,-13.070666
23767,-60.468864
23768,-14.852291
23769,2.6012821
23770,6.102905
23771,8.088869
23772,2.764507
23773,8.526207
23774,4.465967
23775,20.472042
23776,-8.497368
23777,11.80559
23778,219.42174
23779,420.4281
23780,530.6033
23781,663.416
23782,650.47003
23783,799.1832
23784,581.63385
23785,442.3965
23786,347.6623
23787,233.8225
23788,43.414776
23789,4.6307845
23790,-4.1091056
23791,6.235707
23792,21.17471
23793,17.590336
23794,12.2343235
23795,-5.8741636
23796,32.905815
23797,3.284254
23798,-9.960146
23799,14.206653
23800,-10.6404705
23801,39.902042
23802,160.65327
23803,361.0466
23804,577.7655
23805,606.90326
23806,685.659
23807,729.6378
23808,581.8013
23809,377.75403
23810,274.83786
23811,112.94947
23812,37.212036
23813,25.541416
23814,34.143017
23815,23.192265
23816,29.886358
23817,40.82261
23818,35.301243
23819,45.171383
23820,43.157745
23821,13.431158
23822,103.28017
23823,-22.944534
23824,18.048658
23825,75.970985
23826,208.47023
23827,391.70224
23828,466.6732
23829,472.88943
23830,542.4445
23831,607.4857
23832,590.77637
23833,443.94092
23834,308.91986
23835,149.80048
23836,42.4668
23837,70.8398
23838,65.76648
23839,96.39021
23840,161.12746
23841,191.08475
23842,31.957375
23843,60.426037
23844,25.597294
23845,56.320435
23846,65.38812
23847,94.61183
23848,30.068605
23849,33.326195
23850,222.54948
23851,302.32117
23852,505.93472
23853,572.5984
23854,573.2646
23855,478.86057
23856,479.34244
23857,339.8318
23858,317.10828
23859,176.98619
23860,203.78096
23861,94.62155
23862,83.23645
23863,106.29532
23864,69.34598
23865,65.554535
23866,11.166548
23867,9.397734
23868,2.9696178
23869,-3.5219507
23870,7.902307
23871,5.075832
23872,13.5605
23873,15.014846
23874,151.85413
23875,284.9481
23876,479.3683
23877,614.69073
23878,619.12213
23879,598.9941
23880,531.4816
23881,400.3817
23882,249.92853
23883,109.51735
23884,31.924347
23885,4.0130305
23886,20.621151
23887,5.7610598
23888,82.2083
23889,34.018936
23890,-29.272676
23891,6.5309434
23892,8.455287
23893,18.431545
23894,-7.081487
23895,6.3925514
23896,13.982333
23897,12.696048
23898,106.702934
23899,316.4011
23900,518.5208
23901,657.3398
23902,706.1183
23903,713.6142
23904,527.2806
23905,401.29013
23906,225.21272
23907,96.00174
23908,-0.42080432
23909,91.90308
23910,4.834142
23911,8.977699
23912,-4.769979
23913,9.569856
23914,-6.152786
23915,2.7919745
23916,5.7962995
23917,27.594763
23918,-8.416957
23919,-13.264904
23920,-41.556107
23921,6.2784905
23922,141.45432
23923,359.96152
23924,442.95392
23925,536.7081
23926,434.26697
23927,447.5828
23928,453.0725
23929,369.1888
23930,221.47223
23931,89.42843
23932,-23.248547
23933,-23.847824
23934,-9.506382
23935,-17.761408
23936,-14.546691
23937,-16.035904
23938,9.485799
23939,0.06429434
23940,-6.2262034
23941,34.694725
23942,-2.6584918
23943,54.080433
23944,82.59752
23945,118.00958
23946,137.5261
23947,393.4844
23948,302.8553
23949,245.16943
23950,260.59125
23951,173.32985
23952,153.21272
23953,103.76399
23954,67.643555
23955,14.871691
23956,-3.3460248
23957,12.158147
23958,23.870321
23959,45.958267
23960,8.045021
23961,11.774654
23962,-5.129772
23963,6.192263
23964,33.20573
23965,-1.5913519
23966,-4.1183724
23967,-1.2698423
23968,87.98515
23969,336.3171
23970,538.51117
23971,463.88382
23972,196.2363
23973,380.66214
23974,427.8677
23975,201.16678
23976,159.3291
23977,33.43644
23978,-52.26896
23979,-26.143995
23980,-79.98192
23981,-88.12549
23982,-95.11773
23983,-106.115776
23984,-44.76933
23985,17.297825
23986,9.3786
23987,16.806768
23988,5.368581
23989,27.7037
23990,6.504308
23991,76.6953
23992,122.87314
23993,422.14322
23994,391.96902
23995,544.5181
23996,500.66522
23997,561.93945
23998,522.99225
23999,317.77377
24000,198.88286
24001,101.73305
24002,1.1959195
24003,-20.324253
24004,-9.20646
24005,-12.43262
24006,5.2325044
24007,-15.375865
24008,-3.0200992
24009,0.21920158
24010,10.65047
24011,-1.5677861
24012,-5.34574
24013,41.318203
24014,36.6151
24015,8.985637
24016,139.76987
24017,324.4108
24018,386.29544
24019,533.8021
24020,381.77304
24021,537.936
24022,473.25336
24023,449.65005
24024,258.45627
24025,110.85591
24026,28.687311
24027,23.490316
24028,35.973873
24029,3.9928775
24030,-7.2006564
24031,-2.816014
24032,-7.6325917
24033,15.384855
24034,2.634529
24035,-0.7590406
24036,6.5910172
24037,0.463719
24038,-12.016145
24039,4.5541162
24040,117.81777
24041,324.53445
24042,469.0788
24043,539.5521
24044,557.11053
24045,545.6173
24046,488.6809
24047,372.83142
24048,177.1186
24049,99.42534
24050,-5.5565023
24051,12.189658
24052,2.9800298
24053,9.371379
24054,5.5527606
24055,-10.131582
24056,4.0573516
24057,9.35178
24058,12.869359
24059,24.752913
24060,23.8735
24061,3.9200842
24062,4.096489
24063,24.49409
24064,84.47058
24065,274.16144
24066,304.61362
24067,413.47165
24068,459.3939
24069,428.86377
24070,478.51996
24071,269.62387
24072,118.2377
24073,91.421074
24074,19.116812
24075,12.565375
24076,13.045818
24077,-13.504539
24078,1.4370886
24079,6.630393
24080,-4.4264174
24081,21.402004
24082,23.282175
24083,16.215242
24084,-6.6234426
24085,-3.1317365
24086,3.194873
24087,-24.299688
24088,129.99382
24089,340.95822
24090,271.19266
24091,481.00168
24092,385.3099
24093,456.55652
24094,473.9032
24095,322.99637
24096,166.37302
24097,113.13953
24098,27.325045
24099,1.2134871
24100,13.425731
24101,23.017544
24102,28.576942
24103,2.1431131
24104,13.093925
24105,0.42152762
24106,-0.21134618
24107,16.063974
24108,-38.971638
24109,1.6484396
24110,24.651018
24111,39.456234
24112,160.54698
24113,253.52757
24114,282.7356
24115,423.28687
24116,346.61392
24117,279.65637
24118,194.19975
24119,160.56055
24120,126.602646
24121,106.61095
24122,24.083849
24123,-1.0309103
24124,-3.4153903
24125,8.052517
24126,-15.396651
24127,4.1905804
24128,1.8288983
24129,5.1264744
24130,-3.274749
24131,-1.297431
24132,-9.588915
24133,-5.008468
24134,-0.17300108
24135,8.890222
24136,133.60501
24137,305.9352
24138,363.7921
24139,439.85388
24140,395.9372
24141,379.13367
24142,271.5281
24143,178.30023
24144,216.77167
24145,121.76875
24146,6.530405
24147,20.790668
24148,-25.417755
24149,18.61758
24150,7.0329003
24151,-7.8422337
24152,4.5676556
24153,-0.56466126
24154,-1.1193018
24155,0.4892766
24156,-3.1565785
24157,15.039242
24158,21.537199
24159,6.7652884
24160,142.01436
24161,241.72012
24162,333.0544
24163,505.13275
24164,409.53705
24165,408.36325
24166,459.6205
24167,275.24792
24168,228.50098
24169,164.63565
24170,59.959885
24171,17.035397
24172,85.013405
24173,59.49982
24174,35.43882
24175,66.79329
24176,-1.7629234
24177,50.372787
24178,44.318363
24179,35.99987
24180,17.54654
24181,16.452957
24182,10.455828
24183,24.244947
24184,134.32048
24185,286.20154
24186,468.65973
24187,315.2403
24188,363.77225
24189,212.10109
24190,379.21436
24191,185.62831
24192,176.37144
24193,100.32913
24194,15.34823
24195,6.9819727
24196,29.085047
24197,6.2092257
24198,8.525308
24199,4.504872
24200,-7.623387
24201,26.92666
24202,29.58506
24203,42.6394
24204,-4.7943783
24205,63.011715
24206,112.301384
24207,-13.219771
24208,88.41093
24209,129.34192
24210,217.77
24211,217.74208
24212,211.1377
24213,343.7894
24214,473.23706
24215,397.7301
24216,186.09244
24217,65.594864
24218,11.841785
24219,25.324097
24220,16.449755
24221,10.627496
24222,14.554645
24223,17.378529
24224,0.49141514
24225,14.921283
24226,9.647064
24227,0.14757165
24228,-1.8114551
24229,-6.859258
24230,-4.523218
24231,-4.0208845
24232,114.04279
24233,298.64352
24234,451.7928
24235,517.7254
24236,567.2446
24237,624.21643
24238,491.53693
24239,371.96603
24240,258.29068
24241,163.44788
24242,21.215645
24243,26.065084
24244,19.149792
24245,20.084507
24246,20.384884
24247,35.108307
24248,-5.6997514
24249,8.643555
24250,0.6534403
24251,0.05136435
24252,12.204259
24253,9.045898
24254,-0.95365846
24255,0.8223621
24256,120.58348
24257,333.96445
24258,385.6178
24259,354.2142
24260,308.25345
24261,410.6091
24262,315.17212
24263,186.71219
24264,253.56818
24265,150.01852
24266,9.970959
24267,30.590187
24268,21.093983
24269,32.128807
24270,20.293451
24271,-13.096779
24272,-5.3638
24273,-6.733459
24274,-24.121805
24275,-16.503222
24276,-2.6847715
24277,-4.5761285
24278,15.606068
24279,-0.5133132
24280,74.67931
24281,333.3113
24282,398.81778
24283,595.7047
24284,618.4303
24285,578.5907
24286,448.05362
24287,371.6932
24288,221.17369
24289,142.4615
24290,2.01061
24291,19.605173
24292,24.809422
24293,26.5125
24294,-3.2358904
24295,5.2124395
24296,61.92755
24297,21.44906
24298,36.447113
24299,28.568377
24300,19.189734
24301,40.948994
24302,59.863605
24303,61.053207
24304,141.5394
24305,359.93008
24306,342.67273
24307,690.561
24308,513.336
24309,613.7647
24310,487.24792
24311,344.57693
24312,267.43423
24313,35.99846
24314,-19.643187
24315,28.397522
24316,10.630082
24317,25.204857
24318,23.674095
24319,27.349295
24320,-3.6700273
24321,3.78408
24322,2.3733416
24323,17.227568
24324,18.154165
24325,2.8237667
24326,7.542321
24327,27.557003
24328,102.94872
24329,309.45996
24330,521.30676
24331,645.83386
24332,700.5792
24333,647.60785
24334,486.946
24335,415.85025
24336,241.12277
24337,118.964325
24338,48.230488
24339,-10.719675
24340,4.890623
24341,13.595547
24342,22.37967
24343,11.586729
24344,-0.8416343
24345,20.80754
24346,1.5352446
24347,-6.881924
24348,-5.1325417
24349,10.924302
24350,5.2267566
24351,8.450146
24352,119.2822
24353,334.6137
24354,398.69498
24355,294.7444
24356,323.0265
24357,408.9075
24358,333.6538
24359,264.97705
24360,140.30963
24361,129.14323
24362,-3.8749373
24363,14.108996
24364,2.7826657
24365,15.3281
24366,5.879917
24367,6.230606
24368,3.5523298
24369,0.15710261
24370,-10.700647
24371,10.398961
24372,-3.0654898
24373,0.9570243
24374,-7.9849553
24375,-9.960247
24376,101.64405
24377,316.716
24378,468.05493
24379,547.83234
24380,464.0448
24381,535.7197
24382,445.59903
24383,363.1023
24384,167.16013
24385,81.43019
24386,-7.486342
24387,-15.782935
24388,3.6874895
24389,16.216692
24390,18.897627
24391,-15.96016
24392,-5.925914
24393,-13.486215
24394,8.445985
24395,22.310524
24396,1.9158652
24397,130.48741
24398,340.44543
24399,372.9451
24400,348.7227
24401,297.4681
24402,282.6935
24403,267.8954
24404,207.75687
24405,157.3043
24406,96.048515
24407,45.168503
24408,29.855587
24409,11.202349
24410,17.99146
24411,15.389745
24412,11.370497
24413,11.601683
24414,4.17888
24415,3.4242625
24416,-2.0080464
24417,99.85233
24418,325.88333
24419,400.28113
24420,530.64185
24421,612.63184
24422,541.2378
24423,560.66785
24424,438.2606
24425,274.18808
24426,177.93257
24427,74.52068
24428,328.24335
24429,489.73303
24430,427.39758
24431,402.59262
24432,460.88458
24433,478.33417
24434,390.22614
24435,167.55124
24436,33.700256
24437,-5.793076
24438,-0.2975583
24439,-11.684172
24440,28.869167
24441,26.19503
24442,5.4326715
24443,-0.6168748
24444,19.417437
24445,-3.5652623
24446,15.260269
24447,-6.886222
24448,141.01367
24449,396.73102
24450,496.05585
24451,607.28564
24452,595.16486
24453,475.10486
24454,563.8189
24455,373.2552
24456,270.34058
24457,358.08313
24458,159.31615
24459,125.449776
24460,71.8368
24461,73.63936
24462,67.66127
24463,67.71651
24464,-16.69054
24465,4.655466
24466,15.995865
24467,0.1717146
24468,1.9764426
24469,149.19371
24470,279.01913
24471,430.34537
24472,503.94327
24473,371.65683
24474,336.95502
24475,416.37067
24476,356.24783
24477,310.4023
24478,187.6842
24479,121.80866
24480,80.25317
24481,63.444893
24482,83.590126
24483,69.72495
24484,61.292046
24485,27.253988
24486,32.70408
24487,17.208595
24488,36.22793
24489,4.857727
24490,127.21319
24491,375.29587
24492,459.23938
24493,533.9032
24494,539.4086
24495,497.40567
24496,504.17526
24497,416.74323
24498,194.86278
24499,127.03545
24500,19.75902
24501,-1.468295
24502,7.30069
24503,23.982155
24504,8.091183
24505,2.4051278
24506,-0.78670645
24507,-9.517979
24508,-2.1156015
24509,7.468134
24510,14.00256
24511,131.87268
24512,303.9845
24513,481.64536
24514,490.91806
24515,554.8746
24516,575.91907
24517,486.55237
24518,437.6925
24519,238.23663
24520,143.93451
24521,24.656004
24522,4.436415
24523,3.4843693
24524,4.8049865
24525,5.478222
24526,11.930777
24527,7.2005253
24528,8.286056
24529,4.690154
24530,-10.401179
24531,8.675574
24532,50.517788
24533,215.7953
