,helipuerto
6302,505.61264
6303,444.37833
6304,309.21588
6305,79.779655
6306,4.6760607
6307,3.4854264
6308,14.568762
6309,-0.8314589
6310,-32.41922
6311,-3.747118
6312,-9.479928
6313,52.490128
6314,-30.29436
6315,-10.331998
6316,-20.195353
6317,4.091374
6318,14.444171
6319,291.4773
6320,443.5874
6321,629.92535
6322,702.88104
6323,714.8137
6324,744.76776
6325,637.88904
6326,541.3987
6327,455.30832
6328,311.7166
6329,84.33003
6330,15.831223
6331,29.489141
6332,-20.91005
6333,7.939975
6334,-2.6870213
6335,-12.54279
6336,-29.432455
6337,-34.00036
6338,-26.571918
6339,-14.625602
6340,-3.4798386
6341,-18.338047
6342,45.369774
6343,249.16385
6344,318.005
6345,455.14697
6346,448.9073
6347,796.2832
6348,807.6693
6349,661.2318
6350,522.78375
6351,459.23425
6352,332.5873
6353,85.39875
6354,9.846186
6355,13.363145
6356,-29.150894
6357,-32.85552
6358,23.065756
6359,45.352432
6360,15.723401
6361,11.858604
6362,-14.191339
6363,25.090271
6364,10.747423
6365,12.845352
6366,53.29009
6367,222.16144
6368,445.0825
6369,593.86505
6370,737.7375
6371,815.43567
6372,820.4186
6373,611.68475
6374,559.34955
6375,481.86966
6376,343.5135
6377,79.47392
6378,56.33175
6379,27.545946
6380,66.13546
6381,32.70568
6382,7.7123575
6383,-1.4583329
6384,1.5301085
6385,35.05353
6386,31.654276
6387,2.022356
6388,8.475579
6389,11.505306
6390,54.84108
6391,242.71303
6392,417.1224
6393,606.90814
6394,763.15875
6395,788.4036
6396,827.86566
6397,638.1773
6398,613.705
6399,544.23676
6400,364.5353
6401,74.06545
6402,-72.41593
6403,-61.36605
6404,-27.591843
6405,-12.426652
6406,-18.069128
6407,3.0509136
6408,14.661497
6409,17.654737
6410,2.078523
6411,50.25159
6412,-4.458741
6413,18.49194
6414,5.4049644
6415,157.41295
6416,446.4515
6417,637.28406
6418,712.1173
6419,757.03253
6420,636.33856
6421,562.1296
6422,530.87775
6423,554.0121
6424,356.04572
6425,46.779877
6426,-88.72511
6427,28.119165
6428,17.452694
6429,-16.846292
6430,-9.278159
6431,-6.3730345
6432,0.19879843
6433,1.1800692
6434,-33.273968
6435,-6.5337777
6436,-4.9206047
6437,2.988915
6438,59.884163
6439,218.45381
6440,495.70847
6441,602.5308
6442,769.559
6443,824.5576
6444,735.5492
6445,644.89636
6446,541.6318
6447,469.04388
6448,438.51868
6449,156.69583
6450,27.467152
6451,1.4717703
6452,1.8279305
6453,-35.424824
6454,42.450207
6455,-26.51138
6456,21.754993
6457,4.8023796
6458,-0.21313041
6459,-13.683412
6460,9.850402
6461,7.753817
6462,46.50964
6463,212.83131
6464,451.88977
6465,622.8389
6466,757.49854
6467,739.6179
6468,811.5778
6469,615.27844
6470,637.6514
6471,465.8408
6472,286.56277
6473,80.04218
6474,18.461523
6475,-5.852715
6476,-46.859077
6477,4.57991
6478,-0.9778569
6479,-1.8551008
6480,6.1619196
6481,0.4442312
6482,9.272268
6483,-9.642242
6484,-0.18804061
6485,13.666068
6486,39.541843
6487,262.4678
6488,493.93512
6489,651.15594
6490,758.5813
6491,835.41064
6492,823.8106
6493,645.83295
6494,605.0796
6495,508.0655
6496,300.17368
6497,87.53969
6498,27.01651
6499,-9.27268
6500,19.789137
6501,47.21077
6502,0.36021945
6503,-14.980314
6504,7.936223
6505,-1.8889378
6506,-5.229063
6507,-12.851134
6508,15.639108
6509,-0.9868326
6510,11.50616
6511,171.59537
6512,444.86362
6513,560.5958
6514,694.1314
6515,733.8614
6516,750.1885
6517,563.2801
6518,469.35486
6519,380.22458
6520,201.12599
6521,74.74129
6522,29.6921
6523,22.975786
6524,33.57643
6525,-6.3420424
6526,10.804986
6527,6.368311
6528,-6.6866884
6529,-3.3815007
6530,-4.214976
6531,-7.2060046
6532,6.1292133
6533,-1.1723571
6534,21.614906
6535,245.93398
6536,448.50143
6537,565.2816
6538,693.14655
6539,740.6816
6540,743.8121
6541,592.1683
6542,405.32492
6543,366.84335
6544,236.27727
6545,36.60574
6546,-3.1449716
6547,23.895031
6548,-11.293882
6549,-12.766399
6550,3.5509884
6551,-7.2892733
6552,-5.108806
6553,-2.4090598
6554,-11.877625
6555,0.8028871
6556,-2.244293
6557,1.8098816
6558,17.364298
6559,191.35866
6560,452.39536
6561,567.3597
6562,709.3251
6563,779.57166
6564,793.95667
6565,665.8388
6566,474.18607
6567,418.86542
6568,322.3974
6569,89.81692
6570,48.324917
6571,42.109997
6572,12.935924
6573,-18.30323
6574,15.243613
6575,-4.9228563
6576,3.2772427
6577,-9.99671
6578,-3.9133782
6579,8.467048
6580,0.09473258
6581,6.1712976
6582,30.149939
6583,267.9319
6584,400.05713
6585,570.9174
6586,766.37885
6587,787.59875
6588,713.21954
6589,602.9547
6590,338.9542
6591,444.94968
6592,274.55096
6593,95.030174
6594,13.465665
6595,80.43566
6596,22.702293
6597,28.852247
6598,14.994984
6599,30.349604
6600,43.614822
6601,48.268288
6602,2.8619797
6603,-52.404335
6604,17.48609
6605,5.646439
6606,39.066105
6607,255.15666
6608,460.93488
6609,573.3618
6610,672.4865
6611,738.17255
6612,735.3323
6613,649.62524
6614,446.45972
6615,426.32245
6616,253.67519
6617,63.52638
6618,-9.208954
6619,2.4917035
6620,13.708256
6621,9.748216
6622,9.198517
6623,-11.276733
6624,-1.7367934
6625,-0.5702735
6626,10.974188
6627,-27.168726
6628,-19.812157
6629,-9.505499
6630,24.782963
6631,232.61388
6632,408.49084
6633,586.9483
6634,699.68195
6635,758.44635
6636,705.45807
6637,515.6737
6638,447.69214
6639,420.56128
6640,192.70264
6641,69.90792
6642,-35.824368
6643,22.536606
6644,14.914385
6645,16.08985
6646,12.341975
6647,-8.924265
6648,-6.168497
6649,-8.900794
6650,-7.679403
6651,-3.099315
6652,0.06154594
6653,25.279142
6654,33.099503
6655,230.4085
6656,464.33038
6657,600.93774
6658,572.7673
6659,571.01965
6660,660.70557
6661,502.9712
6662,436.13324
6663,322.83734
6664,207.92989
6665,54.014324
6666,60.46121
6667,30.27712
6668,5.128543
6669,30.735504
6670,15.177715
6671,13.744925
6672,2.4770734
6673,-6.299876
6674,-11.276199
6675,-1.3210393
6676,-18.914516
6677,0.8016478
6678,50.143547
6679,299.87256
6680,454.1175
6681,520.6736
6682,687.659
6683,686.3369
6684,726.3909
6685,578.64124
6686,458.22177
6687,365.3305
6688,276.2229
6689,31.605944
6690,48.335007
6691,40.7397
6692,54.57076
6693,48.67416
6694,3.0602424
6695,5.158402
6696,5.542434
6697,18.983463
6698,10.205755
6699,-0.7009312
6700,17.991875
6701,4.330114
6702,26.568813
6703,208.34718
6704,306.88187
6705,572.7321
6706,665.56226
6707,787.41797
6708,742.74713
6709,611.1069
6710,363.11572
6711,459.1731
6712,242.00986
6713,98.133354
6714,66.6692
6715,55.948273
6716,29.746155
6717,49.210247
6718,57.251087
6719,-59.822693
6720,-27.0387
6721,8.222987
6722,21.267883
6723,3.4262831
6724,-2.5206316
6725,8.781505
6726,38.023872
6727,163.52675
6728,439.05478
6729,590.9249
6730,730.51245
6731,796.93915
6732,775.8562
6733,678.1713
6734,486.52045
6735,445.83246
6736,285.79953
6737,91.37891
6738,-11.714566
6739,-1.488945
6740,-5.8575144
6741,31.358849
6742,-1.4512855
6743,-2.041738
6744,-7.257248
6745,-6.634783
6746,-3.09485
6747,-6.483936
6748,-7.0222316
6749,-7.2070594
6750,32.21362
6751,182.71956
6752,405.38263
6753,558.6522
6754,708.77216
6755,757.60364
6756,816.6238
6757,530.10187
6758,374.24918
6759,407.72726
6760,219.26982
6761,20.544071
6762,6.6848626
6763,-13.837268
6764,-7.1294384
6765,-2.774294
6766,-2.1667805
6767,4.374699
6768,21.372908
6769,-3.9194636
6770,9.983183
6771,-3.0139306
6772,-5.517843
6773,-6.8130493
6774,14.646386
6775,184.90193
6776,391.93567
6777,529.9433
6778,693.2501
6779,799.91223
6780,792.58606
6781,602.9052
6782,352.7392
6783,382.1972
6784,165.18834
6785,14.8715
6786,3.1570814
6787,-29.895405
6788,-9.721325
6789,30.267029
6790,6.1976414
6791,-1.9235665
6792,4.1031876
6793,22.71117
6794,2.564468
6795,2.8391595
6796,12.449233
6797,26.139807
6798,29.31771
6799,212.37503
6800,445.2611
6801,444.47516
6802,679.9827
6803,780.6145
6804,643.99316
6805,555.0534
6806,385.06995
6807,435.54752
6808,181.93584
6809,44.47239
6810,23.83779
6811,-15.636069
6812,-6.19612
6813,21.28255
6814,-15.391222
6815,-11.959935
6816,-2.1795123
6817,-0.7753602
6818,4.12865
6819,-0.86574525
6820,-20.38568
6821,9.763039
6822,38.086117
6823,173.96559
6824,362.8767
6825,501.44858
6826,669.629
6827,714.6474
6828,689.1264
6829,515.99725
6830,433.18802
6831,443.86404
6832,180.32286
6833,11.31028
6834,-68.06027
6835,-81.00289
6836,-79.882256
6837,30.669104
6838,50.481014
6839,-1.1008751
6840,11.484906
6841,41.897167
6842,38.845577
6843,11.012603
6844,18.262993
6845,21.041122
6846,28.74568
6847,308.83145
6848,404.47247
6849,533.34076
6850,664.145
6851,628.0066
6852,626.2124
6853,512.3004
6854,379.74432
6855,355.21127
6856,214.66548
6857,91.32427
6858,-19.886173
6859,41.026367
6860,32.58687
6861,56.125893
6862,-6.062613
6863,17.573626
6864,24.80662
6865,7.8702984
6866,10.129702
6867,5.991985
6868,13.875623
6869,1.9504578
6870,30.59891
6871,184.1355
6872,468.5981
6873,531.9124
6874,503.63208
6875,500.84076
6876,626.81647
6877,638.8709
6878,265.68927
6879,237.88078
6880,181.3101
6881,35.835583
6882,3.6230989
6883,29.877459
6884,-30.610834
6885,-3.5752587
6886,66.39975
6887,124.44165
6888,22.059824
6889,37.973724
6890,51.75831
6891,74.0751
6892,29.356972
6893,4.682671
6894,26.5091
6895,222.9853
6896,429.45026
6897,490.35284
6898,617.8295
6899,611.52686
6900,531.5408
6901,448.5385
6902,211.64265
6903,371.0051
6904,208.17743
6905,67.343636
6906,6.8987765
6907,17.101122
6908,24.507057
6909,31.749546
6910,11.237198
6911,10.093392
6912,-17.070621
6913,20.63887
6914,-1.794772
6915,31.038303
6916,18.996534
6917,-6.1342416
6918,37.397686
6919,187.19385
6920,398.832
6921,515.17566
6922,582.7597
6923,626.07544
6924,707.9853
6925,556.596
6926,407.0165
6927,343.40976
6928,255.7864
6929,97.94485
6930,27.182798
6931,0.8621424
6932,77.98219
6933,9.913353
6934,35.873783
6935,78.67276
6936,10.62105
6937,-11.254109
6938,22.402996
6939,15.947275
6940,5.4287543
6941,36.640255
6942,44.37356
6943,221.44383
6944,451.5773
6945,525.37286
6946,685.6769
6947,654.9815
6948,719.0365
6949,440.7146
6950,381.96945
6951,341.0144
6952,189.2043
6953,76.904495
6954,-7.9530153
6955,-3.2687721
6956,9.260244
6957,-6.158829
6958,16.749962
6959,-7.9813266
6960,17.461697
6961,-4.387243
6962,-11.735193
6963,-10.521329
6964,14.826478
6965,-10.672868
6966,4.0739164
6967,195.6388
6968,485.67822
6969,550.6628
6970,495.43607
6971,449.76157
6972,633.9419
6973,587.21686
6974,397.31036
6975,343.57745
6976,122.995834
6977,25.761543
6978,40.41986
6979,42.54507
6980,39.06843
6981,32.16177
6982,5.308799
6983,4.506725
6984,-2.432353
6985,7.7855363
6986,-5.738898
6987,10.530015
6988,39.201508
6989,15.189328
6990,39.48995
6991,225.46748
6992,377.14948
6993,535.7997
6994,692.51874
6995,745.7556
6996,762.5246
6997,564.5755
6998,432.9264
6999,437.63968
7000,211.55533
7001,30.748646
7002,-30.449022
7003,18.719515
7004,50.950394
7005,22.863039
7006,11.225153
7007,26.415365
7008,11.146421
7009,4.5356946
7010,2.227838
7011,10.78469
7012,7.2108617
7013,-3.449703
7014,25.384794
7015,221.37654
7016,424.44427
7017,545.0846
7018,682.7609
7019,679.4755
7020,739.2325
7021,625.12286
7022,435.2666
7023,398.34735
7024,191.67519
7025,19.253824
7026,45.28073
7027,38.875053
7028,33.250137
7029,1.146211
7030,3.3267958
7031,13.103925
7032,-12.449421
7033,3.6145434
7034,-5.3054314
7035,-1.5612931
7036,12.888625
7037,13.2144
7038,46.034313
7039,201.96844
7040,402.55695
7041,539.1673
7042,716.73083
7043,744.38544
7044,759.74536
7045,624.257
7046,413.5698
7047,440.04666
7048,238.27736
7049,51.00595
7050,10.290142
7051,8.4972515
7052,7.069648
7053,32.41958
7054,15.992522
7055,-0.30100557
7056,2.8947945
7057,-9.320357
7058,-18.803684
7059,-4.382044
7060,-5.7236304
7061,-7.888289
7062,47.98441
7063,183.81708
7064,428.1714
7065,505.37628
7066,687.4174
7067,629.4259
7068,767.5013
7069,544.237
7070,434.19528
7071,334.09085
7072,108.53434
7073,8.1668625
7074,-6.130146
7075,10.8537655
7076,10.127951
7077,-7.9683847
7078,-2.5850666
7079,4.935716
7080,1.0473568
7081,-0.011957198
7082,1.7300465
7083,-1.8175609
7084,-1.8113573
7085,3.1062539
7086,24.361637
7087,165.00233
7088,340.52823
7089,480.72952
7090,594.66565
7091,672.75073
7092,685.0206
7093,622.1354
7094,451.612
7095,342.81842
7096,203.30574
7097,5.7661066
7098,18.07527
7099,14.966751
7100,4.370696
7101,-6.1048536
7102,12.224483
7103,5.7788305
7104,3.565607
7105,3.9337006
7106,-2.1701617
7107,-3.6770954
7108,-8.523571
7109,-4.200753
7110,38.690266
7111,178.91554
7112,328.70984
7113,464.1689
7114,636.3681
7115,720.99786
7116,698.084
7117,569.1699
7118,418.13754
7119,373.17505
7120,164.4237
7121,40.463776
7122,-1.187925
7123,16.17286
7124,-19.500923
7125,7.482388
7126,6.6403723
7127,7.7554803
7128,8.034265
7129,2.2209802
7130,3.26141
7131,3.909266
7132,3.1551297
7133,7.29439
7134,24.396202
7135,169.2554
7136,344.2924
7137,464.60144
7138,597.0636
7139,607.5931
7140,676.50366
7141,560.19727
7142,444.486
7143,348.56042
7144,138.80019
7145,26.798326
7146,-3.3971002
7147,-16.4656
7148,-0.80941856
7149,3.030075
7150,-0.9432663
7151,3.8596964
7152,-2.988361
7153,2.831082
7154,4.520168
7155,4.714865
7156,-4.2810616
7157,6.986935
7158,27.359886
7159,173.11232
7160,316.09787
7161,369.36682
7162,576.102
7163,614.3873
7164,655.67224
7165,500.49994
7166,395.5631
7167,346.54315
7168,139.27542
7169,8.235496
7170,-4.9288416
7171,-9.408639
7172,-27.842405
7173,-35.289906
7174,-19.005657
7175,5.7240653
7176,1.5500582
7177,5.19839
7178,4.7920685
7179,4.247569
7180,14.981252
7181,1.3599484
7182,25.743885
7183,172.69054
7184,340.28043
7185,457.00073
7186,593.4892
7187,670.5606
7188,705.6212
7189,587.602
7190,402.63913
7191,385.12122
7192,134.08652
7193,13.429814
7194,-1.05536
7195,-3.3930612
7196,-2.2705216
7197,-5.3428864
7198,2.753239
7199,10.4158125
7200,18.886332
7201,-11.161341
7202,3.7918596
7203,-2.631114
7204,1.3476834
7205,-0.25071532
7206,20.62549
7207,164.51572
7208,434.40643
7209,530.4486
7210,748.7735
7211,729.6625
7212,683.99817
7213,630.0031
7214,485.33142
7215,463.25415
7216,279.29666
7217,101.25251
7218,8.034607
7219,1.3434197
7220,0.6385356
7221,27.328588
7222,-1.641739
7223,-2.232618
7224,-1.5154692
7225,-4.22209
7226,-3.3340805
7227,-2.6460612
7228,7.0412707
7229,-6.902291
7230,23.368465
7231,164.23122
7232,381.5472
7233,493.25052
7234,686.2946
7235,749.5722
7236,744.22723
7237,585.6744
7238,381.52863
7239,318.9881
7240,127.26642
7241,65.72008
7242,-9.737236
7243,-5.8145304
7244,-3.967588
7245,9.712527
7246,1.3679166
7247,3.7300045
7248,3.1257176
7249,5.6075377
7250,-6.32058
7251,-15.457926
7252,-1.4093636
7253,-1.1043276
7254,5.322753
7255,114.227425
7256,378.68143
7257,473.7101
7258,556.2072
7259,693.0302
7260,582.198
7261,531.75946
7262,418.45856
7263,243.72813
7264,150.67699
7265,3.8234951
7266,56.38168
7267,31.330654
7268,7.3461432
7269,9.113952
7270,-3.6051934
7271,-6.2865987
7272,0.48835215
7273,8.201971
7274,11.244341
7275,10.215508
7276,11.910106
7277,0.720798
7278,5.920531
7279,82.87936
7280,292.53088
7281,539.1526
7282,645.8249
7283,657.82733
7284,722.2346
7285,586.94257
7286,420.2355
7287,217.69463
7288,114.98934
7289,29.618717
7290,7.8732796
7291,14.077097
7292,29.869003
7293,22.108112
7294,37.051716
7295,11.720954
7296,13.662138
7297,18.296204
7298,7.639013
7299,13.526059
7300,10.105754
7301,18.392107
7302,3.8623257
7303,57.13143
7304,211.81624
7305,456.3278
7306,610.54376
7307,587.3633
7308,698.1051
7309,527.56757
7310,423.5946
7311,281.6725
7312,223.3811
7313,41.860657
7314,31.843597
7315,38.75553
7316,12.740217
7317,1.5343592
7318,4.8126364
7319,-6.3367786
7320,-5.9220862
7321,-7.858428
7322,-8.899737
7323,-6.4751387
7324,-1.1776031
7325,3.1565683
7326,20.000599
7327,104.03313
7328,332.82074
7329,522.9963
7330,644.00146
7331,686.4245
7332,695.40814
7333,546.73975
7334,380.5321
7335,280.70822
7336,133.7213
7337,25.349022
7338,6.3878326
7339,5.10096
7340,19.1501
7341,-0.70323676
7342,17.55401
7343,1.071743
7344,16.391768
7345,22.537169
7346,30.950413
7347,-16.066572
7348,-16.860281
7349,-39.361145
7350,-22.698153
7351,114.05805
7352,314.09845
7353,510.73083
7354,667.277
7355,732.06903
7356,687.83386
7357,638.16705
7358,357.5326
7359,199.58438
7360,90.39515
7361,24.446625
7362,8.16166
7363,3.2697542
7364,-44.91947
7365,17.877918
7366,16.252916
7367,0.5382432
7368,19.53591
7369,30.307688
7370,12.116468
7371,6.2492423
7372,31.00085
7373,-9.007612
7374,32.40192
7375,81.77524
7376,308.69675
7377,439.65198
7378,462.6722
7379,418.31488
7380,522.9685
7381,514.23755
7382,356.24225
7383,220.47823
7384,125.66005
7385,44.868347
7386,53.00046
7387,34.877254
7388,76.67219
7389,24.085426
7390,25.860657
7391,26.691498
7392,35.80259
7393,-0.74065685
7394,12.139753
7395,-20.147284
7396,27.435652
7397,-12.534764
7398,45.38482
7399,138.21712
7400,265.66968
7401,276.14737
7402,391.86032
7403,436.70697
7404,499.66156
7405,553.38983
7406,426.7977
7407,275.9043
7408,45.07242
7409,41.547234
7410,-18.087305
7411,-0.66015387
7412,-7.3279877
7413,-26.961323
7414,-29.885984
7415,9.761318
7416,13.481961
7417,-15.248499
7418,-21.77437
7419,19.333076
7420,57.542976
7421,-1.5363756
7422,7.8665824
7423,86.09196
7424,357.8151
7425,542.77
7426,673.3838
7427,598.37805
7428,341.6558
7429,165.2892
7430,32.419567
7431,12.655177
7432,-32.95959
7433,36.772995
7434,24.587109
7435,1.6413895
7436,18.581781
7437,13.31903
7438,11.830819
7439,6.0419784
7440,10.278571
7441,4.3684955
7442,38.45552
7443,13.774413
7444,89.03325
7445,413.48468
7446,566.4402
7447,661.93475
7448,686.8903
7449,656.15137
7450,425.46017
7451,412.65222
7452,286.05057
7453,215.04182
7454,58.020763
7455,81.66934
7456,3.125378
7457,19.313894
