,bodeganorte
25534,647.26044
25535,447.90375
25536,127.460686
25537,52.960728
25538,16.482193
25539,-17.188684
25540,1.3211066
25541,15.222169
25542,14.920599
25543,14.514515
25544,23.579788
25545,22.023037
25546,2.833653
25547,23.302814
25548,29.985744
25549,68.55632
25550,204.8048
25551,441.96478
25552,708.527
25553,864.3163
25554,859.1083
25555,865.8642
25556,707.3599
25557,693.9263
25558,568.38696
25559,407.98428
25560,107.198616
25561,45.707638
25562,14.728411
25563,5.8109837
25564,2.82518
25565,9.89012
25566,8.525258
25567,19.642021
25568,20.69293
25569,22.462048
25570,21.200268
25571,24.541182
25572,36.7468
25573,89.80235
25574,212.5246
25575,462.78503
25576,637.24567
25577,804.19904
25578,870.51776
25579,827.8706
25580,839.32153
25581,777.2342
25582,618.5301
25583,451.71823
25584,102.117386
25585,56.497677
25586,-7.39664
25587,12.346382
25588,13.118108
25589,14.940712
25590,11.76977
25591,13.254602
25592,18.311626
25593,33.20643
25594,28.777197
25595,30.286526
25596,29.282755
25597,74.01022
25598,232.53493
25599,520.00055
25600,736.0971
25601,899.1201
25602,968.599
25603,964.50867
25604,836.44995
25605,796.7763
25606,615.2059
25607,462.5683
25608,101.61311
25609,35.51015
25610,-13.096917
25611,-10.98572
25612,-7.0093937
25613,-6.26785
25614,-0.8978839
25615,-1.766903
25616,-2.6011953
25617,9.43728
25618,-1.8208462
25619,-3.6747584
25620,6.1377726
25621,45.485603
25622,169.17336
25623,545.2901
25624,850.5624
25625,682.79156
25626,948.65106
25627,972.06116
25628,814.8843
25629,708.3385
25630,636.5936
25631,437.90234
25632,52.995293
25633,28.549187
25634,10.606167
25635,-1.1040081
25636,-7.2509594
25637,2.7858813
25638,5.6320257
25639,-3.6789184
25640,0.82375836
25641,-2.3990228
25642,17.172798
25643,13.265102
25644,12.290762
25645,45.35441
25646,177.21234
25647,508.14908
25648,733.9529
25649,859.2867
25650,890.8575
25651,938.3593
25652,909.9008
25653,818.5118
25654,644.61676
25655,467.55847
25656,90.92967
25657,27.691843
25658,-13.116971
25659,-12.279371
25660,7.96937
25661,-12.102869
25662,1.1896913
25663,5.436833
25664,9.435725
25665,-2.739782
25666,-5.9810176
25667,-4.3939676
25668,28.405394
25669,55.903107
25670,205.31769
25671,448.92886
25672,609.9073
25673,853.03625
25674,901.9803
25675,873.1408
25676,843.42926
25677,803.9708
25678,649.2845
25679,436.9123
25680,106.02443
25681,60.8999
25682,13.718481
25683,-8.970328
25684,-5.4366016
25685,-20.24923
25686,3.3102632
25687,-4.383131
25688,16.802473
25689,-2.5629041
25690,11.737943
25691,-1.3974109
25692,11.802383
25693,69.62646
25694,205.6776
25695,479.4789
25696,723.8477
25697,845.78186
25698,917.13556
25699,897.0389
25700,835.0882
25701,785.0516
25702,679.9351
25703,425.4746
25704,110.19461
25705,69.55627
25706,0.110813305
25707,-5.5598407
25708,-2.0152297
25709,4.395432
25710,4.8742843
25711,8.113412
25712,13.666646
25713,9.481664
25714,6.725571
25715,3.4339278
25716,15.519878
25717,58.116894
25718,180.6701
25719,502.2495
25720,729.2478
25721,842.1047
25722,894.118
25723,913.0785
25724,871.0527
25725,787.39307
25726,643.2779
25727,438.76486
25728,89.70572
25729,60.478058
25730,-9.918133
25731,-9.736033
25732,-5.7904716
25733,-13.110188
25734,0.23164947
25735,-3.0678687
25736,-3.0678687
25737,3.6300583
25738,-4.2063675
25739,-2.9265914
25740,16.642675
25741,63.662136
25742,202.22723
25743,532.8598
25744,732.7241
25745,877.4026
25746,866.677
25747,960.3459
25748,870.23315
25749,735.08795
25750,640.1914
25751,446.96088
25752,99.3422
25753,49.285347
25754,29.886269
25755,-12.777649
25756,-2.357338
25757,-4.5389085
25758,-0.75622094
25759,3.161642
25760,-38.201866
25761,5.470558
25762,-3.246796
25763,1.3428133
25764,7.453299
25765,82.51819
25766,201.39668
25767,488.0065
25768,735.3678
25769,808.58154
25770,918.1686
25771,886.3095
25772,850.042
25773,740.81445
25774,668.542
25775,411.20734
25776,102.73884
25777,52.582428
25778,13.609848
25779,11.429426
25780,8.068279
25781,-1.492746
25782,10.239376
25783,-1.5327746
25784,8.406763
25785,11.614877
25786,10.352204
25787,12.995847
25788,23.95445
25789,70.65378
25790,233.65524
25791,542.9533
25792,780.1597
25793,851.3613
25794,878.83057
25795,958.08563
25796,836.71594
25797,783.5589
25798,612.80475
25799,462.4572
25800,98.87835
25801,-0.3251695
25802,-0.3897736
25803,4.191869
25804,2.152571
25805,-0.51193494
25806,4.997665
25807,5.803666
25808,10.40139
25809,8.350828
25810,10.070861
25811,9.955309
25812,15.148374
25813,33.04204
25814,189.10205
25815,554.94745
25816,761.0127
25817,915.843
25818,885.2038
25819,974.44946
25820,849.7284
25821,792.8128
25822,685.3447
25823,492.61322
25824,99.90869
25825,93.308235
25826,-11.192027
25827,-12.162467
25828,4.9213924
25829,-7.1728086
25830,-6.3602304
25831,-5.609036
25832,-11.844217
25833,-7.0757794
25834,-1.2725435
25835,-4.644116
25836,17.130428
25837,42.35553
25838,233.84435
25839,413.1243
25840,457.16165
25841,755.28107
25842,1015.7336
25843,949.7259
25844,793.27246
25845,794.4722
25846,649.42316
25847,504.99765
25848,142.72946
25849,68.042404
25850,-9.397076
25851,-13.236542
25852,-2.4386928
25853,-36.330334
25854,-1.9465579
25855,-11.932225
25856,-3.069772
25857,3.5100694
25858,-12.26368
25859,17.03652
25860,14.385442
25861,43.567215
25862,172.37634
25863,573.2928
25864,794.555
25865,687.87946
25866,602.91595
25867,855.3531
25868,870.26184
25869,795.21246
25870,646.17584
25871,451.89877
25872,155.05176
25873,56.432213
25874,-4.1653647
25875,-4.7686386
25876,-6.5142193
25877,-7.6402454
25878,-2.8753881
25879,0.51286674
25880,-10.495975
25881,-5.3748856
25882,4.1061788
25883,12.986951
25884,-0.96050036
25885,47.22668
25886,213.64458
25887,450.61728
25888,662.2416
25889,800.6931
25890,918.5362
25891,898.80884
25892,799.9051
25893,722.0498
25894,592.41437
25895,427.37097
25896,68.38983
25897,-4.265212
25898,-0.3680961
25899,-4.8048105
25900,16.791029
25901,-13.053244
25902,-4.3482203
25903,26.20661
25904,-3.6447954
25905,5.646822
25906,6.132207
25907,5.350535
25908,0.31862855
25909,43.938
25910,199.48521
25911,446.88824
25912,601.69775
25913,781.0085
25914,825.5729
25915,877.24097
25916,715.887
25917,716.55255
25918,547.7229
25919,369.5361
25920,89.43275
25921,16.60083
25922,7.322752
25923,7.8085155
25924,5.311376
25925,7.4602184
25926,-1.9553276
25927,-8.429641
25928,10.107529
25929,5.8958073
25930,-0.6822469
25931,16.266586
25932,5.8537574
25933,70.32429
25934,217.99423
25935,473.20358
25936,672.35077
25937,733.2745
25938,889.31055
25939,848.4167
25940,740.7355
25941,696.50183
25942,588.79315
25943,412.59213
25944,79.04316
25945,23.700151
25946,-12.334263
25947,-7.524992
25948,-7.573406
25949,-11.2553835
25950,-2.4922543
25951,2.3801217
25952,-3.133673
25953,9.592989
25954,-4.5593734
25955,0.6998528
25956,-3.0474672
25957,54.038204
25958,205.12819
25959,492.67865
25960,627.1748
25961,766.45654
25962,864.2207
25963,827.3002
25964,734.21686
25965,685.77484
25966,581.8565
25967,413.73358
25968,82.32127
25969,31.459288
25970,1.8863844
25971,-10.214327
25972,-8.660825
25973,-0.6412787
25974,0.48240152
25975,7.2674394
25976,1.4954469
25977,-1.1709099
25978,-4.8135653
25979,9.067866
25980,0.26427138
25981,36.17029
25982,206.97047
25983,545.41376
25984,679.3939
25985,834.33405
25986,911.70496
25987,921.3258
25988,826.0902
25989,741.7526
25990,628.4906
25991,480.81802
25992,107.08004
25993,27.151398
25994,35.331
25995,-23.74032
25996,-5.491542
25997,-5.461065
25998,-2.5424805
25999,-7.430987
26000,2.9064374
26001,-3.0263572
26002,1.497316
26003,-14.771401
26004,-3.6550784
26005,33.356308
26006,242.74954
26007,405.08066
26008,509.94702
26009,487.22394
26010,553.7714
26011,800.16187
26012,726.17255
26013,704.50616
26014,590.7524
26015,455.8905
26016,112.74004
26017,24.682045
26018,6.236435
26019,0.1505322
26020,7.290684
26021,-5.9166126
26022,0.60964656
26023,-1.1278331
26024,-4.077735
26025,-0.504025
26026,-2.7972555
26027,0.5623709
26028,1.7130418
26029,34.74581
26030,249.3486
26031,402.2128
26032,456.32614
26033,505.611
26034,594.21454
26035,694.9287
26036,676.768
26037,699.49994
26038,563.4723
26039,418.19925
26040,47.17884
26041,8.720862
26042,1.9432497
26043,-7.504634
26044,7.4993353
26045,-0.415003
26046,-6.6430383
26047,-2.6632628
26048,-2.8795028
26049,-3.8260806
26050,-6.32777
26051,4.1347
26052,0.19733994
26053,33.137398
26054,187.08185
26055,502.5095
26056,546.1877
26057,742.66345
26058,755.77686
26059,902.6059
26060,774.211
26061,758.2215
26062,635.0339
26063,473.05896
26064,124.15969
26065,23.119022
26066,-6.942295
26067,-0.1332397
26068,-2.1431632
26069,-12.080491
26070,-7.451699
26071,-7.695839
26072,5.9239607
26073,12.073949
26074,1.7437978
26075,-4.812237
26076,4.933527
26077,36.963203
26078,213.12967
26079,542.1323
26080,723.84467
26081,873.01025
26082,684.9392
26083,934.4207
26084,727.1634
26085,738.97546
26086,615.41284
26087,401.38992
26088,33.359413
26089,13.102211
26090,-12.47295
26091,7.2452073
26092,-10.005552
26093,-1.3946257
26094,-8.760272
26095,11.103531
26096,1.9319236
26097,6.117581
26098,2.043884
26099,-1.6277703
26100,-29.60683
26101,24.280977
26102,207.36151
26103,544.1865
26104,775.58435
26105,859.37463
26106,658.9256
26107,828.82733
26108,788.9295
26109,747.80145
26110,535.00665
26111,460.5405
26112,68.55469
26113,13.2743635
26114,-11.259631
26115,-10.0909195
26116,-15.062721
26117,-7.2298384
26118,3.6132345
26119,0.5588299
26120,-0.47834054
26121,0.19935067
26122,-2.811396
26123,-3.9580789
26124,-3.2197108
26125,56.353462
26126,227.23886
26127,535.37427
26128,793.8927
26129,861.93634
26130,891.7751
26131,757.8878
26132,734.95233
26133,707.56366
26134,631.6545
26135,430.1545
26136,55.723324
26137,-14.08164
26138,-6.9662404
26139,-36.419476
26140,1.5002807
26141,-1.2527002
26142,-2.9257412
26143,0.4482618
26144,-1.8960413
26145,-1.144395
26146,9.352909
26147,2.2542675
26148,2.0586462
26149,42.750366
26150,200.7553
26151,449.9513
26152,757.80554
26153,846.8973
26154,939.04065
26155,934.7319
26156,806.64954
26157,573.3632
26158,639.80457
26159,442.49255
26160,107.50993
26161,38.621975
26162,5.006915
26163,-4.4975424
26164,8.075204
26165,-3.0417516
26166,-0.42180863
26167,8.207462
26168,0.82885885
26169,-0.89229274
26170,-1.0331038
26171,-2.6605968
26172,-3.4051902
26173,40.457012
26174,216.8247
26175,490.53583
26176,720.3673
26177,852.7327
26178,857.6692
26179,934.03253
26180,819.1818
26181,742.2103
26182,642.2843
26183,443.98807
26184,85.24721
26185,31.38583
26186,-10.820197
26187,1.4585525
26188,-2.3245556
26189,-28.620764
26190,3.498653
26191,-1.230558
26192,0.65409887
26193,-0.21158129
26194,-0.53972554
26195,3.887349
26196,8.278303
26197,41.72702
26198,203.02448
26199,556.28467
26200,487.88287
26201,572.1201
26202,959.85547
26203,945.2832
26204,788.42505
26205,655.67065
26206,528.03
26207,458.4098
26208,145.18242
26209,9.9577055
26210,-18.519194
26211,-13.685329
26212,-5.7488976
26213,-7.65961
26214,10.149953
26215,10.124827
26216,-1.6297274
26217,4.3332496
26218,5.224239
26219,-3.659433
26220,22.045881
26221,35.08557
26222,217.44836
26223,557.7892
26224,723.71136
26225,790.55164
26226,932.08014
26227,684.08453
26228,610.2438
26229,732.3482
26230,562.8231
26231,397.22818
26232,48.218185
26233,24.851788
26234,-12.933884
26235,-9.018272
26236,-5.7972903
26237,-14.556228
26238,-1.3294553
26239,0.46673313
26240,4.224461
26241,-0.20551357
26242,4.244121
26243,17.275848
26244,16.27248
26245,38.71182
26246,198.86555
26247,467.28748
26248,671.49304
26249,832.5342
26250,885.0799
26251,887.6606
26252,736.99115
26253,706.8437
26254,636.4567
26255,405.9101
26256,51.933807
26257,26.089901
26258,-1.0043341
26259,6.691296
26260,-1.4105076
26261,2.7753544
26262,-9.46849
26263,-2.676288
26264,3.5360498
26265,-1.3153701
26266,3.7150698
26267,-0.6856872
26268,11.297996
26269,40.704445
26270,170.58264
26271,453.50845
26272,607.891
26273,773.1619
26274,883.3324
26275,881.051
26276,755.3216
26277,716.32263
26278,579.11383
26279,401.69257
26280,69.82047
26281,26.605055
26282,0.9423794
26283,-10.572537
26284,4.458646
26285,4.4731464
26286,3.6354425
26287,-1.6374449
26288,-7.0284877
26289,4.9845953
26290,-0.7921927
26291,4.5755124
26292,2.503939
26293,36.94659
26294,182.21046
26295,447.9863
26296,623.2893
26297,546.8474
26298,857.9235
26299,812.01776
26300,742.59296
26301,698.1432
26302,542.1502
26303,357.02054
26304,78.018
26305,27.024235
26306,-7.5504847
26307,-6.6145916
26308,-8.103184
26309,-9.631611
26310,3.703813
26311,8.788899
26312,9.853726
26313,2.791775
26314,4.6962466
26315,2.6873608
26316,1.0544243
26317,57.704853
26318,185.21149
26319,437.17975
26320,664.3468
26321,789.0734
26322,844.2772
26323,952.99695
26324,802.70496
26325,749.5402
26326,558.76654
26327,405.51227
26328,82.217606
26329,7.343248
26330,-6.4519067
26331,-4.126093
26332,-8.38821
26333,0.41100615
26334,1.5208
26335,-3.125787
26336,0.64595747
26337,-3.6397038
26338,-2.6181278
26339,2.6725676
26340,0.15039703
26341,43.42787
26342,201.20729
26343,487.1203
26344,658.2041
26345,720.89355
26346,846.6525
26347,835.8806
26348,728.16656
26349,710.52136
26350,599.1001
26351,360.95523
26352,111.83978
26353,17.732964
26354,25.788502
26355,-6.687431
26356,-5.5784183
26357,-6.4948497
26358,-1.502199
26359,-2.0480986
26360,-1.549079
26361,3.3536835
26362,0.12156983
26363,3.3155804
26364,7.0803585
26365,43.618717
26366,198.74808
26367,472.5236
26368,635.4424
26369,790.26544
26370,848.7726
26371,825.31934
26372,735.6972
26373,715.47284
26374,560.9781
26375,388.7095
26376,81.97162
26377,22.631046
26378,1.1989747
26379,-9.3898115
26380,-5.4035516
26381,1.2816333
26382,4.503144
26383,3.5606859
26384,4.730127
26385,-9.431812
26386,4.005085
26387,4.7522206
26388,5.557009
26389,68.54231
26390,194.29384
26391,478.61298
26392,646.24316
26393,720.41644
26394,874.67145
26395,855.8199
26396,736.62524
26397,659.00385
26398,465.23636
26399,347.64066
26400,35.447124
26401,25.238466
26402,-3.3876061
26403,-1.6287721
26404,-4.8558154
26405,-7.342335
26406,0.8475497
26407,2.7691636
26408,2.7691636
26409,3.103793
26410,1.7510852
26411,0.7401582
26412,6.427734
26413,64.70087
26414,204.83781
26415,459.9595
26416,642.31165
26417,810.12366
26418,849.79553
26419,798.1122
26420,759.458
26421,699.8232
26422,519.8729
26423,380.02808
26424,76.594986
26425,19.339994
26426,2.5731823
26427,0.7853074
26428,1.3297055
26429,-8.821675
26430,1.0228033
26431,-4.1622806
26432,-1.7997645
26433,-11.883378
26434,-3.1730652
26435,-9.448954
26436,0.22645468
26437,24.139969
26438,199.64828
26439,473.65335
26440,527.03107
26441,769.60016
26442,840.39886
26443,842.34174
26444,709.50653
26445,687.3556
26446,566.07086
26447,375.63275
26448,46.1926
26449,39.255177
26450,-5.321867
26451,6.817878
26452,-1.6170517
26453,-17.459314
26454,2.0417745
26455,-2.390104
26456,-4.3976154
26457,-2.0559676
26458,0.5760749
26459,0.07414913
26460,8.2084465
26461,55.411255
26462,196.78775
26463,471.10995
26464,689.533
26465,778.4603
26466,829.07996
26467,823.5309
26468,737.92664
26469,702.698
26470,545.71106
26471,331.92703
26472,88.341736
26473,-5.3891115
26474,6.8989263
26475,-55.28831
26476,-52.885307
26477,-52.801792
26478,0.7965553
26479,-1.5500379
26480,0.9296869
26481,3.4887688
26482,5.0608106
26483,2.3836682
26484,4.9933333
26485,27.793406
26486,204.19003
26487,438.07596
26488,585.38367
26489,772.1087
26490,905.91864
26491,778.10406
26492,772.30005
26493,685.0782
26494,526.5806
26495,308.29977
26496,-5.6087265
26497,-29.42575
26498,0.82233655
26499,6.3873343
26500,13.995387
26501,7.9940596
26502,-2.6843908
26503,-4.7995
26504,-8.780748
26505,-9.269093
26506,-5.8115764
26507,-6.0216517
26508,-7.874749
26509,72.94633
26510,211.37726
26511,469.73514
26512,620.5057
26513,760.0646
26514,843.954
26515,784.0793
26516,695.28033
26517,569.66187
26518,494.98328
26519,301.33475
26520,20.877703
26521,20.247177
26522,-3.7451937
26523,-2.1442387
26524,0.8922688
26525,0.8922688
26526,1.3171781
26527,2.5011747
26528,-2.3483205
26529,-4.2923985
26530,2.3563025
26531,2.8929417
26532,4.495437
26533,80.12457
26534,162.51338
26535,450.09668
26536,669.6678
26537,803.60504
26538,905.01086
26539,855.27563
26540,725.9328
