,balsa-laguna
23162,1.8029897
23163,-21.14668
23164,-5.6256633
23165,12.768341
23166,8.21099
23167,1.4334834
23168,5.024538
23169,-9.680396
23170,10.504131
23171,73.15637
23172,291.368
23173,394.68292
23174,460.21686
23175,458.98798
23176,360.28638
23177,353.11374
23178,313.34457
23179,166.65573
23180,114.029724
23181,-3.465146
23182,-6.2938347
23183,-11.921711
23184,-17.7358
23185,-9.99683
23186,-25.786905
23187,6.8793626
23188,33.90117
23189,-14.961436
23190,2.4149177
23191,-0.11918342
23192,-1.8638512
23193,1.2439972
23194,12.627604
23195,106.429565
23196,204.97209
23197,246.13106
23198,385.65967
23199,300.1854
23200,395.63065
23201,392.60907
23202,296.14005
23203,269.64288
23204,114.363075
23205,3.8715696
23206,1.864609
23207,0.31455797
23208,6.9965496
23209,6.9965496
23210,-10.519161
23211,16.073196
23212,17.71134
23213,9.847471
23214,10.74647
23215,18.981733
23216,61.21153
23217,138.97722
23218,209.20386
23219,218.4141
23220,162.45387
23221,136.70947
23222,115.68022
23223,142.19354
23224,83.75709
23225,61.67012
23226,9.128362
23227,1.7662249
23228,2.249049
23229,-0.038467944
23230,5.4667034
23231,0.42990464
23232,0.22504885
23233,3.373642
23234,0.5309056
23235,-0.11270046
23236,4.147386
23237,0.83346605
23238,-1.0924182
23239,-4.444814
23240,14.754932
23241,125.255066
23242,157.89996
23243,241.71194
23244,265.1977
23245,181.18317
23246,163.51315
23247,60.465435
23248,50.63658
23249,38.438454
23250,13.92412
23251,5.1764174
23252,12.276211
23253,5.5911636
23254,17.049837
23255,15.530117
23256,2.255785
23257,-4.2271633
23258,5.011033
23259,-0.116915524
23260,-0.043477178
23261,0.10548675
23262,14.1363325
23263,7.5705853
23264,43.81973
23265,120.78784
23266,120.36752
23267,152.74767
23268,126.567
23269,136.90126
23270,188.60594
23271,134.38945
23272,117.561005
23273,66.220535
23274,27.679981
23275,6.3049273
23276,3.947796
23277,0.19324875
23278,18.986334
23279,2.5911064
23280,-1.4388069
23281,-1.0547744
23282,-2.4682188
23283,3.2303524
23284,-0.94311106
23285,2.3781946
23286,5.8083653
23287,22.231115
23288,52.65074
23289,91.865715
23290,101.04372
23291,150.15262
23292,172.2236
23293,142.81433
23294,159.70909
23295,151.87215
23296,129.8495
23297,81.26757
23298,11.95907
23299,-2.3029122
23300,2.9127843
23301,8.212142
23302,18.638605
23303,37.57633
23304,125.03247
23305,244.50475
23306,269.43732
23307,203.42186
23308,261.56036
23309,167.72462
23310,113.4952
23311,82.017815
23312,59.944824
23313,3.0880597
23314,-0.50870556
23315,-2.928634
23316,-1.2703742
23317,-4.8892465
23318,-2.5421774
23319,3.0618634
23320,9.2384
23321,0.38903362
23322,1.0787646
23323,10.855466
23324,2.4151952
23325,11.977245
23326,11.932543
23327,43.02467
23328,155.60095
23329,257.6654
23330,337.61282
23331,279.00528
23332,318.96402
23333,303.79562
23334,124.06134
23335,92.07296
23336,51.470913
23337,7.8590727
23338,9.046568
23339,2.1325126
23340,2.598003
23341,2.6724296
23342,-0.5828385
23343,-1.9976102
23344,-1.0476685
23345,-3.9606476
23346,0.5596683
23347,-1.9982928
23348,0.17085238
23349,12.257383
23350,-11.78964
23351,55.710323
23352,294.77737
23353,376.9234
23354,345.46317
23355,294.60724
23356,283.70636
23357,286.86557
23358,176.70699
23359,106.908455
23360,59.28901
23361,11.643892
23362,5.3189297
23363,7.7350254
23364,12.671994
23365,2.7985103
23366,3.949742
23367,2.765581
23368,2.2073917
23369,2.952111
23370,5.960859
23371,10.640001
23372,9.879636
23373,16.098627
23374,16.955421
23375,54.47975
23376,151.6056
23377,252.78093
23378,305.86142
23379,320.52203
23380,294.32135
23381,293.7101
23382,235.7992
23383,136.73018
23384,80.10771
23385,18.189919
23386,-1.2193921
23387,3.8278263
23388,3.3601737
23389,5.7072434
23390,3.3601737
23391,-2.121746
23392,0.83535564
23393,9.350458
23394,-2.7832081
23395,-18.330873
23396,6.3831325
23397,-1.6790584
23398,27.271297
23399,69.45089
23400,150.0233
23401,219.67366
23402,257.33713
23403,214.49875
23404,506.7208
23405,261.59274
23406,207.98221
23407,197.93964
23408,81.55869
23409,7.5306525
23410,-0.023098946
23411,-6.1339035
23412,15.090558
23413,19.030725
23414,2.074687
23415,1.7252696
23416,-0.7877858
23417,-0.43760923
23418,8.271372
23419,-5.874307
23420,2.1334696
23421,-2.95232
23422,-8.622547
23423,-15.130912
23424,120.12824
23425,142.9703
23426,215.37372
23427,269.40805
23428,190.7343
23429,210.34642
23430,75.9236
23431,124.06442
23432,30.588148
23433,-11.129437
23434,0.6195547
23435,9.659702
23436,1.4844782
23437,-0.26086858
23438,-0.87491393
23439,-2.1629932
23440,1.0915941
23441,-1.812595
23442,9.205341
23443,-1.0871592
23444,-6.2879376
23445,48.712856
23446,127.5391
23447,171.0338
23448,134.41846
23449,249.93584
23450,558.3929
23451,476.76117
23452,323.23383
23453,129.48857
23454,42.452007
23455,4.69028
23456,-1.2558823
23457,5.5610623
23458,0.38367558
23459,9.069994
23460,0.9357623
23461,2.8151565
23462,-0.8341663
23463,1.2837152
23464,9.289588
23465,12.260897
23466,-3.8208451
23467,-0.19559592
23468,-39.863605
23469,3.8927207
23470,112.266335
23471,153.2833
23472,243.03099
23473,115.193405
23474,108.38255
23475,141.55846
23476,114.924614
23477,166.89731
23478,66.83633
23479,46.82859
23480,252.44804
23481,208.63708
23482,225.01343
23483,140.62816
23484,79.90054
23485,31.08035
23486,6.712325
23487,10.247543
23488,9.861816
23489,1.4544173
23490,3.7763417
23491,-3.6539423
23492,-1.1528734
23493,-1.317376
23494,8.618048
23495,4.352905
23496,-0.2664563
23497,10.153972
23498,6.7674794
23499,15.341862
23500,0.6856179
23501,226.84357
23502,330.5946
23503,296.56976
23504,242.14781
23505,278.4808
23506,208.15784
23507,173.32362
23508,141.39624
23509,101.467
23510,28.39991
23511,13.413253
23512,7.7208753
23513,33.92193
23514,31.799091
23515,32.147243
23516,2.1273007
23517,-4.070888
23518,12.819532
23519,-2.6819909
23520,3.8890278
23521,1.5696758
23522,7.4629273
23523,13.841667
23524,-5.088733
23525,127.56074
23526,227.33046
23527,292.15686
23528,281.11533
23529,234.59732
23530,320.01492
23531,266.43094
23532,89.38231
23533,40.808624
23534,5.933916
23535,1.1452405
23536,22.30192
23537,3.7696736
23538,5.2322874
23539,-2.6563408
23540,-2.6007032
23541,-2.1289449
23542,7.734486
23543,4.013319
23544,17.087137
23545,-1.7606121
23546,57.691296
23547,-4.999088
23548,19.370905
23549,100.360695
23550,187.75455
23551,241.8025
23552,173.49257
23553,166.25786
23554,140.63005
23555,172.22475
23556,126.06278
23557,50.10531
23558,-4.5458755
23559,-4.2066803
23560,-4.253313
23561,55.069553
23562,-13.243603
23563,55.069553
23564,-3.60728
23565,7.378388
23566,6.4479914
23567,-17.808912
23568,-21.29945
23569,-21.879911
23570,-16.21871
23571,-11.765406
23572,-7.387965
23573,68.88585
23574,123.71225
23575,188.40971
23576,239.25768
23577,155.9989
23578,117.59382
23579,95.90104
23580,165.62578
23581,107.76201
23582,-6.0445185
23583,-5.685793
23584,0.8107419
23585,0.61927223
23586,-2.375955
23587,7.609787
23588,-0.46005365
23589,-29.674686
23590,10.435208
23591,-20.545635
23592,13.653468
23593,-8.7359295
23594,-31.05057
23595,-27.296541
23596,20.44032
23597,131.2183
23598,340.47034
23599,513.8783
23600,454.2018
23601,503.82993
23602,419.6114
23603,292.45102
23604,126.961655
23605,101.23025
23606,21.017864
23607,0.7681561
23608,-9.305159
23609,24.03721
23610,4.048222
23611,39.224445
23612,-4.6475906
23613,-2.3416822
23614,-16.087576
23615,-20.930124
23616,7.3602986
23617,-31.916695
23618,1.696509
23619,-22.765268
23620,-2.000732
23621,150.95653
23622,270.46936
23623,400.48996
23624,292.32117
23625,346.91565
23626,178.4711
23627,159.88907
23628,165.9027
23629,106.02052
23630,0.0706771
23631,13.464365
23632,5.150002
23633,4.736164
23634,11.754115
23635,7.5553045
23636,4.29935
23637,-5.396831
23638,-0.0014353022
23639,-2.831316
23640,0.17467114
23641,3.2435117
23642,0.19177267
23643,-3.2347672
23644,7.2245936
23645,110.67347
23646,181.81036
23647,167.81075
23648,111.68596
23649,215.80836
23650,105.36299
23651,104.328835
23652,55.382645
23653,38.112755
23654,-3.3342562
23655,1.0083371
23656,-3.743562
23657,-0.039173856
23658,-8.482711
23659,0.8634051
23660,-1.0053562
23661,7.922379
23662,0.11125234
23663,-0.4276979
23664,-3.30937
23665,0.64522034
23666,1.6466581
23667,-8.768906
23668,32.173534
23669,187.65639
23670,348.8363
23671,369.7934
23672,292.91983
23673,275.9677
23674,309.8223
23675,209.30656
23676,98.97776
23677,109.71514
23678,4.095512
23679,14.652702
23680,24.551521
23681,7.161595
23682,4.8244247
23683,5.9617643
23684,-3.1164672
23685,6.1288686
23686,-6.0811105
23687,-13.995568
23688,13.419559
23689,1.7188236
23690,-2.4622238
23691,63.134987
23692,242.20787
23693,270.21024
23694,353.41385
23695,283.92737
23696,335.8135
23697,300.72888
23698,156.3086
23699,136.94789
23700,48.450172
23701,-12.607089
23702,4.2445483
23703,11.268708
23704,-2.6021807
23705,-3.4563968
23706,6.9111657
23707,3.3050954
23708,3.0921128
23709,0.07901561
23710,29.368547
23711,7.223891
23712,3.5584369
23713,2.7152433
23714,8.237836
23715,93.02918
23716,221.45723
23717,315.17377
23718,287.9502
23719,379.92203
23720,325.8002
23721,310.71957
23722,219.2936
23723,87.9373
23724,65.30554
23725,4.543914
23726,6.8143716
23727,4.852764
23728,-11.55186
23729,9.126199
23730,4.6214685
23731,-3.3128548
23732,1.8412547
23733,-0.065124065
23734,-5.1145945
23735,0.16716018
23736,0.17939612
23737,6.531261
23738,9.498662
23739,6.034723
23740,143.03519
23741,267.05365
23742,261.565
23743,222.36932
23744,384.3558
23745,330.2768
23746,124.65853
23747,125.71031
23748,54.244213
23749,6.8404636
23750,13.750696
23751,9.603458
23752,2.242081
23753,0.7792224
23754,-24.974176
23755,6.628547
23756,14.692027
23757,4.7570844
23758,7.471536
23759,16.765148
23760,4.2724023
23761,8.047441
23762,13.951792
23763,32.693462
23764,134.35373
23765,153.65912
23766,214.42993
23767,190.32153
23768,172.41367
23769,148.3789
23770,116.9463
23771,69.68433
23772,45.932804
23773,7.800141
23774,14.894576
23775,17.178648
23776,10.579726
23777,12.926794
23778,6.279584
23779,0.634817
23780,-4.8297496
23781,-7.6994658
23782,-11.445871
23783,15.887714
23784,-12.5103
23785,-0.5766709
23786,13.719785
23787,57.376827
23788,198.10762
23789,352.7082
23790,426.2224
23791,466.8632
23792,597.25867
23793,450.3221
23794,377.9895
23795,128.5817
23796,97.64885
23797,-15.62844
23798,-2.0314815
23799,4.264442
23800,0.32747555
23801,-11.221406
23802,-7.8889847
23803,-0.9345803
23804,-0.66044843
23805,-9.313525
23806,-10.550892
23807,-6.6898756
23808,-3.589756
23809,-10.895188
23810,-20.82568
23811,65.58503
23812,175.98177
23813,245.21123
23814,407.42175
23815,370.49448
23816,534.4591
23817,454.3845
23818,254.77618
23819,50.572617
23820,60.05514
23821,18.073563
23822,-2.3142238
23823,1.3047484
23824,-10.633153
23825,0.5680085
23826,-4.881319
23827,2.3560581
23828,17.284924
23829,-1.5612817
23830,-3.0296953
23831,8.047274
23832,5.8124633
23833,8.5316515
23834,0.100719035
23835,52.86831
23836,236.3106
23837,481.0136
23838,421.96225
23839,483.07874
23840,595.1936
23841,495.6544
23842,404.10294
23843,178.10945
23844,82.634865
23845,2.8481941
23846,7.296166
23847,-3.0495577
23848,-5.5659585
23849,-1.6396552
23850,-1.4149677
23851,5.7925673
23852,4.667182
23853,0.99032104
23854,-2.915392
23855,13.86982
23856,2.048528
23857,-1.6343542
23858,9.850165
23859,16.505362
23860,269.58832
23861,302.71777
23862,493.79138
23863,504.5737
23864,466.1252
23865,483.02643
23866,419.8834
23867,228.12819
23868,99.83275
23869,2.694271
23870,5.8426185
23871,4.3977265
23872,-3.2800398
23873,-5.4833016
23874,2.2030401
23875,4.809082
23876,-1.4124362
23877,1.6516843
23878,-1.1767645
23879,1.1703041
23880,0.6332892
23881,5.8633432
23882,-2.3462663
23883,52.157936
23884,201.10265
23885,389.6771
23886,509.0312
23887,556.6701
23888,586.6139
23889,494.28174
23890,384.29474
23891,118.33341
23892,60.58386
23893,0.73214406
23894,10.547708
23895,-7.5226097
23896,-4.7223773
23897,12.61979
23898,10.561137
23899,-1.4898919
23900,-0.04508543
23901,37.318287
23902,167.70999
23903,391.31522
23904,595.93524
23905,599.7586
23906,621.13385
23907,578.07574
23908,503.72568
23909,177.74002
23910,60.555584
23911,8.39997
23912,5.1132436
23913,-26.478638
23914,-3.0736356
23915,9.943496
23916,13.046451
23917,1.9744947
23918,-3.1026201
23919,-5.330922
23920,3.818684
23921,1.5008955
23922,1.111243
23923,-0.36115754
23924,1.893343
23925,67.97778
23926,176.84935
23927,313.92767
23928,481.31497
23929,548.57263
23930,562.85376
23931,432.95068
23932,388.23404
23933,199.27863
23934,75.91292
23935,9.268991
23936,6.793759
23937,-5.1455584
23938,28.227076
23939,4.3860903
23940,5.9042044
23941,1.4432973
23942,-0.3943037
23943,-0.95292056
23944,-1.1152874
23945,-2.879105
23946,3.382691
23947,6.099381
23948,9.371827
23949,39.98038
23950,236.39337
23951,214.44484
23952,285.85898
23953,299.03726
23954,236.39671
23955,231.40013
23956,153.15042
23957,108.58299
23958,37.17978
23959,3.6101289
23960,4.1983776
23961,8.36245
23962,4.5827603
23963,-8.622198
23964,7.690333
23965,3.7485778
23966,-5.1422477
23967,7.691933
23968,2.264799
23969,2.8910947
23970,3.2792723
23971,3.9253528
23972,3.9802346
23973,10.726179
23974,191.34358
23975,434.61868
23976,470.94162
23977,589.3982
23978,566.64825
23979,597.1777
23980,442.6464
23981,155.92798
23982,128.08804
23983,27.857712
23984,2.0027118
23985,-5.068239
23986,1.0895567
23987,-2.9198396
23988,4.2851663
23989,2.3567028
23990,3.3293247
23991,-0.63357097
23992,-1.4294386
23993,5.300212
23994,14.032616
23995,4.9051557
23996,5.2019267
23997,17.399935
23998,175.76208
23999,293.05273
24000,556.9058
24001,540.71875
24002,250.62332
24003,384.06354
24004,269.87915
24005,176.13434
24006,178.34038
24007,1.5730168
24008,1.9021248
24009,-21.521112
24010,4.1306515
24011,9.611466
24012,11.817231
24013,-3.251073
24014,2.014356
24015,-0.79298204
24016,1.7019241
24017,-5.457876
24018,-13.48971
24019,1.5593344
24020,3.9547687
24021,21.012093
24022,184.08975
24023,306.3365
24024,522.82007
24025,479.73288
24026,485.39594
24027,544.63446
24028,447.6222
24029,174.7763
24030,153.89575
24031,31.760643
24032,1.6544504
24033,1.5057118
24034,-3.2702122
24035,-1.0560024
24036,6.013032
24037,-15.521113
24038,2.2173526
24039,-8.6104
24040,8.982827
24041,-6.4502034
24042,-9.839637
24043,5.503999
24044,-1.7364513
24045,40.596874
24046,209.8707
24047,253.63219
24048,283.87302
24049,276.65033
24050,266.38742
24051,130.08615
24052,152.82257
24053,72.00227
24054,68.427734
24055,12.4732685
24056,3.6156907
24057,4.305081
24058,5.7441564
24059,1.301983
24060,4.7493086
24061,2.1133952
24062,0.5155273
24063,-1.616872
24064,-0.3528553
24065,7.2402315
24066,6.0608625
24067,9.134163
24068,2.2310872
24069,36.233612
24070,178.86151
24071,254.52568
24072,260.26175
24073,330.48718
24074,483.59128
24075,436.68518
24076,356.91647
24077,133.4449
24078,108.240074
24079,6.3693566
24080,4.7316403
24081,1.2043493
24082,-0.097217806
24083,-1.1792302
24084,0.3600299
24085,3.3926702
24086,6.9229083
24087,2.6082945
24088,6.691027
24089,5.9251146
24090,0.1678792
24091,6.3598323
24092,-9.7733
24093,-16.594269
24094,115.83057
24095,120.53321
24096,148.81294
24097,261.1758
24098,251.6888
24099,138.99858
24100,128.00616
24101,106.93111
24102,86.455315
24103,-15.537842
24104,7.0019064
24105,-0.6885513
24106,3.300568
24107,23.21367
24108,49.771168
24109,-0.33753026
24110,3.6425571
24111,2.802927
24112,-3.1352031
24113,10.272487
24114,8.176675
24115,10.729772
24116,7.285594
24117,69.789536
24118,188.06363
24119,208.865
24120,205.06029
24121,329.4424
24122,289.49576
24123,284.1021
24124,158.96024
24125,107.91646
24126,70.68739
24127,25.952097
24128,16.586363
24129,10.572385
24130,186.03339
24131,151.7153
24132,198.86226
24133,55.337513
24134,67.56066
24135,1.8662999
24136,-3.3706026
24137,5.330138
24138,-1.1667751
24139,5.395169
24140,0.47978398
24141,0.71302456
24142,5.427086
24143,0.7239054
24144,3.516039
24145,-1.2944393
24146,-4.5663013
24147,-20.936651
24148,6.7268224
24149,119.40647
24150,154.79335
24151,201.40387
24152,180.14568
24153,233.3544
24154,189.49548
24155,211.03227
24156,228.83295
24157,110.000465
24158,141.15388
24159,91.34942
24160,-10.005421
24161,10.02021
24162,7.9156117
24163,8.39922
24164,12.133839
24165,7.123325
24166,2.4659498
24167,-12.796114
24168,-2.7886496
24169,23.0369
24170,17.984657
24171,34.911854
24172,40.086346
24173,27.786335
24174,82.96687
24175,234.5592
24176,257.67325
24177,241.39429
24178,222.42053
24179,361.72452
24180,285.57294
24181,181.65965
24182,106.23468
24183,69.2029
24184,8.042494
24185,14.278245
24186,-14.35807
24187,2.3141205
24188,8.164816
24189,-21.280289
24190,8.358071
24191,13.7360115
24192,8.906664
24193,2.5082705
24194,1.6909641
24195,40.154415
24196,11.027472
24197,37.53606
24198,16.374681
24199,185.18077
24200,176.85655
24201,211.22101
24202,329.96634
24203,281.25058
24204,325.8073
24205,251.74403
24206,158.28085
24207,63.49279
24208,21.539661
24209,-5.1575394
24210,10.284968
24211,-5.284837
24212,-2.1867044
24213,-2.6950095
24214,-2.4331255
24215,4.8493357
24216,6.674124
24217,8.862965
24218,6.528507
24219,4.348936
24220,7.479125
24221,-5.34873
24222,39.695198
24223,183.98691
24224,178.36813
24225,210.58655
24226,197.89671
24227,174.5189
24228,131.24457
24229,159.53384
24230,109.513725
24231,60.315556
24232,2.1629386
24233,5.388316
24234,9.537369
24235,-10.914016
24236,-7.637724
24237,-20.14668
24238,-2.0814662
24239,-3.057859
24240,-6.2475915
24241,-2.3980944
24242,-1.4217017
24243,-0.92809874
24244,-0.5305285
24245,10.595009
24246,67.62559
24247,119.80837
24248,388.09583
24249,433.3212
24250,557.94196
24251,577.5061
24252,553.77325
24253,421.3303
24254,264.20953
24255,162.19522
24256,-21.29059
24257,33.4849
24258,27.33326
24259,-17.728935
24260,-17.2952
24261,-2.3836055
24262,5.2451906
24263,3.001624
24264,-28.432842
24265,-9.094999
24266,-7.7275667
24267,-2.745982
24268,-3.8551826
24269,2.5583
24270,28.708849
24271,248.11241
24272,301.89172
24273,438.7618
24274,474.845
24275,493.09146
24276,446.89716
24277,456.97342
24278,261.2498
24279,191.40335
24280,-13.942406
24281,-45.63631
24282,-7.7285433
24283,-6.626391
24284,-10.847367
24285,-8.558442
24286,0.7738961
24287,-1.6243649
24288,-11.290751
24289,-7.185744
24290,-8.486322
24291,-3.1493902
24292,-0.737552
24293,-3.2259984
24294,21.798773
24295,157.88629
24296,239.85832
24297,425.0452
24298,455.99234
24299,441.5499
24300,375.2379
24301,366.40292
24302,63.984066
24303,72.29869
24304,-6.001007
24305,4.5115542
24306,3.418707
24307,-1.1581333
24308,4.2381444
24309,16.084908
24310,6.5132403
24311,-5.3241158
24312,0.368779
24313,0.36590132
24314,0.24998334
24315,-0.19362268
24316,4.76025
24317,1.8881243
24318,25.942436
24319,132.81569
24320,401.36557
24321,476.1527
24322,383.74918
24323,347.77386
24324,304.12915
24325,328.6762
24326,226.20714
24327,202.03528
24328,19.965975
24329,-15.391534
24330,-8.247479
24331,-11.027819
24332,-5.515879
24333,-11.879695
24334,1.8657792
24335,-5.8501377
24336,-2.4043345
24337,-1.9945079
24338,0.2994538
24339,-3.05052
24340,5.5345683
24341,-3.9011567
24342,33.303898
24343,183.55661
24344,261.31067
24345,272.1231
24346,364.44772
24347,289.66675
24348,253.30038
24349,232.77266
24350,134.08203
24351,65.80472
24352,7.1609874
24353,2.0156415
24354,-3.8509884
24355,2.701026
24356,-3.4245954
24357,0.8197297
24358,-10.407965
24359,0.4508124
24360,4.3851633
24361,2.7252364
24362,6.8996544
24363,17.595264
24364,1.5865253
24365,12.105537
24366,4.8453035
24367,261.59985
24368,446.0599
24369,560.2702
24370,590.7078
24371,583.46564
24372,560.9015
24373,512.2689
24374,145.13402
24375,61.869247
24376,10.626267
24377,5.319757
24378,3.0671062
24379,-0.91517866
24380,-0.33711767
24381,4.6081524
24382,2.4573503
24383,19.026749
24384,4.590705
24385,11.267427
24386,2.1004565
24387,21.854029
24388,14.536909
24389,-17.208656
24390,11.698679
24391,106.437416
24392,168.4753
24393,156.89255
24394,164.23402
24395,190.68752
24396,193.26993
24397,157.88925
24398,183.88089
24399,100.23673
24400,19.705172
24401,41.916615
24402,25.897253
24403,34.5331
24404,38.632465
24405,9.895777
24406,0.24877265
24407,4.0130496
24408,-1.6914766
24409,5.380674
24410,13.318498
24411,-0.092737295
24412,-0.023332696
24413,1.9439123
24414,104.957115
24415,124.59087
24416,148.27069
24417,134.2625
24418,131.45818
24419,283.85
24420,204.18283
24421,154.12811
24422,99.954254
24423,55.28533
24424,18.540577
24425,-5.01249
24426,7.582521
24427,4.057197
24428,8.914937
24429,10.110031
24430,10.124321
24431,7.7049046
24432,-5.6072946
24433,-8.567472
24434,2.0511172
24435,0.31929776
24436,10.134753
24437,2.5248523
24438,26.491661
24439,149.9352
24440,220.99048
24441,393.9206
24442,254.7346
24443,267.69653
24444,280.25345
24445,346.68906
24446,159.35905
24447,101.532715
24448,21.425032
24449,10.426639
24450,1.1216913
24451,-8.173799
24452,-33.246166
24453,-27.901293
24454,-16.688885
24455,1.486001
24456,-8.550488
24457,-16.599619
24458,-12.669709
24459,0.40313286
24460,-8.117317
24461,-12.575926
24462,49.923992
24463,211.32106
24464,171.16556
24465,255.01054
24466,532.8043
24467,381.0204
24468,381.06232
24469,406.86966
24470,180.88802
24471,162.89514
24472,16.476347
24473,-7.2028527
24474,-1.6942548
24475,-4.9936366
24476,-3.5397353
24477,-11.786421
24478,10.035345
24479,7.2197137
24480,-9.188616
24481,9.364938
24482,1.9151188
24483,-1.7188638
24484,6.541132
24485,1.1399848
24486,32.963955
24487,212.6181
24488,148.77075
24489,232.11787
24490,378.8545
24491,397.56516
24492,318.06067
24493,280.83588
24494,243.11458
24495,42.178013
24496,-1.2549094
24497,7.228097
24498,11.593299
24499,-7.209754
24500,7.8225417
24501,-30.207039
24502,-20.981575
24503,3.638238
24504,-5.987503
24505,-2.702323
24506,1.7756876
24507,6.809512
24508,0.39459053
24509,-4.9144225
24510,36.700455
24511,228.44124
24512,272.16046
24513,377.76483
24514,418.40234
24515,474.79343
24516,230.30655
24517,250.02411
24518,127.144745
24519,83.847015
24520,-2.4367294
24521,-24.610634
24522,-9.733444
24523,-11.526809
24524,-6.786679
24525,-3.5270689
24526,15.525083
24527,4.767543
24528,2.6888638
24529,2.150138
24530,1.5640738
24531,1.3795846
24532,1.0411272
24533,1.9627116
24534,74.56662
24535,162.90504
24536,120.96498
24537,182.81274
24538,156.47945
24539,236.5379
24540,182.80095
24541,123.90465
24542,97.5453
24543,67.586815
24544,9.292287
24545,5.656874
24546,4.5640264
24547,2.1697369
24548,10.043413
24549,1.238583
24550,-0.947632
24551,4.608128
24552,12.146926
24553,7.751319
24554,5.395781
24555,7.6476974
24556,10.32379
24557,10.69192
24558,28.60455
24559,156.6628
24560,189.36177
24561,243.49493
24562,244.42102
24563,276.5993
24564,268.49982
24565,205.15141
24566,89.651726
24567,59.310204
24568,5.2434435
24569,-3.3893194
24570,-29.010798
24571,4.2683353
24572,-0.09263719
24573,5.2361026
24574,0.7444418
24575,-2.34203
24576,0.3544913
24577,-1.8371499
24578,2.374083
24579,2.1927056
24580,3.4814124
24581,3.8789573
24582,21.753052
24583,159.80309
24584,210.78181
24585,217.9898
24586,139.64641
24587,203.97221
24588,126.3321
24589,104.05688
24590,64.39147
24591,69.16161
24592,32.928757
24593,0.1443139
24594,0.15044942
24595,7.1276355
24596,8.601403
24597,7.5242867
24598,-5.088151
24599,-1.0782897
24600,8.924211
24601,1.8964164
24602,1.4732969
24603,-2.5865648
24604,-1.3565679
24605,-1.7528548
24606,20.418802
24607,253.6565
24608,250.96747
24609,527.0479
24610,550.19885
24611,422.00507
24612,476.45865
24613,453.8305
24614,223.19884
24615,255.70764
24616,45.351982
24617,-3.4305387
24618,-24.874435
24619,3.6460986
24620,-5.3095055
24621,-16.081936
24622,4.5667934
24623,-0.615895
24624,-2.2415955
24625,-4.341417
24626,0.5491634
24627,4.5773344
24628,1.9179544
24629,-3.461935
24630,29.837809
24631,188.40858
24632,304.88797
24633,501.93304
24634,637.4301
24635,633.21765
24636,535.8575
24637,404.93277
24638,237.26195
24639,0.8314963
24640,-10.775842
24641,4.1271687
24642,-5.511887
24643,4.9434876
24644,-0.98888403
24645,-4.978411
24646,-0.86708075
24647,-3.4338317
24648,-3.6247306
24649,-14.109917
24650,-16.604551
24651,23.979567
24652,57.931458
24653,340.12668
24654,531.22894
24655,610.79297
24656,566.7737
24657,637.00903
24658,417.03412
24659,215.23647
24660,195.76382
24661,-8.578606
24662,-8.631354
24663,7.8307405
24664,-22.362339
24665,-1.51994
24666,-2.6141815
24667,2.8276901
24668,-0.30354264
24669,-2.0370529
24670,1.4627119
24671,-1.6669079
24672,0.028523736
24673,-13.8446865
24674,3.5502362
24675,109.590744
24676,300.41113
24677,477.02402
24678,603.091
24679,668.65234
24680,560.44934
24681,646.1027
24682,541.33234
24683,365.7248
24684,210.31935
24685,95.806496
24686,5.5659814
24687,65.93547
24688,9.59013
24689,-7.7006674
24690,26.676943
24691,-15.021888
24692,-26.587917
24693,-9.340638
24694,-5.3745975
24695,6.516512
24696,-2.1339817
24697,-10.81707
24698,17.864689
24699,59.961754
24700,282.62234
24701,376.63794
24702,466.91278
24703,768.1508
24704,737.80963
24705,622.8253
24706,469.66144
24707,330.7928
24708,198.27087
24709,77.63044
24710,0.7978703
24711,16.496552
24712,4.65169
24713,5.5797153
24714,7.5554347
24715,4.0385203
24716,-16.553276
24717,-15.951339
24718,18.688025
24719,-9.250071
24720,0.47307742
24721,-0.9433035
24722,6.0995016
24723,104.4491
24724,195.56279
24725,455.478
24726,678.54016
24727,736.0488
24728,740.49457
24729,669.51984
24730,472.36343
24731,352.2448
24732,232.10103
24733,69.26965
24734,8.25023
24735,3.6254
24736,7.6916976
24737,17.280403
24738,8.706903
24739,4.824471
24740,-7.998837
24741,3.1571622
24742,7.6970186
24743,-9.853236
24744,-22.285995
24745,-13.8006525
24746,-15.867017
24747,47.20663
24748,133.97498
24749,425.14148
24750,630.19385
24751,735.32294
24752,722.66925
24753,697.71454
24754,509.22714
24755,319.04166
24756,249.69652
24757,116.96626
24758,0.88521045
24759,9.44525
24760,-18.38963
24761,-53.326744
24762,5.4978447
24763,-35.068703
24764,-55.36526
24765,-12.661044
24766,22.599289
24767,-36.60939
24768,-0.26298392
24769,1.4029868
24770,12.835838
24771,107.87257
24772,342.3026
24773,584.39453
24774,710.53467
24775,760.69824
24776,756.94214
24777,626.27075
24778,358.32715
24779,244.94955
24780,142.30754
24781,48.79006
24782,-0.653651
24783,47.011433
24784,-11.926239
24785,8.240625
24786,6.8181667
24787,-23.211563
24788,-2.9690387
24789,-1.2723361
24790,-1.1213802
24791,5.646501
24792,-1.9998108
24793,-1.1747886
24794,0.15521413
24795,79.284096
24796,247.85287
24797,378.11703
24798,468.11316
24799,410.07166
24800,495.49994
24801,428.22174
24802,337.33615
24803,205.40486
24804,196.2339
24805,53.029774
