,mont-picocruz
7677,2.8942783
7678,-1.3029948
7679,-3.945002
7680,-29.837036
7681,59.171757
7682,217.05692
7683,288.12753
7684,405.483
7685,458.886
7686,516.6868
7687,495.508
7688,451.893
7689,410.08865
7690,272.0558
7691,118.46438
7692,67.94438
7693,-2.9032145
7694,1.897236
7695,-16.861446
7696,-17.980383
7697,27.539383
7698,1.5044461
7699,9.8981
7700,13.3183975
7701,12.348797
7702,6.9258695
7703,7.716455
7704,9.4477825
7705,56.31282
7706,217.99812
7707,333.1599
7708,437.84412
7709,557.0433
7710,636.42645
7711,628.6699
7712,438.23193
7713,425.13684
7714,313.88977
7715,138.24162
7716,49.57898
7717,0.33187824
7718,0.9494958
7719,-11.697897
7720,-13.804883
7721,6.9620743
7722,-91.441475
7723,-93.759514
7724,-101.61455
7725,-36.816334
7726,-28.701569
7727,-19.475317
7728,-2.8903651
7729,49.9992
7730,222.4651
7731,288.68857
7732,490.72733
7733,603.15076
7734,592.1184
7735,679.3979
7736,571.05273
7737,441.09912
7738,329.3221
7739,152.75548
7740,77.88937
7741,-4.285017
7742,-6.033581
7743,-35.811832
7744,-10.252008
7745,-10.252008
7746,-17.74435
7747,-5.5308595
7748,36.043186
7749,-2.5164535
7750,-12.122975
7751,-25.799013
7752,7.8227067
7753,36.475315
7754,218.83554
7755,326.48758
7756,436.06555
7757,559.385
7758,542.8214
7759,545.20215
7760,470.83835
7761,451.46548
7762,306.97748
7763,111.749886
7764,66.48822
7765,-16.018406
7766,1.5184145
7767,-15.816579
7768,-10.880624
7769,-11.797681
7770,-6.3189783
7771,5.1822934
7772,20.365925
7773,49.022896
7774,3.9324245
7775,5.2173843
7776,4.4330144
7777,35.03642
7778,225.30356
7779,278.8363
7780,472.1377
7781,543.77026
7782,598.5171
7783,543.90485
7784,438.20752
7785,410.91302
7786,289.45758
7787,145.69261
7788,69.19123
7789,10.018763
7790,-1.6374255
7791,-8.653201
7792,14.595535
7793,-13.808443
7794,-4.7210884
7795,-2.2791407
7796,-2.9659326
7797,-24.703833
7798,-27.40674
7799,-9.278875
7800,-27.719213
7801,25.69187
7802,162.16109
7803,282.56326
7804,418.83926
7805,476.8198
7806,525.8668
7807,538.13916
7808,424.40182
7809,461.67783
7810,309.56174
7811,120.542465
7812,77.15685
7813,-22.86752
7814,-83.7348
7815,-8.431137
7816,-0.22875214
7817,-1.2098074
7818,-8.5664015
7819,12.078719
7820,30.1618
7821,3.0415823
7822,-12.27613
7823,-12.684855
7824,-12.145839
7825,31.12489
7826,129.41466
7827,218.91751
7828,373.56183
7829,389.1459
7830,399.06586
7831,464.02347
7832,395.64627
7833,387.6371
7834,238.04678
7835,60.733887
7836,34.12739
7837,-30.314667
7838,-34.127872
7839,-28.335087
7840,-27.193985
7841,-34.504646
7842,-28.422058
7843,-108.19787
7844,-109.63671
7845,-22.624603
7846,-22.624603
7847,-10.10649
7848,-12.499799
7849,7.22014
7850,69.64663
7851,269.80255
7852,535.7235
7853,411.88675
7854,367.8043
7855,362.93103
7856,319.91434
7857,343.61472
7858,187.16315
7859,113.35183
7860,24.68103
7861,-41.81873
7862,-18.69093
7863,20.841555
7864,21.421621
7865,-23.05059
7866,-3.3409534
7867,-5.335895
7868,-14.262621
7869,-0.904464
7870,-0.904464
7871,-0.11387813
7872,-1.8439561
7873,32.25336
7874,127.96976
7875,228.66663
7876,292.86908
7877,289.07077
7878,442.43954
7879,482.33353
7880,437.49313
7881,387.99588
7882,244.80115
7883,86.78275
7884,55.74933
7885,-3.9095225
7886,-2.9472842
7887,-5.0037746
7888,2.538836
7889,2.538836
7890,-7.682689
7891,-7.298657
7892,-7.298657
7893,-16.947485
7894,-7.4834714
7895,-6.692885
7896,-6.153876
7897,26.111456
7898,122.953354
7899,186.02588
7900,383.15433
7901,305.27072
7902,316.57632
7903,340.5784
7904,263.4714
7905,280.27582
7906,211.37485
7907,141.53214
7908,39.169865
7909,-9.296008
7910,-9.115325
7911,-9.110953
7912,1.7753927
7913,5.815452
7914,2.8278677
7915,-20.76011
7916,-8.069088
7917,-0.3816089
7918,-9.054251
7919,-8.235343
7920,-2.5031297
7921,20.925978
7922,101.22143
7923,260.9656
7924,256.60712
7925,315.03268
7926,373.47742
7927,311.31403
7928,180.67381
7929,139.35805
7930,88.283875
7931,111.46819
7932,7.951497
7933,3.061491
7934,1.0804186
7935,-12.847648
7936,-5.3608317
7937,7.3168206
7938,-0.50784373
7939,-2.3033216
7940,-5.9817286
7941,-1.3893826
7942,-32.140152
7943,-27.521431
7944,-28.504475
7945,16.666166
7946,59.87919
7947,218.0087
7948,268.98935
7949,282.98285
7950,312.19128
7951,422.90646
7952,390.13995
7953,334.29712
7954,205.97932
7955,123.5072
7956,25.149473
7957,4.4476213
7958,3.7050817
7959,14.673465
7960,13.722953
7961,5.3899183
7962,1.9558997
7963,-8.030455
7964,-7.6186905
7965,-0.31238866
7966,-20.87792
7967,4.028483
7968,-19.469143
7969,29.928326
7970,59.12362
7971,210.62486
7972,232.53174
7973,384.13474
7974,449.91846
7975,435.64423
7976,387.42145
7977,316.3537
7978,231.46172
7979,144.65312
7980,16.978134
7981,5.230544
7982,9.263869
7983,15.718217
7984,-2.8641148
7985,1.0296767
7986,6.8030305
7987,-5.0923448
7988,2.148637
7989,-5.4707003
7990,0.82654256
7991,-4.6400347
7992,-25.755535
7993,21.5337
7994,112.38121
7995,186.61957
7996,319.56104
7997,354.95673
7998,362.01556
7999,425.2219
8000,163.17148
8001,167.28516
8002,206.77132
8003,109.14832
8004,15.725908
8005,-1.5647873
8006,-1.4805886
8007,-2.4293494
8008,-16.994558
8009,4.294185
8010,-8.334003
8011,-17.95314
8012,-1.3746727
8013,5.385758
8014,-4.8859315
8015,-3.7511313
8016,-3.5822556
8017,27.870092
8018,75.22269
8019,228.46269
8020,252.32437
8021,349.50064
8022,258.28375
8023,302.77502
8024,175.01767
8025,116.5998
8026,152.5856
8027,105.87921
8028,19.647919
8029,13.665621
8030,6.2912374
8031,2.2841425
8032,7.815087
8033,4.169212
8034,-4.510417
8035,5.3233566
8036,-29.707401
8037,-27.34165
8038,-29.301617
8039,-27.656277
8040,-6.9678016
8041,34.02501
8042,132.8826
8043,266.9111
8044,387.54257
8045,375.64874
8046,444.51837
8047,512.18835
8048,294.9457
8049,195.49365
8050,139.92673
8051,10.565337
8052,7.0713944
8053,-16.410172
8054,-17.904472
8055,12.011506
8056,6.5965257
8057,-2.746975
8058,-2.3152468
8059,11.320516
8060,11.603933
8061,17.293098
8062,-49.346416
8063,-44.928062
8064,-41.593307
8065,-7.8228126
8066,91.790955
8067,242.40094
8068,374.4636
8069,362.17755
8070,291.36398
8071,311.50818
8072,261.77118
8073,157.56557
8074,71.76696
8075,73.96019
8076,16.147116
8077,9.749227
8078,5.8042727
8079,-12.288057
8080,-0.078067064
8081,-4.678996
8082,-11.890885
8083,-2.6539898
8084,-6.6734643
8085,-6.139006
8086,20.891973
8087,-10.092452
8088,-7.488704
8089,13.0774765
8090,14.950663
8091,64.13279
8092,230.93274
8093,458.74185
8094,297.0154
8095,386.58264
8096,478.99603
8097,343.47992
8098,132.77281
8099,45.352577
8100,44.2112
8101,9.034434
8102,-5.531833
8103,-4.3384023
8104,-5.8576756
8105,-5.680337
8106,3.0652533
8107,-17.527803
8108,1.9504594
8109,0.29464066
8110,-9.790232
8111,-8.207128
8112,-2.0639355
8113,-49.48453
8114,32.18288
8115,81.067055
8116,243.54648
8117,336.2441
8118,256.36328
8119,333.6231
8120,157.85916
8121,151.45589
8122,88.299644
8123,244.71594
8124,151.9726
8125,14.686713
8126,-19.860632
8127,-5.0160165
8128,12.5636425
8129,-2.3850863
8130,-22.204576
8131,-17.989107
8132,-2.3179169
8133,-22.314413
8134,-27.522518
8135,-5.2624793
8136,-10.982228
8137,-21.960688
8138,17.278801
8139,77.4088
8140,300.32532
8141,351.06122
8142,428.35083
8143,452.16238
8144,443.01712
8145,414.24692
8146,365.29617
8147,274.2635
8148,143.53008
8149,34.167656
8150,4.2762136
8151,-2.9740431
8152,-9.930244
8153,36.044434
8154,0.58622116
8155,-36.947487
8156,5.909787
8157,26.853973
8158,-12.743481
8159,-56.601624
8160,-58.88109
8161,-22.105127
8162,4.0258355
8163,85.926056
8164,218.31253
8165,394.19543
8166,519.69507
8167,538.71155
8168,519.32587
8169,369.4597
8170,307.57028
8171,276.31555
8172,123.58745
8173,7.087532
8174,-16.723022
8175,2.0100663
8176,-15.032097
8177,5.874847
8178,5.874847
8179,-23.877542
8180,-82.31033
8181,-84.60018
8182,-31.539448
8183,-1.0998231
8184,-11.619748
8185,16.560217
8186,33.219326
8187,121.688545
8188,206.24725
8189,249.34259
8190,374.35037
8191,347.97433
8192,264.8847
8193,427.38736
8194,238.48514
8195,80.606255
8196,12.054875
8197,-0.6414213
8198,-12.482767
8199,-7.4070344
8200,-20.994709
8201,-22.60167
8202,-18.979969
8203,17.556755
8204,-2.1767998
8205,-3.1372046
8206,-1.3159927
8207,5.9372764
8208,-3.189043
8209,-36.03961
8210,10.76434
8211,60.28254
8212,154.80644
8213,390.59
8214,457.9678
8215,540.72363
8216,511.61514
8217,467.07593
8218,373.93408
8219,292.24796
8220,124.78932
8221,25.558508
8222,3.1236365
8223,2.49826
8224,3.5289912
8225,-12.509714
8226,0.36170912
8227,-4.1810107
8228,4.4269805
8229,2.9253578
8230,-7.3627877
8231,-1.7294296
8232,0.49175528
8233,-17.179462
8234,17.027817
8235,91.038506
8236,196.94725
8237,399.22504
8238,462.89688
8239,479.3223
8240,509.0768
8241,396.25284
8242,347.2954
8243,293.1965
8244,143.97406
8245,47.458218
8246,-90.63221
8247,-108.925705
8248,0.62529373
8249,-5.2545247
8250,3.2171009
8251,-1.0799723
8252,14.795179
8253,8.691376
8254,7.7317986
8255,7.49997
8256,-7.671593
8257,13.272427
8258,30.382727
8259,61.722916
8260,173.2074
8261,380.5366
8262,372.3969
8263,362.00958
8264,419.14224
8265,405.97128
8266,320.80884
8267,227.40611
8268,101.14827
8269,14.448843
8270,-112.26063
8271,-3.4874415
8272,8.64994
8273,-16.367367
8274,16.989725
8275,21.592617
8276,-107.87993
8277,-99.27639
8278,-89.67746
8279,-81.215775
8280,-58.386208
8281,22.52359
8282,-1.4517281
8283,79.70492
8284,187.93477
8285,403.96136
8286,461.1029
8287,543.61505
8288,468.56967
8289,479.82632
8290,335.78247
8291,283.3172
8292,-81.77733
8293,-100.15824
8294,-66.04788
8295,-67.60381
8296,-65.4619
8297,-76.27001
8298,-20.396973
8299,-5.648889
8300,-57.157394
8301,-44.992756
8302,-84.47007
8303,55.104588
8304,7.6216784
8305,72.18757
8306,15.267531
8307,36.935467
8308,162.90358
8309,73.64208
8310,72.430084
8311,60.496708
8312,121.16791
8313,55.90957
8314,140.36168
8315,63.40449
8316,17.838009
8317,-2.8559065
8318,-73.47663
8319,-11.759223
8320,-10.019606
8321,-25.72793
8322,-14.561141
8323,60.32761
8324,10.05777
8325,-26.822916
8326,8.056094
8327,-13.919895
8328,-26.781294
8329,-34.262444
8330,8.305993
8331,20.191517
8332,197.7144
8333,315.36798
8334,193.55678
8335,157.97955
8336,199.81554
8337,28.777847
8338,26.574438
8339,38.483753
8340,1.9337945
8341,14.751281
8342,-1.5072937
8343,-0.27539575
8344,-6.553156
8345,2.3383348
8346,0.87699515
8347,-15.318737
8348,1.7242997
8349,0.5998312
8350,-0.29231346
8351,-3.9612722
8352,1.848993
8353,3.0820122
8354,28.728432
8355,71.20964
8356,230.44815
8357,117.565445
8358,200.02356
8359,70.99966
8360,94.279396
8361,49.444187
8362,22.796282
8363,33.197132
8364,11.121252
8365,5.1460276
8366,3.6039937
8367,-4.8662963
8368,-0.5264186
8369,-9.379678
8370,-5.8876767
8371,-12.528258
8372,3.9625223
8373,-1.6053319
8374,-1.8401395
8375,-9.476248
8376,5.820377
8377,41.57415
8378,34.90223
8379,104.1922
8380,116.0598
8381,155.74995
8382,131.01509
8383,83.66184
8384,61.429234
8385,169.94945
8386,126.17673
8387,117.76329
8388,-10.529612
8389,34.76032
8390,2.9560394
8391,12.818688
8392,4.735337
8393,8.372713
8394,17.815958
8395,-25.39788
8396,-24.412277
8397,-26.077917
8398,-27.494987
8399,-11.851467
8400,1.3912607
8401,-42.22967
8402,-9.783955
8403,-31.529648
8404,-2.291771
8405,69.1094
8406,86.01478
8407,73.8125
8408,111.39916
8409,86.58317
8410,84.077484
8411,76.26358
8412,-18.936213
8413,-1.6994578
8414,-23.947525
8415,-10.785414
8416,-14.715547
8417,-13.917326
8418,-21.704407
8419,-23.83876
8420,-33.599037
8421,-24.753674
8422,-31.7271
8423,-32.872925
8424,-38.88982
8425,-40.113544
8426,-22.99127
8427,40.97983
8428,212.523
8429,349.8275
8430,380.97614
8431,346.9384
8432,80.08812
8433,34.820095
8434,-21.579887
8435,29.917065
8436,-73.81151
8437,32.57258
8438,-16.21031
8439,-3.3495955
8440,-4.2097106
8441,-0.7365008
8442,4.0170145
8443,-20.003157
8444,-6.567453
8445,-12.308394
8446,-5.542172
8447,-6.8785586
8448,12.873136
8449,12.059762
8450,48.6916
8451,43.498547
8452,63.956913
8453,65.056305
8454,97.582184
8455,73.396385
8456,121.703026
8457,112.39896
8458,67.46035
8459,85.59524
8460,-20.625717
8461,27.111834
8462,-16.633537
8463,6.6956525
8464,15.896029
8465,18.853117
8466,36.815132
8467,-0.23117304
8468,2.8739457
8469,-3.8634727
8470,-4.3245273
8471,-10.155984
8472,-25.249043
8473,-3.3653884
8474,9.763016
8475,109.156876
8476,241.14548
8477,107.02956
8478,182.61266
8479,52.359352
8480,131.40955
8481,89.836296
8482,32.81271
8483,57.7545
8484,44.67448
8485,3.79168
8486,7.232786
8487,4.6994753
8488,-36.03746
8489,-31.091593
8490,-45.405052
8491,-26.932217
8492,-0.2413958
8493,1.3233705
8494,13.220114
8495,7.431928
8496,66.53877
8497,72.922325
8498,13.406909
8499,112.3644
8500,171.71214
8501,150.10945
8502,147.294
8503,24.965137
8504,-1.0802114
8505,-5.196697
8506,58.34004
8507,64.26107
8508,24.413692
8509,14.1504345
8510,-17.926622
8511,-14.1956415
8512,-12.959556
8513,4.8220735
8514,-4.40863
8515,8.352557
8516,33.649124
8517,34.5374
8518,-16.6161
8519,122.03619
8520,106.46865
8521,108.01397
8522,130.4912
8523,102.23715
8524,186.20288
8525,218.88815
8526,290.65698
8527,220.22705
8528,363.43317
8529,261.82803
8530,86.215164
8531,184.0071
8532,76.741425
8533,-26.845865
8534,-12.740033
8535,-37.808075
8536,-37.19081
8537,-33.950138
8538,-36.41513
8539,-4.367003
8540,3.999211
8541,19.265818
8542,33.668785
8543,-31.267174
8544,-45.059784
8545,-28.575306
8546,-18.166946
8547,-30.79591
8548,18.17844
8549,102.54948
8550,140.34554
8551,249.17622
8552,511.3671
8553,425.51736
8554,309.20578
8555,173.6707
8556,30.025848
8557,-12.715776
8558,-1.5608268
8559,-8.540488
8560,-21.716892
8561,4.0839324
8562,-11.409739
8563,4.844833
8564,1.7976099
8565,-9.115021
8566,-11.547939
8567,-5.6976256
8568,35.75262
8569,28.856373
8570,29.128654
8571,49.918064
8572,209.02608
8573,301.61972
8574,393.01474
8575,334.25668
8576,352.60193
8577,339.21457
8578,272.07645
8579,232.98378
8580,30.250135
8581,19.042313
8582,-18.554777
8583,0.7742057
8584,6.337463
8585,-16.750345
8586,-21.41391
8587,-27.708593
8588,6.5824466
8589,-3.7106154
8590,0.2551903
8591,-1.7820679
8592,7.1495776
8593,14.939375
8594,-46.95128
8595,-71.09756
8596,76.67171
8597,336.78156
8598,388.90796
8599,332.3031
8600,421.1127
8601,334.22415
8602,303.74316
8603,218.46169
8604,18.015512
8605,24.814775
8606,3.2845085
8607,-28.0014
8608,-16.146263
8609,-17.642279
8610,-17.642279
8611,38.962154
8612,19.584623
8613,17.855354
8614,16.463165
8615,17.959179
8616,15.371263
8617,14.1337595
8618,15.877751
8619,-3.5844603
8620,115.22525
8621,330.30103
8622,362.30325
8623,419.2821
8624,491.26083
8625,454.15094
8626,278.08136
8627,122.970665
8628,40.172512
8629,35.486027
8630,24.179298
8631,-13.390539
8632,-33.06454
8633,-30.281078
8634,-27.91402
8635,8.554079
8636,28.508263
8637,20.207455
8638,-82.15963
8639,18.57912
8640,19.117695
8641,14.955794
8642,11.850171
8643,9.137883
8644,153.72108
8645,333.45978
8646,392.79468
8647,286.56763
8648,245.97903
8649,272.02994
8650,255.38202
8651,125.11347
8652,-3.758547
8653,-23.698685
8654,-22.539345
8655,-24.265793
8656,-25.467823
8657,-25.467823
8658,-27.90794
8659,-44.497368
8660,14.680391
8661,5.0073314
8662,-20.674486
8663,-45.120728
8664,5.754535
8665,-3.6879227
8666,-34.286736
8667,-39.89495
8668,117.144264
8669,319.4567
8670,484.83844
8671,292.87613
8672,302.8795
8673,222.86934
8674,182.16615
8675,171.32968
8676,73.31698
8677,4.33543
8678,-29.431702
8679,-56.896767
8680,-36.55629
8681,-49.01565
8682,-48.73537
8683,-93.15671
8684,-88.37382
8685,-80.82764
8686,-72.71194
8687,-70.86573
8688,-29.539848
8689,18.31195
8690,21.123493
8691,-9.82249
8692,70.09283
8693,381.809
8694,405.23636
8695,485.35675
8696,507.725
8697,404.91016
8698,392.9127
8699,204.2962
8700,90.17687
8701,-16.801369
8702,-12.910023
8703,-38.709198
8704,-18.794748
8705,-25.256958
8706,-29.655296
8707,25.80309
8708,-78.385086
8709,-84.23534
8710,21.324966
8711,3.1629083
8712,13.209667
8713,30.21478
8714,-13.602801
8715,-20.538366
8716,124.48047
8717,397.73462
8718,383.3863
8719,425.68268
8720,501.31537
8721,403.72144
8722,338.1462
8723,143.22984
8724,-22.562675
8725,-32.324554
8726,-20.75352
8727,-9.361097
8728,-0.78623104
8729,-8.869562
8730,-32.828224
8731,-0.7987107
8732,-30.760206
8733,18.603817
8734,0.57160974
8735,0.18278149
8736,6.807264
8737,19.56035
8738,2.3895643
8739,-17.990473
8740,194.7804
8741,196.1014
8742,77.46246
8743,99.82687
8744,99.64066
8745,36.955162
8746,290.15622
8747,108.61238
8748,4.8654118
8749,-92.21078
8750,-123.351074
8751,-131.39233
8752,-34.77743
8753,0.9397826
8754,-17.21011
8755,1.7683512
8756,0.44457912
8757,-120.18306
8758,-120.22051
8759,-99.63579
8760,-28.982826
8761,-33.186466
8762,-33.77196
8763,-24.503546
8764,114.554474
8765,199.74957
8766,289.46295
8767,282.93454
8768,400.63535
8769,307.6112
8770,179.27734
8771,99.05343
8772,-11.85129
8773,-45.28583
8774,-43.915325
8775,-49.99574
8776,-40.791676
8777,-40.791676
8778,-40.791676
8779,-30.824566
8780,-110.941696
8781,-110.941696
8782,-9.213123
8783,-28.228739
8784,-13.161591
8785,-83.78968
8786,6.804337
8787,-6.481048
8788,102.99234
8789,334.45667
8790,425.26184
8791,410.10205
8792,391.0413
8793,383.73145
8794,279.2278
8795,88.45418
8796,43.354637
8797,1.226278
8798,6.220042
8799,42.616432
8800,-6.941734
8801,3.153716
8802,-12.727779
8803,-0.039295554
8804,-26.670132
8805,3.231262
8806,-5.467751
8807,-6.4388657
8808,-7.2040935
8809,-20.25218
8810,13.23309
8811,5.4381385
8812,111.044685
8813,386.04404
8814,365.04126
8815,357.3818
8816,288.56384
8817,279.02335
8818,177.22337
8819,107.16184
8820,-6.641839
8821,-46.336872
8822,-131.69597
8823,-126.20824
8824,-33.996025
8825,2.8911083
8826,-21.629894
8827,-87.07535
8828,-15.787927
8829,4.744392
8830,-2.2485955
