,mont-tricias
7353,116.431046
7354,349.95657
7355,407.9162
7356,531.66034
7357,650.04315
7358,568.9254
7359,382.8308
7360,162.6332
7361,127.74484
7362,84.05084
7363,38.141052
7364,4.0435686
7365,3.4810603
7366,2.3752663
7367,5.205476
7368,19.254944
7369,-0.52425015
7370,16.944063
7371,22.429962
7372,7.8256826
7373,2.9900503
7374,-6.8015714
7375,-33.869186
7376,0.25831282
7377,82.04341
7378,262.0505
7379,445.18127
7380,594.29016
7381,677.0352
7382,583.87775
7383,561.5068
7384,393.28955
7385,262.13364
7386,76.41635
7387,27.746021
7388,-15.993497
7389,-2.8858335
7390,-10.029447
7391,2.2471735
7392,-18.997501
7393,1.7972435
7394,-0.0076336563
7395,1.6199523
7396,-4.083472
7397,-0.5627146
7398,-3.562563
7399,-13.066956
7400,24.792727
7401,182.6834
7402,357.10645
7403,465.13483
7404,524.5587
7405,571.57935
7406,689.06415
7407,404.47137
7408,201.53807
7409,122.88295
7410,56.16806
7411,6.558597
7412,-6.0134606
7413,-4.929498
7414,-2.165972
7415,-17.215956
7416,14.13047
7417,-14.9406595
7418,-0.9925716
7419,-11.042194
7420,-15.895143
7421,5.1488576
7422,-0.96107507
7423,-7.952662
7424,26.025948
7425,128.10341
7426,313.0415
7427,462.43787
7428,368.58893
7429,233.00372
7430,197.99208
7431,169.78876
7432,300.20575
7433,191.66547
7434,113.25421
7435,24.359829
7436,-9.5121155
7437,-1.0280905
7438,7.0857186
7439,-12.5699415
7440,2.8712897
7441,-1.1889642
7442,-0.45200276
7443,2.987534
7444,-11.642678
7445,-6.7932286
7446,-6.941113
7447,2.031467
7448,21.618975
7449,185.58325
7450,320.44382
7451,427.9668
7452,567.23505
7453,655.8854
7454,590.1143
7455,431.22614
7456,336.0912
7457,316.45593
7458,146.72365
7459,17.023876
7460,0.98849344
7461,-9.662408
7462,1.1875446
7463,-21.855724
7464,-22.149742
7465,13.193221
7466,3.4173048
7467,4.473348
7468,-4.7395854
7469,-11.349247
7470,5.341038
7471,3.774629
7472,16.449152
7473,180.6352
7474,356.12064
7475,450.43784
7476,614.546
7477,656.8334
7478,604.8441
7479,516.8102
7480,377.58643
7481,307.052
7482,132.52748
7483,14.0362625
7484,7.326929
7485,-3.7362745
7486,-14.360857
7487,-6.262333
7488,-4.4741044
7489,13.014967
7490,10.884421
7491,0.46627948
7492,-3.5845323
7493,2.296768
7494,0.67190695
7495,0.8479505
7496,21.837254
7497,196.38925
7498,344.33426
7499,424.5268
7500,550.5038
7501,646.383
7502,652.71216
7503,475.26956
7504,365.66382
7505,308.0211
7506,109.058365
7507,13.381852
7508,-13.016541
7509,-30.07867
7510,-6.81771
7511,-8.630046
7512,12.991879
7513,-0.010539569
7514,-1.9586226
7515,-7.5673656
7516,1.2200898
7517,1.4681345
7518,7.469212
7519,-20.450083
7520,18.907309
7521,183.60823
7522,322.40652
7523,441.36188
7524,563.50696
7525,653.8672
7526,620.16144
7527,468.1381
7528,368.54892
7529,307.16705
7530,144.39693
7531,22.123487
7532,-3.2231638
7533,-15.358051
7534,-5.1882315
7535,-17.794525
7536,-17.116661
7537,-4.034504
7538,-60.338047
7539,5.432592
7540,6.977304
7541,-13.272077
7542,-1.271076
7543,-21.564919
7544,20.472836
7545,177.72153
7546,306.87195
7547,450.67462
7548,558.6577
7549,573.066
7550,610.01337
7551,489.66498
7552,359.70047
7553,293.40634
7554,94.46433
7555,32.63661
7556,-6.5100565
7557,2.1150568
7558,-19.420473
7559,-30.159822
7560,-37.024494
7561,-1.7644379
7562,-4.7535257
7563,14.031237
7564,-4.764833
7565,-2.9368105
7566,12.375598
7567,-0.6135349
7568,22.852407
7569,190.33133
7570,286.91806
7571,438.61673
7572,586.66986
7573,558.1862
7574,620.8536
7575,494.22
7576,379.11157
7577,228.75595
7578,131.58522
7579,11.565837
7580,6.2357774
7581,-12.081032
7582,-15.789115
7583,-3.3940628
7584,-11.60053
7585,2.6453435
7586,-3.6645305
7587,-4.516007
7588,4.4758945
7589,5.8678994
7590,3.5224829
7591,2.0270247
7592,2.9085145
7593,174.19829
7594,335.21527
7595,419.78046
7596,563.8599
7597,655.20483
7598,662.2946
7599,525.68854
7600,358.02408
7601,306.07675
7602,124.45068
7603,-23.32484
7604,-5.996584
7605,2.149894
7606,-15.292379
7607,-6.6324186
7608,10.130996
7609,0.88675773
7610,7.797751
7611,-4.616094
7612,-3.3250315
7613,-6.0039687
7614,3.7084005
7615,-10.7550125
7616,34.29225
7617,215.22385
7618,316.29718
7619,439.94308
7620,546.0997
7621,649.1446
7622,673.403
7623,517.4023
7624,371.429
7625,293.3255
7626,116.72441
7627,21.270632
7628,2.9062583
7629,2.1233723
7630,3.8861742
7631,-0.5748387
7632,11.2598295
7633,3.9098
7634,-1.4370923
7635,-17.325207
7636,-10.909148
7637,-17.467337
7638,-3.9452853
7639,0.58419955
7640,2.2885716
7641,95.52379
7642,215.02234
7643,397.95557
7644,620.6297
7645,554.65717
7646,567.9728
7647,468.57227
7648,388.18094
7649,204.11821
7650,94.89436
7651,6.6596904
7652,1.7776867
7653,-0.35163218
7654,0.3503356
7655,2.8792672
7656,-3.549669
7657,0.93272585
7658,6.3728824
7659,-1.0956174
7660,-1.3902938
7661,-3.9264092
7662,-4.2787027
7663,1.9853424
7664,-4.940593
7665,7.6705728
7666,184.12901
7667,336.92426
7668,387.39798
7669,506.50275
7670,429.45554
7671,430.87662
7672,136.64389
7673,117.89981
7674,44.102978
7675,1.8486092
7676,-0.43901068
7677,20.260399
7678,20.456457
7679,18.800848
7680,21.337584
7681,-7.714644
7682,-8.341441
7683,-6.7090497
7684,-2.0507374
7685,1.2392431
7686,3.941239
7687,2.763395
7688,5.0333457
7689,100.51204
7690,281.18164
7691,420.69196
7692,426.69974
7693,536.2218
7694,556.92615
7695,455.70618
7696,187.23895
7697,90.21805
7698,42.96751
7699,-1.6420118
7700,3.1776004
7701,6.42741
7702,-4.3782887
7703,-10.763766
7704,-0.39073372
7705,-3.0541468
7706,-6.1184955
7707,-12.389085
7708,4.0532517
7709,8.869909
7710,5.399305
7711,42.191074
7712,35.700897
7713,44.7097
7714,205.09566
7715,319.93552
7716,260.72083
7717,263.18286
7718,375.14127
7719,219.10469
7720,230.92604
7721,107.88467
7722,75.292274
7723,11.802681
7724,2.1044703
7725,-1.4323484
7726,-2.0633063
7727,1.2030097
7728,-17.715937
7729,-1.5926774
7730,-3.6297076
7731,-3.1917849
7732,21.61865
7733,-2.8591418
7734,1.0482991
7735,12.45145
7736,-9.043097
7737,42.98458
7738,175.4964
7739,371.86813
7740,449.5774
7741,548.66205
7742,450.63815
7743,388.64734
7744,345.74762
7745,166.09415
7746,53.44574
7747,4.049417
7748,-1.9723717
7749,-12.335199
7750,-2.5994809
7751,-0.9887855
7752,6.0933676
7753,-10.24483
7754,-2.346043
7755,3.2290754
7756,-1.2018938
7757,-20.394363
7758,-1.193881
7759,-25.073137
7760,-2.4362714
7761,46.788513
7762,71.22243
7763,267.8577
7764,294.83582
7765,306.702
7766,273.29346
7767,310.7477
7768,217.67505
7769,166.62134
7770,55.691196
7771,10.961702
7772,9.428068
7773,2.3130422
7774,-5.065716
7775,1.6296973
7776,-3.586105
7777,-95.70214
7778,0.93297625
7779,1.8851153
7780,9.254679
7781,30.176548
7782,28.396324
7783,68.494286
7784,10.381123
7785,65.07789
7786,163.56693
7787,324.5229
7788,500.1051
7789,440.2807
7790,444.54938
7791,408.85724
7792,303.85617
7793,166.79492
7794,5.0046797
7795,-13.835676
7796,-20.538853
7797,-16.153818
7798,-18.853584
7799,2.039576
7800,-29.142702
7801,3.9414308
7802,10.297247
7803,-15.510992
7804,-2.3353055
7805,9.403049
7806,-0.8310422
7807,6.534104
7808,28.072813
7809,57.858303
7810,207.73074
7811,452.61136
7812,563.1849
7813,589.7285
7814,168.1694
7815,69.69003
7816,6.577455
7817,18.994394
7818,17.323103
7819,14.616308
7820,-1.7287964
7821,-12.349964
7822,-2.8090482
7823,-6.7877746
7824,-6.477982
7825,1.7698177
7826,5.447129
7827,13.176276
7828,12.255475
7829,23.605034
7830,31.559135
7831,276.843
7832,345.59906
7833,467.3444
7834,405.2856
7835,251.29492
7836,181.38983
7837,177.70041
7838,101.10267
7839,57.506767
7840,-1.4455112
7841,3.9595087
7842,0.33198118
7843,-13.080017
7844,6.9270897
7845,3.6966188
7846,0.7942438
7847,-6.123571
7848,16.541256
7849,2.2927213
7850,-2.5012696
7851,0.20503303
7852,7.7809696
7853,17.14397
7854,93.32366
7855,207.78192
7856,339.85022
7857,543.3214
7858,572.3917
7859,524.35626
7860,514.61456
7861,406.87933
7862,234.19417
7863,151.30463
7864,4.7762146
7865,8.35495
7866,5.557622
7867,-0.72642356
7868,-14.095386
7869,-17.618982
7870,-0.360963
7871,-11.915602
7872,10.12784
7873,18.54839
7874,0.9967433
7875,-10.945822
7876,-5.5332155
7877,4.856018
7878,48.717968
7879,246.4782
7880,418.3048
7881,478.43317
7882,586.8687
7883,581.7191
7884,516.626
7885,454.9919
7886,224.96681
7887,74.651695
7888,9.855085
7889,-5.9778733
7890,-10.601445
7891,-8.233592
7892,-2.5426667
7893,-6.4059033
7894,-1.9459046
7895,-3.5004249
7896,-1.5030538
7897,-0.3570798
7898,-3.2776916
7899,10.779115
7900,-6.5867844
7901,-0.5641679
7902,85.26669
7903,322.0411
7904,408.02283
7905,505.23532
7906,582.7414
7907,575.68134
7908,484.3613
7909,336.069
7910,218.90642
7911,41.19706
7912,-13.993385
7913,-14.32576
7914,-31.08264
7915,-13.083169
7916,-8.143731
7917,11.774291
7918,8.8933935
7919,9.652173
7920,4.8138857
7921,0.7940625
7922,-10.44084
7923,0.66257226
7924,9.971912
7925,3.881809
7926,79.41665
7927,225.65955
7928,415.76706
7929,541.8004
7930,544.0996
7931,571.556
7932,519.50757
7933,370.57922
7934,240.3598
7935,75.9151
7936,18.356329
7937,12.718205
7938,16.553831
7939,-1.5521008
7940,0.5230703
7941,6.5479865
7942,-0.20119086
7943,4.8668466
7944,0.044917613
7945,6.3605056
7946,12.205904
7947,11.430473
7948,-32.37431
7949,10.620904
7950,81.92162
7951,210.92036
7952,359.86432
7953,540.35736
7954,551.0185
7955,611.94543
7956,475.3392
7957,313.56177
7958,205.79187
7959,71.76299
7960,9.470079
7961,7.752406
7962,-9.588938
7963,-9.124147
7964,-11.689658
7965,-8.2513685
7966,9.664723
7967,-9.768744
7968,-3.0468712
7969,5.962065
7970,-10.360498
7971,-9.606152
7972,-12.651974
7973,8.018158
7974,70.44084
7975,231.6211
7976,352.15793
7977,545.04254
7978,567.38794
7979,572.51166
7980,327.92236
7981,336.68005
7982,174.17545
7983,24.99669
7984,10.5271
7985,0.50936717
7986,-13.571959
7987,-8.427778
7988,-6.5449157
7989,-5.4706345
7990,47.613533
7991,-0.33499146
7992,-0.4210719
7993,-6.9350486
7994,10.438578
7995,2.332645
7996,4.4033194
7997,3.8105078
7998,86.23393
7999,200.31677
8000,380.63104
8001,494.97906
8002,510.67
8003,592.3211
8004,462.23032
8005,325.275
8006,255.40034
8007,83.38663
8008,8.6101265
8009,-2.5024014
8010,-10.206569
8011,5.2630243
8012,0.2591104
8013,13.157323
8014,-2.633514
8015,-2.234505
8016,3.7798069
8017,2.3795722
8018,13.837378
8019,-12.050349
8020,-1.2587434
8021,-9.114352
8022,5.518887
8023,163.13528
8024,321.27832
8025,388.80493
8026,280.44324
8027,410.9738
8028,438.6487
8029,344.96805
8030,169.5542
8031,106.525795
8032,-1.6170427
8033,6.0771217
8034,-4.8028617
8035,-6.1920114
8036,-8.1144705
8037,-7.5991077
8038,1.7791097
8039,4.2926292
8040,2.7277918
8041,1.7486833
8042,-3.5975718
8043,-7.753067
8044,-0.6023861
8045,-3.5952091
8046,50.813816
8047,118.89214
8048,272.33527
8049,241.53377
8050,281.2996
8051,284.8888
8052,235.37949
8053,130.45485
8054,140.45952
8055,53.48805
8056,13.848326
8057,6.8151956
8058,6.43292
8059,14.348082
8060,-1.718677
8061,3.2892141
8062,-6.1588197
8063,-6.1233606
8064,-1.1165224
8065,1.9980078
8066,-0.06209764
8067,13.843965
8068,-0.31614226
8069,11.063196
8070,90.23722
8071,172.37679
8072,292.68488
8073,297.8892
8074,287.87473
8075,266.48965
8076,127.3396
8077,119.916954
8078,74.450775
8079,90.46327
8080,-8.168444
8081,-19.092962
8082,-0.41639435
8083,-4.308631
8084,-3.1165233
8085,-10.849106
8086,-2.0203404
8087,2.8429692
8088,-3.3752224
8089,14.465125
8090,-16.34987
8091,1.3153068
8092,-0.5767169
8093,37.79877
8094,45.472244
8095,173.2055
8096,279.21725
8097,456.43484
8098,492.1339
8099,571.21484
8100,485.72516
8101,258.9183
8102,146.4028
8103,116.379875
8104,-21.964499
8105,-37.627064
8106,-23.96889
8107,-3.038948
8108,3.7826543
8109,-15.477007
8110,-13.799277
8111,-11.699907
8112,-3.7982395
8113,-11.529635
8114,-9.704441
8115,-7.086492
8116,-20.933935
8117,3.5989442
8118,22.605238
8119,216.55759
8120,452.8378
8121,492.23615
8122,460.7786
8123,527.14966
8124,471.42493
8125,326.01556
8126,152.51587
8127,122.17573
8128,-16.848345
8129,-8.898276
8130,30.53838
8131,-29.211319
8132,-14.364053
8133,-10.78584
8134,-11.359732
8135,0.45308396
8136,-12.771086
8137,0.50126785
8138,-4.830201
8139,-7.5027537
8140,0.19590068
8141,3.997676
8142,90.6751
8143,173.43965
8144,445.65005
8145,497.14172
8146,566.6772
8147,601.1292
8148,515.561
8149,371.88528
8150,94.83113
8151,39.185127
8152,-15.889873
8153,-5.1272745
8154,1.0338866
8155,0.681187
8156,2.922754
8157,-4.333032
8158,-3.2758584
8159,20.06327
8160,5.9263716
8161,23.841402
8162,12.8678
8163,21.79999
8164,4.1900916
8165,59.0314
8166,93.04423
8167,206.95413
8168,206.85762
8169,165.46878
8170,193.40552
8171,214.28564
8172,390.3121
8173,312.17703
8174,55.874165
8175,18.695282
8176,-3.2832184
8177,-34.984184
8178,-39.4087
8179,-14.505492
8180,-27.53989
8181,-18.982534
8182,-6.906255
8183,-2.2548637
8184,-12.2178545
8185,-0.7556454
8186,-10.856028
8187,2.4743924
8188,13.875613
8189,0.9102295
8190,98.05541
8191,296.98083
8192,461.2912
8193,537.4877
8194,580.4737
8195,549.28406
8196,446.33517
8197,374.14355
8198,207.61906
8199,92.07357
8200,12.990445
8201,-1.6908115
8202,1.2640884
8203,2.340757
8204,-11.163159
8205,-3.4346304
8206,-3.610961
8207,-8.617272
8208,-7.735824
8209,4.3666606
8210,0.7287392
8211,2.203817
8212,-12.400872
8213,-43.09622
8214,-26.428995
8215,273.6602
8216,445.6076
8217,366.75906
8218,590.3397
8219,490.7103
8220,509.91675
8221,422.34717
8222,199.89493
8223,31.380795
8224,-8.126559
8225,42.005238
8226,-15.340599
8227,-34.172382
8228,2.357439
8229,12.765138
8230,-7.890161
8231,4.293821
8232,35.79532
8233,-42.78595
8234,-34.237328
8235,-91.09578
8236,-76.95325
8237,-56.302345
8238,100.78519
8239,173.84944
8240,318.94626
8241,463.4821
8242,363.52762
8243,394.51727
8244,370.84995
8245,229.92326
8246,116.84874
8247,78.8665
8248,44.66471
8249,-33.278408
8250,-2.7962039
8251,-37.03771
8252,-5.844204
8253,24.575684
8254,-6.98803
8255,-37.444675
8256,-64.18262
8257,-72.101814
8258,-73.32829
8259,-28.216412
8260,-50.372456
8261,-4.6757627
8262,150.96045
8263,198.81894
8264,323.7097
8265,595.08606
8266,629.0308
8267,610.3994
8268,520.7269
8269,399.89502
8270,221.90947
8271,164.69316
8272,-25.657558
8273,-23.904678
8274,-21.927135
8275,17.848846
8276,-33.886196
8277,-43.614075
8278,44.61001
8279,-5.135674
8280,-7.718326
8281,-13.844379
8282,-9.31915
8283,-15.814312
8284,19.742935
8285,40.465717
8286,96.729164
8287,257.09793
8288,431.99243
8289,550.1657
8290,576.49585
8291,599.4052
8292,461.4308
8293,335.50067
8294,177.71162
8295,86.49137
8296,11.727238
8297,-2.0421987
8298,-19.60822
8299,0.103608474
8300,2.7801535
8301,-10.438122
8302,35.793274
8303,-0.78501993
8304,34.035263
8305,-18.213
8306,-1.9094223
8307,-8.576056
8308,-1.6018368
8309,49.982353
8310,101.05168
8311,213.89514
8312,347.009
8313,389.99435
8314,488.18292
8315,536.6417
8316,127.21682
8317,206.00578
8318,71.018326
8319,77.922516
8320,5.389331
8321,-10.11516
8322,-5.5827127
8323,-13.361167
8324,-2.9012325
8325,1.328221
8326,0.14332378
8327,-4.596963
8328,-3.226541
8329,-2.3143706
8330,-5.8184705
8331,7.9912715
8332,2.320594
8333,11.597934
8334,70.31799
8335,232.61948
8336,256.69107
8337,272.5483
8338,206.06923
8339,298.21027
8340,288.99548
8341,131.31099
8342,109.75761
8343,106.30459
8344,8.983096
8345,-9.459282
8346,-1.6712787
8347,-8.748266
8348,-5.986352
8349,-9.475137
8350,-4.2023344
8351,-5.5355225
8352,-2.9969928
8353,-0.40239084
8354,11.747291
8355,-4.943875
8356,-7.304942
8357,14.062164
8358,66.59854
8359,206.8465
8360,323.52893
8361,473.64352
8362,584.75134
8363,440.17413
8364,413.4522
8365,398.43225
8366,200.06029
8367,74.12113
8368,0.486224
8369,-19.50651
8370,5.8769636
8371,-33.039288
8372,12.173376
8373,16.097904
8374,-1.9146829
8375,34.492012
8376,36.43702
8377,25.873404
8378,10.323614
8379,12.3884325
8380,7.777606
8381,21.27731
8382,95.54196
8383,114.64053
8384,206.38242
8385,425.58344
8386,336.12027
8387,365.82675
8388,335.58957
8389,275.96094
8390,260.85263
8391,179.14894
8392,74.271515
8393,61.299736
8394,72.37149
8395,118.19134
8396,58.30497
8397,74.539085
8398,2.999966
8399,0.2908275
8400,6.3266554
8401,15.519411
8402,39.04977
8403,22.877716
8404,5.5887737
8405,7.516595
8406,22.586088
8407,132.8932
8408,246.1109
8409,242.06543
8410,240.04227
8411,242.4891
8412,209.71342
8413,189.81456
8414,156.90288
8415,135.30386
8416,13.183906
8417,2.6032374
8418,-5.0313764
8419,12.349179
8420,5.7141504
8421,15.12916
8422,-8.635449
8423,-8.158807
8424,-4.019818
8425,-6.483055
8426,-3.414013
8427,10.401112
8428,2.5879455
8429,-0.27390254
8430,22.353662
8431,109.16268
8432,172.46599
8433,316.1145
8434,385.40173
8435,302.10773
8436,345.27386
8437,239.84117
8438,192.36198
8439,62.332607
8440,-29.454306
8441,3.8582067
8442,1.1149942
8443,8.489342
8444,-5.26179
8445,-2.0371585
8446,5.6643004
8447,4.587361
8448,0.4556444
8449,0.95601
8450,-0.9933928
8451,-0.23429945
8452,1.9799112
8453,9.7557535
8454,28.45716
8455,79.93237
8456,221.39279
8457,349.70505
8458,444.5632
8459,491.71695
8460,379.1364
8461,354.31976
8462,106.30207
8463,59.226994
8464,5.9205813
8465,4.6690526
8466,-1.9810237
8467,-23.6743
8468,-3.1579118
8469,6.0153465
8470,0.6919985
8471,2.891381
8472,-0.51110554
8473,-2.6874611
8474,0.048933987
8475,1.368982
8476,6.6700106
8477,-10.989888
8478,-3.9786725
8479,207.79265
8480,281.1775
8481,381.26486
8482,220.05223
8483,296.65933
8484,264.43845
8485,219.42142
8486,154.44963
8487,65.49453
8488,-1.2773291
8489,3.1614537
8490,9.444823
8491,3.1373432
8492,-8.477411
8493,3.8350239
8494,-2.9117374
8495,8.838879
8496,0.063338414
8497,-13.417143
8498,0.43584186
8499,-1.2168581
8500,-2.7500482
8501,-5.8777027
8502,61.244656
8503,118.652916
8504,196.40251
8505,250.41866
8506,182.99022
8507,231.22272
8508,39.483505
8509,100.705345
8510,60.440556
8511,41.374393
8512,-3.4429655
8513,-4.5228777
8514,2.6170373
8515,-1.5848898
8516,4.357581
8517,8.178848
8518,1.6825271
8519,-4.6646433
8520,-3.8963015
8521,4.425533
8522,5.382814
