,centrovis-aemet
18500,50.404434
18501,215.72963
18502,607.6493
18503,734.45374
18504,749.2452
18505,760.5617
18506,701.14746
18507,626.8871
18508,572.18365
18509,379.1732
18510,123.17855
18511,38.485783
18512,31.344997
18513,38.365955
18514,39.810535
18515,2.6291444
18516,-0.617897
18517,-1.0318245
18518,-0.7658201
18519,-1.6961284
18520,0.39246532
18521,-2.5031042
18522,2.9651277
18523,3.2778094
18524,40.982204
18525,265.55927
18526,459.08716
18527,556.5942
18528,714.078
18529,735.9118
18530,668.9596
18531,436.333
18532,392.8221
18533,286.27637
18534,48.24581
18535,9.734274
18536,-9.537319
18537,5.638056
18538,3.4685452
18539,0.62265384
18540,-3.2161036
18541,2.3437433
18542,0.68785065
18543,10.970579
18544,6.2300234
18545,5.7196565
18546,32.812275
18547,-1.6319414
18548,91.22933
18549,188.98976
18550,377.84567
18551,464.02362
18552,765.64795
18553,734.5634
18554,623.3751
18555,443.03024
18556,253.28029
18557,214.5273
18558,74.585526
18559,8.940664
18560,9.56701
18561,17.164381
18562,6.7999845
18563,15.045663
18564,-3.804049
18565,-34.347065
18566,-2.2665157
18567,-4.6754103
18568,2.2567585
18569,2.464411
18570,-2.3327608
18571,-7.2027993
18572,109.87294
18573,188.16197
18574,450.1903
18575,622.8865
18576,723.0941
18577,720.4571
18578,654.08185
18579,443.2724
18580,316.12878
18581,231.19376
18582,57.58893
18583,3.595091
18584,11.985826
18585,-8.557253
18586,4.212869
18587,2.5443616
18588,2.2004302
18589,4.9249425
18590,-0.83959854
18591,1.0655717
18592,5.264034
18593,2.3759623
18594,3.2107975
18595,7.354826
18596,87.870445
18597,230.59546
18598,481.0133
18599,591.8734
18600,646.38824
18601,682.76917
18602,655.5582
18603,427.7849
18604,382.8439
18605,242.59207
18606,66.07411
18607,10.749634
18608,1.9920136
18609,1.3089579
18610,1.0278634
18611,5.6147065
18612,2.8121104
18613,3.3527873
18614,1.0424491
18615,-0.6943857
18616,0.022532769
18617,3.4587739
18618,-1.2730223
18619,8.844744
18620,47.765053
18621,289.91345
18622,515.1847
18623,562.7558
18624,705.3905
18625,659.1014
18626,658.18774
18627,454.35495
18628,390.84167
18629,315.35992
18630,77.4015
18631,12.514507
18632,4.379099
18633,3.5654635
18634,3.0858977
18635,1.92707
18636,3.3211694
18637,2.4147153
18638,1.569091
18639,0.40005094
18640,0.37814504
18641,1.3204423
18642,-0.9421658
18643,4.555027
18644,50.728424
18645,268.88208
18646,558.0575
18647,713.40497
18648,680.5845
18649,726.94366
18650,629.9346
18651,453.6007
18652,428.04517
18653,299.61853
18654,91.08399
18655,18.378513
18656,5.963
18657,2.937192
18658,10.935275
18659,2.2868943
18660,-22.219334
18661,3.5167627
18662,3.7105696
18663,-7.1911974
18664,2.5598664
18665,4.9708905
18666,5.820715
18667,15.642614
18668,66.70198
18669,310.77475
18670,444.08963
18671,652.6674
18672,663.3231
18673,707.2945
18674,648.188
18675,498.96985
18676,388.99744
18677,283.97754
18678,58.82435
18679,12.063683
18680,12.720565
18681,12.545983
18682,2.7342803
18683,6.266182
18684,-6.3983083
18685,-4.505869
18686,-5.059274
18687,-3.4977365
18688,-1.3954712
18689,-14.192786
18690,-12.760549
18691,18.114954
18692,113.28728
18693,272.00513
18694,568.29974
18695,570.90155
18696,586.0315
18697,657.99634
18698,571.41394
18699,459.13824
18700,231.87665
18701,152.4226
18702,63.724262
18703,6.934452
18704,-1.867877
18705,5.0800858
18706,6.556021
18707,7.0867414
18708,10.8075695
18709,-7.7673454
18710,-2.6254675
18711,30.892302
18712,-4.4382987
18713,4.7592854
18714,-1.3123046
18715,40.179
18716,98.62673
18717,266.2198
18718,424.3514
18719,540.73553
18720,613.89124
18721,647.3104
18722,570.29474
18723,369.4991
18724,270.92807
18725,190.14183
18726,38.250565
18727,-13.195829
18728,-10.1736765
18729,-10.612351
18730,33.38383
18731,-10.202507
18732,1.3672597
18733,0.30371398
18734,-2.706942
18735,-3.247368
18736,-3.0501492
18737,-8.642625
18738,-7.5952263
18739,4.6551847
18740,155.06664
18741,388.55463
18742,603.4546
18743,702.9616
18744,796.45435
18745,777.0003
18746,728.5655
18747,492.84647
18748,406.05734
18749,234.69666
18750,63.574184
18751,22.435644
18752,24.777166
18753,31.315342
18754,-8.352827
18755,-0.7363092
18756,-1.3946599
18757,15.045543
18758,4.1990204
18759,-6.8522944
18760,-2.4035378
18761,-5.5502996
18762,1.2812244
18763,11.190503
18764,122.389946
18765,364.22165
18766,605.65
18767,716.84686
18768,701.433
18769,727.83563
18770,668.9356
18771,440.94766
18772,316.0277
18773,226.36809
18774,88.529564
18775,5.7037354
18776,-3.6418474
18777,5.6272564
18778,6.6736145
18779,-10.890972
18780,-3.4109037
18781,-3.8258915
18782,-1.7291286
18783,-4.1355476
18784,0.53493977
18785,0.9992103
18786,-2.8854713
18787,25.094343
18788,127.92082
18789,242.86745
18790,667.2539
18791,676.90424
18792,766.175
18793,872.0085
18794,759.2702
18795,556.7035
18796,359.463
18797,298.9872
18798,106.42107
18799,35.090347
18800,46.664753
18801,10.555028
18802,6.986457
18803,19.868155
18804,-8.616825
18805,10.5125675
18806,-17.308805
18807,6.7173004
18808,23.13398
18809,25.080729
18810,-23.48588
18811,40.24403
18812,135.04195
18813,471.15726
18814,687.751
18815,792.7571
18816,875.07916
18817,883.7592
18818,731.38196
18819,632.6106
18820,427.6355
18821,399.50385
18822,148.35313
18823,46.869877
18824,2.1081657
18825,8.856144
18826,12.523964
18827,8.379468
18828,3.5564203
18829,4.5045686
18830,1.2690257
18831,4.6816525
18832,-5.804176
18833,0.2576
18834,0.47392792
18835,21.260143
18836,91.9388
18837,261.46927
18838,317.51788
18839,802.6136
18840,873.3605
18841,776.3301
18842,558.03143
18843,438.8375
18844,255.94492
18845,266.45825
18846,88.87423
18847,9.910644
18848,10.108807
18849,1.7438326
18850,5.3299346
18851,3.7217178
18852,2.7260337
18853,-1.1987761
18854,0.023929037
18855,-2.6939883
18856,-1.5529803
18857,-2.5652359
18858,6.820154
18859,22.859314
18860,139.46255
18861,563.85895
18862,676.55334
18863,681.3047
18864,561.28534
18865,748.0808
18866,727.72894
18867,494.23474
18868,330.52533
18869,185.22975
18870,59.40804
18871,-19.332289
18872,27.596336
18873,14.125682
18874,11.617415
18875,28.574085
18876,17.79096
18877,17.988676
18878,18.156149
18879,51.12404
18880,74.133125
18881,75.95562
18882,91.66748
18883,100.72246
18884,254.8552
18885,424.6191
18886,613.4639
18887,616.01764
18888,759.3727
18889,809.516
18890,667.893
18891,509.78812
18892,425.6884
18893,255.80833
18894,85.82299
18895,36.5707
18896,77.157875
18897,30.804296
18898,32.61092
18899,32.68669
18900,77.00152
18901,116.06079
18902,74.17024
18903,61.397236
18904,49.083725
18905,60.182472
18906,81.334785
18907,77.58635
18908,155.53755
18909,416.53384
18910,665.0014
18911,761.1562
18912,844.74036
18913,839.67694
18914,796.1901
18915,498.23373
18916,391.38992
18917,208.53276
18918,68.652405
18919,9.679843
18920,28.608395
18921,61.295578
18922,18.479107
18923,26.077068
18924,-5.2210035
18925,-3.263513
18926,2.1197994
18927,17.595404
18928,18.831404
18929,16.833645
18930,15.270942
18931,28.267708
18932,196.32321
18933,405.7211
18934,590.0533
18935,731.6429
18936,809.019
18937,809.1554
18938,751.8758
18939,490.44632
18940,471.78833
18941,265.89084
18942,61.407578
18943,14.000646
18944,-10.724776
18945,2.8001196
18946,-0.13258111
18947,-5.7759027
18948,4.58553
18949,18.230814
18950,10.656139
18951,13.97647
18952,16.570951
18953,22.36517
18954,16.230667
18955,35.056786
18956,181.79219
18957,476.13123
18958,596.171
18959,726.34485
18960,783.9521
18961,754.08026
18962,762.4557
18963,490.8906
18964,434.20584
18965,306.1201
18966,62.26176
18967,17.398046
18968,-1.1853317
18969,-18.042892
18970,-1.639918
18971,-10.066111
18972,-1.5180504
18973,-3.4797325
18974,-2.5879571
18975,-5.0887594
18976,-3.9804378
18977,-1.2593395
18978,-4.056412
18979,15.362498
18980,127.85391
18981,571.4209
18982,764.729
18983,756.1671
18984,882.4579
18985,904.4749
18986,788.6202
18987,613.3553
18988,508.85626
18989,386.29593
18990,134.39726
18991,12.240874
18992,0.43345386
18993,8.958007
18994,15.362066
18995,12.576782
18996,0.61785555
18997,7.9782395
18998,-0.5162765
18999,-5.642767
19000,-8.454865
19001,-16.522722
19002,4.118855
19003,18.92554
19004,201.87125
19005,494.09692
19006,582.12494
19007,771.5177
19008,829.7913
19009,888.3634
19010,674.8329
19011,480.31763
19012,381.829
19013,363.78226
19014,120.80538
19015,1.0063636
19016,-8.281639
19017,-8.647588
19018,-9.65373
19019,-9.268624
19020,-0.5058132
19021,-3.4797325
19022,-2.5879571
19023,-4.323047
19024,-5.2367277
19025,-4.139193
19026,-0.6516364
19027,13.5981045
19028,184.92305
19029,379.7394
19030,691.2229
19031,670.1516
19032,821.93054
19033,901.8594
19034,774.10864
19035,483.577
19036,440.85944
19037,302.21332
19038,84.13787
19039,18.771568
19040,9.784485
19041,12.93226
19042,7.04874
19043,5.226529
19044,-3.2699926
19045,-3.7358055
19046,-3.0172231
19047,-4.1659427
19048,-3.8134243
19049,-3.3977687
19050,-0.6735423
19051,12.482938
19052,205.64848
19053,483.13077
19054,648.5417
19055,747.2564
19056,777.3767
19057,737.32574
19058,718.52747
19059,487.07376
19060,443.133
19061,300.23203
19062,84.67801
19063,8.480404
19064,3.210604
19065,-1.1992441
19066,-1.1762587
19067,0.33084348
19068,-3.2504683
19069,-6.8845086
19070,-5.9489207
19071,-8.449721
19072,-7.363307
19073,-6.1975694
19074,-5.808342
19075,8.702303
19076,226.72914
19077,386.3291
19078,622.6116
19079,726.46027
19080,741.3336
19081,749.2465
19082,644.4475
19083,513.51855
19084,435.49893
19085,204.7032
19086,51.976772
19087,-3.5689194
19088,-8.325228
19089,-1.1803738
19090,-1.1803738
19091,-0.38238758
19092,1.019311
19093,17.901495
19094,9.109745
19095,-1.5851175
19096,-16.516512
19097,-5.543718
19098,13.179427
19099,6.910426
19100,98.37686
19101,301.20093
19102,589.24176
19103,639.9668
19104,642.376
19105,636.6722
19106,589.3552
19107,462.82394
19108,306.69873
19109,183.43256
19110,52.50343
19111,4.195839
19112,29.069199
19113,14.880486
19114,7.6778207
19115,29.541115
19116,8.485423
19117,-7.706746
19118,1.8206178
19119,1.2037328
19120,-0.3448034
19121,10.432583
19122,8.29599
19123,23.778936
19124,98.05621
19125,262.2918
19126,580.8632
19127,618.35645
19128,627.6161
19129,617.1077
19130,701.7317
19131,465.1549
19132,355.4348
19133,170.0654
19134,50.565025
19135,31.592613
19136,36.524113
19137,36.675064
19138,42.541954
19139,27.492548
19140,9.11726
19141,1.272373
19142,-3.4526777
19143,-30.31126
19144,7.989012
19145,3.4358294
19146,1.6672722
19147,10.675651
19148,138.23189
19149,342.77707
19150,632.04395
19151,639.3606
19152,672.85895
19153,798.7903
19154,704.7353
19155,569.7052
19156,435.36707
19157,336.45212
19158,61.720615
19159,-1.7492654
19160,-0.7364005
19161,-5.305285
19162,-11.75045
19163,-16.493616
19164,-6.6189423
19165,-2.9898891
19166,13.720911
19167,1.4855713
19168,-9.255335
19169,-1.6120259
19170,12.6909
19171,21.783945
19172,185.13249
19173,466.67206
19174,583.8395
19175,664.56396
19176,713.8311
19177,724.28796
19178,664.6869
19179,535.99756
19180,381.4787
19181,228.31456
19182,98.92352
19183,9.6630745
19184,10.045443
19185,15.275076
19186,16.13237
19187,0.5214019
19188,8.5554495
19189,15.470191
19190,15.302718
19191,13.943602
19192,-11.247435
19193,7.7364507
19194,16.18925
19195,40.186882
19196,108.84047
19197,353.3585
19198,625.1273
19199,593.9263
19200,651.58954
19201,657.135
19202,596.1684
19203,491.13834
19204,381.5208
19205,214.35637
19206,76.52008
19207,13.779686
19208,24.455187
19209,-0.28038
19210,17.006712
19211,10.365027
19212,-3.9482307
19213,3.337096
19214,15.824726
19215,23.936663
19216,21.366903
19217,17.150354
19218,43.5844
19219,80.55925
19220,145.42372
19221,326.6204
19222,649.08203
19223,705.6212
19224,728.1474
19225,752.754
19226,658.64886
19227,534.87885
19228,356.49277
19229,207.87181
19230,42.641396
19231,0.2592556
19232,19.324114
19233,33.870403
19234,-13.430208
19235,-14.603412
19236,-6.6908994
19237,-15.813467
19238,-1.3778228
19239,1.363424
19240,0.49346575
19241,4.6604385
19242,3.365766
19243,18.258835
19244,144.1599
19245,339.60492
19246,545.3583
19247,582.1701
19248,570.58014
19249,552.7168
19250,377.44495
19251,567.0822
19252,364.6895
19253,244.03967
19254,53.441036
19255,4.640974
19256,-11.023399
19257,-4.636795
19258,2.0414505
19259,2.0414505
19260,-5.3005447
19261,-4.111171
19262,-4.325523
19263,2.35398
19264,-6.343793
19265,-9.352441
19266,-15.670446
19267,9.503328
19268,179.25305
19269,368.01544
19270,502.23395
19271,501.71652
19272,306.10873
19273,321.47964
19274,246.151
19275,403.76813
19276,285.1518
19277,194.58803
19278,99.75511
19279,5.946411
19280,13.435286
19281,-2.1942255
19282,13.527631
19283,-1.9571767
19284,-2.7641435
19285,-3.2104964
19286,-3.4241881
19287,-1.5235065
19288,3.2319717
19289,-1.589195
19290,2.4231656
19291,24.67687
19292,151.39311
19293,195.0119
19294,736.4941
19295,762.3662
19296,892.63776
19297,891.17035
19298,819.8481
19299,661.3211
19300,543.4564
19301,384.24893
19302,100.39661
19303,54.76056
19304,19.893017
19305,8.382549
19306,4.691455
19307,13.856894
19308,1.6069632
19309,-2.2890677
19310,-1.6168469
19311,2.281865
19312,-0.6931214
19313,-0.83554906
19314,3.9797091
19315,11.068169
19316,161.81215
19317,595.2022
19318,732.91943
19319,915.20886
19320,920.12146
19321,883.7955
19322,780.6684
19323,653.097
19324,515.54596
19325,374.52853
19326,99.880875
19327,30.01991
19328,27.35195
19329,-0.39330682
19330,11.733095
19331,18.624798
19332,-2.8788714
19333,2.1885245
19334,-1.6168469
19335,-1.5235065
19336,2.281865
19337,-0.48791367
19338,4.1949825
19339,26.087147
19340,129.7687
19341,222.62764
19342,596.6403
19343,384.5167
19344,421.3503
19345,367.85077
19346,397.64716
19347,247.84323
19348,151.2553
19349,62.096226
19350,13.7744875
19351,13.768002
19352,6.5792456
19353,6.5792456
19354,-5.800314
19355,-3.5945292
19356,-2.3801112
19357,-3.2104964
19358,-2.2771525
19359,-1.4212984
19360,-0.83554906
19361,3.6791296
19362,29.245556
19363,104.740204
19364,443.6359
19365,629.1141
19366,654.5528
19367,654.0454
19368,800.89453
19369,685.5061
19370,561.3769
19371,367.2605
19372,283.08405
19373,54.28768
19374,6.25522
19375,8.319872
19376,13.856894
19377,9.941311
19378,5.313287
19379,-2.0008795
19380,-1.6168469
19381,-0.78646153
19382,-0.6931214
19383,-1.1758709
19384,-0.10872608
19385,5.0674067
19386,14.7559
19387,98.86741
19388,416.32086
19389,665.8708
19390,676.9983
19391,645.4895
19392,675.3442
19393,613.00494
19394,534.3872
19395,258.60538
19396,202.11894
19397,50.646427
19398,3.5324955
19399,-3.3328314
19400,-5.2730885
19401,-8.566866
19402,-7.3872304
19403,-4.6101446
19404,-3.2531936
19405,-2.3269904
19406,7.148953
19407,21.723064
19408,174.09424
19409,413.5429
19410,742.40137
19411,837.6878
19412,882.745
19413,816.17163
19414,722.6813
19415,595.08276
19416,489.45322
19417,306.29254
19418,116.64211
19419,-3.409368
19420,5.9047523
19421,-2.6759663
19422,-3.918841
19423,-7.818143
19424,-3.8710554
19425,-0.39777043
19426,1.4104035
19427,0.6733579
19428,4.478729
19429,1.7089508
19430,12.475439
19431,83.09472
19432,186.09128
19433,430.03506
19434,652.50366
19435,545.1017
19436,473.7345
19437,170.05786
19438,203.41574
19439,153.03764
19440,154.58098
19441,180.36006
19442,68.35117
19443,11.607924
19444,8.536181
19445,1.3881416
19446,-13.80607
19447,-13.44912
19448,-5.9648232
19449,2.1244721
19450,41.209194
19451,-3.6415455
19452,47.97844
19453,-13.725266
19454,60.971706
19455,-0.31374383
19456,96.21008
19457,286.83887
19458,371.63892
19459,484.01495
19460,560.35223
19461,489.3727
19462,449.6775
19463,429.75656
19464,273.9972
19465,276.08823
19466,56.047237
19467,21.28092
19468,-6.5972576
19469,-7.841444
19470,-7.735527
19471,-33.058678
19472,-4.0708027
19473,-1.5360385
19474,-1.6382467
19475,-0.714521
19476,2.406379
19477,0.77285045
19478,17.89935
19479,69.7642
19480,345.67444
19481,362.8749
19482,585.1967
19483,693.2007
19484,725.81696
19485,788.50287
19486,648.63947
19487,666.82153
19488,411.3145
19489,272.99655
19490,70.96046
19491,13.814057
19492,16.914413
19493,-2.5627506
19494,-3.8322604
19495,2.2408347
19496,0.40175593
19497,0.30303836
19498,6.3591337
19499,7.851863
19500,19.735006
19501,10.098994
19502,23.460846
19503,78.718956
19504,189.57288
19505,307.75446
19506,639.6873
19507,665.1667
19508,746.92883
19509,774.99005
19510,690.51154
19511,658.2731
19512,537.9383
19513,384.31744
19514,144.0616
19515,-2.9428902
19516,7.7731595
19517,-7.8665767
19518,-1.8148888
19519,-1.7707592
19520,7.994615
19521,-1.4450874
19522,0.28528547
19523,6.235889
