,mont-cumbre
28095,142.19333
28096,168.94713
28097,232.33511
28098,269.7867
28099,234.29367
28100,341.82294
28101,221.78526
28102,213.19975
28103,230.88672
28104,65.390144
28105,58.97238
28106,36.80262
28107,28.43403
28108,86.75382
28109,32.479103
28110,11.238416
28111,42.08247
28112,99.97012
28113,42.901127
28114,42.5407
28115,99.522156
28116,115.36236
28117,147.87221
28118,228.59827
28119,141.2229
28120,267.22415
28121,321.67953
28122,435.37668
28123,267.00143
28124,406.57883
28125,567.13275
28126,391.4301
28127,319.74875
28128,193.09067
28129,87.09724
28130,48.128464
28131,12.290813
28132,28.471455
28133,27.308298
28134,25.268991
28135,10.181708
28136,19.966166
28137,10.48287
28138,9.450339
28139,-2.052515
28140,-10.710669
28141,11.27021
28142,-21.789473
28143,198.68669
28144,504.43082
28145,575.9142
28146,795.2193
28147,830.44434
28148,782.70294
28149,841.8404
28150,735.3471
28151,656.3022
28152,433.35626
28153,84.922264
28154,8.908048
28155,14.583459
28156,15.622966
28157,-5.6873546
28158,6.293035
28159,-12.531063
28160,-8.249548
28161,-30.786755
28162,-46.234463
28163,-19.134893
28164,-33.214222
28165,12.912017
28166,187.044
28167,429.12103
28168,653.6376
28169,792.6368
28170,835.41864
28171,847.3095
28172,783.1957
28173,738.5702
28174,629.233
28175,418.8468
28176,90.86521
28177,23.533585
28178,13.636362
28179,8.10971
28180,5.986416
28181,18.190483
28182,-0.06791484
28183,17.353703
28184,28.25778
28185,-90.18184
28186,7.195869
28187,-7.544979
28188,7.758675
28189,42.51488
28190,213.3665
28191,459.49448
28192,615.8074
28193,711.55334
28194,847.8245
28195,759.9964
28196,632.08746
28197,601.0443
28198,314.26184
28199,208.8941
28200,110.263374
28201,59.204353
28202,47.38678
28203,40.75078
28204,46.15263
28205,41.43879
28206,26.947195
28207,29.199686
28208,29.199686
28209,19.282446
28210,26.48648
28211,20.21492
28212,41.79535
28213,58.158478
28214,198.75441
28215,478.12607
28216,578.32684
28217,451.743
28218,414.04462
28219,371.80426
28220,457.4757
28221,297.14725
28222,317.43918
28223,232.48999
28224,116.681305
28225,22.470327
28226,12.545733
28227,8.988342
28228,12.795731
28229,-58.643448
28230,-5.073417
28231,-0.19989362
28232,37.11158
28233,38.14661
28234,82.22501
28235,243.35796
28236,470.20444
28237,663.86487
28238,789.60693
28239,828.5743
28240,860.3702
28241,810.1939
28242,781.6318
28243,658.0413
28244,429.5797
28245,90.74967
28246,36.249573
28247,10.357779
28248,-2.1368682
28249,29.543312
28250,11.484038
28251,6.0291467
28252,9.558274
28253,4.810924
28254,-10.73155
28255,-7.132911
28256,-25.412977
28257,-11.526333
28258,-26.069416
28259,219.63235
28260,475.62393
28261,681.1438
28262,849.3536
28263,881.6131
28264,860.90735
28265,776.07623
28266,752.72345
28267,637.4115
28268,408.7405
28269,94.773766
28270,36.009388
28271,25.298147
28272,16.880104
28273,18.887613
28274,19.28381
28275,9.674535
28276,11.319324
28277,10.957456
28278,10.768877
28279,10.563039
28280,-24.895649
28281,-11.982094
28282,44.10574
28283,239.04567
28284,492.69928
28285,671.42847
28286,833.44324
28287,843.6073
28288,818.85223
28289,797.1168
28290,771.8498
28291,619.3071
28292,361.39725
28293,85.66949
28294,25.78897
28295,-60.22057
28296,-39.063038
28297,-150.5328
28298,46.428043
28299,234.97827
28300,500.6036
28301,664.10376
28302,807.3206
28303,869.25885
28304,816.05426
28305,795.89124
28306,746.9302
28307,572.0234
28308,395.95193
28309,86.83856
28310,29.171427
28311,-28.67727
28312,9.307669
28313,14.741626
28314,-78.707466
28315,2.6789422
28316,-110.84153
28317,-66.612656
28318,-76.96649
28319,-102.48425
28320,7.996918
28321,26.696053
28322,63.64301
28323,228.76941
28324,407.1936
28325,614.3039
28326,738.0364
28327,842.4421
28328,852.77
28329,835.52637
28330,769.92456
28331,604.4604
28332,408.58337
28333,88.39353
28334,23.561659
28335,-0.37155968
28336,10.403827
28337,23.188946
28338,16.352798
28339,7.991883
28340,-0.49090782
28341,3.735891
28342,5.9693027
28343,-1.4232281
28344,7.117164
28345,-33.247063
28346,85.86018
28347,470.4416
28348,613.1212
28349,767.7187
28350,824.80225
28351,816.6809
28352,751.4629
28353,731.34955
28354,544.051
28355,392.1656
28356,28.779045
28357,25.635084
28358,16.439564
28359,-4.346104
28360,20.15337
28361,-8.742296
28362,-2.4997551
28363,5.2598605
28364,1.7546674
28365,4.995463
28366,18.565096
28367,8.59714
28368,1.5188619
28369,55.677277
28370,230.62865
28371,462.72452
28372,603.6583
28373,798.29736
28374,826.12134
28375,832.2499
28376,759.7975
28377,746.8267
28378,340.80548
28379,223.92848
28380,72.222534
28381,24.306942
28382,1.3321539
28383,8.528117
28384,2.2804987
28385,8.688888
28386,9.117925
28387,40.769096
28388,8.393926
28389,-7.198384
28390,2.8667245
28391,-26.298021
28392,19.103514
28393,43.784966
28394,231.05255
28395,453.2921
28396,653.78625
28397,767.2161
28398,825.7863
28399,836.28094
28400,781.1451
28401,660.6004
28402,384.5486
28403,195.49905
28404,75.14137
28405,8.250631
28406,0.9579816
28407,-2.9425402
28408,1.3221915
28409,0.88872766
28410,-3.4932313
28411,19.721241
28412,7.700002
28413,-43.13258
28414,-6.757589
28415,-13.215499
28416,11.583848
28417,58.32826
28418,232.56618
28419,462.03287
28420,564.79095
28421,746.71185
28422,768.11774
28423,793.07007
28424,776.2376
28425,723.1028
28426,537.23627
28427,398.63144
28428,81.92642
28429,31.73686
28430,15.852377
28431,8.419675
28432,18.993685
28433,12.040109
28434,42.68499
28435,-1.3762574
28436,-3.8244345
28437,4.800484
28438,-1.3105599
28439,-4.176368
28440,8.082468
28441,70.85104
28442,229.1025
28443,463.16672
28444,644.0672
28445,768.98584
28446,873.0598
28447,869.0982
28448,757.06665
28449,648.10236
28450,398.49963
28451,261.87775
28452,119.009796
28453,45.379345
28454,44.92261
28455,41.569744
28456,2.261311
28457,14.68846
28458,1.6869193
28459,9.227101
28460,5.2310443
28461,-9.194159
28462,1.3521901
28463,-2.9819212
28464,6.5472217
28465,57.42063
28466,235.4935
28467,487.91147
28468,598.3216
28469,759.1024
28470,807.61456
28471,837.73004
28472,775.7278
28473,451.79422
28474,362.5712
28475,302.47925
28476,79.51343
28477,27.416553
28478,7.668139
28479,12.788994
28480,-4.485867
28481,36.606537
28482,26.40628
28483,16.149984
28484,8.84668
28485,7.137549
28486,-2.576176
28487,5.5677004
28488,18.97897
28489,27.90067
28490,209.21585
28491,429.86368
28492,614.07654
28493,729.0661
28494,789.12256
28495,808.9238
28496,817.49884
28497,802.274
28498,658.115
28499,437.29855
28500,86.32484
28501,6.0518513
28502,-15.07062
28503,-8.243376
28504,6.783214
28505,-3.2601924
28506,2.3265836
28507,-10.499003
28508,7.584336
28509,20.679138
28510,24.43458
28511,4.3769784
28512,11.331862
28513,55.813313
28514,243.18358
28515,479.77658
28516,717.9992
28517,792.2311
28518,854.8883
28519,818.13074
28520,817.5854
28521,745.9697
28522,584.766
28523,404.26602
28524,125.17634
28525,18.107656
28526,13.966264
28527,4.0038123
28528,1.5186604
28529,-0.77279454
28530,-7.610317
28531,1.6566093
28532,4.428269
28533,-7.2855406
28534,5.7196627
28535,17.859371
28536,11.858221
28537,62.89425
28538,274.99988
28539,489.3222
28540,649.48
28541,815.78284
28542,831.8148
28543,815.1175
28544,802.12915
28545,755.5568
28546,608.6558
28547,348.13812
28548,65.84433
28549,9.698776
28550,-64.01256
28551,-7.3914638
28552,20.866396
28553,42.45216
28554,3.1773684
28555,25.994997
28556,-12.208052
28557,-94.21582
28558,-56.39223
28559,-56.214645
28560,-50.10863
28561,3.6983454
28562,204.37485
28563,502.19424
28564,690.36975
28565,824.1437
28566,885.7116
28567,903.0228
28568,847.5297
28569,782.5039
28570,560.6159
28571,401.9315
28572,84.42823
28573,23.065647
28574,-43.079487
28575,-35.68614
28576,21.700748
28577,10.533494
28578,3.1275275
28579,7.545548
28580,4.729628
28581,2.758176
28582,-24.867064
28583,-6.699273
28584,39.05992
28585,71.46058
28586,246.352
28587,516.3821
28588,704.8568
28589,851.399
28590,862.0348
28591,858.129
28592,801.2457
28593,738.5138
28594,574.982
28595,396.2249
28596,90.358315
28597,-4.4989057
28598,19.688246
28599,-2.968258
28600,28.913288
28601,31.008224
28602,9.812375
28603,11.797355
28604,2.737825
28605,8.139693
28606,-7.486029
28607,-54.764397
28608,13.496423
28609,50.865932
28610,220.20763
28611,478.69742
28612,652.784
28613,693.32806
28614,858.07605
28615,851.64734
28616,797.1041
28617,731.2779
28618,546.5559
28619,395.00708
28620,104.68782
28621,40.79945
28622,19.851315
28623,19.414843
28624,21.39517
28625,24.936626
28626,-12.436389
28627,-12.163421
28628,-3.1361654
28629,20.817383
28630,3.2044404
28631,27.638405
28632,38.636196
28633,53.223877
28634,234.87415
28635,478.87885
28636,669.30725
28637,806.125
28638,835.2048
28639,845.3497
28640,798.3281
28641,738.4605
28642,589.429
28643,391.45663
28644,94.15959
28645,31.54357
28646,-39.539806
28647,17.823265
28648,33.61147
28649,31.378296
28650,2.9199615
28651,7.95056
28652,10.68551
28653,20.07981
28654,9.057178
28655,16.99975
28656,20.107653
28657,53.400738
28658,216.00688
28659,477.43942
28660,648.48663
28661,790.3133
28662,852.9616
28663,854.35736
28664,785.6359
28665,740.89154
28666,450.3051
28667,364.35547
28668,45.41493
28669,36.50129
28670,31.939774
28671,37.746483
28672,28.876534
28673,34.657436
28674,-3.1917148
28675,9.977558
28676,6.441335
28677,-5.570729
28678,5.779715
28679,-1.1658803
28680,17.221863
28681,39.27657
28682,224.60744
28683,465.95108
28684,653.1693
28685,659.9626
28686,820.0893
28687,840.6085
28688,757.7754
28689,692.9117
28690,552.8978
28691,392.84528
28692,68.78014
28693,14.483264
28694,12.098974
28695,4.603162
28696,0.83068526
28697,11.122204
28698,-1.2254168
28699,-0.7341547
28700,-18.504223
28701,-7.3599
28702,-11.390403
28703,-26.251772
28704,17.446547
28705,43.53471
28706,156.58153
28707,450.48343
28708,655.77936
28709,799.23914
28710,842.03253
28711,850.5464
28712,757.8295
28713,668.0458
28714,534.3301
28715,297.20175
28716,78.799255
28717,34.35372
28718,5.078791
28719,23.6279
28720,-2.9840105
28721,15.894224
28722,-6.4114184
28723,-1.9944044
28724,17.673153
28725,10.522148
28726,-66.081505
28727,1.1785036
28728,37.304035
28729,55.390865
28730,231.63586
28731,497.35504
28732,622.6148
28733,684.0164
28734,807.68964
28735,793.3673
28736,596.8686
28737,521.783
28738,346.33188
28739,223.61366
28740,94.658615
28741,19.436047
28742,25.728085
28743,13.984575
28744,-3.0385983
28745,-5.055938
28746,-5.2783217
28747,620.5783
28748,767.1622
28749,827.5721
28750,825.50226
28751,782.2974
28752,692.62805
28753,522.0284
28754,403.28604
28755,76.66431
28756,-25.563187
28757,4.953591
28758,-45.66519
28759,46.552868
28760,13.584629
28761,-68.92944
28762,4.558265
28763,-2.1328733
28764,5.8147626
28765,-3.0047987
28766,3.6641777
28767,11.787013
28768,51.34941
28769,223.68044
28770,477.477
28771,545.1185
28772,802.64716
28773,853.97656
28774,857.9778
28775,812.64465
28776,743.4968
28777,556.72144
28778,423.26453
28779,103.534256
28780,55.572117
28781,79.766464
28782,34.25227
28783,39.105053
28784,33.163216
28785,-9.725118
28786,-10.092789
28787,-9.65354
28788,1.7586154
28789,6.660235
28790,-3.229087
28791,25.01445
28792,44.69105
28793,212.54892
28794,296.45905
28795,345.8435
28796,441.41443
28797,464.76538
28798,419.0164
28799,469.07864
28800,311.4543
28801,235.85777
28802,232.5714
28803,78.627945
28804,35.0456
28805,32.59418
28806,-12.191225
28807,-6.183741
28808,-11.050043
28809,23.240906
28810,-1.7082006
28811,3.6309798
28812,1.0201398
28813,0.411239
28814,-4.2425804
28815,-3.4748974
28816,-1.2634515
28817,225.37067
28818,477.22867
28819,662.88824
28820,793.9573
28821,845.6177
28822,833.43866
28823,760.2971
28824,724.3427
28825,636.51904
28826,423.62216
28827,93.66337
28828,27.496883
28829,6.745585
28830,20.861504
28831,6.5052395
28832,11.774772
28833,13.875027
28834,7.408234
28835,21.2552
28836,-6.6422324
28837,-8.67949
28838,1.5563465
28839,11.216281
28840,43.06648
28841,178.07484
28842,512.83514
28843,669.7795
28844,758.6667
28845,873.7395
28846,841.559
28847,851.7247
28848,793.7698
28849,664.157
28850,398.44818
28851,80.15156
28852,18.438091
28853,2.3731003
28854,6.776901
28855,5.200928
28856,-12.927403
28857,38.63115
28858,0.64860344
28859,3.9072087
28860,-6.1792207
28861,-34.131042
28862,-35.424507
28863,-29.401495
28864,37.87262
28865,224.8437
28866,454.4624
28867,610.93304
28868,754.5231
28869,848.5626
28870,844.7021
28871,757.50574
28872,719.85425
28873,573.89
28874,333.3359
28875,82.16676
28876,-7.18463
28877,-11.631906
28878,-11.464101
28879,-94.1577
28880,5.9668612
28881,-7.429672
28882,-1.5932331
28883,-4.3902497
28884,-127.12034
28885,-200.3734
28886,-41.378647
28887,-109.55368
28888,61.96805
28889,232.39294
28890,499.89185
28891,619.2369
28892,738.0925
28893,868.35547
28894,891.5889
28895,800.8517
28896,700.38837
28897,538.6798
28898,359.89597
28899,86.13347
28900,23.993977
28901,9.209361
28902,10.741342
28903,19.03133
28904,-21.26251
28905,-8.238583
28906,-14.031134
28907,-8.372954
28908,-2.780623
28909,-4.6698136
28910,-17.896032
28911,-0.87376606
28912,23.171734
28913,213.31268
28914,469.3438
28915,632.7108
28916,755.7399
28917,846.55255
28918,865.9412
28919,785.2013
28920,682.79834
28921,511.7882
28922,364.01367
28923,68.9474
28924,15.820174
28925,7.165289
28926,6.5619903
28927,11.836786
28928,11.070021
28929,-29.358067
28930,-14.559819
28931,4.2373195
28932,8.064476
28933,-1.4720798
28934,-15.643872
28935,-14.322225
28936,25.383778
28937,183.87117
28938,507.60602
28939,591.90186
28940,677.78735
28941,704.3904
28942,708.393
28943,641.7588
28944,499.9623
28945,323.0795
28946,206.2021
28947,70.124466
28948,5.416897
28949,0.19014306
28950,6.759561
28951,-7.0171094
28952,-10.326932
28953,6.6342626
28954,-35.74105
28955,-17.912941
28956,-2.978471
28957,-4.224444
28958,-3.1330116
28959,-3.7224996
28960,45.350143
28961,243.96062
28962,500.85312
28963,593.2086
28964,662.2911
28965,822.8006
28966,905.83075
28967,779.4625
28968,638.40466
28969,377.2546
28970,274.21487
28971,72.317894
28972,29.176338
28973,0.5688311
28974,-27.63237
28975,8.376163
28976,-0.06270714
28977,-2.9210172
28978,-7.293734
28979,-2.7078168
28980,-11.939118
28981,-26.24935
28982,-14.696379
28983,0.95943606
28984,77.59066
28985,199.8681
28986,427.85117
28987,635.7724
28988,823.00287
28989,768.9307
28990,856.9805
28991,805.7695
28992,748.53864
28993,575.32446
28994,383.2301
28995,89.89555
28996,52.613365
28997,-21.282036
28998,11.447249
28999,-0.062151358
29000,3.547209
29001,-1.8416364
29002,-5.5340953
29003,-4.311664
29004,-12.994083
29005,-6.395694
29006,-2.5295472
29007,-12.565146
29008,48.81094
29009,220.0709
29010,462.63458
29011,672.33154
29012,749.7531
29013,774.99286
29014,856.1632
29015,722.3905
29016,664.37695
29017,575.437
29018,401.5889
29019,73.00331
29020,17.508997
29021,10.263967
29022,1.8544587
29023,21.171957
29024,19.149654
29025,-1.8479223
29026,-3.2431736
29027,3.1495428
29028,-64.99962
29029,10.905603
29030,-6.211125
29031,11.975821
29032,48.594707
29033,239.56923
29034,508.6002
29035,693.29065
29036,593.453
29037,605.9539
29038,660.0095
29039,600.1135
29040,478.01364
29041,241.34181
29042,110.278885
29043,76.36728
29044,30.875517
29045,-14.537451
29046,15.84273
29047,15.914122
29048,-11.081871
29049,-5.2221255
29050,2.0892978
29051,1.9974056
29052,-10.06636
29053,-17.690523
29054,-7.3869834
29055,-46.18988
29056,39.094833
29057,222.2737
29058,502.2101
29059,701.4492
29060,682.9639
29061,807.22894
29062,871.702
29063,763.4179
29064,652.5931
29065,465.8932
29066,297.48166
29067,82.034904
29068,39.617756
29069,-12.773345
29070,-6.5218654
29071,-55.835823
29072,-8.772879
29073,-25.478773
29074,-8.427272
29075,0.03128609
29076,-8.288775
29077,-1.5163485
29078,62.134705
29079,79.100525
29080,39.436546
29081,113.23818
29082,244.07611
29083,329.94095
29084,246.03453
29085,106.89573
29086,138.11136
29087,168.54552
29088,183.85612
29089,106.82072
