,salinas
1822,569.5289
1823,412.1743
1824,273.72018
1825,104.86267
1826,29.042223
1827,31.605303
1828,46.66911
1829,30.638245
1830,43.371086
1831,35.74403
1832,13.139096
1833,23.416277
1834,35.773216
1835,-11.951101
1836,-31.116468
1837,11.705675
1838,-30.264042
1839,136.08797
1840,330.97153
1841,524.7819
1842,669.28973
1843,761.0698
1844,767.2445
1845,658.74854
1846,464.4022
1847,384.01608
1848,301.45908
1849,84.41421
1850,59.232143
1851,61.496513
1852,-8.36273
1853,42.84515
1854,40.418427
1855,57.77993
1856,-39.291183
1857,77.08903
1858,57.150143
1859,75.49396
1860,107.74829
1861,122.30646
1862,104.612885
1863,253.0597
1864,569.6576
1865,725.6882
1866,813.2826
1867,885.47076
1868,893.8855
1869,800.25653
1870,521.9407
1871,539.8641
1872,370.6987
1873,170.95308
1874,114.037155
1875,99.497635
1876,80.84763
1877,87.84307
1878,87.84307
1879,25.525976
1880,25.610699
1881,22.533722
1882,60.53283
1883,59.020496
1884,84.29142
1885,48.298046
1886,124.72976
1887,229.20438
1888,565.9227
1889,730.5741
1890,820.41364
1891,884.78345
1892,914.65436
1893,834.6531
1894,630.45184
1895,482.40512
1896,308.3275
1897,137.06767
1898,69.101776
1899,57.84596
1900,54.842876
1901,65.95471
1902,33.860165
1903,-9.679045
1904,-2.884109
1905,-5.425359
1906,-9.130291
1907,-16.34243
1908,0.49493277
1909,-2.5086362
1910,85.88859
1911,254.85764
1912,608.3896
1913,825.99976
1914,809.9168
1915,788.06445
1916,773.5441
1917,772.29596
1918,522.7009
1919,399.34598
1920,237.3304
1921,111.65634
1922,259.13184
1923,574.2291
1924,780.66223
1925,872.5787
1926,929.7733
1927,890.64044
1928,762.3518
1929,556.2821
1930,541.3321
1931,430.97934
1932,203.56718
1933,134.74174
1934,129.09145
1935,75.45106
1936,82.7181
1937,115.5173
1938,68.380325
1939,111.148476
1940,85.48306
1941,115.532234
1942,115.22197
1943,138.26842
1944,121.16346
1945,144.23518
1946,312.01187
1947,607.213
1948,738.1796
1949,818.56775
1950,866.3223
1951,928.46106
1952,822.1096
1953,604.7306
1954,538.2576
1955,366.15613
1956,159.94124
1957,89.84713
1958,82.49386
1959,76.671265
1960,70.36804
1961,64.55014
1962,97.480515
1963,137.28209
1964,115.7373
1965,110.417305
1966,100.37139
1967,81.1979
1968,94.48909
1969,96.053566
1970,355.4721
1971,599.6039
1972,756.6284
1973,824.104
1974,886.3253
1975,936.0085
1976,864.7659
1977,659.702
1978,592.3589
1979,439.70096
1980,176.803
1981,94.273766
1982,95.57636
1983,100.43764
1984,119.55044
1985,112.72707
1986,149.1684
1987,149.02539
1988,183.05447
1989,212.20677
1990,186.49762
1991,172.54248
1992,159.64577
1993,199.53354
1994,411.6646
1995,538.77124
1996,879.65375
1997,809.6699
1998,891.00415
1999,934.464
2000,894.2911
2001,614.32324
2002,596.86847
2003,442.739
2004,187.04448
2005,120.49769
2006,143.24997
2007,146.47601
2008,141.54614
2009,115.267914
2010,91.673706
2011,89.1892
2012,81.47551
2013,120.78974
2014,216.4988
2015,142.34895
2016,93.26937
2017,15.424439
2018,66.23885
2019,434.3971
2020,654.02844
2021,756.4712
2022,769.8186
2023,755.6414
2024,820.17694
2025,563.44965
2026,593.3505
2027,340.8109
2028,44.04364
2029,40.30569
2030,24.612839
2031,30.521482
2032,-24.821287
2033,-136.66644
2034,-15.352887
2035,-27.804163
2036,-72.08074
2037,-3.0411968
2038,-14.245167
2039,-6.4796114
2040,32.061684
2041,143.20833
2042,448.39554
2043,656.423
2044,782.52466
2045,808.46466
2046,858.2884
2047,780.9486
2048,603.1803
2049,603.42914
2050,336.37564
2051,133.07465
2052,50.51589
2053,-28.000505
2054,19.55634
2055,11.049226
2056,-53.55344
2057,-74.30793
2058,-88.26796
2059,-27.70757
2060,-25.527117
2061,-18.015001
2062,-35.25877
2063,-17.594757
2064,99.23744
2065,127.05566
2066,455.2143
2067,627.7832
2068,819.9195
2069,805.0704
2070,943.27234
2071,814.4897
2072,485.51184
2073,447.13165
2074,250.31918
2075,57.214188
2076,28.695723
2077,3.5183067
2078,-6.8914385
2079,-20.573624
2080,30.020784
2081,4.6391354
2082,24.006514
2083,-79.1085
2084,-35.1492
2085,-57.848
2086,-65.98176
2087,36.319485
2088,118.31407
2089,72.48175
2090,461.86325
2091,691.9183
2092,821.71356
2093,840.0961
2094,807.7407
2095,749.84503
2096,535.38855
2097,553.3506
2098,390.10672
2099,167.73753
2100,102.92745
2101,76.99589
2102,86.831985
2103,58.803383
2104,74.61245
2105,98.177795
2106,77.19117
2107,117.29104
2108,247.29747
2109,579.0272
2110,735.6515
2111,849.1268
2112,834.0501
2113,863.0222
2114,719.935
2115,517.47015
2116,431.02496
2117,336.8499
2118,147.57838
2119,99.775444
2120,84.6174
2121,49.872185
2122,59.475803
2123,61.72395
2124,29.49597
2125,36.801685
2126,93.16705
2127,77.460754
2128,33.766293
2129,94.58234
2130,-17.25678
2131,13.209012
2132,162.30379
2133,446.12253
2134,654.8768
2135,789.7867
2136,855.54144
2137,883.93994
2138,777.0056
2139,556.5229
2140,392.2855
2141,227.32625
2142,127.31864
2143,94.4768
2144,86.40449
2145,75.2433
2146,43.329193
2147,63.198334
2148,19.411295
2149,-13.586052
2150,-13.586052
2151,23.642895
2152,1.353168
2153,1.9216977
2154,-11.962831
2155,9.019937
2156,182.98048
2157,449.2342
2158,609.5225
2159,838.9093
2160,811.24506
2161,877.05286
2162,782.15564
2163,518.7253
2164,456.6127
2165,271.9856
2166,78.16983
2167,15.413689
2168,48.161095
2169,67.314606
2170,55.687355
2171,54.950638
2172,20.23565
2173,33.00604
2174,48.510445
2175,58.054497
2176,35.812607
2177,-6.475834
2178,62.061832
2179,71.780396
2180,203.302
2181,626.68555
2182,788.27686
2183,794.28925
2184,917.11017
2185,932.12646
2186,824.9195
2187,551.90857
2188,495.05188
2189,418.3188
2190,119.06422
2191,63.569485
2192,35.683792
2193,22.484978
2194,22.194145
2195,21.916986
2196,50.985317
2197,34.61846
2198,1.6975147
2199,72.2522
2200,85.04351
2201,42.89084
2202,41.911747
2203,51.02029
2204,201.65404
2205,548.9535
2206,660.9583
2207,818.46936
2208,873.6907
2209,935.6273
2210,765.16534
2211,483.56424
2212,433.25937
2213,360.6828
2214,156.67195
2215,100.251945
2216,95.834045
2217,82.207214
2218,70.98592
2219,37.43386
2220,6.490992
2221,63.473446
2222,113.89117
2223,86.12636
2224,3.869875
2225,57.2794
2226,55.890244
2227,43.625755
2228,186.1464
2229,640.45654
2230,831.81177
2231,863.4295
2232,877.9457
2233,942.8279
2234,773.97925
2235,504.0416
2236,412.49594
2237,246.31769
2238,145.925
2239,90.353935
2240,62.3838
2241,47.149315
2242,47.85491
2243,67.177925
2244,94.557884
2245,82.56869
2246,89.36362
2247,77.37815
2248,21.101114
2249,48.255898
2250,68.704575
2251,87.1796
2252,249.84091
2253,557.403
2254,702.33594
2255,824.2531
2256,893.39417
2257,892.9657
2258,847.953
2259,594.5353
2260,539.82434
2261,378.09705
2262,148.135
2263,78.984276
2264,71.13947
2265,63.590763
2266,68.112175
2267,52.41489
2268,62.220478
2269,38.600826
2270,56.706306
2271,79.036995
2272,59.82299
2273,82.46679
2274,69.30117
2275,109.433784
2276,270.06677
2277,451.9819
2278,556.1159
2279,500.50095
2280,312.51532
2281,163.79895
2282,115.61683
2283,72.23898
2284,86.88198
2285,108.10131
2286,96.960754
2287,95.138695
2288,99.78548
2289,54.92301
2290,70.67884
2291,19.651114
2292,14.850457
2293,9.535604
2294,93.482414
2295,259.71982
2296,470.9908
2297,659.8977
2298,812.10815
2299,881.91895
2300,841.193
2301,789.76636
2302,570.76434
2303,456.0039
2304,317.1417
2305,165.42726
2306,106.20211
2307,82.013504
2308,81.46135
2309,64.114716
2310,-38.404865
2311,20.847622
2312,69.07422
2313,-24.194805
2314,-10.69105
2315,-6.631212
2316,-27.205101
2317,-26.512001
2318,-11.071276
2319,259.91208
2320,474.07318
2321,649.08606
2322,761.03925
2323,889.3714
2324,906.779
2325,808.4712
2326,556.5119
2327,512.9283
2328,335.69476
2329,175.77303
2330,88.74039
2331,73.82827
2332,94.28503
2333,88.97498
2334,104.5444
2335,67.34081
2336,-23.11143
2337,-24.794489
2338,18.180483
2339,-12.697615
2340,1.6082469
2341,3.491625
2342,25.503098
2343,164.5691
2344,475.69394
2345,650.3813
2346,922.20764
2347,880.91956
2348,902.43744
2349,801.38763
2350,554.1505
2351,402.7416
2352,249.16008
2353,35.591213
2354,40.176037
2355,19.499
2356,3.4572744
2357,10.961045
2358,26.575361
2359,-7.4622374
2360,-21.344143
2361,-17.95782
2362,-18.279125
2363,-17.62371
2364,-1.0127918
2365,-33.29885
2366,20.480268
2367,135.54044
2368,397.97534
2369,606.8192
2370,692.84546
2371,762.37866
2372,847.7086
2373,737.22504
2374,518.99585
2375,359.26685
2376,260.42685
2377,122.66612
2378,28.060356
2379,29.682089
2380,36.21573
2381,31.29531
2382,7.8393917
2383,34.835423
2384,40.525124
2385,33.774918
2386,45.031357
2387,54.5886
2388,35.38642
2389,29.801807
2390,39.1475
2391,194.83511
2392,488.6882
2393,661.66174
2394,788.90137
2395,840.10956
2396,844.1001
2397,702.3565
2398,545.1491
2399,399.794
2400,241.44057
2401,94.01961
2402,54.60268
2403,47.953938
2404,30.183659
2405,29.188179
2406,14.033094
2407,35.97152
2408,38.45957
2409,39.26146
2410,26.283709
2411,31.691002
2412,178.4322
2413,473.24863
2414,687.34674
2415,795.392
2416,843.5022
2417,782.2246
2418,760.58466
2419,514.45764
2420,399.1608
2421,297.05212
2422,10.39295
2423,27.796003
2424,-21.105932
2425,43.85005
2426,68.073364
2427,76.871796
2428,32.07229
2429,33.74574
2430,4.736652
2431,30.448732
2432,17.613142
2433,13.325578
2434,35.75413
2435,128.44173
2436,292.71658
2437,674.53973
2438,796.57263
2439,871.0298
2440,894.3323
2441,886.91876
2442,792.5319
2443,500.90115
2444,445.65
2445,315.2995
2446,107.61245
2447,104.22569
2448,80.646484
2449,90.05719
2450,58.183025
2451,57.11802
2452,-0.0410183
2453,12.489242
2454,15.071769
2455,41.69061
2456,16.893559
2457,45.79107
2458,73.952934
2459,102.55839
2460,209.99207
2461,481.50845
2462,599.2577
2463,802.08844
2464,835.813
2465,869.72736
2466,788.1878
2467,484.64914
2468,552.4733
2469,346.09512
2470,147.70181
2471,126.01714
2472,87.19681
2473,95.26407
2474,90.59887
2475,83.35267
2476,90.17827
2477,92.77257
2478,72.27453
2479,90.347176
2480,90.69431
2481,90.36412
2482,97.54259
2483,59.098217
2484,227.44485
2485,576.0306
2486,697.3928
2487,819.3064
2488,826.67255
2489,836.9286
2490,767.14374
2491,479.12244
2492,471.83328
2493,373.9175
2494,180.09674
2495,117.48676
2496,99.69972
2497,97.785095
2498,78.82421
2499,58.50051
2500,44.77045
2501,19.396984
2502,28.135803
2503,46.772182
2504,98.54391
2505,67.689224
2506,95.29257
2507,69.30051
2508,205.99442
2509,584.5744
2510,730.15045
2511,861.19775
2512,884.9668
2513,860.90924
2514,704.48755
2515,485.2816
2516,429.1015
2517,273.90125
2518,69.65537
2519,69.83723
2520,3.1781602
2521,4.8157935
2522,-19.699783
2523,7.9449873
2524,-34.061184
2525,60.830902
2526,-37.624573
2527,-12.335209
2528,-5.886464
2529,-4.781412
2530,31.610909
2531,-4.374057
2532,50.085075
2533,333.42093
2534,535.4766
2535,640.1589
2536,695.6903
2537,686.41187
2538,730.68134
2539,494.18277
2540,370.80402
2541,246.0699
2542,27.55004
2543,59.334843
2544,62.458866
2545,90.80338
2546,47.70871
2547,84.934135
2548,111.908936
2549,15.120201
2550,99.236374
2551,115.177475
2552,131.4159
2553,117.81178
2554,99.110886
2555,239.38303
2556,371.21695
2557,527.35974
2558,792.6183
2559,940.15656
2560,965.077
2561,941.4349
2562,826.53174
2563,776.0477
2564,668.0113
2565,542.6124
2566,190.01048
2567,101.13251
2568,107.305275
2569,112.03103
2570,113.59236
2571,100.82686
2572,41.81561
2573,60.06798
2574,112.67142
2575,113.39719
2576,118.70662
2577,78.78363
2578,143.53377
2579,225.4471
2580,422.88174
2581,541.43414
2582,794.5781
2583,929.0785
2584,996.85846
2585,943.7912
2586,823.6479
2587,795.0139
2588,659.59894
2589,531.36414
2590,155.09052
2591,120.67961
2592,114.457855
2593,97.180305
2594,97.180305
2595,120.72821
2596,109.783394
2597,98.188576
2598,111.572556
2599,105.135735
2600,83.85462
2601,106.346535
2602,103.21038
2603,265.13257
2604,437.8339
2605,561.26514
2606,831.44714
2607,973.5919
2608,974.37744
2609,994.5687
2610,820.5876
2611,749.4446
2612,665.96606
2613,532.4266
2614,200.33235
2615,120.70523
2616,141.96742
2617,105.82668
2618,77.98918
2619,108.89773
2620,139.105
2621,143.22475
2622,104.44914
2623,91.97188
2624,10.784702
2625,23.286787
2626,114.368546
2627,247.64923
2628,456.2172
2629,579.519
2630,824.3806
2631,975.3348
2632,935.1862
2633,940.9216
2634,871.4839
2635,758.73206
2636,660.6621
2637,509.95767
2638,217.35771
2639,-3.6803
2640,81.6289
2641,68.55788
2642,92.84077
2643,132.0814
2644,86.370865
2645,100.83797
2646,67.0609
2647,95.096985
2648,72.61084
2649,139.19788
2650,14.110537
2651,228.87108
2652,390.0163
2653,551.5722
2654,775.5375
2655,804.8365
2656,902.05347
2657,880.30743
2658,763.36096
2659,756.93024
2660,589.4091
2661,535.06573
2662,107.925705
2663,124.70296
2664,68.242065
2665,126.46379
2666,72.852394
2667,95.944595
2668,94.18939
2669,95.31396
2670,132.35144
2671,115.98271
2672,94.25425
2673,67.9363
2674,31.72276
2675,160.66997
2676,302.6573
2677,567.3489
2678,826.2788
2679,931.79694
2680,927.5447
2681,937.9476
2682,829.0391
2683,780.5187
2684,606.53796
2685,467.55328
2686,152.97002
2687,91.40497
2688,73.99414
2689,91.483475
2690,67.04326
2691,63.033253
2692,50.804832
2693,51.22005
2694,54.389137
2695,52.31475
2696,59.001194
2697,65.24924
2698,43.25585
2699,161.45895
2700,322.8239
2701,540.0468
2702,707.8013
2703,870.027
2704,888.28296
2705,884.1061
2706,752.83685
2707,743.98285
2708,558.2823
2709,410.9555
2710,122.47397
2711,73.29104
2712,60.659485
2713,61.53354
2714,54.625904
2715,36.5473
2716,33.247147
2717,8.905638
2718,6.8358893
2719,-5.953739
2720,51.517635
2721,83.16736
2722,96.299644
2723,166.04346
2724,300.97617
2725,559.78125
2726,369.86606
2727,566.2036
2728,733.5859
2729,853.5037
2730,933.3319
2731,958.39795
2732,853.96423
2733,759.6495
2734,616.1847
2735,458.94626
2736,41.832706
2737,131.53987
2738,112.083916
2739,110.409706
2740,102.87673
2741,107.93286
2742,87.79663
2743,105.543274
2744,33.157375
2745,51.712013
2746,83.47876
2747,109.883255
2748,119.12056
2749,216.26654
2750,541.09766
2751,707.11597
2752,940.7959
2753,1074.6141
2754,1106.8562
2755,1078.8386
2756,955.2107
2757,887.70374
2758,687.2066
2759,614.1713
2760,149.97878
2761,124.545235
2762,105.855
2763,103.00512
2764,71.81124
2765,77.71534
2766,84.064255
2767,74.74881
2768,60.12497
2769,78.21507
2770,57.93954
2771,106.859184
2772,138.19118
2773,191.60419
2774,401.8262
2775,618.342
2776,819.85803
2777,894.2095
2778,946.3779
2779,960.3268
2780,810.7041
2781,801.00525
2782,798.61273
2783,623.901
2784,200.04817
2785,157.64928
2786,140.98541
2787,151.39532
2788,131.00804
2789,124.78918
2790,49.618088
2791,69.72563
2792,79.21057
2793,79.4604
2794,40.76123
2795,32.36583
2796,59.965885
2797,187.35158
2798,318.35886
2799,625.9289
2800,798.9435
2801,838.015
2802,920.16626
2803,940.3524
2804,826.95483
2805,703.3081
2806,630.7378
2807,412.6341
2808,84.17572
2809,97.292496
2810,105.16389
2811,88.72755
2812,105.45
2813,96.27134
2814,40.807625
2815,39.33001
2816,44.78355
2817,50.03853
2818,42.147488
2819,43.344234
2820,51.38062
2821,53.377262
2822,317.2212
2823,553.32025
2824,775.42975
2825,903.55365
2826,856.3802
2827,862.9415
2828,619.4031
2829,708.6315
2830,595.95154
2831,499.3414
2832,139.08461
2833,108.782585
2834,97.509735
2835,92.8881
2836,123.2311
2837,128.28032
2838,77.74069
2839,54.80162
2840,45.770603
2841,138.78008
2842,61.314987
2843,65.02619
2844,88.68656
2845,200.94887
2846,353.70456
2847,582.66766
2848,815.3831
2849,912.6848
2850,877.2051
2851,907.54376
2852,743.4624
2853,698.6499
2854,653.90875
2855,481.1067
2856,161.88397
2857,109.76551
2858,109.34556
2859,147.64703
2860,141.56357
2861,47.729496
2862,65.56767
2863,63.1546
2864,64.954185
2865,83.25778
2866,46.572163
2867,70.03554
2868,60.91824
2869,313.15845
2870,471.31345
2871,596.4161
2872,775.7478
2873,884.69763
2874,884.12854
2875,913.90186
2876,825.1241
2877,751.3494
2878,619.08026
2879,526.32684
2880,133.11201
2881,58.93265
2882,145.06915
2883,187.8399
2884,175.10114
2885,176.92041
2886,157.26007
2887,49.16508
2888,154.0107
2889,253.5283
2890,575.67914
2891,754.40985
2892,880.02856
2893,891.69507
2894,950.13684
2895,756.3238
2896,648.6302
2897,572.3574
2898,454.51202
2899,83.68488
2900,17.353926
2901,3.7597902
2902,-21.481226
2903,23.72425
2904,1.3353996
2905,128.94167
2906,-21.724222
2907,4.1930676
2908,58.287758
2909,104.595634
2910,54.51597
2911,114.05841
2912,403.31046
2913,513.82544
2914,799.25696
2915,839.4082
2916,950.6052
2917,992.8346
2918,837.224
2919,739.3533
2920,659.902
2921,553.2176
2922,97.14535
2923,102.6738
2924,98.85014
2925,123.80062
2926,143.90457
2927,132.54674
2928,-22.980873
2929,113.79009
2930,69.86789
2931,65.743
2932,41.876038
2933,67.05909
2934,75.47926
2935,137.51678
2936,353.20908
2937,588.9665
2938,731.0
2939,949.5127
