,fagundo
29541,56.937984
29542,8.986806
29543,9.879585
29544,37.665974
29545,1.8030212
29546,9.425819
29547,7.365422
29548,12.714456
29549,29.055302
29550,-5.3101745
29551,-13.412039
29552,28.592405
29553,147.3207
29554,375.55484
29555,720.5297
29556,809.1882
29557,572.80365
29558,768.0825
29559,929.90106
29560,863.2584
29561,366.78632
29562,553.85803
29563,264.4395
29564,63.516582
29565,35.854015
29566,19.832706
29567,18.632793
29568,-0.9395652
29569,67.14508
29570,55.74588
29571,79.18765
29572,50.384056
29573,46.214043
29574,4.335112
29575,59.505016
29576,41.623264
29577,244.00285
29578,372.33893
29579,459.8089
29580,570.4484
29581,622.9161
29582,809.6529
29583,878.5605
29584,768.529
29585,693.0112
29586,627.6306
29587,332.08136
29588,89.20384
29589,5.2954884
29590,-8.960193
29591,-10.6038885
29592,-6.2577496
29593,-11.091589
29594,8.600222
29595,-5.521731
29596,10.115273
29597,0.96739876
29598,39.231014
29599,-1.7412618
29600,32.50142
29601,194.32776
29602,356.0885
29603,481.16898
29604,739.9649
29605,865.5879
29606,841.48486
29607,901.8013
29608,754.8738
29609,777.4115
29610,563.3095
29611,310.74155
29612,105.23146
29613,-7.2112913
29614,-2.6678455
29615,14.860797
29616,-0.798085
29617,-0.798085
29618,0.21199667
29619,4.6713667
29620,40.4074
29621,3.1387305
29622,18.023438
29623,-3.5251584
29624,44.845135
29625,181.72508
29626,319.9143
29627,446.4764
29628,565.96893
29629,760.10175
29630,912.57806
29631,871.9178
29632,842.79095
29633,716.8282
29634,541.796
29635,291.05438
29636,95.46972
29637,-6.8977833
29638,-17.417364
29639,-0.1998097
29640,-1.0585015
29641,-14.515453
29642,4.3269987
29643,-2.444635
29644,-2.2092829
29645,2.9577303
29646,15.1697
29647,-3.0805635
29648,29.8566
29649,148.57726
29650,435.98923
29651,500.91217
29652,705.1399
29653,686.63934
29654,697.5193
29655,856.10016
29656,795.1118
29657,797.9513
29658,509.84836
29659,209.64548
29660,127.38766
29661,17.4237
29662,-24.225985
29663,-8.18541
29664,-5.820452
29665,1.1302122
29666,-8.741925
29667,2.0697038
29668,-3.4855006
29669,-1.017091
29670,7.8107343
29671,1.0789114
29672,48.091053
29673,138.78781
29674,250.8774
29675,400.69397
29676,741.6476
29677,776.5599
29678,785.35645
29679,744.19586
29680,664.90094
29681,779.0699
29682,450.88684
29683,250.15019
29684,85.73073
29685,30.400446
29686,1.9955854
29687,17.467735
29688,-8.289651
29689,14.316204
29690,-0.52522326
29691,-2.75791
29692,-2.3840752
29693,-1.7876946
29694,-15.649169
29695,-9.451313
29696,15.466372
29697,71.438354
29698,333.7932
29699,488.25174
29700,868.24274
29701,875.5386
29702,900.4432
29703,863.1904
29704,817.3217
29705,726.93115
29706,451.75342
29707,366.97
29708,82.0615
29709,19.122618
29710,-29.225716
29711,-11.145002
29712,0.73946506
29713,-1.6696448
29714,-8.151329
29715,1.4749507
29716,-4.5609436
29717,3.2946746
29718,-4.1232142
29719,-3.0251036
29720,10.537039
29721,148.33073
29722,353.4998
29723,561.85394
29724,804.2188
29725,874.41425
29726,914.92584
29727,1006.4475
29728,802.91125
29729,711.48047
29730,481.2271
29731,403.65585
29732,183.63644
29733,47.23881
29734,16.238026
29735,-4.7105083
29736,8.401995
29737,10.899958
29738,-6.653215
29739,1.5874596
29740,-4.0089936
29741,-5.598491
29742,-4.506527
29743,-1.0429268
29744,29.152733
29745,37.173336
29746,345.21445
29747,627.4405
29748,813.0325
29749,919.82275
29750,923.24335
29751,1011.79596
29752,1022.1012
29753,863.23944
29754,634.72296
29755,564.04114
29756,220.96149
29757,6.5678606
29758,0.5646833
29759,2.1326756
29760,39.272476
29761,3.744233
29762,4.013621
29763,-1.9021537
29764,-6.100421
29765,0.11011324
29766,2.5721822
29767,3.5759435
29768,26.319351
29769,130.47336
29770,320.22733
29771,739.49475
29772,816.7459
29773,993.47595
29774,959.6614
29775,971.1917
29776,799.4127
29777,752.5677
29778,587.87823
29779,410.63947
29780,175.82451
29781,8.600255
29782,-15.330801
29783,-3.0532203
29784,-4.9662824
29785,-0.58406097
29786,-2.742451
29787,-1.9121107
29788,0.8429514
29789,-18.748114
29790,4.926639
29791,1.2608656
29792,22.301878
29793,111.284294
29794,353.69025
29795,696.7637
29796,798.30414
29797,894.8447
29798,987.30347
29799,890.2572
29800,814.8002
29801,776.8447
29802,643.7136
29803,440.83093
29804,99.711365
29805,4.421995
29806,12.890169
29807,5.642277
29808,2.0810797
29809,-4.5736375
29810,7.6717014
29811,8.208955
29812,-1.0485548
29813,2.9946957
29814,-13.015354
29815,-3.7880132
29816,22.196598
29817,117.56124
29818,268.5445
29819,527.2789
29820,731.6941
29821,890.99414
29822,952.6161
29823,949.97034
29824,803.3135
29825,848.10266
29826,706.41724
29827,497.03198
29828,107.54396
29829,19.77891
29830,16.860325
29831,4.0279593
29832,4.958444
29833,14.667517
29834,-18.192635
29835,0.9117841
29836,-9.046224
29837,20.042112
29838,20.400599
29839,15.63086
29840,21.850512
29841,164.0394
29842,312.29706
29843,613.59436
29844,799.8996
29845,905.3614
29846,925.7704
29847,899.03467
29848,804.4767
29849,744.0182
29850,695.54504
29851,429.53812
29852,54.3278
29853,47.248592
29854,43.979404
29855,50.84694
29856,18.187595
29857,-14.473451
29858,1.0229213
29859,0.633223
29860,-5.4014206
29861,-0.114021845
29862,-80.19952
29863,11.436455
29864,42.783237
29865,128.53316
29866,296.98383
29867,573.22656
29868,788.4364
29869,910.67834
29870,863.9719
29871,867.9079
29872,907.6357
29873,804.75696
29874,699.3779
29875,495.27628
29876,103.674095
29877,-7.6553593
29878,46.580772
29879,11.708414
29880,11.708414
29881,38.772175
29882,-6.7659554
29883,-1.1882374
29884,-5.8305926
29885,5.595809
29886,2.152816
29887,12.353326
29888,18.50394
29889,54.69375
29890,280.58463
29891,505.14832
29892,733.14813
29893,893.7876
29894,938.35596
29895,971.04956
29896,862.4455
29897,746.7242
29898,563.6829
29899,417.38837
29900,55.21904
29901,10.33846
29902,4.8101
29903,28.62749
29904,10.323176
29905,7.9217916
29906,3.1705513
29907,-12.573555
29908,-29.073097
29909,-34.93869
29910,-1.9670316
29911,8.465592
29912,24.197535
29913,111.89082
29914,288.12106
29915,577.64355
29916,722.8661
29917,851.7744
29918,900.1054
29919,911.22314
29920,846.72974
29921,811.92834
29922,671.38403
29923,461.335
29924,108.78687
29925,29.062654
29926,-1.3544172
29927,-4.812901
29928,-11.123197
29929,-1.732689
29930,0.4920193
29931,8.558774
29932,9.220995
29933,4.006736
29934,-1.0688651
29935,6.3276515
29936,20.144571
29937,118.96288
29938,260.07553
29939,483.55942
29940,735.8446
29941,865.3573
29942,868.02673
29943,893.92725
29944,915.2723
29945,804.25867
29946,645.96063
29947,449.10764
29948,80.32805
29949,14.44416
29950,-3.7814872
29951,1.309791
29952,-9.012817
29953,-7.6983433
29954,17.43064
29955,-5.9696302
29956,18.254866
29957,121.04607
29958,12.808143
29959,7.2631845
29960,26.917814
29961,152.21667
29962,427.22043
29963,652.86237
29964,776.7423
29965,841.28314
29966,832.36
29967,861.824
29968,765.76917
29969,680.3469
29970,538.1759
29971,336.91263
29972,197.96796
29973,107.59454
29974,7.636381
29975,-1.3405504
29976,-8.233092
29977,-35.395874
29978,17.61745
29979,17.017134
29980,-31.924955
29981,13.242047
29982,65.87352
29983,4.553167
29984,14.796237
29985,91.48589
29986,444.67624
29987,660.3144
29988,773.92224
29989,853.0362
29990,825.56964
29991,874.11816
29992,832.2177
29993,752.1012
29994,542.2018
29995,435.45462
29996,78.79299
29997,116.755104
29998,67.80199
29999,13.259183
30000,-7.0631094
30001,73.799
30002,-12.6298485
30003,20.264503
30004,19.937868
30005,34.7884
30006,10.221649
30007,40.23556
30008,45.822548
30009,184.37827
30010,369.42966
30011,364.87256
30012,762.3039
30013,790.3959
30014,821.84656
30015,808.6632
30016,799.1395
30017,679.9595
30018,540.5606
30019,248.14873
30020,87.090576
30021,49.658546
30022,11.256926
30023,10.765107
30024,15.969674
30025,-1.7370929
30026,-11.4899845
30027,-7.5255156
30028,-9.842328
30029,10.195431
30030,-2.249753
30031,4.465439
30032,36.70663
30033,130.10796
30034,292.54953
30035,605.5413
30036,752.2076
30037,878.4514
30038,905.21594
30039,898.9655
30040,794.77875
30041,664.77563
30042,513.83826
30043,321.6771
30044,123.46965
30045,74.825615
30046,56.96173
30047,35.323753
30048,34.217728
30049,45.417015
30050,-2.1436543
30051,5.6955566
30052,-11.555869
30053,15.227591
30054,19.07752
30055,30.132582
30056,10.604536
30057,99.93821
30058,292.3675
30059,633.0565
30060,791.8896
30061,966.0025
30062,1037.0083
30063,1002.5095
30064,805.37744
30065,405.17255
30066,250.75046
30067,136.32397
30068,94.83834
30069,44.755344
30070,33.02552
30071,47.656994
30072,24.298796
30073,27.951683
30074,-12.6109495
30075,-16.060326
30076,-17.985924
30077,-15.710923
30078,-15.665879
30079,-12.358749
30080,0.37843928
30081,98.069046
30082,213.96173
30083,201.8849
30084,195.06352
30085,728.9655
30086,728.335
30087,1002.57666
30088,852.8459
30089,733.2936
30090,640.66174
30091,148.89946
30092,36.991665
30093,25.072977
30094,-2.7318795
30095,-29.67642
30096,-10.222645
30097,-5.496888
30098,7.64494
30099,16.70107
30100,15.711596
30101,-41.127316
30102,-10.341021
30103,-43.39402
30104,-67.62852
30105,84.18524
30106,63.30408
30107,509.04315
30108,822.27203
30109,943.41644
30110,888.32825
30111,1078.0801
30112,810.4432
30113,856.2187
30114,499.41458
30115,314.71036
30116,100.16669
30117,27.783838
30118,-74.44011
30119,-0.7182753
30120,-53.301666
30121,-17.898167
30122,-2.0414052
30123,-8.628945
30124,-7.9506483
30125,-8.765277
30126,-39.130074
30127,-39.341316
30128,25.905958
30129,73.928604
30130,242.39656
30131,167.65886
30132,144.5622
30133,150.651
30134,252.01369
30135,381.50925
30136,468.1128
30137,732.77563
30138,551.53973
30139,300.6451
30140,113.38331
30141,-11.910495
30142,47.308388
30143,37.918743
30144,-4.952774
30145,-8.883249
30146,13.58489
30147,-8.534718
30148,6.855137
30149,-60.479435
30150,-33.877735
30151,-51.711796
30152,-9.683254
30153,95.61255
30154,157.93384
30155,202.67735
30156,301.26462
30157,786.9751
30158,866.7946
30159,735.8484
30160,650.7457
30161,284.12885
30162,289.6913
30163,231.72136
30164,58.40964
30165,-11.03998
30166,-2.2310572
30167,-11.056116
30168,-22.54762
30169,-5.2451124
30170,-17.24008
30171,-13.470162
30172,-3.0165753
30173,-5.646184
30174,-5.231514
30175,1.3555187
30176,46.07236
30177,110.88146
30178,303.41064
30179,752.25995
30180,728.5661
30181,820.7075
30182,943.03503
30183,806.64825
30184,840.048
30185,684.78784
30186,600.7093
30187,415.52597
30188,144.17148
30189,86.692314
30190,-2.931236
30191,-8.60328
30192,0.39694133
30193,1.060505
30194,1.9591196
30195,-0.22816709
30196,0.4893906
30197,-2.1831436
30198,4.610138
30199,7.0620475
30200,30.028595
30201,97.25047
30202,298.37012
30203,727.90686
30204,806.8032
30205,907.5672
30206,862.08264
30207,1017.9444
30208,872.16943
30209,633.0642
30210,548.0928
30211,442.93176
30212,116.04542
30213,105.28153
30214,10.977221
30215,0.050771985
30216,-8.980948
30217,-3.560702
30218,-3.1246428
30219,1.1880311
30220,-0.8393219
30221,0.2862415
30222,-1.9242109
30223,6.5719857
30224,23.084965
30225,110.07439
30226,313.7776
30227,582.73706
30228,802.54767
30229,782.4177
30230,725.5922
30231,828.74347
30232,722.5933
30233,817.4254
30234,652.4048
30235,485.23813
30236,158.70944
30237,81.30205
30238,17.020985
30239,-6.2604103
30240,3.055203
30241,-7.6828904
30242,4.773729
30243,-3.7761784
30244,-5.274003
30245,-8.741926
30246,-6.0690045
30247,-4.9050336
30248,10.486773
30249,88.14809
30250,333.56552
30251,674.9972
30252,803.4247
30253,751.3982
30254,842.35876
30255,832.7094
30256,743.5301
30257,683.0196
30258,492.60934
30259,243.97952
30260,77.70841
30261,23.160824
30262,0.21820548
30263,1.2822559
30264,-11.195793
30265,3.2261908
30266,0.32105705
30267,3.7853594
30268,-1.9246292
30269,-4.892668
30270,-1.336886
30271,-2.1019082
30272,19.909815
30273,115.31883
30274,434.92685
30275,662.8016
30276,788.04895
30277,886.4239
30278,824.8678
30279,965.2975
30280,712.76196
30281,625.8171
30282,470.5577
30283,352.92535
30284,86.56306
30285,98.0205
30286,4.5636506
30287,24.85724
30288,-8.2388315
30289,-8.545783
30290,2.1714022
30291,0.84664917
30292,-15.46554
30293,-15.305275
30294,-6.0661564
30295,47.628674
30296,55.972862
30297,147.50035
30298,249.8088
30299,570.6686
30300,734.4304
30301,786.2766
30302,834.76764
30303,800.8487
30304,720.6095
30305,595.5734
30306,458.81958
30307,227.4755
30308,84.04306
30309,49.899086
30310,-5.282048
30311,-13.746781
30312,0.5509723
30313,-2.3790941
30314,-3.4389029
30315,-1.4170432
30316,-16.39894
30317,-5.64272
30318,-4.219612
30319,-0.95669466
30320,23.274069
30321,107.96263
30322,281.90497
30323,656.42944
30324,786.3611
30325,819.6879
30326,810.25916
30327,954.3483
30328,768.3759
30329,663.8356
30330,505.73492
30331,418.2979
30332,123.23324
30333,88.04687
30334,40.108967
30335,7.0311174
30336,3.8167243
30337,21.464222
30338,-3.6425333
30339,-1.1558784
30340,-2.4259117
30341,0.5895003
30342,-13.008553
30343,-11.320932
30344,21.648897
30345,118.86494
30346,298.4243
30347,679.611
30348,852.862
30349,849.4377
30350,876.31476
30351,850.1406
30352,718.69324
30353,760.0581
30354,597.88794
30355,390.16992
30356,71.263374
30357,14.520373
30358,38.925385
30359,1.2205893
30360,4.0792885
30361,-30.75559
30362,46.74611
30363,15.402086
30364,19.738848
30365,18.460962
30366,-8.142765
30367,24.761848
30368,96.879776
30369,93.87125
30370,206.89038
30371,568.03937
30372,863.51605
30373,967.5082
30374,896.1534
30375,924.95294
30376,870.75494
30377,796.98816
30378,692.32263
30379,397.37903
30380,83.63392
30381,24.759163
30382,76.156975
30383,-22.314825
30384,-19.939224
30385,24.11643
30386,8.530189
30387,18.595499
30388,28.363028
30389,20.40861
30390,41.681477
30391,38.30798
30392,29.839455
30393,104.6527
30394,245.73473
30395,533.81506
30396,727.7669
30397,817.99695
30398,875.0874
30399,919.84033
30400,789.10065
30401,731.75836
30402,629.65063
30403,376.81247
30404,59.927578
30405,13.726645
30406,-10.172005
30407,-10.020776
30408,-10.988541
30409,-12.364721
30410,-12.458047
30411,34.215374
30412,50.858505
30413,42.192005
30414,31.156096
30415,12.831878
30416,46.388832
30417,140.22784
30418,351.17377
30419,629.88025
30420,812.90155
30421,879.30835
30422,949.8332
30423,941.67944
30424,779.77985
30425,815.84174
30426,569.22437
30427,444.9729
30428,112.16457
30429,99.83006
30430,54.45084
30431,49.01933
30432,48.434483
30433,47.040844
30434,9.045702
30435,9.322183
30436,30.60658
30437,9.98917
30438,30.322985
30439,20.03327
30440,14.334857
30441,127.76349
30442,305.35947
30443,607.2244
30444,756.21014
30445,932.1703
30446,970.37463
30447,941.9908
30448,860.74786
30449,804.9353
30450,569.78
30451,453.1489
30452,147.3959
30453,75.093445
30454,44.467865
30455,35.43504
30456,-0.5862439
30457,-1.7263576
30458,1.2597824
30459,-1.9824213
30460,-7.146952
30461,-13.680869
30462,-1.3781095
30463,25.435955
30464,25.54035
30465,29.620495
30466,452.55673
30467,711.4996
30468,920.4541
30469,984.4411
30470,1008.768
30471,990.7419
30472,825.9682
30473,820.7451
30474,655.71124
30475,507.53067
30476,206.4265
30477,150.97617
30478,50.78987
30479,31.807407
30480,30.895483
30481,30.056126
30482,-0.26862434
30483,-4.1426635
30484,3.4314175
30485,-1.0255666
30486,-4.353882
30487,2.0446482
30488,27.942188
30489,43.868477
30490,383.72635
30491,710.2987
30492,913.3691
30493,1006.7332
30494,1015.7148
30495,1038.6761
30496,864.36365
30497,817.2783
30498,618.6124
30499,480.08566
30500,126.99152
30501,90.53778
30502,36.407955
30503,38.922337
30504,9.364962
30505,0.9710769
30506,-4.3587465
30507,-3.5175061
30508,-1.0605968
30509,-1.8044239
30510,3.8023324
30511,28.18196
30512,23.424877
30513,119.55341
30514,382.72165
30515,622.3105
30516,852.23254
30517,890.2435
30518,1023.67786
30519,987.3715
30520,837.27264
30521,789.99536
30522,529.39166
30523,432.80698
30524,83.57548
30525,15.315693
30526,19.13783
30527,2.2187428
30528,-3.524326
30529,-6.059941
30530,-9.295916
30531,-6.392928
30532,9.233612
30533,-11.398033
30534,-0.22847635
30535,-10.027894
30536,27.420652
30537,83.96739
30538,314.8128
30539,708.57294
30540,906.4008
30541,1015.0629
30542,999.01196
30543,1033.5037
30544,900.5344
30545,800.615
30546,660.9347
30547,494.41486
30548,98.87923
30549,94.79188
30550,38.98305
30551,8.42856
30552,-4.4070277
30553,-4.49979
30554,-9.974082
30555,2.1098344
30556,1.3868787
30557,-2.1621494
30558,-12.13685
30559,-2.005696
30560,1.8910251
30561,105.92408
30562,384.43918
30563,710.2987
30564,887.2687
30565,1014.2054
30566,958.7118
30567,942.56775
30568,744.11633
30569,786.96313
30570,646.6438
30571,457.05685
30572,190.19724
30573,70.11691
30574,24.137625
30575,7.9381857
30576,-4.2227874
30577,12.601402
30578,3.6892385
30579,0.7050894
30580,-1.9525574
30581,-0.63482064
30582,2.438753
30583,5.0263705
30584,9.342139
30585,118.03782
30586,334.16193
30587,720.88055
30588,832.27814
30589,1006.7985
30590,977.09
30591,970.53326
30592,859.8771
30593,794.67847
30594,591.08875
30595,444.1184
30596,163.43506
30597,101.34291
30598,29.978191
30599,44.42165
30600,-3.9895592
30601,7.2204
30602,-0.07862935
30603,7.2270956
30604,-10.714475
30605,24.516592
30606,-8.810053
30607,1.9793817
30608,19.103657
30609,111.337776
30610,416.03796
30611,691.19415
30612,901.9612
30613,954.8923
30614,964.00726
30615,984.893
30616,742.3187
30617,799.4188
30618,612.0981
30619,458.77786
30620,197.35677
30621,133.99762
30622,11.933381
30623,15.049719
30624,-8.013348
30625,11.482176
30626,-1.4200885
30627,5.2731676
30628,-0.9547517
30629,0.7422357
30630,4.258201
30631,-13.444821
30632,22.134678
30633,135.87186
30634,361.20435
30635,703.96674
30636,838.9976
30637,951.2193
30638,972.4794
30639,950.92633
30640,760.0766
30641,728.7093
30642,588.6239
30643,469.23535
30644,112.87301
30645,105.5631
30646,9.526633
30647,-7.640591
30648,-8.804801
30649,9.994962
30650,-3.3336744
30651,0.3114563
30652,7.734004
30653,-2.6314878
30654,-2.0949314
30655,1.3424407
30656,28.196074
30657,104.89519
30658,330.25027
30659,649.3119
30660,832.7318
30661,951.09766
30662,980.1996
30663,965.032
30664,814.93616
30665,830.5236
30666,547.10846
30667,402.18716
30668,83.95663
30669,72.68552
30670,61.606125
30671,-1.5375634
30672,34.92623
30673,-24.997494
30674,-14.580683
30675,-1.0844196
30676,-15.003366
30677,-11.9189205
30678,-4.7123713
30679,-0.81181055
30680,19.397821
30681,99.87674
30682,368.33157
30683,681.6596
30684,681.6701
30685,962.4769
30686,1024.7883
30687,1017.4823
30688,760.25366
30689,785.07666
30690,659.69226
30691,284.6041
30692,171.2715
30693,69.3013
30694,32.91087
30695,13.811211
30696,-1.498194
30697,8.516485
30698,-5.7408566
30699,3.497748
30700,1.9850942
30701,0.7313493
30702,-2.344342
30703,-5.1330028
30704,7.8212233
30705,91.89826
30706,440.12714
30707,758.628
30708,859.57806
30709,994.48755
30710,987.004
30711,943.98114
30712,936.58435
30713,741.5292
30714,670.6406
30715,445.6664
30716,118.01883
30717,66.982956
30718,25.765137
30719,3.6329384
30720,24.792498
30721,8.167631
30722,-1.9648005
30723,1.8703605
30724,3.0632071
30725,-0.90152127
30726,2.3718092
30727,1.2348739
30728,24.69914
30729,120.900894
30730,424.97098
30731,648.3255
30732,773.1715
30733,872.15234
30734,1026.5117
30735,977.86426
30736,900.8822
30737,829.18115
30738,475.7823
30739,489.42383
30740,159.31007
30741,72.142525
30742,40.6994
30743,2.1286962
30744,13.333446
30745,0.96678483
30746,-2.857496
30747,-4.5225935
30748,1.0478054
30749,-7.060201
30750,-10.591555
30751,11.431145
30752,12.739166
30753,66.40494
30754,296.46518
30755,417.54996
30756,556.62604
30757,831.13025
30758,999.81696
30759,957.4558
30760,892.0693
30761,808.3858
30762,710.4756
30763,504.8124
30764,139.92577
30765,21.62923
30766,-12.794314
30767,24.75632
30768,-6.5488224
30769,10.448113
30770,3.8963485
30771,-0.58381593
30772,-3.530606
30773,-8.857032
30774,-14.999602
30775,-2.0188942
30776,15.51208
30777,31.924704
30778,267.28677
30779,602.56604
30780,802.42377
30781,962.02344
30782,948.6161
30783,982.2572
30784,852.36584
30785,775.5464
30786,667.65
30787,454.64005
30788,138.71822
30789,44.803482
30790,50.17746
30791,26.59666
30792,3.0233245
30793,45.83834
30794,-3.0177732
30795,0.3675232
30796,-5.021168
30797,3.821156
30798,-3.593607
30799,-2.7878315
30800,17.723932
30801,62.49946
30802,273.3797
30803,540.3399
30804,804.5663
30805,937.7117
30806,964.87115
30807,961.69885
30808,859.21155
30809,804.8562
30810,682.6048
30811,458.96753
30812,147.81764
30813,47.8128
30814,-11.280615
30815,-17.358044
30816,-0.7404085
30817,1.5454677
30818,15.296201
30819,-2.7159612
30820,-1.1046757
30821,-0.44983912
30822,-2.4571667
30823,4.565032
30824,10.395503
30825,48.169827
30826,254.3294
30827,601.3116
30828,827.898
30829,890.97284
30830,935.08527
30831,953.15906
30832,912.0492
30833,785.8882
30834,629.1945
30835,494.06036
30836,127.31852
30837,39.50923
30838,6.006091
30839,8.523659
30840,0.24823497
30841,-22.535515
30842,5.7268977
30843,-6.5773845
30844,-14.993374
30845,2.5931177
30846,-7.215594
30847,-7.438554
30848,3.791764
30849,66.358406
30850,301.98672
30851,640.9807
30852,877.4858
30853,894.5632
30854,936.32367
30855,961.1036
30856,850.2628
30857,803.0948
30858,659.9692
30859,461.28632
30860,65.34931
30861,27.873255
30862,-17.023195
30863,15.595589
30864,-1.4061176
30865,-3.825986
30866,-2.001615
30867,-2.1766248
30868,4.0467377
30869,5.1667056
30870,3.335946
30871,11.599389
30872,22.99211
30873,77.89877
30874,226.69466
30875,476.63397
30876,756.00055
30877,879.8332
30878,901.5428
30879,872.99927
30880,791.92365
30881,743.8714
30882,619.8022
30883,432.54865
30884,-106.15868
30885,42.89775
30886,17.685701
30887,7.6886973
30888,5.928728
30889,15.798808
30890,11.543952
30891,-9.838914
30892,11.306751
30893,-0.7314911
30894,7.4496784
30895,-0.8766575
30896,26.50977
30897,76.85705
30898,182.85275
30899,531.42224
30900,700.6317
30901,865.7278
30902,880.7815
30903,829.16376
30904,827.4718
30905,795.2376
30906,631.83716
30907,414.5121
30908,99.41568
30909,35.474262
30910,7.9950867
30911,22.827915
30912,13.653127
30913,-3.1504822
30914,-0.03969395
30915,-3.1507325
30916,6.6730294
30917,11.042097
30918,4.0848393
30919,5.8034883
30920,-1.4507006
30921,100.68592
30922,223.94505
30923,549.95123
30924,692.36395
30925,819.4066
30926,894.8603
30927,847.25836
30928,809.9187
30929,730.4858
30930,623.8369
30931,423.50446
30932,110.24862
30933,37.21731
30934,9.2314005
30935,-6.8790135
30936,1.8730878
30937,10.547921
30938,1.2990761
30939,3.8577573
30940,15.617639
30941,15.081128
30942,12.064307
30943,11.198204
30944,9.946774
30945,84.201744
30946,275.12723
30947,519.37744
30948,743.0861
30949,840.9136
30950,919.9136
30951,905.06586
30952,839.1538
30953,784.22644
30954,628.51056
30955,372.07758
30956,56.484856
30957,40.71604
30958,24.935455
30959,24.9084
30960,22.692366
30961,11.241215
30962,18.920012
30963,12.116377
30964,3.9102952
30965,13.684741
30966,27.659466
30967,5.0197835
30968,12.088271
30969,20.665203
30970,350.81686
30971,609.7298
30972,805.0811
30973,939.86554
30974,1002.1946
30975,975.90173
30976,912.6097
30977,790.9988
30978,657.6538
30979,511.91644
30980,110.116356
30981,34.3171
30982,32.19625
30983,13.633663
30984,14.705497
30985,9.936961
30986,0.057072222
30987,-2.4703856
30988,-20.727722
30989,1.2649945
30990,-3.9016314
30991,-13.2814045
30992,21.005375
30993,51.858883
30994,273.6763
30995,552.7855
30996,684.5503
30997,982.57935
30998,955.44617
30999,975.9948
31000,876.90094
31001,819.6018
31002,656.18536
31003,471.79318
31004,113.48085
31005,25.60562
31006,18.016445
31007,9.350015
31008,-0.21504287
31009,-21.165188
31010,-1.1654269
31011,-6.260439
31012,0.43236732
31013,3.1743405
31014,0.7084719
31015,-9.275988
31016,-3.9000735
31017,50.419666
31018,240.22299
31019,601.288
31020,785.45465
31021,908.33575
31022,983.81586
31023,967.83704
31024,872.16693
31025,809.8237
31026,702.92255
31027,431.45822
31028,84.36223
31029,18.21806
31030,0.09458198
31031,-4.516905
31032,-11.592778
31033,-0.64701575
31034,-1.9824733
31035,-1.1861818
31036,4.0120406
31037,2.843962
31038,0.08539277
31039,3.2820768
31040,16.220816
31041,49.345333
31042,210.40877
31043,473.774
31044,739.7481
31045,938.4986
31046,1009.9537
31047,966.1163
31048,839.7969
31049,777.41785
31050,675.2095
31051,484.91345
31052,103.21172
31053,17.71421
31054,-14.954911
31055,-1.7817696
31056,-34.903904
31057,6.1789412
31058,2.8035097
31059,-20.284298
31060,-4.785562
31061,-3.0006719
31062,-19.57928
31063,-6.74188
31064,16.199514
31065,56.678852
31066,236.93138
31067,605.11646
31068,735.192
31069,858.7225
31070,970.68286
31071,959.5987
31072,842.7874
31073,797.5923
31074,641.57745
31075,457.43484
31076,104.19885
31077,85.40749
31078,36.09141
31079,3.5311618
31080,7.789001
31081,10.197052
31082,-9.975202
31083,-6.254236
31084,7.585512
31085,-2.6315582
31086,-21.119423
31087,-5.9703765
31088,14.545001
31089,45.24405
31090,323.1016
31091,589.062
31092,739.10205
31093,913.95654
31094,945.5172
31095,931.1254
31096,893.5136
31097,781.8579
31098,655.8556
31099,437.8601
31100,121.962006
31101,99.75396
31102,-9.492721
31103,-10.878564
31104,4.159418
31105,-17.095114
31106,-0.88282585
31107,2.6874506
31108,37.621544
31109,1.817387
31110,2.5676088
31111,-6.830466
31112,11.241793
31113,63.6524
31114,365.01746
31115,689.75165
31116,690.187
31117,965.84076
31118,901.9454
31119,935.9685
31120,870.8083
31121,801.1777
31122,675.6107
31123,458.98526
31124,18.063202
31125,27.40973
31126,31.01716
31127,-0.91634285
31128,9.830911
31129,43.803684
31130,-1.1063603
31131,-1.7561636
31132,3.0256047
31133,-18.996363
31134,14.468772
31135,5.191072
31136,10.289316
31137,56.550613
31138,251.13669
31139,569.5005
31140,813.9026
31141,941.90753
31142,1013.2432
31143,922.31726
31144,885.9726
31145,828.548
31146,627.63574
31147,410.51797
31148,79.60569
31149,32.4881
31150,-4.567517
31151,-2.9241107
31152,3.288675
31153,-2.309209
31154,9.19904
31155,1.7664096
31156,28.205364
31157,19.203005
31158,17.039257
31159,1.4520396
31160,34.49822
31161,71.442406
31162,253.03735
31163,561.5519
31164,687.37463
31165,872.2934
31166,889.7992
31167,849.7363
31168,803.5131
31169,753.68274
31170,580.8013
31171,414.62988
31172,81.748505
31173,37.21731
31174,4.653662
31175,3.7849238
31176,5.485984
31177,7.3659554
31178,-5.201885
31179,9.515739
31180,3.4418807
31181,10.469823
31182,2.7129848
31183,9.28605
31184,25.371372
31185,63.62655
31186,250.18439
31187,569.15546
31188,703.7603
31189,863.7335
31190,896.8245
31191,909.92285
31192,845.52203
31193,764.25183
31194,638.7449
31195,439.32785
31196,108.26947
31197,48.720097
31198,43.255863
31199,36.00133
31200,18.78676
31201,25.310493
31202,9.2001295
31203,14.044744
31204,17.708138
31205,60.60394
31206,48.437622
31207,61.775314
31208,53.088745
31209,91.0568
31210,228.94946
31211,540.32623
31212,692.49677
31213,933.2478
