,cabildo
17361,675.5918
17362,695.63776
17363,446.62057
17364,374.23492
17365,282.5603
17366,30.105743
17367,24.99626
17368,5.766608
17369,34.67762
17370,17.91802
17371,18.69423
17372,0.6304582
17373,-46.494057
17374,-22.134407
17375,6.8557487
17376,62.13227
17377,2.7629528
17378,-32.66867
17379,-0.42428333
17380,88.12483
17381,199.65971
17382,482.55588
17383,613.4017
17384,697.0822
17385,662.7541
17386,762.1101
17387,500.69806
17388,389.67883
17389,337.88974
17390,116.06972
17391,57.439
17392,51.826164
17393,47.539097
17394,53.305965
17395,38.883404
17396,-23.221626
17397,-19.312998
17398,-29.475908
17399,3.1840498
17400,-32.46811
17401,-18.679516
17402,-27.765352
17403,6.1765804
17404,57.551533
17405,306.16595
17406,350.06226
17407,604.95825
17408,667.8256
17409,663.34015
17410,648.1361
17411,437.60034
17412,317.54245
17413,277.93686
17414,103.96601
17415,84.50675
17416,65.97567
17417,55.84481
17418,56.75268
17419,80.80885
17420,-33.56725
17421,0.08845692
17422,12.438404
17423,-18.177439
17424,7.515731
17425,-14.928468
17426,1.8250736
17427,14.315034
17428,52.562992
17429,261.81714
17430,452.37073
17431,552.5144
17432,661.8959
17433,670.5537
17434,665.2107
17435,480.49786
17436,305.13333
17437,184.86055
17438,63.141018
17439,-5.790556
17440,4.8843317
17441,-14.07013
17442,41.860947
17443,5.610527
17444,1.248121
17445,-3.6931283
17446,4.409938
17447,2.3870957
17448,-8.484993
17449,-4.1796494
17450,-2.9348516
17451,-1.9686304
17452,50.101242
17453,115.766945
17454,381.51025
17455,604.5107
17456,639.58685
17457,654.8418
17458,655.60004
17459,393.46988
17460,302.85623
17461,207.92679
17462,26.1033
17463,15.432681
17464,10.854856
17465,-13.126484
17466,10.33079
17467,-10.196227
17468,-26.477074
17469,-33.323563
17470,-21.223915
17471,-6.4460826
17472,3.4505506
17473,31.343304
17474,-11.98962
17475,-39.38509
17476,67.239586
17477,301.88388
17478,429.5511
17479,614.18805
17480,693.28796
17481,691.1672
17482,669.8589
17483,427.48468
17484,304.2773
17485,170.35785
17486,24.746443
17487,57.852894
17488,16.376745
17489,-13.639335
17490,39.37745
17491,8.087744
17492,0.23843917
17493,-2.807036
17494,-9.219168
17495,-24.781519
17496,-18.300224
17497,1.746715
17498,-3.4382956
17499,25.129057
17500,86.235886
17501,339.26694
17502,540.73566
17503,718.23303
17504,745.37274
17505,729.73065
17506,794.7802
17507,500.50415
17508,358.0743
17509,299.35648
17510,106.37752
17511,85.54047
17512,48.463993
17513,79.68811
17514,51.694187
17515,46.733288
17516,-62.52338
17517,-29.2768
17518,-31.10318
17519,4.186872
17520,-4.7575984
17521,-30.35586
17522,-0.17849144
17523,2.5920677
17524,86.22098
17525,283.37918
17526,529.26416
17527,721.4548
17528,795.8226
17529,684.5355
17530,774.59454
17531,482.0324
17532,359.2016
17533,256.75528
17534,54.442833
17535,34.840492
17536,21.026905
17537,41.471863
17538,29.560104
17539,18.528057
17540,-15.562654
17541,-3.8361778
17542,-0.07610836
17543,-19.492569
17544,-18.518385
17545,-17.649742
17546,35.296658
17547,-5.0589232
17548,40.442642
17549,303.49353
17550,436.88956
17551,617.98474
17552,685.82056
17553,742.863
17554,597.5552
17555,426.43954
17556,279.9193
17557,265.26874
17558,80.12216
17559,38.891113
17560,-18.124954
17561,-0.04317891
17562,6.4178543
17563,24.855387
17564,-30.66267
17565,-30.725782
17566,-13.524791
17567,-15.439988
17568,2.2187214
17569,-20.851595
17570,0.011023272
17571,11.494653
17572,81.54811
17573,312.0607
17574,399.326
17575,587.3262
17576,596.4164
17577,667.05914
17578,630.9233
17579,488.5162
17580,242.64716
17581,230.42087
17582,111.23694
17583,94.08614
17584,30.758194
17585,30.843323
17586,44.34473
17587,26.7163
17588,-18.814789
17589,-32.73017
17590,-15.283561
17591,-19.851677
17592,-7.509596
17593,-15.157054
17594,-28.673887
17595,-26.86181
17596,78.351105
17597,305.0965
17598,507.1364
17599,641.8567
17600,650.4683
17601,772.96655
17602,642.0133
17603,412.45508
17604,242.88281
17605,310.18228
17606,38.28914
17607,51.333523
17608,63.569973
17609,41.82231
17610,10.051561
17611,43.183895
17612,-25.29937
17613,3.7105608
17614,-24.062119
17615,-36.485565
17616,3.7075992
17617,-8.625935
17618,11.335935
17619,29.273764
17620,56.060623
17621,161.10638
17622,368.38956
17623,611.8823
17624,645.74805
17625,658.7271
17626,609.91364
17627,469.2682
17628,317.35754
17629,196.0045
17630,31.135841
17631,11.538523
17632,-13.305961
17633,-1.9939774
17634,1.7505606
17635,-15.414639
17636,14.858008
17637,13.017683
17638,0.6973568
17639,36.313248
17640,-10.884763
17641,9.306286
17642,-5.0405335
17643,98.89445
17644,-6.099912
17645,151.92303
17646,419.5949
17647,604.93494
17648,650.63525
17649,671.9693
17650,600.1751
17651,419.7917
17652,255.13759
17653,196.00098
17654,25.102402
17655,14.407858
17656,9.3439865
17657,-2.4732425
17658,12.117277
17659,-53.31543
17660,-19.144938
17661,-3.9309406
17662,-52.520115
17663,-8.552776
17664,-6.095993
17665,10.856748
17666,-5.9857597
17667,-21.546879
17668,70.155945
17669,369.95773
17670,471.4946
17671,718.91595
17672,709.7891
17673,755.4503
17674,719.62415
17675,485.99033
17676,316.52664
17677,263.79453
17678,84.4626
17679,120.04749
17680,58.51319
17681,33.88314
17682,15.339543
17683,10.397897
17684,-16.27445
17685,-20.73487
17686,-19.218748
17687,-29.110888
17688,-11.458928
17689,-5.4094133
17690,-22.543428
17691,-28.195263
17692,51.380947
17693,302.59338
17694,444.16776
17695,542.3898
17696,712.66754
17697,731.11346
17698,595.234
17699,441.373
17700,282.99176
17701,206.38919
17702,6.921233
17703,9.679584
17704,-69.86188
17705,-91.35138
17706,-0.35200834
17707,23.128471
17708,-53.343056
17709,25.96725
17710,2.3704553
17711,-7.731307
17712,0.09962974
17713,47.75292
17714,77.71213
17715,5.6471386
17716,221.66055
17717,228.72357
17718,478.83276
17719,690.296
17720,792.27936
17721,832.32825
17722,748.45435
17723,478.5655
17724,300.57846
17725,262.5738
17726,58.325035
17727,-5.0040193
17728,-39.524025
17729,75.21693
17730,182.76012
17731,396.18878
17732,402.29294
17733,644.498
17734,717.08325
17735,739.28705
17736,634.61365
17737,492.2933
17738,359.4635
17739,300.072
17740,64.06425
17741,55.532383
17742,60.289677
17743,-11.462266
17744,26.927624
17745,56.911575
17746,10.467064
17747,35.234375
17748,-7.39256
17749,16.416328
17750,26.005709
17751,52.5339
17752,110.44047
17753,68.18659
17754,155.42986
17755,355.8814
17756,510.51608
17757,659.3562
17758,696.16034
17759,675.16797
17760,668.69824
17761,376.0447
17762,266.35333
17763,273.8018
17764,60.76092
17765,47.98772
17766,13.136959
17767,-15.327806
17768,51.07755
17769,42.50281
17770,-16.523079
17771,1.0195293
17772,-17.879805
17773,2.04187
17774,18.97934
17775,-9.91567
17776,45.175694
17777,4.2400303
17778,111.05571
17779,275.74728
17780,470.24265
17781,681.73
17782,751.53455
17783,767.44073
17784,573.5893
17785,509.30176
17786,289.8131
17787,214.21013
17788,102.35649
17789,90.38914
17790,92.84978
17791,72.38491
17792,79.85929
17793,72.72019
17794,-30.938826
17795,-19.414562
17796,-29.33554
17797,-3.1484337
17798,-29.681341
17799,-11.276332
17800,64.02337
17801,75.65915
17802,79.14329
17803,218.39813
17804,490.222
17805,694.4014
17806,681.7957
17807,705.5981
17808,600.73395
17809,421.29175
17810,285.4333
17811,258.04138
17812,29.608597
17813,13.567216
17814,-16.118584
17815,0.2873368
17816,63.469746
17817,80.57452
17818,-44.303944
17819,36.638756
17820,19.854462
17821,31.902647
17822,20.202204
17823,12.974685
17824,-18.074783
17825,-27.980162
17826,146.2815
17827,404.02698
17828,386.15976
17829,665.4034
17830,626.1683
17831,765.72833
17832,530.99695
17833,443.35498
17834,280.95493
17835,241.55318
17836,-5.702909
17837,-59.842415
17838,-39.846203
17839,-23.436087
17840,14.5759735
17841,-36.159668
17842,13.173857
17843,-1.3931581
17844,-7.3838377
17845,-14.45344
17846,6.0019374
17847,-13.67767
17848,25.893494
17849,8.918458
17850,105.95996
17851,296.65137
17852,454.5017
17853,617.70355
17854,643.82166
17855,688.06793
17856,567.4892
17857,502.75632
17858,251.72284
17859,152.83972
17860,-0.846923
17861,-8.232809
17862,40.73032
17863,25.664196
17864,-2.8230085
17865,8.695668
17866,-19.157013
17867,-18.06793
17868,-23.880877
17869,-7.5122447
17870,24.92192
17871,34.514664
17872,43.468773
17873,50.073616
17874,211.34398
17875,327.07498
17876,427.31677
17877,652.26984
17878,739.2701
17879,754.71326
17880,689.57074
17881,478.46426
17882,333.82727
17883,280.9565
17884,43.428837
17885,33.310604
17886,34.68834
17887,50.538094
17888,40.415276
17889,-51.54187
17890,-35.92623
17891,-9.718497
17892,13.0552025
17893,13.702377
17894,50.39279
17895,-29.421154
17896,84.885925
17897,7.3241878
17898,205.6364
17899,272.6674
17900,506.29773
17901,546.90857
17902,543.6703
17903,556.12225
17904,447.1086
17905,481.0115
17906,241.04634
17907,194.27269
17908,112.94403
17909,64.753395
17910,38.412704
17911,8.686607
17912,12.036059
17913,22.408396
17914,15.624842
17915,-16.12746
17916,-12.536786
17917,44.836197
17918,1.8381038
17919,-12.269885
17920,5.073616
17921,1.2929708
17922,102.38707
17923,267.54333
17924,373.3601
17925,622.33356
17926,637.5249
17927,652.3076
17928,703.3629
17929,472.82822
17930,245.93294
17931,235.4578
17932,78.51355
17933,73.67056
17934,53.393105
17935,23.217613
17936,-3.545965
17937,33.99733
17938,2.2164783
17939,4.557315
17940,-0.06268073
17941,-2.3804731
17942,25.796852
17943,-6.1715736
17944,0.6353082
17945,37.396187
17946,65.46882
17947,238.63452
17948,425.74564
17949,681.29736
17950,639.5043
17951,663.17615
17952,661.8721
17953,486.24545
17954,401.20093
17955,228.79929
17956,65.534294
17957,26.713139
17958,8.930722
17959,9.786267
17960,1.8179077
17961,-7.4482837
17962,9.797673
17963,-51.38029
17964,-43.571907
17965,-43.89306
17966,-16.775635
17967,-27.068846
17968,-28.197645
17969,-3.1323311
17970,64.72221
17971,349.4809
17972,498.1193
17973,690.0701
17974,747.13824
17975,775.1129
17976,603.72876
17977,415.21262
17978,345.9702
17979,272.1228
17980,80.828636
17981,59.284657
17982,29.676664
17983,25.214817
17984,47.286686
17985,60.023895
17986,-46.359894
17987,-36.67016
17988,5.5870147
17989,1.2439543
17990,10.831826
17991,11.16549
17992,19.12073
17993,11.138015
17994,80.62571
17995,299.97128
17996,423.87027
17997,621.4643
17998,625.42505
17999,719.88794
18000,659.1863
18001,519.7593
18002,337.43793
18003,199.18451
18004,86.079666
18005,50.67646
18006,-21.5387
18007,27.483812
18008,29.108204
18009,-1.7657329
18010,12.57218
18011,-10.0702095
18012,-19.964844
18013,8.308105
18014,42.356113
18015,20.755802
18016,1.0121276
18017,19.068707
18018,130.2192
18019,366.6531
18020,413.22586
18021,644.11786
18022,718.6792
18023,697.53766
18024,655.67017
18025,452.33456
18026,256.99368
18027,230.21425
18028,82.12748
18029,30.67392
18030,24.385576
18031,48.078144
18032,-0.6019053
18033,29.501844
18034,36.298237
18035,-8.169909
18036,63.3009
18037,59.677456
18038,0.70602936
18039,7.5362577
18040,1.610199
18041,-20.940104
18042,101.45449
18043,329.97864
18044,434.1764
18045,622.62524
18046,677.09595
18047,695.472
18048,565.2008
18049,393.21738
18050,186.57092
18051,117.474655
18052,-23.374838
18053,-3.7153475
18054,8.215297
18055,-16.217144
18056,7.80615
18057,21.087852
18058,12.810177
18059,4.302611
18060,-30.130646
18061,-14.528441
18062,-2.3741982
18063,-0.02061988
18064,8.651943
18065,-6.2953396
18066,68.18626
18067,300.0841
18068,516.1908
18069,730.13226
18070,798.1623
18071,835.35486
18072,724.87573
18073,564.3894
18074,444.9088
18075,297.2613
18076,178.57141
18077,76.22848
18078,58.912308
18079,3.4295616
18080,42.985466
18081,93.03315
18082,125.395325
18083,80.314865
18084,-57.977257
18085,-33.186916
18086,-3.1534724
18087,-11.893754
18088,-41.586544
18089,-105.21556
18090,-42.30984
18091,301.64078
18092,429.54193
18093,689.90265
18094,826.6813
18095,770.7
18096,633.1357
18097,491.1897
18098,495.02917
18099,294.65445
18100,70.25978
18101,-3.2941177
18102,34.02076
18103,-15.644344
18104,-6.0670176
18105,0.8806829
18106,13.207796
18107,-4.659549
18108,-7.7565994
18109,-23.809956
18110,-15.295536
18111,-11.287727
18112,8.557267
18113,-1.9081118
18114,82.44259
18115,349.43124
18116,523.584
18117,604.6378
18118,706.2402
18119,731.7345
18120,693.5101
18121,527.253
18122,427.2354
18123,330.92715
18124,100.96415
18125,67.14525
18126,52.05862
18127,62.573795
18128,6.8121796
18129,37.521935
18130,66.839806
18131,25.912954
18132,10.213435
18133,44.104515
18134,23.011805
18135,28.684818
18136,3.3840134
18137,20.820372
18138,121.86077
18139,389.50168
18140,525.214
18141,701.1368
18142,784.76263
18143,770.6084
18144,716.54016
18145,503.52628
18146,454.1625
18147,410.32077
18148,167.44408
18149,92.11608
18150,83.48625
18151,88.26213
18152,71.424866
18153,87.999344
18154,12.260921
18155,39.67186
18156,33.761353
18157,48.16942
18158,38.04147
18159,-0.9521834
18160,15.36807
18161,54.86282
18162,218.41875
18163,297.0804
18164,413.66812
18165,629.64166
18166,562.22266
18167,692.5462
18168,809.82837
18169,433.36398
18170,410.34274
18171,210.72583
18172,80.23106
18173,24.22898
18174,61.249935
18175,1.3176284
18176,30.077282
18177,5.9531927
18178,-9.345159
18179,4.6267505
18180,13.367728
18181,-19.245522
18182,10.679024
18183,4.9916553
18184,20.924894
18185,13.162052
18186,80.78458
18187,242.82251
18188,557.37775
18189,705.99854
18190,809.5214
18191,770.21295
18192,719.36066
18193,457.8009
18194,401.03537
18195,363.06274
18196,147.91893
18197,41.193844
18198,8.283745
18199,7.2403417
18200,9.414358
18201,-1.5282706
18202,17.076572
18203,15.430906
18204,-4.6305423
18205,69.32191
18206,9.149449
18207,18.392807
18208,13.794656
18209,18.441654
18210,91.22682
18211,361.26
18212,575.93365
18213,704.7313
18214,777.6296
18215,717.6239
18216,675.7724
18217,548.11646
18218,442.6609
18219,340.92178
18220,109.64804
18221,7.899209
18222,48.910248
18223,29.010834
18224,-5.9285693
18225,16.462494
18226,16.61959
18227,-3.4238448
18228,21.903
18229,-0.73501796
18230,9.77479
18231,2.9966063
18232,-3.1451128
18233,30.429043
18234,123.83135
18235,382.4949
18236,503.13794
18237,630.7822
18238,744.4922
18239,712.01154
18240,681.16064
18241,504.2465
18242,423.44702
18243,333.75378
18244,127.8613
18245,49.32863
18246,19.148323
18247,10.286457
18248,-2.0947585
18249,12.865054
18250,4.095715
18251,-3.802176
18252,17.63805
18253,36.271923
18254,-6.536465
18255,3.2388418
18256,5.3919697
18257,8.264062
18258,152.51521
18259,410.3383
18260,504.15378
18261,579.9953
18262,681.97363
18263,729.00854
18264,636.1147
18265,520.79205
18266,415.1351
18267,362.33688
18268,167.71487
18269,62.509304
18270,39.027992
18271,25.582842
18272,78.73566
18273,62.186745
18274,29.106876
18275,63.339478
18276,65.766426
18277,66.28638
18278,42.181328
18279,42.585453
18280,9.883566
18281,79.655495
18282,153.6233
18283,512.20715
18284,620.60834
18285,728.86176
18286,817.18
18287,919.2362
18288,848.29016
18289,600.7275
18290,563.57837
18291,406.9266
18292,129.6467
18293,113.313065
18294,46.16884
18295,41.037216
18296,6.93676
18297,15.875895
18298,15.826956
18299,-14.685067
18300,-19.87415
18301,-2.6362472
18302,35.950676
18303,6.0399575
18304,3.95133
18305,48.736416
18306,132.60527
18307,259.37228
18308,520.0774
18309,667.56775
18310,741.82666
18311,668.1741
18312,673.40607
18313,450.06497
18314,420.56552
18315,291.44565
18316,77.31243
18317,7.9477887
18318,3.5185714
18319,8.249281
18320,1.0614091
18321,27.439352
18322,-10.496061
18323,39.743584
18324,56.945053
18325,9.492028
18326,-6.200543
18327,23.294449
18328,13.144992
18329,8.091814
18330,118.99541
18331,273.09604
18332,536.8563
18333,690.76996
18334,858.3651
18335,737.8883
18336,700.71436
18337,546.6004
18338,388.56357
18339,332.24155
18340,138.49199
18341,124.19189
18342,56.72254
18343,53.37229
18344,66.208244
18345,25.352768
18346,-36.593273
18347,8.651413
18348,60.479828
18349,44.301594
18350,72.10323
18351,52.23064
18352,33.05786
18353,15.103079
18354,121.63984
18355,348.0835
18356,542.9235
18357,534.3908
